PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 14, filenames: A:[14]MAX_TimeSrs025_TgUtrmcherry.avi & B:[15]MAX_TimeSrs025_TgUtrmcherry.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,8.223068237,7.374793053,1
47,65,14.44210243,3.117903233,1
47,97,12.62500191,3.129853249,1
47,129,9.22303009,3.653702259,1
47,161,0.04970264435,0.4812288284,1
47,193,-0.8805737495,0.5934910774,1
47,225,-0.462015152,0.06282663345,1
47,257,11.58722115,6.089476585,1
47,289,10.97538948,3.365363598,1
47,321,10.9882679,4.676090717,1
47,353,13.08165359,4.945603371,1
47,385,14.13427925,6.051955223,1
47,417,17.18265152,7.778261185,1
47,449,17.28829956,6.53504467,1
47,481,15.32432365,6.741658211,1
47,513,15.4747982,7.466796875,1
47,545,18.34410095,7.991631508,1
47,577,18.67517662,8.989816666,1
47,609,18.07152939,7.161701202,1
47,641,18.4714756,4.814574718,1
47,673,20.08616638,3.903381824,1
47,705,22.96161842,5.138948441,1
47,737,24.06772423,6.1238451,1
47,769,21.03615952,5.185360432,1
47,801,16.94801521,3.308670044,1
47,833,12.58790207,2.555090666,1
47,865,16.0572834,-0.8737249374,1
47,897,17.64709854,-0.309340477,1
47,929,16.27334595,1.449629068,1
47,961,14.23250198,1.28798151,1
47,993,14.48559475,0.8157328367,1
47,1025,16.10306549,0.1713499427,1
47,1057,17.3350029,0.1381049156,1
47,1089,17.3816185,-0.5277477503,1
47,1121,16.4056263,-0.3382396102,1
47,1153,13.58653927,-1.375520945,1
47,1185,10.95735168,-0.9865638018,1
47,1217,10.62466908,1.174116373,1
47,1249,10.5502882,0.3620643616,1
47,1281,10.26534271,-0.7794165611,1
47,1313,10.46690559,-0.9183168411,1
47,1345,9.946510315,-1.850507021,1
47,1377,8.725688934,-1.670389891,1
47,1409,8.426361084,-1.645604491,1
47,1441,8.747429848,-3.086648464,1
47,1473,8.74562645,-3.549479485,1
47,1505,6.312562943,-4.518843174,1
47,1537,5.68933773,-3.593827724,1
47,1569,3.994859695,-1.803740978,1
47,1601,9.196702957,-2.290562391,1
47,1633,3.292768955,7.016983032,1
47,1665,-1.522259712,8.486652374,1
47,1697,6.47112608,-3.140785217,1
47,1729,7.499726295,-4.268499851,1
47,1761,7.754291534,-3.465197563,1
47,1793,6.792912006,-2.27707243,1
47,1825,5.361747742,-4.006303787,1
47,1857,2.76992321,-3.543847799,1
47,1889,5.735702515,-5.267690182,1
47,1921,12.54513359,-6.156481743,1
47,1953,13.11932373,-9.059945107,1
47,1985,6.787384033,-7.827225208,1
47,2017,-4.881756783,-2.240156651,1
79,33,1.89239502,1.53265667,1
79,65,11.48342323,3.258558512,1
79,97,11.20353985,5.408863068,1
79,129,9.699075699,5.56342411,1
79,161,8.891299248,8.814439774,1
79,193,0.1420888901,0.1934323311,1
79,225,12.22683907,5.769788742,1
79,257,13.55237293,5.781517029,1
79,289,0.9979867935,0.8951311111,1
79,321,0.9595451355,1.634963036,1
79,353,14.01162148,7.246253967,1
79,385,15.82682323,7.008220196,1
79,417,16.92098045,5.946781635,1
79,449,16.99373817,6.443194866,1
79,481,15.31857872,8.007486343,1
79,513,-2.321046829,8.036580086,1
79,545,12.65349388,4.88100338,1
79,577,17.5776062,6.646613598,1
79,609,16.74588776,6.575345516,1
79,641,16.52544022,5.523631096,1
79,673,17.00650406,4.671746731,1
79,705,18.9759922,4.839383602,1
79,737,20.01978493,5.560233593,1
79,769,16.08978462,7.959111691,1
79,801,18.92477417,4.779229641,1
79,833,13.37792778,3.765570164,1
79,865,12.71886444,3.854508877,1
79,897,20.35347748,18.13295364,1
79,929,33.19646454,16.36974907,1
79,961,16.31389046,-0.03228664398,1
79,993,16.86087036,1.162015319,1
79,1025,17.15427589,0.6938878298,1
79,1057,16.90750694,0.4037870467,1
79,1089,15.43380928,-1.236512899,1
79,1121,14.03605175,-0.3786409497,1
