PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 7, filenames: A:[7]MAX_TimeSrs025_TgUtrmcherry.avi & B:[8]MAX_TimeSrs025_TgUtrmcherry.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.2858057618,5.154299736,1
47,65,-1.723011255,-0.6452987194,1
47,97,-2.395894766,-1.086881161,1
47,129,-1.461333752,-1.678144336,1
47,161,0.01816320419,-0.4449950457,1
47,193,0.4529840946,-0.5544601679,1
47,225,-0.5457936525,-0.1749462187,1
47,257,-0.5536572933,0.4318695068,1
47,289,-0.07976055145,0.162632823,1
47,321,-0.661108017,-0.3328292072,1
47,353,-0.2163758278,-0.0305121839,1
47,385,0.7268993855,-0.2544258237,1
47,417,2.249779224,-0.5188598633,1
47,449,2.168755293,-0.6234614849,1
47,481,-0.1952173412,0.5569849014,1
47,513,-0.3871388435,-0.3574202061,1
47,545,-1.248790026,0.3387486935,1
47,577,-3.185962677,-0.5088841915,1
47,609,-0.8580839038,-1.756395102,1
47,641,-0.02035903931,-2.153885841,1
47,673,-1.576627731,-4.390324593,1
47,705,-2.571815491,-2.944001675,1
47,737,-3.873606205,-3.849728584,1
47,769,-2.081775188,-2.700645447,1
47,801,-0.1964684725,-1.257704496,1
47,833,0.4934812784,-0.9744765759,1
47,865,-1.850296736,-1.062050343,1
47,897,-1.808228731,-0.05836242437,1
47,929,-1.228949428,0.4289219379,1
47,961,1.389508486,-0.3058313131,1
47,993,2.351342916,-2.652070761,1
47,1025,3.294540882,-3.325572968,1
47,1057,4.479793549,-2.814338684,1
47,1089,5.66959095,-1.72685051,1
47,1121,6.006114006,-2.744043589,1
47,1153,8.625675201,-3.319275856,1
47,1185,6.628518105,0.4113316536,1
47,1217,7.423781395,-0.352976799,1
47,1249,10.4677372,-3.56957531,1
47,1281,8.764957428,-3.574763298,1
47,1313,9.920861244,-3.017414093,1
47,1345,12.92551136,-4.035923481,1
47,1377,14.10827446,-4.192330837,1
47,1409,14.62929058,-5.38376379,1
47,1441,14.19242001,-5.21681881,1
47,1473,13.38029575,-4.350870609,1
47,1505,12.40477562,-4.627876282,1
47,1537,11.14588547,-4.279561043,1
47,1569,12.00634003,-5.067520142,1
47,1601,11.32033634,-4.496944904,1
47,1633,7.04061985,7.422523975,1
47,1665,9.611891747,-4.107194424,1
47,1697,9.001326561,-5.179633141,1
47,1729,9.328204155,-6.67222023,1
47,1761,11.33185768,-7.094470501,1
47,1793,11.10928631,-8.913028717,1
47,1825,14.86141682,-9.45780468,1
47,1857,14.98801613,-9.54873085,1
47,1889,13.64127159,-8.487997055,1
47,1921,12.12458515,-8.60184288,1
47,1953,10.43040466,-10.81793213,1
47,1985,11.32474804,-18.73403168,1
47,2017,13.22623062,-34.54829025,1
79,33,0.2625980973,2.839040756,1
79,65,0.1158773303,-0.8705644011,1
79,97,0.02419924736,-0.6831351519,1
79,129,-0.06789314747,-0.6606356502,1
79,161,0.3710029125,-0.1027882695,1
79,193,1.536242962,-0.04995238781,1
79,225,0.6506041288,-0.04441339523,1
79,257,0.6744475961,0.1179547608,1
79,289,0.3317062855,0.1846483797,1
79,321,0.1457937956,0.06276652217,1
79,353,0.4685415626,0.07601612806,1
79,385,1.91811049,-1.172248244,1
79,417,1.107004404,0.05533081293,1
79,449,0.7520337105,0.3446736038,1
79,481,0.04864192009,0.324323684,1
79,513,0.175940156,-0.5902565718,1
79,545,-1.690577745,-0.8069061637,1
79,577,-4.076003075,-1.508106947,1
79,609,-3.802220345,-3.185625315,1
79,641,0.2707594931,-1.296768904,1
79,673,0.2242268026,-2.561146975,1
79,705,-0.9576733112,-2.314448357,1
79,737,-1.398967028,-2.282445431,1
79,769,-0.8982996345,-2.043347359,1
79,801,-0.2637369037,-0.6268178225,1
79,833,-0.5237065554,-0.7717579603,1
79,865,-0.9700642228,-0.7652398944,1
79,897,9.887701988,-5.414801598,1
79,929,0.9642099142,-0.7579784989,1
79,961,1.982097864,-0.9826676846,1
79,993,3.136402845,-2.482407331,1
79,1025,4.305620193,-3.564293623,1
79,1057,5.561045647,-2.918046474,1
79,1089,7.295458794,-1.890303612,1
79,1121,8.175434113,-2.266339779,1
79,1153,9.882042885,-2.624989748,1
79,1185,11.12404251,-2.612075567,1
79,1217,10.92976093,-3.106865644,1
79,1249,11.08573246,-4.598709583,1
79,1281,10.66807556,-5.033688068,1
79,1313,10.38496876,-4.454008579,1
79,1345,13.45293903,-4.018036366,1
79,1377,14.78015518,-4.549350262,1
79,1409,15.96599388,-5.098791122,1
79,1441,14.63500786,-6.00052309,1
79,1473,7.141057014,-12.81555843,1
79,1505,12.65471649,-6.994421005,1
79,1537,11.23748398,-7.574054241,1
79,1569,13.29960823,-7.875707626,1
79,1601,11.56173611,-3.404523849,1
79,1633,10.74643898,-2.670654774,1
79,1665,11.33928013,-7.249517441,1
79,1697,9.094682693,-9.527858734,1
79,1729,10.02631569,-4.715256214,1
79,1761,12.04470158,-8.865545273,1
79,1793,11.36539936,-9.295732498,1
79,1825,12.47246361,-8.811029434,1
79,1857,12.21815395,-8.157289505,1
79,1889,10.89582825,-8.032232285,1
79,1921,10.72092915,-8.937811852,1
79,1953,10.18206406,-8.185534477,1
79,1985,10.66392803,-2.193506241,1
79,2017,11.49231529,-8.625340462,1
111,33,0.5582411289,1.434883833,1
111,65,1.171088934,-0.7013635635,1
111,97,1.429916143,-0.9683216214,1
111,129,1.172449946,-1.153742909,1
111,161,0.8879871368,-0.1796037853,1
111,193,1.082246184,0.08935879916,1
111,225,1.059864998,0.01022851467,1
111,257,0.5769429207,0.08146753907,1
111,289,0.9651249647,0.4790638089,1
111,321,0.6498773098,0.150270611,1
111,353,0.00808262825,-0.2148762345,1
111,385,0.9797354937,-1.162250996,1
111,417,0.7791258693,-0.3389724493,1
111,449,0.3822928667,0.0631262362,1
111,481,-0.1481304467,0.3053156137,1
111,513,-0.1366385818,0.008605450392,1
111,545,-1.693624377,-1.077233315,1
111,577,-1.9827981,-1.547739506,1
111,609,-0.8491008282,-1.790641546,1
111,641,-0.4267882705,-1.183344245,1
111,673,-0.2331513464,-0.5379062891,1
111,705,-1.204037189,-2.421163559,1
111,737,-1.425046444,-3.049534798,1
111,769,-1.033081055,-2.315250158,1
111,801,-1.208384514,-0.277951479,1
111,833,-2.176960468,0.1942763329,1
111,865,-2.606209755,-0.3160181344,1
111,897,9.077754974,-4.561245918,1
111,929,1.365950346,-1.394404054,1
111,961,2.071074963,-1.818502545,1
111,993,4.070223808,-2.441549301,1
111,1025,5.306619644,-3.059811592,1
111,1057,6.679148674,-2.316906929,1
111,1089,9.470077515,-2.372604609,1
111,1121,9.659588814,-2.384557962,1
111,1153,9.849660873,-2.215683222,1
111,1185,10.69891071,-2.279687405,1
111,1217,12.26823902,-3.349006414,1
111,1249,12.59804249,-4.292337894,1
111,1281,12.49809647,-4.494939327,1
111,1313,17.57633972,-4.566995621,1
111,1345,13.70542049,-3.759470701,1
111,1377,14.12124348,-4.336535454,1
111,1409,16.63602638,-5.087080002,1
111,1441,14.12033749,-6.894181252,1
111,1473,12.53869057,-4.965956211,1
111,1505,12.03099823,-5.846943855,1
111,1537,12.12713623,-4.686591148,1
111,1569,11.12383461,-5.038096905,1
111,1601,10.79229832,-3.308586597,1
111,1633,10.77375126,-4.090076447,1
111,1665,11.20107174,-5.928752899,1
111,1697,9.496173859,-6.29205513,1
111,1729,11.45368481,-9.315359116,1
111,1761,12.13635254,-9.674331665,1
111,1793,11.68416309,-9.305747032,1
111,1825,11.5307579,-8.433395386,1
111,1857,11.0673027,-7.66895628,1
111,1889,10.51742458,-8.164823532,1
