PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 50, filenames: A:[50]MAX_TimeSrs025_TgUtrmcherry.avi & B:[51]MAX_TimeSrs025_TgUtrmcherry.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.4101164341,1.518751025,1
47,65,1.978630781,-0.3180871904,1
47,97,1.739808321,-0.9061168432,1
47,129,0.5924966335,-0.7003633976,1
47,161,0.6295448542,-0.6250093579,1
47,193,0.697021246,-0.09483125806,1
47,225,0.4281047583,0.03428899124,1
47,257,0.1960314512,0.03721894324,1
47,289,-0.07257723808,0.008536279202,1
47,321,-0.1235220432,0.1749910712,1
47,353,0.5500109196,0.08844023943,1
47,385,1.018249035,-0.2699733973,1
47,417,0.3237195015,0.4255616665,1
47,449,0.1888465881,0.2367486954,1
47,481,0.2062134743,0.03040105104,1
47,513,0.4042858481,-0.262185663,1
47,545,0.3760813475,0.2229016423,1
47,577,0.2308810055,0.1935448647,1
47,609,-0.07442480326,0.2772511244,1
47,641,-0.1322953403,0.9942728281,1
47,673,-0.1219809651,0.9213610291,1
47,705,-0.2693998218,0.7555904984,1
47,737,-0.1316213012,0.06585496664,1
47,769,-0.06497740746,-0.6506599188,1
47,801,0.4503881931,-0.5982224941,1
47,833,0.3308694959,-0.03139069676,1
47,865,0.07726722956,0.1661343127,1
47,897,0.05010889471,0.05494752526,1
47,929,-0.8053631783,0.08956564218,1
47,961,0.02697610855,-0.1965130568,1
47,993,2.511902809,-1.393035412,1
47,1025,5.789848328,-2.011920929,1
47,1057,3.156163216,-1.639425874,1
47,1089,1.245196342,-0.2600090504,1
47,1121,1.361453056,-1.761202812,1
47,1153,1.084323406,-2.812906504,1
47,1185,-0.182672292,-2.521531582,1
47,1217,-1.313506603,-2.558100224,1
47,1249,-3.185986996,-3.688086987,1
47,1281,-3.823156834,-4.441597462,1
47,1313,-1.836804152,-1.029457092,1
47,1345,0.71382761,1.129966378,1
47,1377,0.5131977797,0.373203516,1
47,1409,-0.1018815637,-0.5962732434,1
47,1441,-0.286904335,-0.8848572969,1
47,1473,-0.002332746983,-0.5177124143,1
47,1505,0.1486166716,0.05290725827,1
47,1537,-0.3621528149,0.757715404,1
47,1569,-1.307956934,1.371654868,1
47,1601,-1.705358267,1.82685411,1
47,1633,-2.27737236,1.335735083,1
47,1665,-2.870224953,1.354159832,1
47,1697,-3.387543201,0.9846110344,1
47,1729,-3.653400421,-0.5077809095,1
47,1761,-6.092587948,3.312427998,1
47,1793,-6.052418709,1.729491472,1
47,1825,-4.181869507,1.138186574,1
47,1857,-2.492444277,1.310860634,1
47,1889,-2.262438059,0.6122332811,1
47,1921,-1.596428394,0.1527613401,1
47,1953,-6.286452293,0.4284689426,1
47,1985,-3.546015739,0.4851885438,1
47,2017,1.23282361,0.189702034,1
79,33,0.4468369484,0.1879538894,1
79,65,0.866830349,0.05816994235,1
79,97,0.5842508674,0.0813126117,1
79,129,-0.1279633045,0.1354986131,1
79,161,-0.2330716252,0.07904659212,1
79,193,-0.1678600907,0.4389875829,1
79,225,0.1144957244,0.1898427904,1
79,257,0.144000113,0.1164715588,1
79,289,0.1247142553,-0.03900721669,1
79,321,-0.1212391257,0.07618761063,1
79,353,0.1002157331,0.01164627075,1
79,385,-0.3336570859,-1.280827045,1
79,417,-0.5806007981,-0.4666532874,1
79,449,-1.280638695,-0.3870999813,1
79,481,-0.625436902,-0.2368036211,1
79,513,0.1804090887,-0.1896694601,1
79,545,0.6123678684,-0.1491419226,1
79,577,0.7462248206,-0.4497979283,1
79,609,0.9382677674,0.1667702198,1
79,641,0.369402796,0.9250087142,1
79,673,0.1457512677,1.390163064,1
79,705,0.06600765884,0.7266829014,1
79,737,0.5129480958,0.8313602805,1
79,769,0.7709372044,0.2873904407,1
79,801,1.522432566,-0.07881198823,1
79,833,0.9787474275,-0.1957325339,1
79,865,0.09237241745,0.1881531179,1
79,897,0.2791144848,0.2778538167,1
79,929,0.135026902,0.2221831083,1
79,961,0.2082548141,0.5840704441,1
79,993,1.393405914,0.07042491436,1
79,1025,3.873437881,-0.7777817249,1
79,1057,4.915253162,1.16059351,1
79,1089,3.415404558,0.909057498,1
79,1121,2.783140898,-0.1338241994,1
79,1153,1.44856596,-0.4612893462,1
79,1185,0.4271961451,-0.07121384144,1
79,1217,-0.3365037143,-1.290084124,1
79,1249,-1.516960025,-2.349338531,1
79,1281,-2.05388999,-3.354682922,1
79,1313,-0.9449962378,-1.423411727,1
79,1345,-0.2387549877,0.04583525658,1
79,1377,-0.2898727655,-0.4337893128,1
79,1409,-0.9518580437,-1.143823147,1
79,1441,-2.579712391,-4.970643044,1
79,1473,-1.828758478,-0.7756532431,1
79,1505,-0.3335928917,-0.3843009472,1
79,1537,-0.662731111,-0.04597382247,1
79,1569,-0.926441431,0.07476592064,1
79,1601,-1.247765064,1.017158747,1
79,1633,-1.669967651,1.134407401,1
79,1665,-2.053420782,0.9227916002,1
79,1697,-2.83650136,0.2510792613,1
79,1729,-3.428339481,-0.9190024137,1
79,1761,-3.561760426,0.3126735985,1
79,1793,-4.455707073,0.8125541806,1
79,1825,-4.298064232,0.9567815661,1
79,1857,-3.152284384,0.7255253792,1
79,1889,-2.254073143,0.5316134691,1
79,1921,-1.251434684,-0.0324999392,1
79,1953,-0.8528250456,0.43411237,1
79,1985,-1.238963842,0.4783391356,1
79,2017,-0.4691673517,-0.5060184598,1
111,33,0.4282317162,0.06795537472,1
111,65,0.3043898046,0.4752514362,1
111,97,0.4432878196,1.023287416,1
111,129,0.1187203676,0.5950011015,1
111,161,-0.09733116627,0.208782509,1
111,193,-0.07473762333,-0.1878552884,1
111,225,0.1163313091,-0.02799420431,1
111,257,0.2350503206,0.08892999589,1
111,289,-0.1670939624,0.005914665759,1
111,321,-0.4807320833,-0.2095012665,1
111,353,-0.5045666099,-0.4585343003,1
111,385,-1.428463459,-0.7298262119,1
111,417,-1.756391764,-0.5321512818,1
111,449,-1.216216803,-0.02059452236,1
111,481,-0.2274894714,0.1081760228,1
111,513,0.06541653723,0.09603527188,1
111,545,0.2689304948,-0.0328668654,1
111,577,0.6172099113,-0.3733824193,1
111,609,1.051623106,-0.1454273015,1
111,641,0.3091361523,0.6525704861,1
111,673,0.04366523027,1.115467191,1
111,705,0.3710621595,0.988789022,1
111,737,0.9469116926,0.6790639162,1
111,769,0.8921855688,0.4705978632,1
111,801,0.9348608255,0.2967423201,1
111,833,0.5687259436,0.1124209166,1
111,865,0.1697015166,0.2332300842,1
111,897,0.2137378156,0.1770482063,1
111,929,0.5427727699,0.3095488548,1
111,961,0.4733021855,0.6711905003,1
111,993,1.25387764,0.3379249275,1
111,1025,3.571009874,0.2829989791,1
111,1057,4.68986702,2.186816931,1
111,1089,4.477131367,0.9229573607,1
111,1121,3.780635595,0.2759717703,1
111,1153,1.842096329,0.2252600789,1
111,1185,0.6582893729,0.7225141525,1
111,1217,0.1693427265,-0.558945179,1
111,1249,-0.5312420726,-1.579484463,1
111,1281,-0.8591880798,-2.407764435,1
111,1313,-0.8908190727,-1.934045672,1
111,1345,-1.439487934,-1.213212013,1
111,1377,-2.177621365,-1.448734403,1
111,1409,-3.266794443,-2.721549988,1
111,1441,-3.029337168,-2.983558655,1
111,1473,-1.498250484,-0.8982085586,1
111,1505,-0.7302337289,-0.5582073331,1
111,1537,-1.024447918,-0.4269176722,1
111,1569,-0.4062473774,-0.1541107148,1
111,1601,-0.5817394257,0.3287866712,1
111,1633,-1.106441021,0.6336227655,1
111,1665,-1.469690561,0.408870101,1
111,1697,-4.095177174,-1.11233151,1
111,1729,-2.650337696,-0.7461464405,1
111,1761,-2.328057766,0.1476880908,1
111,1793,-3.538698673,0.7133170962,1
111,1825,-3.517721891,0.9495014548,1
111,1857,-2.856915474,0.5159583092,1
111,1889,-0.7427470684,0.2187648416,1
111,1921,-1.793335319,0.4044237137,1
111,1953,-1.721459985,0.7199815512,1
111,1985,-0.8756392002,0.4517519474,1
111,2017,-0.7972585559,-0.8361041546,1
143,33,0.7049250603,0.195504427,1
143,65,0.8089145422,0.4909390807,1
143,97,0.8531190753,0.8280851245,1
143,129,0.2981949151,0.008795708418,1
143,161,-0.00992166996,-0.4355306923,1
143,193,0.1510029435,-0.1345749199,1
143,225,0.1514125019,0.1915110052,1
143,257,0.2811591625,0.3350340426,1
143,289,0.1198703051,0.2099303901,1
143,321,-0.5007486343,0.04314447939,1
143,353,-0.7465536594,-0.3437709808,1
143,385,-1.210661769,-0.6569145918,1
143,417,-1.389088869,-0.3776754141,1
143,449,-1.172294378,0.2634335756,1
143,481,-0.6216357946,1.702848911,1
143,513,0.1085376292,0.0347250104,1
143,545,0.1509634256,0.2128192186,1
143,577,-0.1134957969,0.09805236757,1
143,609,0.1844832301,-0.02625390887,1
143,641,0.5273370147,0.427161634,1
143,673,0.1175905168,0.8939522505,1
143,705,0.3281205595,1.341675282,1
143,737,0.8817459345,0.9744623899,1
143,769,0.9038351178,0.6336354017,1
143,801,1.713973999,0.7175638676,1
143,833,1.602737546,0.5532084703,1
143,865,4.91219759,0.5642521381,1
143,897,1.195147038,0.2671085,1
143,929,1.079384565,-0.1421734095,1
143,961,0.9052065611,-0.07529443502,1
143,993,1.341376781,1.739667654,1
143,1025,2.514807224,0.474607408,1
143,1057,3.567438126,0.1722531915,1
143,1089,3.731478691,-0.09486027062,1
143,1121,2.689127922,0.3623597026,1
143,1153,1.203035116,0.5667929053,1
143,1185,0.555629015,0.4653645456,1
143,1217,0.4117355347,-0.3706327677,1
143,1249,0.05821859837,-0.9145051241,1
143,1281,-0.416263938,-1.59247756,1
143,1313,-0.8399947882,-2.328768969,1
143,1345,-1.195482254,-2.291247845,1
143,1377,-1.116148949,-1.416699886,1
143,1409,-0.8153269291,-0.8121433258,1
143,1441,-0.9969018102,-0.491627574,1
143,1473,-0.7871443033,-0.5225482583,1
143,1505,-0.6081268787,-0.7099872231,1
143,1537,-0.5174580812,-0.5330039263,1
143,1569,-0.3112936318,-0.1038455218,1
143,1601,-0.4684651494,0.2377087474,1
143,1633,-0.5238258839,0.4843878448,1
143,1665,-0.5011262298,0.3328712583,1
143,1697,-9.494677544,-6.810778618,1
143,1729,-0.7530786991,-0.3749263883,1
143,1761,-1.678949118,0.1044381261,1
143,1793,-3.27075839,0.9642137289,1
143,1825,-2.222033501,1.672918081,1
143,1857,-0.8531870842,0.6040077209,1
143,1889,-0.6661131382,0.5806605816,1
143,1921,-1.134500384,0.8065186143,1
143,1953,-0.9975571632,0.6159334183,1
143,1985,-0.5635111332,0.2481409609,1
143,2017,0.1720626354,-1.009507895,1
175,33,0.1984642744,0.1790853143,1
175,65,0.6605378389,0.3446017802,1
175,97,1.052066565,0.4351420105,1
175,129,0.792632103,-0.03249789774,1
175,161,0.2790842056,-0.5262783766,1
175,193,0.1621482372,-0.280875802,1
175,225,0.0598166436,0.2433389723,1
175,257,0.1561439484,0.1699310839,1
175,289,0.2853441238,-0.07009805739,1
175,321,-0.05291814357,0.06806528568,1
175,353,-0.09414631128,0.1064529717,1
175,385,-0.1440483928,-0.6002485752,1
175,417,-0.9353407621,-1.027022004,1
175,449,-0.7248877287,0.232591629,1
175,481,-0.0751388073,1.690064669,1
175,513,-0.1924280822,0.0993077755,1
175,545,-0.2123744786,-0.02588170767,1
175,577,-0.09323459864,0.3253180981,1
175,609,-0.02379339933,0.7275531888,1
175,641,-5.480552197,0.8635337353,1
175,673,-0.5070267916,1.182770133,1
175,705,-0.07095858455,1.652704597,1
175,737,-0.1925387979,1.782961607,1
175,769,-0.4340633154,1.050364494,1
175,801,2.022155523,1.271850705,1
175,833,2.096890211,1.678050041,1
175,865,0.917432785,0.5768272877,1
175,897,4.588504791,0.4306392074,1
175,929,0.8481296301,0.05921140313,1
175,961,0.3907748461,0.5838187933,1
175,993,2.399618387,2.805768967,1
175,1025,2.502636433,-0.1254199147,1
175,1057,2.913079739,-0.3002766371,1
175,1089,0.526591301,-0.2353322506,1
175,1121,0.6340579987,-0.1422443688,1
175,1153,0.5882740021,0.1645683199,1
175,1185,0.2865436375,0.01927842945,1
175,1217,1.149124384,-1.154188156,1
175,1249,0.2672260404,-0.7441788912,1
175,1281,-1.543918848,-1.830766439,1
175,1313,-1.98106873,-3.399018764,1
175,1345,-1.230947971,-2.786007404,1
175,1377,-0.721591413,-1.041306973,1
175,1409,0.01294434071,0.08513522148,1
175,1441,-0.5479822159,0.1799274087,1
175,1473,-0.4352382421,-1.00327611,1
175,1505,-0.2291768789,-0.8730715513,1
175,1537,-0.01256071031,0.1122234762,1
175,1569,-0.002613976598,0.07107126713,1
175,1601,0.1782516241,-0.1042503417,1
175,1633,-0.002683401108,0.06242576241,1
175,1665,-0.1236183047,0.205344975,1
175,1697,-0.9503651857,0.7521603107,1
175,1729,-1.211990356,0.3367533088,1
175,1761,-1.585013628,0.1178281605,1
175,1793,-2.545510769,0.9814591408,1
175,1825,-2.428654194,1.308588266,1
175,1857,-0.7689160109,0.8890498281,1
175,1889,-1.08621037,0.809735477,1
175,1921,-1.629362345,20.14868736,1
175,1953,-1.059509873,0.6842047572,1
175,1985,-0.5899803042,0.5615651011,1
175,2017,-0.230887711,-0.7234752774,1
207,33,0.2156429291,-0.01336276531,1
207,65,1.455302835,-0.5781435966,1
207,97,1.823522806,-1.503015041,1
207,129,1.64208293,-0.5125057101,1
207,161,0.9234381914,-0.3170912862,1
207,193,0.1524509192,-0.2487072349,1
207,225,0.06346458197,-0.2678205669,1
207,257,0.2326583564,-0.3917990923,1
207,289,0.2628574371,-0.2632468045,1
207,321,-0.1036499739,-0.4678456783,1
207,353,0.1552140117,0.3284262419,1
207,385,0.1156020164,-0.1067354679,1
207,417,-0.4385732412,-0.5939381123,1
207,449,-0.3310788274,0.1548493505,1
207,481,-0.1019958854,0.9433931708,1
207,513,-0.430218935,0.4434280992,1
207,545,-0.5214889646,0.006216555834,1
207,577,-0.27421543,0.4365642667,1
207,609,-0.3141204417,0.9917458296,1
207,641,-2.966061354,1.769888878,1
207,673,-1.721330643,1.387284279,1
