PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 53, filenames: A:[53]MAX_TimeSrs025_TgUtrmcherry.avi & B:[54]MAX_TimeSrs025_TgUtrmcherry.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.6896262169,1.637188792,1
47,65,0.488756299,0.6261609197,1
47,97,0.1481318474,-0.1733772755,1
47,129,0.2762430906,-0.7427742481,1
47,161,0.3543365002,-0.2361290455,1
47,193,0.3965167999,0.02297639847,1
47,225,0.3706533909,-0.15214324,1
47,257,-0.278886199,-0.7452894449,1
47,289,-0.2213793397,-0.654741168,1
47,321,0.0884693563,0.2742990255,1
47,353,0.09388555586,0.6358872652,1
47,385,-0.2696140409,0.6009095907,1
47,417,-0.6515130997,0.7490090728,1
47,449,-0.6411002874,0.6637109518,1
47,481,-0.4218820333,0.4341844022,1
47,513,-0.2721469104,0.3596913218,1
47,545,0.1371207237,0.6021045446,1
47,577,0.7309193611,0.5780847073,1
47,609,1.331809998,1.032236099,1
47,641,0.645834446,2.492897034,1
47,673,-0.1468942165,2.312770128,1
47,705,-0.222541213,1.128735185,1
47,737,-0.2619151473,0.3311699033,1
47,769,-0.06451693177,0.6445652246,1
47,801,0.9436188936,0.7810181379,1
47,833,1.141021013,0.2637283206,1
47,865,0.5472227931,-0.5612975359,1
47,897,0.1222477257,-0.2831659317,1
47,929,-0.3136323094,-0.1315448284,1
47,961,-0.06984245777,-0.4676096439,1
47,993,8.331951141,-1.291111708,1
47,1025,8.845245361,-2.969096899,1
47,1057,8.381479263,-2.074723005,1
47,1089,15.01978779,-2.834845781,1
47,1121,8.789642334,-3.76526475,1
47,1153,6.334125519,-3.734363317,1
47,1185,6.660609245,-3.192777872,1
47,1217,1.829787016,-0.4930315018,1
47,1249,1.93716073,-3.715597153,1
47,1281,-1.245284081,-5.705019951,1
47,1313,-1.113361835,-6.502912521,1
47,1345,-0.6427762508,0.08494114876,1
47,1377,-0.5090679526,-4.881005287,1
47,1409,-2.691356659,-4.397760391,1
47,1441,-1.966946363,-5.340668678,1
47,1473,-2.41078639,-2.231104851,1
47,1505,-0.5721719265,-0.8597221375,1
47,1537,-0.7171328068,-5.783836365,1
47,1569,-0.4306361079,-1.916124582,1
47,1601,-0.6870894432,-3.26397419,1
47,1633,-0.97742033,-2.653660536,1
47,1665,-2.218810558,-3.287777901,1
47,1697,-2.658826828,-2.277782679,1
47,1729,-2.83580637,-1.284058332,1
47,1761,-2.990840912,-0.8723161221,1
47,1793,-3.927282333,-1.173015356,1
47,1825,-4.950833321,-1.477674723,1
47,1857,-2.80526495,-1.251976252,1
47,1889,-2.409411907,-1.429696321,1
47,1921,-1.76112175,-1.219543457,1
47,1953,-3.205883026,-1.754038334,1
47,1985,-2.111946106,-0.4549385011,1
47,2017,1.908823013,0.1114208698,1
79,33,-0.224041298,0.3109406233,1
79,65,-0.3428739309,1.014622331,1
79,97,-0.01619368792,1.388160706,1
79,129,0.3487708569,0.5854280591,1
79,161,0.3350902796,0.1454638541,1
79,193,-0.1044028401,0.2582051158,1
79,225,-0.2136186957,0.4661425352,1
79,257,-0.1478532553,-0.1615999639,1
79,289,-0.07297638059,-0.4254560173,1
79,321,-0.0149615705,0.06688296795,1
79,353,-0.0922383517,0.7740547657,1
79,385,-0.4957796335,1.582855105,1
79,417,-0.6673152447,1.542687058,1
79,449,-0.3699938953,1.291333199,1
79,481,-0.1899804771,0.7035861611,1
79,513,-0.05333539844,0.3018429279,1
79,545,-0.4099070132,0.291742146,1
79,577,-0.3780819774,0.03127419949,1
79,609,0.5449242592,0.7455564737,1
79,641,0.3160753846,1.438022375,1
79,673,0.05366885662,1.868703485,1
79,705,-0.0615651682,1.324587822,1
79,737,-0.1231387705,0.3610509038,1
79,769,0.4067533016,0.4027767777,1
79,801,1.337313533,-0.2320602834,1
79,833,0.9700407982,-0.3720362782,1
79,865,0.1563450992,0.05076310039,1
79,897,0.004073940217,-0.03972625732,1
79,929,-0.3115768433,-0.1615940034,1
79,961,-0.4406394958,1.196891785,1
79,993,8.036120415,-1.830304146,1
