PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 12, filenames: A:[12]MAX_TimeSrs025_TgUtrmcherry.avi & B:[13]MAX_TimeSrs025_TgUtrmcherry.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.294238448,3.776023865,1
47,65,0.2166922987,0.07292313874,1
47,97,-0.7415809035,-0.931252718,1
47,129,-1.125570536,-1.392849922,1
47,161,-0.4556231499,-0.2941414118,1
47,193,0.2872746885,0.1442827284,1
47,225,0.5391592383,0.04961043596,1
47,257,0.4500618577,-0.0721386075,1
47,289,-0.401887238,-0.20142515,1
47,321,-0.849978447,-0.1680463552,1
47,353,-0.9333508015,0.159314543,1
47,385,-1.391535282,0.2030261159,1
47,417,-0.8388164043,0.1759492755,1
47,449,-0.1187491715,0.1434009671,1
47,481,0.03313098848,-0.6013239026,1
47,513,-0.4819951057,-0.6408441663,1
47,545,-0.4726114571,0.3189673424,1
47,577,0.9852113724,1.482085466,1
47,609,2.287069321,0.4650372267,1
47,641,1.946908474,0.2509710193,1
47,673,2.423059225,2.26402998,1
47,705,1.427166581,3.017800331,1
47,737,1.80129838,2.150689125,1
47,769,4.635674953,1.363359213,1
47,801,6.040485382,1.582152605,1
47,833,4.09631443,0.7589011192,1
47,865,2.118370533,0.8620793819,1
47,897,5.66776371,-1.558115482,1
47,929,6.006887436,-1.921187639,1
47,961,6.785259247,-1.194117904,1
47,993,6.875183105,-1.908471823,1
47,1025,10.35721397,-1.636624694,1
47,1057,9.521619797,-0.6797553301,1
47,1089,7.931023598,0.0442494154,1
47,1121,7.245522499,-0.2770426273,1
47,1153,6.621243,-0.2005904913,1
47,1185,9.961248398,-4.878578186,1
47,1217,6.819615364,-1.555907249,1
47,1249,6.156858921,-1.990929842,1
47,1281,6.044613838,-1.204048395,1
47,1313,5.665537834,-2.261463642,1
47,1345,4.467822075,-0.4559121132,1
47,1377,5.053843498,-0.9454296827,1
47,1409,4.483111382,-2.257105589,1
47,1441,5.22558403,-2.993816853,1
47,1473,5.168305397,-1.217886448,1
47,1505,5.477292061,-0.6183588505,1
