PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 6, filenames: A:[6]MAX_TimeSrs025_TgUtrmcherry.avi & B:[7]MAX_TimeSrs025_TgUtrmcherry.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,20.00176811,-10.7966671,1
47,65,15.36064148,3.532707214,1
47,97,14.08860779,13.8954277,1
47,129,12.55857182,10.76536083,1
47,161,13.22620964,26.03347588,1
47,193,13.2757225,6.826227188,1
47,225,13.7785511,6.534152031,1
47,257,0.3540630341,0.637219429,1
47,289,11.23703861,10.56276321,1
47,321,14.66860008,9.207438469,1
47,353,16.31507492,8.234972,1
47,385,17.07826996,8.100032806,1
47,417,16.11094666,4.907773972,1
47,449,16.28832436,2.567981243,1
47,481,16.61254883,2.346644402,1
47,513,17.30274391,3.636308193,1
47,545,18.15077972,7.344634056,1
47,577,17.10074806,3.841491699,1
47,609,16.13774872,3.782300949,1
47,641,18.0836792,1.89247036,1
47,673,17.23648453,4.421710491,1
47,705,16.65995789,2.445528507,1
47,737,17.84884644,2.118348122,1
47,769,17.10569572,1.834481478,1
47,801,15.48428535,3.006738663,1
47,833,13.3478775,3.931411266,1
47,865,15.14015961,1.006175041,1
47,897,17.00961685,2.065460205,1
47,929,19.4600296,2.988832474,1
47,961,18.94006538,0.2409067154,1
47,993,20.09542084,-2.51001811,1
47,1025,19.75650978,-4.390823364,1
47,1057,20.36572456,-4.990143776,1
47,1089,21.70793915,-5.257266521,1
47,1121,21.68122292,-4.08218956,1
47,1153,23.29311562,-7.20233345,1
47,1185,22.7766037,-4.653230667,1
47,1217,21.48780632,-2.676499367,1
47,1249,22.63479424,-8.077447891,1
47,1281,23.97572517,-7.500834942,1
47,1313,28.18579674,-10.08682632,1
47,1345,33.3955574,-11.8127327,1
47,1377,34.27544785,-14.75759411,1
47,1409,31.65372467,-12.51823139,1
47,1441,27.17621422,-13.00478172,1
47,1473,26.6532383,-8.251808167,1
47,1505,27.53127098,-7.285787582,1
47,1537,23.89880371,-10.97993755,1
47,1569,23.94423103,-14.33300114,1
47,1601,25.09462929,-15.31676865,1
47,1633,33.3023262,-15.35284615,1
47,1665,24.55599022,-16.94572639,1
47,1697,20.22802353,-14.78806305,1
47,1729,16.20439339,-15.96319008,1
47,1761,25.51806259,-1.577770233,1
47,1793,23.16044807,-16.91544914,1
47,1825,23.31059647,-17.45629883,1
47,1857,22.45106316,-18.11740494,1
47,1889,21.66516876,-17.76331329,1
47,1921,19.90502548,-14.99945545,1
47,1953,20.91351509,-20.00189972,1
47,1985,15.99390125,-12.50316429,1
47,2017,-2.158575058,5.496469498,1
79,33,25.34630394,2.027935028,1
79,65,9.175786972,6.504376888,1
79,97,11.37332344,13.3479681,1
79,129,11.01255608,11.28049755,1
79,161,25.94820404,-0.4899806976,1
79,193,13.71259689,8.864283562,1
79,225,13.30568409,8.123311996,1
79,257,11.34298801,8.477601051,1
79,289,12.97098446,10.43989086,1
79,321,14.98794937,10.07182503,1
79,353,17.1631794,10.92888832,1
79,385,17.06388283,9.94943428,1
79,417,16.1757946,7.50378418,1
79,449,16.53601646,6.427886963,1
79,481,17.33470535,7.050309181,1
79,513,27.84420586,19.16916656,1
79,545,14.90968704,6.794301987,1
79,577,16.21580887,7.932815552,1
79,609,18.17782784,5.666497231,1
79,641,17.15553093,2.021012306,1
79,673,17.18516922,4.87962532,1
79,705,17.45413017,4.342443466,1
79,737,17.4780407,3.51266551,1
79,769,14.87640762,2.19078064,1
79,801,18.1115284,3.927781582,1
79,833,14.87135029,3.745059729,1
79,865,13.05607033,2.620931387,1
79,897,24.18778038,-0.274034977,1
79,929,20.18131828,1.001757383,1
79,961,20.52980423,-0.9371926785,1
79,993,21.13497925,-1.958832026,1
79,1025,21.45237541,-2.543723822,1
79,1057,22.13195801,-2.996373653,1
79,1089,22.62600708,-3.576616287,1
79,1121,21.52455902,-5.250736713,1
79,1153,21.82999802,-5.617274284,1
79,1185,23.652174,-5.529185772,1
79,1217,22.63771057,-3.559170723,1
79,1249,24.49912262,-5.383093834,1
79,1281,25.7991066,-7.762090683,1
79,1313,27.30538368,-10.54511833,1
79,1345,33.59835434,-12.66567135,1
79,1377,31.24162483,-14.31371307,1
79,1409,29.18393135,-13.40315914,1
79,1441,27.11653137,-8.190016747,1
79,1473,29.79369926,-5.62104702,1
79,1505,28.71954346,-8.550725937,1
79,1537,25.32772827,-13.97995853,1
79,1569,24.81670189,-15.20163727,1
79,1601,24.62072754,-15.08547401,1
79,1633,26.88480186,-15.55019951,1
79,1665,27.46537399,-22.90606117,1
79,1697,19.61335754,-16.03495598,1
79,1729,5.02031517,-10.75374413,1
79,1761,21.75631332,-19.08083153,1
79,1793,22.61474037,-18.55056572,1
79,1825,23.28172302,-18.46218491,1
79,1857,22.57404518,-18.35887146,1
79,1889,21.32769203,-18.07949829,1
79,1921,19.72505951,-17.10494041,1
79,1953,17.62941933,-17.51755905,1
79,1985,-0.7519922256,-3.564459562,1
79,2017,-2.315581322,-3.134073257,1
111,33,-1.26725769,3.140198231,1
111,65,14.16919518,8.015642166,1
111,97,12.64939022,13.38414383,1
111,129,11.36956024,11.33734131,1
111,161,11.20360756,10.17464256,1
111,193,-5.518237114,18.58475685,1
111,225,14.11036587,8.268500328,1
111,257,13.29106998,8.470788956,1
111,289,12.82239056,9.502977371,1
111,321,14.47197247,10.65597343,1
111,353,16.31834984,11.36908245,1
111,385,0.7874736786,0.9441194534,1
111,417,16.62210846,8.774214745,1
111,449,16.94509315,7.929800987,1
