PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 44, filenames: A:[44]MAX_TimeSrs025_TgUtrmcherry.avi & B:[45]MAX_TimeSrs025_TgUtrmcherry.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.3017782569,-0.07364797592,1
47,65,0.7127134204,-0.4891910851,1
47,97,0.6574060321,0.002360016108,1
47,129,0.2712419033,0.2117909193,1
47,161,-0.4419310093,-0.03821596503,1
47,193,-0.2056787312,-0.1975301206,1
47,225,0.7108829618,-0.02741852403,1
47,257,1.029031992,-0.1486980766,1
47,289,0.4013077021,-0.1602559686,1
47,321,0.02215868235,-0.3987441063,1
47,353,-0.06349739432,-0.9992355108,1
47,385,0.3044782579,-1.929970741,1
47,417,0.7379571199,-0.7707253098,1
47,449,-0.2052304745,0.4575782716,1
47,481,-0.3823587298,0.07525187731,1
47,513,-0.3336771429,-0.345567286,1
47,545,-0.3071272969,-0.2137047052,1
47,577,-0.2350510955,0.187060833,1
47,609,0.2008927166,0.5954538584,1
47,641,0.4289055169,0.4018204808,1
47,673,-0.07096657157,0.300308764,1
47,705,-0.3725249767,0.08128923178,1
47,737,-0.4741500616,-0.8296852708,1
47,769,-0.5618991256,-0.4545191526,1
47,801,-0.5204755068,-0.5473901033,1
47,833,-0.7865197659,-1.225278139,1
47,865,-0.7659503222,-0.8124866486,1
47,897,-0.3884549141,-0.003560125828,1
47,929,0.3042698801,0.5297315121,1
47,961,0.6251696348,0.8131506443,1
47,993,0.4897507131,1.383817196,1
47,1025,-0.05049043894,2.00258112,1
47,1057,0.9658244848,3.700350046,1
47,1089,0.0352870822,1.858719587,1
47,1121,-0.5779131651,1.046313047,1
47,1153,-0.2245322466,4.402601719,1
47,1185,-1.800069332,2.060152531,1
47,1217,-1.226492405,0.1080088615,1
47,1249,0.8949908018,3.063855648,1
47,1281,1.795416355,3.671967983,1
47,1313,0.4686288834,4.30556488,1
47,1345,0.4031336308,1.172011375,1
47,1377,0.1516424417,0.3981211185,1
47,1409,-0.02606698871,-0.4755084515,1
47,1441,0.3151730597,0.1707330942,1
47,1473,0.6006083488,0.8882143497,1
47,1505,-0.4385232925,2.591816425,1
47,1537,-2.170454502,3.718120098,1
47,1569,-2.031342268,4.562234402,1
47,1601,-0.7025731802,4.163503647,1
47,1633,0.2088733315,5.093299866,1
47,1665,1.095607162,5.072165012,1
47,1697,2.817504406,4.162971497,1
47,1729,2.114773273,1.855360508,1
47,1761,0.293792963,1.460387707,1
47,1793,0.1444060206,1.940059185,1
47,1825,0.7085885406,2.40306282,1
47,1857,-3.493600368,3.457588673,1
47,1889,-5.88120079,4.892333031,1
47,1921,-1.310955048,8.466773033,1
