PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 21, filenames: A:[21]MAX_TimeSrs025_TgUtrmcherry.avi & B:[22]MAX_TimeSrs025_TgUtrmcherry.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-3.051474571,3.854533195,1
47,65,0.253334105,-0.2618660033,1
47,97,1.079121828,-1.473549128,1
47,129,0.8808628321,-1.664178848,1
47,161,0.304248929,-0.1128186584,1
47,193,-0.1034237146,0.1891274154,1
47,225,0.2674798965,-0.03941845894,1
47,257,0.9232847691,-0.06688508391,1
47,289,0.968791008,-0.05797848105,1
47,321,0.1947374344,-0.08218055964,1
47,353,0.3831310272,0.2878187299,1
47,385,1.640023232,-0.3075992167,1
47,417,4.453914642,-0.9848467708,1
47,449,8.314874649,-1.105021954,1
47,481,16.05473328,0.3036925793,1
47,513,4.431247234,0.6396087408,1
47,545,3.30347681,1.67703414,1
47,577,-0.8469648361,-9.565814018,1
47,609,-8.406297684,-13.82564163,1
47,641,6.02510643,0.2448308319,1
47,673,5.144194603,0.1245435178,1
47,705,5.108347893,-0.1811873317,1
47,737,6.795953751,0.08429038525,1
47,769,8.196962357,-0.6038600206,1
47,801,8.196892738,-0.1290683448,1
47,833,6.622398376,-0.8251831532,1
47,865,4.011839867,-2.57276082,1
47,897,5.971157074,-1.960852385,1
47,929,7.499996185,0.4463422298,1
47,961,9.485978127,-0.6446125507,1
47,993,9.62019062,-2.397589684,1
47,1025,7.83928299,-2.904829979,1
47,1057,6.14354372,-2.947603226,1
47,1089,5.983132839,-2.612651825,1
47,1121,7.416955948,-2.269577265,1
47,1153,7.957895279,-0.9998306036,1
47,1185,9.815145493,-2.009519339,1
47,1217,9.423295021,-2.733670235,1
47,1249,7.935909271,-2.624180555,1
47,1281,6.914691925,-2.412968397,1
47,1313,6.602748871,-2.442861795,1
47,1345,6.901864052,-2.459756851,1
47,1377,6.535041332,-3.144864082,1
47,1409,7.184062958,-3.429234982,1
47,1441,9.347365379,-5.41919899,1
47,1473,8.389939308,-5.891602039,1
47,1505,6.69135952,-3.956865788,1
47,1537,6.804756165,-3.424033165,1
47,1569,8.785550117,-3.468659163,1
47,1601,9.887252808,-5.045492172,1
47,1633,9.045526505,-5.012850285,1
47,1665,4.164246559,-4.601464272,1
47,1697,3.216602087,-4.483146191,1
47,1729,4.156937599,-5.917808056,1
47,1761,4.136757851,-5.384197235,1
47,1793,1.676643848,-0.931116581,1
47,1825,0.3576672077,-0.4760527611,1
47,1857,0.3093245029,-3.357440472,1
47,1889,-1.963823915,-5.72512722,1
47,1921,-0.3718664646,-11.84508896,1
47,1953,1.009863257,-0.4807308912,1
47,1985,1.528425217,-0.3056561947,1
47,2017,-0.1229844093,-0.4518449903,1
79,33,-0.3364776969,1.591639519,1
79,65,1.045282602,-0.1375013888,1
79,97,1.076481342,-0.8131098151,1
79,129,0.7614672184,-0.8175944686,1
79,161,0.606343627,-0.08525878191,1
79,193,0.5234333277,-0.4029530585,1
79,225,0.1026355028,-0.4706977904,1
79,257,0.2396412492,-0.4489103556,1
79,289,0.4412107468,-0.3607788086,1
79,321,0.1895713806,-0.4269652069,1
79,353,0.6485737562,-0.4724195004,1
79,385,2.384265184,-0.1665164083,1
79,417,3.510825872,0.5038015246,1
79,449,3.773078442,0.2249872684,1
79,481,1.098011017,-0.3222618401,1
79,513,1.240037918,-0.1712979078,1
79,545,5.59893322,1.152012587,1
79,577,-5.387677193,-11.69036961,1
79,609,8.193225861,-17.90241814,1
79,641,5.18475771,-0.3380021751,1
79,673,5.263381958,-0.5297045708,1
79,705,5.909930229,-0.4500032067,1
79,737,7.032341003,-0.4248654246,1
79,769,8.12148571,-0.1820376515,1
79,801,9.07285881,0.07497630268,1
79,833,11.41070557,-15.75098991,1
79,865,7.179284573,-2.151734591,1
79,897,7.518651009,-1.77473855,1
79,929,8.186514854,-0.4599525928,1
79,961,8.72142601,-1.0367589,1
79,993,8.707120895,-1.976894975,1
79,1025,8.08965683,-1.912594318,1
79,1057,7.180625916,-1.956059813,1
79,1089,6.751823902,-1.55430603,1
79,1121,7.016959667,-1.238945603,1
79,1153,6.813324928,-0.9393264055,1
79,1185,8.298713684,-1.478106499,1
79,1217,8.68461132,-1.729199767,1
79,1249,7.266273022,-1.991220236,1
79,1281,6.766465664,-2.388289928,1
79,1313,7.533281803,-2.884506941,1
79,1345,8.243134499,-2.814254045,1
79,1377,8.305403709,-3.851368427,1
79,1409,8.886185646,-3.390172005,1
79,1441,9.011333466,-3.487210274,1
79,1473,7.775468826,-3.589971066,1
79,1505,7.352935791,-2.448778629,1
79,1537,8.255401611,-1.976475,1
79,1569,9.343737602,-3.403455496,1
79,1601,8.838539124,-5.554849625,1
79,1633,7.345487118,-4.371170998,1
79,1665,6.605326653,-4.249825478,1
79,1697,4.249521732,-5.122698784,1
79,1729,3.37712574,-5.119351387,1
79,1761,2.747294903,-4.615265846,1
79,1793,1.576759219,-3.1878407,1
79,1825,-0.09061339498,-0.3506174088,1
79,1857,-2.122675896,-3.820344687,1
79,1889,-3.619885206,-4.510160923,1
79,1921,-3.526549816,-4.852742195,1
79,1953,-0.4713383913,-1.138329268,1
79,1985,0.8080861568,-5.094347954,1
79,2017,0.4082462788,-0.4305428863,1
111,33,0.6551198959,0.3478230238,1
111,65,0.727989912,-0.4043887258,1
111,97,0.6209884882,-0.3674426675,1
111,129,0.301502347,-0.2611441612,1
111,161,0.06066757441,-0.1081893444,1
111,193,0.370528996,-0.4595223069,1
111,225,0.4846409261,-0.4315771759,1
111,257,0.8574579358,-0.06396973133,1
111,289,0.4081675112,0.03375636041,1
111,321,0.4289910793,-0.3136858046,1
111,353,1.419356108,-0.5432377458,1
