PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 5, filenames: A:[5]MAX_TimeSrs025_TgUtrmcherry.avi & B:[6]MAX_TimeSrs025_TgUtrmcherry.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,14.40693092,-65.79554749,1
47,65,15.72564888,10.7737999,1
47,97,18.25893974,26.67461395,1
47,129,23.59033203,23.22174835,1
47,161,22.35492706,21.80685043,1
47,193,28.27144051,24.55296898,1
47,225,20.47586632,43.33263016,1
47,257,34.29396057,27.5625782,1
47,289,36.96068573,8.915578842,1
47,321,30.86923218,14.12273216,1
47,353,39.83154297,26.58776474,1
47,385,36.8510704,28.51633263,1
47,417,38.67815781,23.46961403,1
47,449,44.0831604,22.50312233,1
47,481,49.28635406,25.242836,1
47,513,50.3962326,21.09508514,1
47,545,50.81417465,20.56673813,1
47,577,52.65758514,24.87002563,1
47,609,54.90065765,19.03187561,1
47,641,56.6833725,16.01074791,1
47,673,58.53065109,15.43266392,1
47,705,55.8558197,13.82501316,1
47,737,51.07793045,12.6789093,1
47,769,49.77611542,8.993340492,1
47,801,52.36314011,7.92129612,1
47,833,63.28358841,4.951008797,1
47,865,64.01678467,14.09535789,1
47,897,57.26734924,-1.696539164,1
47,929,42.75611115,1.165040493,1
47,961,50.1091423,-7.298710346,1
47,993,34.85931015,-11.04352093,1
47,1025,35.2124176,-8.651578903,1
47,1057,46.16559601,-13.70651627,1
47,1089,41.58604431,-14.03918839,1
47,1121,40.51834488,-13.10217476,1
47,1153,36.11711121,-15.52601051,1
47,1185,35.96034622,-17.31510353,1
47,1217,38.71377563,-18.36967278,1
47,1249,38.73828125,-18.55955124,1
47,1281,36.19617462,-17.31732559,1
47,1313,37.47216034,-21.70417404,1
47,1345,37.81525803,-16.82108688,1
47,1377,49.36886215,-28.77017593,1
47,1409,53.96194839,-31.75580597,1
47,1441,45.37115097,-37.45243073,1
47,1473,30.53777313,-38.01882935,1
47,1505,39.17677689,-26.58281136,1
47,1537,31.16814804,-21.07366943,1
47,1569,30.88941956,-24.18483925,1
47,1601,36.88270187,-29.32444,1
47,1633,35.33748627,-30.30201912,1
47,1665,35.61207199,-29.55700111,1
47,1697,37.5135231,-29.21644402,1
47,1729,39.45163727,-30.51145935,1
47,1761,36.66149902,-29.73118782,1
47,1793,37.16135406,-35.84241104,1
47,1825,34.77455902,-32.47448349,1
47,1857,29.55649567,-28.45706749,1
47,1889,28.43031693,-29.94285965,1
47,1921,26.38177109,-17.24560356,1
47,1953,26.91579437,-31.4842205,1
47,1985,19.66597748,-24.36103821,1
47,2017,33.4180603,-14.79146576,1
79,33,4.706666946,-3.690771103,1
79,65,15.99644279,25.16128731,1
79,97,17.94604492,30.95213699,1
79,129,23.55132675,21.49502373,1
79,161,22.31511116,23.61998749,1
79,193,22.66716766,25.63604355,1
79,225,26.4494648,26.73205376,1
79,257,31.24261665,29.35187531,1
79,289,34.76138306,29.34879684,1
79,321,36.26702881,29.79260635,1
79,353,38.39419937,30.44219017,1
79,385,39.1756897,31.89635658,1
79,417,40.6891098,29.67241287,1
79,449,43.22902679,30.18097878,1
79,481,46.30654144,27.46598625,1
79,513,49.32546997,28.20700073,1
79,545,47.39936066,29.09673882,1
79,577,51.45502472,25.37503624,1
79,609,54.21828461,21.39136505,1
79,641,57.68905258,18.90091896,1
79,673,61.91758728,20.54884529,1
79,705,56.41782761,15.45827389,1
79,737,55.24446869,13.29017162,1
79,769,55.66255188,10.62388897,1
79,801,57.58728409,7.376837254,1
79,833,55.18446732,7.412984848,1
79,865,63.75574875,2.984761715,1
79,897,62.8384819,1.439420223,1
79,929,69.8234024,-9.492531776,1
79,961,53.28794479,-4.979635239,1
79,993,50.28414536,-7.682301521,1
79,1025,49.75904465,-8.574237823,1
79,1057,52.4799881,-12.8463974,1
79,1089,43.11075211,-12.52340794,1
79,1121,41.79325485,-12.80058479,1
79,1153,36.12194824,-9.701395988,1
79,1185,37.42338181,-16.19873619,1
79,1217,39.76917648,-16.02751541,1
79,1249,40.70680237,-16.36000061,1
79,1281,40.35886002,-18.0015564,1
79,1313,41.05722427,-19.76787186,1
79,1345,43.87363815,-22.40119171,1
79,1377,47.05733109,-26.03142929,1
79,1409,49.51799011,-29.00483322,1
79,1441,41.59082413,-28.34372139,1
79,1473,60.3141098,-33.24386978,1
79,1505,38.67565918,-27.61262512,1
79,1537,36.83104324,-28.28408051,1
79,1569,39.11555481,-29.02688408,1
79,1601,39.10424042,-29.71640396,1
79,1633,37.40055466,-30.61262703,1
79,1665,36.98807526,-31.20884514,1
79,1697,37.86413956,-30.48593903,1
79,1729,37.32948303,-30.39461899,1
79,1761,35.22002411,-29.79969597,1
79,1793,33.65301514,-31.76075172,1
79,1825,34.70735168,-32.80101395,1
79,1857,24.67768669,-15.44229317,1
79,1889,20.42710114,-18.23555183,1
79,1921,26.17832375,-30.91819572,1
79,1953,-1.351854324,-26.75294113,1
79,1985,10.62156868,-11.48767662,1
79,2017,35.68197632,-26.66786766,1
111,33,17.55290604,21.00496292,1
111,65,19.70406914,27.5369072,1
111,97,20.45069313,27.03995514,1
111,129,21.01042557,26.0550766,1
111,161,21.981884,27.79932785,1
111,193,23.80904961,28.35553169,1
111,225,28.20632362,30.02191925,1
111,257,30.38030434,30.82853889,1
111,289,31.20663452,30.54764557,1
111,321,35.10503769,31.40890503,1
111,353,38.51944733,32.64328384,1
111,385,39.94058609,32.47100067,1
111,417,41.55858994,32.04512787,1
111,449,44.13129807,31.02469826,1
111,481,47.99994659,30.4036274,1
111,513,50.07566833,28.0928421,1
111,545,61.1105957,21.30110168,1
111,577,50.10807419,25.91841316,1
111,609,52.44593048,23.8789444,1
111,641,56.94348907,22.97307014,1
111,673,60.10784149,22.32126999,1
111,705,57.62184906,15.9975729,1
111,737,56.2946167,13.46842003,1
111,769,58.17272949,10.28757191,1
111,801,59.81733322,6.847347736,1
111,833,58.9655304,4.542873383,1
111,865,57.50249863,2.569823265,1
111,897,56.88997269,-0.2211793065,1
111,929,56.56016922,-2.147669792,1
111,961,58.07475281,-3.246260643,1
111,993,57.24225998,-5.302523613,1
111,1025,54.33750534,-8.617565155,1
111,1057,49.70870209,-11.61363029,1
111,1089,43.99464417,-12.82231712,1
111,1121,41.04674911,-13.54586792,1
111,1153,38.83368301,-14.63131237,1
111,1185,39.7005806,-15.64315033,1
111,1217,40.36743164,-16.17362595,1
111,1249,40.07843018,-16.8041954,1
111,1281,40.48682785,-18.04276085,1
111,1313,43.97268677,-19.446455,1
111,1345,46.43225098,-25.32273674,1
111,1377,46.5139122,-26.48523521,1
111,1409,46.07793045,-26.01299858,1
111,1441,49.53361893,-25.98590279,1
111,1473,42.4727211,-25.67712021,1
111,1505,40.47772598,-26.03748131,1
111,1537,37.15763855,-26.91810799,1
111,1569,38.94134521,-27.45882416,1
111,1601,40.6016922,-31.11926079,1
111,1633,41.40119171,-9.215761185,1
111,1665,36.95526886,-29.54216385,1
111,1697,36.61582947,-29.70034599,1
111,1729,36.05678177,-29.92066574,1
111,1761,34.33658981,-27.59495735,1
111,1793,32.75469971,-33.99908829,1
111,1825,33.20911026,-32.81889725,1
111,1857,31.96623039,-30.71452713,1
111,1889,22.17626762,-25.42500877,1
111,1921,17.38993263,-22.41780663,1
111,1953,24.72135544,-29.65458488,1
111,1985,25.00824547,-27.09652519,1
111,2017,31.20606995,-29.04785728,1
143,33,20.82541656,15.86498356,1
143,65,19.46759987,24.75397873,1
143,97,19.91147232,27.42752647,1
143,129,21.08911705,27.95215988,1
143,161,21.46694756,27.2728672,1
143,193,22.63275719,27.81034279,1
143,225,24.50646591,29.82508469,1
143,257,27.03399277,31.86297417,1
143,289,29.76206779,31.43982697,1
143,321,32.72645187,32.71217346,1
143,353,36.05057144,34.09881592,1
143,385,39.34588242,34.32657242,1
143,417,41.36901474,34.58090973,1
143,449,43.16466904,33.73514175,1
143,481,47.76956177,32.34171295,1
