PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 46, filenames: A:[46]MAX_TimeSrs025_TgUtrmcherry.avi & B:[47]MAX_TimeSrs025_TgUtrmcherry.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.78268075,-0.0462699011,1
47,65,0.4825521708,-0.5321529508,1
47,97,1.301205516,-0.3049771786,1
47,129,1.171806097,-0.1490077972,1
47,161,0.516289711,-0.1238583326,1
47,193,0.1516418457,0.2792891264,1
47,225,0.4709867239,0.345785141,1
47,257,0.3599652052,0.4983899593,1
47,289,0.5863157511,0.2462395132,1
47,321,0.7043139935,-0.2356058955,1
47,353,0.8689941168,-0.001930519938,1
47,385,1.005161166,0.01870119572,1
47,417,0.7834503651,-0.3106718361,1
47,449,0.05246603489,0.09815377742,1
47,481,0.4823585749,-0.0009528398514,1
47,513,-0.1426560283,-0.2167339921,1
47,545,-0.3438216448,0.4170636535,1
47,577,0.1987113953,0.5414918661,1
47,609,-0.12822932,0.5838458538,1
47,641,0.8550335169,0.4529196322,1
47,673,0.9020366669,0.2204284072,1
47,705,0.2523086071,0.3721969724,1
47,737,-0.1078345031,0.2469448894,1
47,769,-0.1504404396,0.2386806309,1
47,801,-0.08274292946,-0.04284910858,1
47,833,-0.2459835112,-0.3187369704,1
47,865,0.1812642217,0.2576067448,1
47,897,0.2966063917,0.6652672887,1
47,929,0.1132071316,0.3297656775,1
47,961,0.02841344476,-0.08924038708,1
47,993,0.6531890035,0.2627877593,1
47,1025,0.6656198502,0.606726408,1
47,1057,0.2944540977,0.6393687725,1
47,1089,0.0546515584,0.5563982129,1
47,1121,-0.3438830376,0.8804283142,1
47,1153,-0.2604919672,1.036519289,1
47,1185,-1.224775434,0.1944351196,1
47,1217,-1.444913387,0.05317157507,1
47,1249,-1.570263863,0.6461690068,1
47,1281,-2.810212612,1.132423162,1
47,1313,-1.953085899,0.9882735014,1
47,1345,0.1260732412,0.3924741745,1
47,1377,-0.2673664093,-0.2514217794,1
47,1409,-0.7983080149,-0.4825314581,1
47,1441,-1.616212487,0.3693295419,1
47,1473,-5.151646614,2.175688028,1
47,1505,-1.186019659,-0.7099973559,1
47,1537,-0.5572302341,0.3930398822,1
47,1569,-3.521682262,5.510966301,1
47,1601,-4.423634529,5.336427689,1
47,1633,-4.773780823,3.610477924,1
47,1665,-4.444896698,0.4668463469,1
47,1697,-2.846119404,0.6242556572,1
47,1729,-3.129448414,2.885212421,1
47,1761,-5.318490982,5.084024906,1
47,1793,-7.01142931,5.252491951,1
47,1825,-5.652359962,3.721910238,1
47,1857,-4.306902885,6.022565842,1
47,1889,-4.021162033,5.630432129,1
47,1921,-6.731291771,5.392224312,1
47,1953,-8.389674187,5.198493004,1
47,1985,-2.862371683,3.067199707,1
47,2017,11.21589947,-10.34049606,1
79,33,-0.3568921089,-0.06521552056,1
79,65,0.1957032084,-0.148242414,1
79,97,0.6221716404,-0.06020265073,1
79,129,0.6682486534,-0.4570679069,1
79,161,0.2346762419,-0.07208788395,1
79,193,-0.03607779741,0.3005287647,1
79,225,-0.04114997387,-0.02992144972,1
79,257,0.01610958576,0.09186264873,1
79,289,0.179261297,0.0587688908,1
79,321,-0.02670040727,-0.3673166335,1
79,353,0.5269922018,-0.27264449,1
79,385,0.7872531414,-0.4149720967,1
79,417,0.3422552347,-0.2117389739,1
79,449,0.09180983901,0.05088860542,1
79,481,0.1805770397,-0.05992662907,1
79,513,0.007561333477,0.2464681268,1
79,545,-0.1282875538,0.2532007694,1
79,577,0.036806494,0.3565960526,1
79,609,-0.01427535713,0.7705725431,1
79,641,0.07631918788,0.2784199417,1
79,673,0.255779922,0.539741993,1
79,705,0.03620445728,0.8273603916,1
79,737,-0.03295734525,0.5617595911,1
79,769,0.119735539,0.5001223087,1
79,801,0.1753401011,0.4131835103,1
79,833,0.1131614149,0.03290569782,1
79,865,0.08269882202,-0.03830015659,1
79,897,-0.03946629167,0.1448067427,1
79,929,0.3441408575,-0.08815119416,1
79,961,0.6948229074,0.1500207484,1
79,993,0.8271049857,-0.2639613748,1
79,1025,0.3077819347,0.2038545012,1
79,1057,0.9634839892,0.1983542442,1
79,1089,0.8540006876,0.6163698435,1
79,1121,0.01772993803,2.747684717,1
79,1153,-0.9550122619,1.1685431,1
79,1185,-1.662760019,0.7898077369,1
79,1217,-2.056008577,0.4049522579,1
79,1249,-1.712518334,0.4702993333,1
79,1281,-0.5326783657,0.02739095688,1
79,1313,-0.8666864634,0.406568408,1
79,1345,-0.09842777252,0.1748659015,1
79,1377,-0.6506291032,-0.09275876731,1
79,1409,-1.332072496,-0.1402498782,1
79,1441,-2.150687933,-0.0334687084,1
79,1473,-2.291474581,0.1204037368,1
79,1505,-1.516183257,0.2589892447,1
79,1537,-1.282080889,1.039596081,1
79,1569,-3.637802601,2.730378628,1
