PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 23, filenames: A:[23]MAX_TimeSrs025_TgUtrmcherry.avi & B:[24]MAX_TimeSrs025_TgUtrmcherry.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.09433835745,1.413411617,1
47,65,0.6134988666,-0.3402801156,1
47,97,0.9534735084,-0.7323485613,1
47,129,0.7521792054,-0.3823610544,1
47,161,0.2690194249,-0.6578488946,1
47,193,0.08838400245,-0.03838446736,1
47,225,0.1894416213,0.1884979308,1
47,257,0.08995378017,-0.2214554101,1
47,289,0.1953995228,-0.146304816,1
47,321,0.4138178825,0.02715390921,1
47,353,0.7404046059,0.2678127289,1
47,385,1.85012424,0.8343538046,1
47,417,1.987445951,0.5895803571,1
47,449,1.358871818,0.04481047392,1
47,481,0.3661818504,-1.038181186,1
47,513,0.1041493416,-0.2100610733,1
47,545,0.9396293163,-0.2515423298,1
47,577,1.496703625,0.4389162064,1
47,609,1.929195762,1.075265169,1
47,641,3.142689705,0.6578527093,1
47,673,3.429069757,-0.5606573224,1
47,705,3.738705635,-0.3807305694,1
47,737,-14.43772507,-1.41245389,1
47,769,5.430721283,0.3648247123,1
47,801,5.955683708,-1.770600796,1
47,833,2.753803253,-3.27762413,1
47,865,2.690733433,-2.437755585,1
47,897,1.547896862,-0.6816158295,1
47,929,2.499917269,-0.01510578394,1
47,961,2.293455601,-1.13154459,1
47,993,2.444282055,-1.050572157,1
47,1025,5.671547413,0.05794775486,1
47,1057,6.707602024,-1.241126895,1
47,1089,7.03140974,-1.581338406,1
47,1121,7.604327679,-1.638393164,1
47,1153,8.090226173,-20.49024391,1
47,1185,8.077214241,-1.811619759,1
47,1217,6.940211296,-1.443319559,1
47,1249,5.512979984,-1.279767513,1
47,1281,4.741127014,-2.667867661,1
47,1313,5.472094059,-2.023223162,1
47,1345,6.907236099,-2.19047451,1
47,1377,7.087219238,-5.423275948,1
47,1409,2.480425835,-6.440272331,1
47,1441,7.047801495,-5.465978622,1
47,1473,7.246225357,-4.711277008,1
47,1505,7.090911865,-6.064414978,1
47,1537,5.826861382,-5.361517906,1
47,1569,3.640912056,-5.65736866,1
47,1601,2.857346058,-2.808972359,1
47,1633,3.676472187,-4.960676193,1
47,1665,6.241880417,-7.204805374,1
47,1697,5.244120598,-6.326863289,1
47,1729,6.745793343,-5.545060158,1
47,1761,4.054269314,-3.762637138,1
47,1793,2.327708244,-5.84365654,1
47,1825,0.1613644361,-0.2940092087,1
47,1857,-0.5451151729,-1.737983942,1
47,1889,-1.470219016,-1.699950218,1
47,1921,-1.318494081,-0.8160756826,1
47,1953,0.3460559249,-0.680814445,1
47,1985,1.207799077,-0.8417359591,1
47,2017,1.130301237,-0.4416999817,1
79,33,-0.3413264155,0.9806784391,1
79,65,0.03576555848,0.07184678316,1
79,97,0.1065031588,-0.4494973421,1
79,129,-0.09074665606,-0.3124161065,1
79,161,-0.1246764511,-0.08790975809,1
79,193,0.1310668737,0.07891707867,1
79,225,-0.2793177366,0.4386066198,1
79,257,-0.01452970505,0.2672976255,1
79,289,0.2298704982,-0.1198826879,1
79,321,0.01852935553,-0.3871413767,1
79,353,0.7332146168,0.02587687969,1
79,385,1.495497704,-0.2534660697,1
79,417,1.883461952,-0.3949944973,1
79,449,1.365532875,-0.5994486809,1
79,481,0.3475182056,-1.244557858,1
79,513,1.101171732,-0.4782710969,1
79,545,1.334632874,-0.2965885103,1
79,577,1.392674804,-0.359136492,1
79,609,1.180301547,0.01575918496,1
79,641,1.47473979,-0.1540988684,1
79,673,2.496654749,-0.2542585433,1
79,705,2.836992979,-0.2405691743,1
79,737,1.698556423,-0.330963999,1
79,769,2.164613485,-0.4557338357,1
79,801,4.41293478,-2.19812417,1
79,833,0.7594342232,-1.154387951,1
79,865,2.72394228,-1.258128524,1
79,897,1.978312969,-0.06699794531,1
79,929,7.362546921,0.2372022867,1
79,961,3.83996892,0.8204410076,1
79,993,4.278774261,0.3055112362,1
79,1025,5.47068119,-0.1253859848,1
79,1057,6.288864136,-0.4946321249,1
79,1089,6.739142895,-0.7691494823,1
79,1121,7.90127039,-16.36883163,1
79,1153,7.810648441,-0.5279609561,1
79,1185,7.866079807,-1.152927279,1
