PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 10, filenames: A:[10]MAX_TimeSrs025_TgUtrmcherry.avi & B:[11]MAX_TimeSrs025_TgUtrmcherry.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,18.28568649,-0.126308918,1
47,65,0.006680846214,-0.2130817473,1
47,97,-0.2572584152,-0.4779835939,1
47,129,-0.4099303484,-0.2844985723,1
47,161,-0.3708474636,-0.3519290686,1
47,193,-0.3717060089,-0.533182621,1
47,225,-0.1177597046,-0.2618297935,1
47,257,0.4605278969,0.06808006763,1
47,289,0.218955636,-0.5512048006,1
47,321,-0.2442279458,-0.6988501549,1
47,353,-0.7140414715,-1.270534515,1
47,385,-2.425112963,-3.433888435,1
47,417,-2.144366741,-3.17344141,1
47,449,-1.659093142,-2.506463528,1
47,481,-1.437672019,-1.029833913,1
47,513,-2.091553926,-4.826933384,1
47,545,-2.176296234,-5.055895805,1
47,577,-2.255868912,-2.364557743,1
47,609,-1.85351944,-2.025163651,1
47,641,-0.2916408777,-0.554064095,1
47,673,0.8013142347,-0.3829445541,1
47,705,0.3668254018,-0.9621779919,1
47,737,-0.2788205743,-1.480045795,1
47,769,-0.6528214216,-1.669958353,1
47,801,-0.720448494,-0.9147421122,1
47,833,0.3980884552,0.406991899,1
47,865,1.58923912,0.135137558,1
47,897,2.642559528,0.6571624279,1
47,929,4.703054905,0.2110431194,1
47,961,2.186032772,-0.3966330886,1
47,993,2.07157445,-0.8136485815,1
47,1025,2.199382782,-0.6289947033,1
47,1057,0.2152965069,-1.057687879,1
47,1089,0.749512434,-1.650042534,1
47,1121,0.6664555073,-0.8941664696,1
47,1153,1.130371571,-0.8029705286,1
47,1185,0.8021610975,-2.075338364,1
47,1217,0.6583788395,-2.163822889,1
47,1249,1.934148788,-0.6375975609,1
47,1281,1.967157364,1.37471962,1
47,1313,0.7350995541,2.427149057,1
47,1345,1.698700428,1.893854141,1
47,1377,1.056263447,1.553544044,1
47,1409,0.8233636618,2.14994216,1
47,1441,0.7402316332,1.690769196,1
47,1473,0.4673492312,0.7821706533,1
47,1505,-0.2582354546,-0.1003101468,1
47,1537,-0.8508200645,0.06486678123,1
47,1569,-0.6839891672,0.830330193,1
47,1601,-0.03565368056,1.281886339,1
47,1633,0.9098631144,1.317769766,1
47,1665,0.8132151365,0.2620023191,1
47,1697,-0.1638261676,-0.3699219823,1
47,1729,-0.9046942592,-0.8082542419,1
47,1761,0.2193397284,0.7365282774,1
47,1793,0.8206274509,1.750977755,1
47,1825,0.2420825958,0.9789099097,1
47,1857,0.2170445919,0.1000832915,1
47,1889,0.1199060678,0.236551255,1
47,1921,0.9341424704,0.8725452423,1
47,1953,1.347970963,1.322342157,1
47,1985,1.341936469,0.369377315,1
47,2017,0.1320225,-3.059232712,1
79,33,-0.9185183048,2.23353982,1
79,65,-1.490231276,-1.54227376,1
79,97,-1.37103343,-2.275229216,1
79,129,-1.482180834,-3.319997311,1
79,161,-0.3522248864,-0.7500211,1
79,193,-0.1849035025,-0.2324308157,1
79,225,-0.2635617852,-0.4813343287,1
79,257,-0.01740255952,-0.4904994667,1
79,289,0.184787035,-0.3682362139,1
79,321,0.2319902778,-0.3343067765,1
79,353,-0.1796370149,0.04739093781,1
79,385,-0.2532851696,-0.07852697372,1
79,417,-13.57775307,-6.172441483,1
79,449,-14.10712433,-5.867159367,1
79,481,-0.6043576002,-0.5742102861,1
79,513,-0.8852344751,-2.739485502,1
79,545,-0.8923777342,-2.194423676,1
79,577,-1.362944961,-1.460988164,1
79,609,-0.8918558955,-1.126050115,1
79,641,-0.1044653356,-0.6998921037,1
79,673,0.7274346352,-0.3839327693,1
79,705,0.7185349464,-0.4340938926,1
79,737,-0.03473804519,-0.6775822639,1
79,769,-1.194715738,-0.6719853878,1
79,801,-0.5639853477,0.2127869129,1
79,833,0.498369813,-0.1137808859,1
79,865,0.7653933167,-0.2656584978,1
79,897,1.001675844,-0.6601769328,1
79,929,1.758918762,-0.4219454527,1
79,961,5.418391228,-0.2900608778,1
79,993,2.757907391,-0.7736085057,1
79,1025,3.334519148,-0.7105275393,1
79,1057,3.522586346,-0.8811233044,1
79,1089,3.246314049,-0.6542490721,1
79,1121,3.500211239,-1.009687901,1
79,1153,2.384935856,-0.3036501408,1
79,1185,1.314455986,-0.7734875679,1
79,1217,1.109278321,-0.8406442404,1
79,1249,2.045023441,0.2447847724,1
79,1281,1.836880684,0.5051352978,1
79,1313,1.398195744,0.2848550677,1
79,1345,2.472800732,0.6401452422,1
79,1377,2.590842247,0.9188204408,1
79,1409,3.098318815,0.8505874872,1
79,1441,1.310069323,1.232883811,1
79,1473,0.6333579421,0.8375566602,1
79,1505,0.9581245184,0.6000903845,1
79,1537,0.4054431915,0.3048654795,1
79,1569,0.3375291824,0.8855288029,1
79,1601,0.5260720849,0.7168867588,1
79,1633,0.5368814468,0.4221223593,1
79,1665,0.4051792622,0.504314959,1
79,1697,0.3406555653,0.216893658,1
79,1729,0.3163477182,0.1699385345,1
79,1761,1.146892667,0.2844157219,1
79,1793,1.435367107,0.7771034837,1
79,1825,1.67271018,0.8548831344,1
79,1857,2.383670807,0.5759427547,1
79,1889,1.241881728,0.4702436924,1
79,1921,0.7104716301,0.2468187213,1
79,1953,0.8598656654,0.6327540874,1
79,1985,0.7535645962,0.3144370317,1
79,2017,0.4223281145,-1.017731786,1
111,33,-0.258274734,4.625414848,1
111,65,-1.682608247,-2.473657846,1
111,97,-1.270751953,-1.788081408,1
111,129,-0.9658421278,-1.931528568,1
111,161,-0.6812415719,-0.9756199121,1
111,193,0.001657575369,-0.144046545,1
111,225,-0.03708085418,-0.6163610816,1
111,257,-0.217130065,-0.9306024313,1
111,289,-0.0433242321,-0.70775491,1
111,321,-0.1347981691,-0.2590302229,1
111,353,-0.3953092694,0.153960228,1
111,385,-0.3912284374,0.2315677404,1
111,417,-0.9818828702,-1.100776196,1
111,449,-1.101727724,-1.468807697,1
111,481,-1.854845166,-0.9818264246,1
111,513,-0.6013208032,-0.5806331635,1
111,545,-0.51247859,-0.9852707386,1
111,577,-0.5549423695,-0.7605453134,1
111,609,-0.2493491471,-0.5347562432,1
111,641,0.02093373239,-0.5391372442,1
111,673,0.3927910626,-0.05060318112,1
111,705,0.1786414385,0.1570146084,1
111,737,-0.6242716312,0.1384849548,1
111,769,-2.072241545,0.272711575,1
111,801,-0.7918009758,-0.162370652,1
111,833,0.8207703233,-0.677049458,1
111,865,1.278413534,-1.48075366,1
111,897,0.8019320965,-1.188810349,1
111,929,0.2663462162,-0.2520215511,1
111,961,0.6199343204,-0.06734836102,1
111,993,2.941900253,-1.012508631,1
111,1025,3.841837406,-1.171202779,1
111,1057,4.767264366,-0.9545044303,1
111,1089,4.592339516,-1.147331715,1
111,1121,4.888274193,-1.336606741,1
111,1153,4.013301849,-0.4465319514,1
111,1185,2.217149258,-0.07133489847,1
111,1217,-0.03026914597,-0.1772776544,1
111,1249,2.885938406,0.3410424292,1
111,1281,1.340814948,-0.06432795525,1
111,1313,0.6882208586,-0.5751147866,1
111,1345,2.629811287,-0.4448999763,1
111,1377,2.994137764,-0.2336551249,1
111,1409,2.45434165,0.07209774852,1
111,1441,0.9562504292,0.623473525,1
111,1473,0.5507376194,0.7015507221,1
111,1505,0.6365743279,0.6793885231,1
111,1537,1.027702093,0.5193763375,1
111,1569,0.7081801295,0.4737405777,1
111,1601,0.3670435548,0.4405161142,1
111,1633,0.3673669696,0.5080648661,1
111,1665,0.5987849236,0.553363204,1
111,1697,0.8734385371,0.4988397956,1
111,1729,0.7767290473,0.6766358018,1
111,1761,0.9894542694,0.2941159308,1
111,1793,1.892925978,0.5066438913,1
111,1825,2.852856874,0.687235713,1
111,1857,3.087059021,0.6591157913,1
111,1889,1.240467191,0.4114420414,1
111,1921,0.8075900078,-0.3025414646,1
111,1953,0.7319497466,-0.1175427884,1
111,1985,0.496989429,-0.003158450127,1
111,2017,0.5511174202,-0.03621610999,1
143,33,9.707590103,5.634193897,1
143,65,-2.286901951,-0.27497226,1
143,97,-2.107705355,-2.855462551,1
143,129,-1.396955967,-2.792523384,1
143,161,-0.5483361483,-1.646784782,1
143,193,-0.02440941334,-0.513073802,1
143,225,-0.5201129317,-0.7597029209,1
143,257,-0.6675951481,-1.143550038,1
143,289,-0.5983910561,-1.321069837,1
143,321,-0.7602992654,-0.5597571135,1
143,353,-0.9857552052,-0.81259799,1
143,385,-0.8857314587,-0.7646701336,1
143,417,-1.044610739,-0.8686139584,1
143,449,-1.221877813,-1.102834225,1
143,481,-1.305300355,-0.4500551224,1
143,513,-1.154382706,-0.2412509918,1
143,545,-0.2761518955,-0.3223910332,1
143,577,0.3768009841,-0.7549990416,1
143,609,-0.1812942773,-0.5836105347,1
143,641,0.3850508332,-0.6304470301,1
143,673,1.030185342,-0.6177165508,1
143,705,-0.08874839544,-0.06628185511,1
143,737,-0.4987085462,0.6746621728,1
143,769,-0.3598818183,0.8682979345,1
143,801,-0.1122505218,0.3877619505,1
143,833,1.319414258,-0.4413169622,1
143,865,2.338255405,-1.356922865,1
143,897,1.267812729,-1.196941376,1
143,929,0.7564530373,-0.3215942383,1
143,961,1.103672981,-0.8018245697,1
143,993,2.827243328,-1.385424852,1
143,1025,4.06675148,-1.325919271,1
143,1057,5.385009289,-1.124892116,1
143,1089,4.909771442,-1.341184616,1
143,1121,5.51949501,-1.048977971,1
143,1153,5.450017929,-0.2877770066,1
143,1185,3.595912933,-0.3733695149,1
143,1217,0.4933285713,-0.1220929921,1
143,1249,1.541319609,0.9955172539,1
143,1281,0.8028929234,0.2767563462,1
143,1313,0.7625472546,-0.4717117548,1
143,1345,2.205930948,-1.211720705,1
143,1377,2.304719448,-0.7922724485,1
143,1409,1.277899265,-0.2819653451,1
143,1441,0.9525592327,0.1626306474,1
143,1473,0.3776564002,0.6063699722,1
143,1505,0.2189381123,0.7134052515,1
143,1537,0.7482442856,0.4238369167,1
143,1569,0.8750798702,0.1671293974,1
143,1601,0.5296952128,0.2869564891,1
143,1633,0.3909242749,0.5506629348,1
143,1665,0.3506675363,0.2284816802,1
143,1697,0.309407115,0.1978040934,1
143,1729,0.9527047873,0.7973855734,1
143,1761,1.603611469,0.6229436398,1
143,1793,1.738826156,0.6850736141,1
143,1825,1.531397223,0.5675978661,1
143,1857,0.5560401678,0.2024253011,1
143,1889,0.02288854122,0.2178687155,1
143,1921,0.2937638164,0.3683239222,1
143,1953,0.4432783723,0.09388902783,1
143,1985,0.3145349622,-0.1696828157,1
143,2017,0.4339436293,0.133905977,1
175,33,-3.16922307,5.271678925,1
175,65,-3.08712101,-1.544065356,1
175,97,-2.623646259,-2.926285505,1
175,129,-1.51972425,-3.20009017,1
175,161,-0.6696887612,-2.606421232,1
175,193,-0.02622276545,-2.275951147,1
175,225,-0.1540310979,-1.616559982,1
175,257,-0.7602257729,-1.948070049,1
175,289,-0.8133735657,-1.369478226,1
175,321,-1.062004209,-2.005257368,1
175,353,-1.069545269,-2.574360132,1
175,385,-1.004549384,-1.829477787,1
175,417,-1.423485041,-2.118990421,1
175,449,-1.395301819,-1.767665505,1
175,481,-1.542599201,-1.165256143,1
175,513,-1.273770809,-0.7657207251,1
175,545,-0.4584730268,-0.6547680497,1
175,577,-0.2425979972,-1.044476032,1
175,609,-0.515912056,-0.952036798,1
175,641,-0.05296629667,-0.6682834625,1
175,673,-0.001920521259,-0.6513289213,1
175,705,-0.4584376812,-0.178842321,1
175,737,-0.5603516102,0.7355356216,1
175,769,-0.5265710354,1.093795776,1
175,801,-0.1909833252,0.9459959269,1
175,833,1.022114635,-0.2165261656,1
175,865,4.57786274,-1.150631785,1
175,897,2.26600337,-0.6616017818,1
175,929,2.386941671,-1.250591278,1
175,961,2.440064907,-1.179707289,1
175,993,3.271633625,-1.342785239,1
175,1025,4.486439228,-1.128716826,1
