PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 26, filenames: A:[26]MAX_TimeSrs025_TgUtrmcherry.avi & B:[27]MAX_TimeSrs025_TgUtrmcherry.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.3967716694,-0.2147042751,1
47,65,0.8512782454,-0.9624910355,1
47,97,0.971077621,-0.2630677223,1
47,129,0.5453007817,0.6523394585,1
47,161,0.03959792852,0.3914813995,1
47,193,-0.2923859358,0.4585562944,1
47,225,-0.2140016556,-0.01979762316,1
47,257,-0.08072018623,-0.3759910464,1
47,289,-0.2998043895,0.4438093305,1
47,321,-0.09265834093,0.5947984457,1
47,353,0.03468462825,0.316567421,1
47,385,-0.1352220476,0.09447199106,1
47,417,-0.4525249004,-0.6956253648,1
47,449,-0.7080465555,-1.048951149,1
47,481,-2.726831913,5.535825729,1
47,513,0.2905882001,-0.7435718775,1
47,545,-0.05397059023,-0.3077813983,1
47,577,-0.1143276691,0.3459433317,1
47,609,0.3609918952,0.2929522693,1
47,641,0.3371891677,0.8579136133,1
47,673,0.9532623291,1.113255739,1
47,705,1.738505602,0.9684023857,1
47,737,5.712529659,-1.196468353,1
47,769,4.488203526,-0.1740807593,1
47,801,1.261137128,0.5369678736,1
47,833,0.304628253,0.4413704872,1
47,865,0.2292778492,0.610923171,1
47,897,0.334916234,0.3361356258,1
47,929,0.5352801085,-0.02326104045,1
47,961,0.984224081,-0.4677671194,1
47,993,1.116990209,-0.704102397,1
47,1025,0.4594156742,-0.8109312057,1
47,1057,-0.02007585764,-0.2683085203,1
47,1089,-0.02898979187,0.707837522,1
47,1121,0.2253777981,0.410094738,1
47,1153,-0.7481687069,-0.1737778783,1
47,1185,-0.4883722067,-0.7800529003,1
47,1217,0.3641587496,-1.450966477,1
47,1249,0.6406269073,-0.7383468151,1
47,1281,1.740545988,-2.625,1
47,1313,1.314410806,-2.670764208,1
47,1345,0.8157051802,-3.143715858,1
47,1377,0.4403607845,-0.4923717976,1
47,1409,-0.234487772,-0.4839057922,1
47,1441,-0.1633303165,-2.535071135,1
47,1473,2.535814762,-5.563774586,1
47,1505,5.109599113,-7.141368866,1
47,1537,5.953491211,-5.77256012,1
47,1569,5.042798042,-5.439887047,1
47,1601,2.419033289,-2.891530037,1
47,1633,3.743309498,-5.596077919,1
47,1665,6.540049076,-4.439972401,1
47,1697,2.551748276,-7.300030231,1
47,1729,1.574139118,-5.014602661,1
47,1761,1.493626118,-0.5603874922,1
47,1793,1.234835148,-0.3247707486,1
47,1825,-1.020240307,-5.999875069,1
47,1857,-1.508100033,-1.193098426,1
47,1889,-0.902243495,-0.7975866795,1
47,1921,-0.7687155604,-0.4069770575,1
47,1953,0.006272494793,-0.2320952117,1
47,1985,0.8671431541,-0.09658334404,1
47,2017,1.561318994,-0.1910324097,1
79,33,0.2095917761,0.7265621424,1
79,65,0.6273054481,-0.3963661492,1
79,97,0.7011697292,-1.105923414,1
79,129,0.4689661562,-0.2960775793,1
79,161,0.2118955851,-0.3025191724,1
79,193,0.3803714514,0.03431867063,1
79,225,0.7647925019,-0.04737183452,1
79,257,0.8519545794,0.001969903708,1
79,289,0.3227585256,0.3457164764,1
79,321,-0.1137159467,0.2608473301,1
79,353,-0.2244538367,0.07646247745,1
79,385,-0.1755817682,0.05311869085,1
79,417,-0.06381896138,-0.01477241516,1
79,449,-0.1916782707,-0.05004739761,1
79,481,-1.253308654,6.431062222,1
79,513,0.6696459055,-0.5138466954,1
79,545,0.08345211297,-0.2247000039,1
79,577,-0.3842027783,0.4896097183,1
79,609,0.3469643593,0.7384316921,1
79,641,0.7676646113,0.9354356527,1
79,673,0.6111509204,1.572371006,1
79,705,1.034156442,1.073639989,1
79,737,2.763381958,0.3855575919,1
79,769,3.363256216,1.482560396,1
79,801,1.478867888,0.5158934593,1
79,833,0.9142152071,0.1975245476,1
79,865,1.565267444,0.5608762503,1
79,897,1.348236084,0.2215621918,1
79,929,0.2474906445,-0.589253664,1
79,961,0.1669872999,-1.00612402,1
79,993,0.508705616,-0.7409116626,1
79,1025,0.3223042488,-0.5882079601,1
79,1057,0.3734509349,-0.5666831732,1
79,1089,0.7980692387,-0.4768326581,1
79,1121,1.294920325,-0.1920300126,1
79,1153,1.341666937,-0.1919139624,1
79,1185,1.535384655,-0.9885281324,1
79,1217,1.565726757,-1.417369843,1
79,1249,1.443765759,-1.659963727,1
79,1281,1.330218077,-2.214588881,1
79,1313,0.9194328785,-2.408514023,1
79,1345,0.6493005753,-2.333722353,1
79,1377,2.807951927,-0.2616012096,1
79,1409,4.830112934,-1.820751667,1
79,1441,1.994117975,-2.466029644,1
79,1473,3.310716629,-3.678787708,1
79,1505,4.11081934,-4.606480122,1
79,1537,4.86653614,-4.353829861,1
79,1569,3.754444599,-3.690274715,1
79,1601,0.879137516,-1.840929508,1
79,1633,-0.9288270473,-8.833867073,1
79,1665,1.902223825,-6.481531143,1
79,1697,2.139116526,-5.084066391,1
79,1729,1.563203931,-3.692508459,1
79,1761,0.9795157909,-0.6566611528,1
79,1793,0.2082458735,0.3097728789,1
79,1825,-1.21087718,-0.1028334796,1
79,1857,-3.693084717,-0.1341234446,1
79,1889,-2.318734884,-0.1649127007,1
79,1921,-1.138916135,-0.06134194136,1
79,1953,0.02470597625,-0.4228346348,1
79,1985,0.7810875177,-0.256639719,1
79,2017,0.5306521058,-0.2012656927,1
111,33,0.4536869228,1.40826416,1
111,65,0.08816722035,-0.1629366428,1
111,97,0.3205658793,-1.324144006,1
111,129,0.2898514271,-1.061369061,1
111,161,0.1401726604,-0.3662494421,1
111,193,0.6343345642,-0.3234935999,1
111,225,0.6997836828,-0.5107488632,1
111,257,0.5941103101,0.08850121498,1
111,289,0.4533362985,0.2822981477,1
111,321,0.4742653668,0.245218277,1
111,353,0.06138008833,0.2151400149,1
111,385,-0.3326532245,-0.06527346373,1
111,417,-0.1000193805,0.05965762585,1
111,449,0.1784424782,-0.04037857056,1
111,481,1.208141565,-1.403777003,1
111,513,1.758229971,-2.761094332,1
111,545,0.1640398055,-0.1505123973,1
111,577,0.1945412159,0.8773548603,1
111,609,0.7170090675,0.7765131593,1
111,641,1.854207277,0.4963184595,1
111,673,0.9803958535,1.486897707,1
111,705,1.404014349,2.293666601,1
111,737,3.847193718,0.5907662511,1
111,769,6.078909397,2.093620539,1
111,801,5.361158371,2.995559692,1
111,833,1.182331562,-0.0529049933,1
111,865,1.098494411,0.2293529361,1
111,897,0.8131356835,-0.09778851271,1
111,929,0.3187068105,-0.7621126175,1
111,961,0.6957444549,-1.168415546,1
111,993,0.4089037776,-0.3872349262,1
111,1025,0.1308224201,-0.4587391615,1
