PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 8, filenames: A:[8]MAX_TimeSrs025_TgUtrmcherry.avi & B:[9]MAX_TimeSrs025_TgUtrmcherry.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.9119893312,0.6620970368,1
47,65,0.1310887039,-0.1573779583,1
47,97,0.2195470929,-0.4379331172,1
47,129,-0.03983151913,-0.09431295842,1
47,161,-0.0406639576,0.03193327785,1
47,193,-0.553445816,0.2509453297,1
47,225,-0.6058226824,0.5814285278,1
47,257,-0.1214465499,0.5691717863,1
47,289,-0.1104851067,0.1136058271,1
47,321,0.5127701163,-0.1277115643,1
47,353,0.9938052893,0.1898772418,1
47,385,-0.03714472055,0.6126793623,1
47,417,1.067071199,1.193484902,1
47,449,0.7328131795,0.1996212304,1
47,481,0.2665892243,-8.804380417,1
47,513,-0.7809448242,-0.61946702,1
47,545,-0.6995691657,-0.512650311,1
47,577,-1.505351543,-0.6989910603,1
47,609,0.03468322754,-1.203925967,1
47,641,1.203417301,-0.4965434074,1
47,673,1.44688344,-1.422709823,1
47,705,-0.6319493055,-1.207199931,1
47,737,-1.558855057,0.6868021488,1
47,769,-1.387898445,0.461340189,1
47,801,0.01009368896,-1.623072505,1
47,833,-0.7851984501,-0.8209258318,1
47,865,-1.196216106,-0.0480659008,1
47,897,-0.6864516735,0.05997347832,1
47,929,-0.4644026756,-1.048341274,1
47,961,0.2550237179,-1.016386032,1
47,993,0.6428973675,-1.069210768,1
47,1025,1.947246075,-1.049885869,1
47,1057,2.017784834,-1.001780987,1
47,1089,1.630009651,-1.06531024,1
47,1121,2.057934284,0.3900642395,1
47,1153,0.9398949146,-0.006043195724,1
47,1185,3.965718985,0.3603054285,1
47,1217,3.429019213,-0.7182875872,1
47,1249,0.7820725441,-0.5360677242,1
47,1281,-1.127552271,0.8217611313,1
47,1313,-2.730500698,1.333820939,1
47,1345,0.6063278317,0.9087695479,1
47,1377,-1.33436656,2.753709793,1
47,1409,-1.741660118,-0.711974144,1
47,1441,-2.208236456,3.624476433,1
47,1473,-0.1512290984,2.472695351,1
47,1505,0.1828049123,3.341100216,1
47,1537,-0.3795574307,2.797741175,1
47,1569,0.02006822824,0.9628895521,1
47,1601,1.755138397,1.160736084,1
47,1633,4.105508327,1.97492528,1
47,1665,1.235515594,1.967194557,1
47,1697,0.7355298996,0.8560832739,1
47,1729,0.3522524834,0.2457717061,1
47,1761,2.713823318,-0.7594072819,1
47,1793,3.353464603,-0.4597877264,1
47,1825,2.085870743,-0.5105056763,1
47,1857,0.8166260719,-0.521151185,1
47,1889,1.072938442,-0.4036136866,1
47,1921,1.986763477,-0.973164916,1
47,1953,2.408015251,-0.1227605492,1
47,1985,3.107307911,-0.1314347833,1
