PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 39, filenames: A:[39]MAX_TimeSrs025_TgUtrmcherry.avi & B:[40]MAX_TimeSrs025_TgUtrmcherry.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.482080698,0.3295004666,1
47,65,-1.023471594,0.01256559044,1
47,97,-1.119089603,-0.01520717144,1
47,129,-0.9477260113,-0.4634830058,1
47,161,-0.6292014122,-0.5757020712,1
47,193,0.3328691423,-0.1643890738,1
47,225,0.3455535173,-0.01050376892,1
47,257,0.4395799637,-0.4725208282,1
47,289,0.7495427132,-0.5836653709,1
47,321,0.611456871,-0.4977198839,1
47,353,1.048924804,-0.242824018,1
47,385,2.017868042,0.2748040557,1
47,417,1.785354614,0.5896922946,1
47,449,1.096396565,0.2640227079,1
47,481,1.162892342,-0.6364532709,1
47,513,0.4315757751,-1.051291585,1
47,545,0.9249839783,-1.116140008,1
47,577,1.012933731,-0.4456084669,1
47,609,1.044114709,0.6394385695,1
47,641,0.6619542837,-0.3162583411,1
47,673,0.227457568,-0.8088550568,1
47,705,0.1544027627,-0.06419938803,1
47,737,0.2351084054,-0.5696625113,1
47,769,-0.0004761219025,-0.5241347551,1
47,801,-0.410518229,-0.009427815676,1
47,833,-0.7592343092,0.4760564566,1
47,865,-0.636728406,0.4056735039,1
47,897,-0.4807780981,0.003190398216,1
47,929,-0.5397859812,0.1202206612,1
47,961,-0.1419891119,0.3051653504,1
47,993,-0.6041476727,0.9819881916,1
47,1025,-1.040760517,2.137349129,1
47,1057,-1.015519619,2.268125057,1
47,1089,-0.1653177738,2.277011871,1
47,1121,-0.2043636441,0.7488076687,1
47,1153,-3.195851803,2.623321056,1
47,1185,-1.546362638,3.014930725,1
47,1217,-0.7784558535,0.682828784,1
47,1249,-0.3179127574,0.2834510207,1
47,1281,0.5400967598,-0.02600705624,1
47,1313,0.5088095665,0.8381676674,1
47,1345,0.3604815006,0.4181543589,1
47,1377,0.5702830553,0.2385156155,1
47,1409,0.4718769789,-0.8334133029,1
47,1441,0.1865496933,-0.5434113741,1
47,1473,0.05739942193,0.2228009403,1
47,1505,0.1855274588,0.2942348421,1
47,1537,0.3996976018,0.4267540276,1
47,1569,1.022043705,-0.008974671364,1
47,1601,1.141882658,0.140686214,1
47,1633,0.05681037903,1.642559409,1
47,1665,-0.6694942117,1.798466444,1
47,1697,-0.9596320391,0.07435631752,1
47,1729,-0.03377723694,1.359307051,1
47,1761,-0.02301073074,1.145475864,1
47,1793,-1.674782991,0.1208209991,1
47,1825,-1.798892021,0.7150593996,1
47,1857,-1.560358882,2.063949585,1
47,1889,-3.219377518,3.395149708,1
47,1921,-4.431427479,3.112321377,1
47,1953,-3.476596832,4.047728539,1
47,1985,-0.8557765484,3.54603076,1
47,2017,6.787255764,-9.135725021,1
79,33,-0.5406540632,0.5156398416,1
79,65,-0.8140743971,-0.07092532516,1
79,97,-0.8225643635,-0.6376825571,1
79,129,-0.4469069242,-0.8109341264,1
79,161,-0.6620507836,-0.5931533575,1
79,193,-0.4211738408,-0.04098218679,1
79,225,0.07297793031,0.1239017844,1
79,257,-0.2213484049,0.1686886549,1
79,289,-0.09051775932,-0.116663456,1
79,321,0.07191413641,-0.4149993658,1
79,353,0.1291310191,-0.7336993217,1
79,385,1.267207861,-0.2936661243,1
79,417,2.407572746,0.9034532905,1
79,449,0.8210256696,-0.06403455138,1
79,481,0.1098807454,-0.1682201028,1
79,513,-0.06985968351,-0.2733163834,1
79,545,0.2743025422,-0.5289143324,1
79,577,0.5128748417,-0.4468900561,1
79,609,0.8218629956,0.3679042757,1
79,641,0.4574280679,0.1984539032,1
79,673,0.1585218608,-0.2225714475,1
79,705,-0.01815256476,-0.1998479366,1
79,737,0.04693670571,-0.1193432659,1
79,769,0.2342060357,-0.3881168067,1
79,801,-0.2478155494,-0.1053712815,1
79,833,-0.563308239,0.04845483601,1
79,865,-0.3548887372,0.0415379703,1
79,897,-0.01228940487,0.2194931209,1
79,929,-0.2940232456,0.4448145628,1
79,961,-0.07239383459,0.6199458241,1
79,993,-0.916279912,1.372252703,1
79,1025,-1.344227552,2.724868774,1
79,1057,-1.468971848,3.408414841,1
79,1089,-1.75906682,4.457183838,1
79,1121,-0.4858122468,2.832454205,1
79,1153,-0.2570562363,1.845980167,1
79,1185,-0.3117305934,0.5943161845,1
79,1217,-0.3521982431,-0.1357169151,1
79,1249,-0.2513868213,-0.549326539,1
79,1281,-0.004718482494,-0.91047436,1
79,1313,-0.140249908,-0.2556909919,1
79,1345,-0.3755292296,-0.2604157627,1
79,1377,-0.4991530478,0.1413517594,1
79,1409,0.2807990909,-0.1441911459,1
79,1441,0.7961215973,-0.3820420802,1
79,1473,0.3690594435,-0.01552078128,1
79,1505,0.1774267107,0.1018853039,1
79,1537,0.4282788634,0.3107191324,1
79,1569,0.3275107145,-0.2299050391,1
79,1601,0.1700799167,-0.548287034,1
79,1633,0.1225106716,-0.01134365797,1
79,1665,0.5206090808,0.4685031176,1
79,1697,-0.04394692183,0.1897990108,1
79,1729,-0.3862551451,1.308171988,1
79,1761,-1.173598051,1.930945873,1
79,1793,-3.654580832,0.4754266739,1
79,1825,-2.456762075,0.3963062763,1
79,1857,-2.058999538,1.932366133,1
79,1889,-3.36689496,3.015286922,1
79,1921,-3.372801304,1.416769981,1
79,1953,-2.932843208,2.162027836,1
79,1985,-1.409603238,0.8527426124,1
79,2017,2.857287407,-5.256385803,1
111,33,-0.3593934476,0.604454875,1
111,65,-0.6877287626,-0.01593288593,1
111,97,-0.8298392892,-0.6632930636,1
111,129,-0.3043537736,-0.1710323095,1
111,161,-0.1841420382,-0.2190883756,1
111,193,-0.1226098984,-0.3866907954,1
111,225,0.2606163919,-0.2655647397,1
111,257,-0.03144580126,-0.08808481693,1
111,289,0.07048261166,-0.2540548742,1
111,321,0.1270486116,-0.6486629248,1
111,353,-0.1364976168,-1.406954408,1
111,385,0.6750269532,-0.9165871143,1
111,417,1.047415376,-0.6906507015,1
111,449,0.8452973366,-0.717553854,1
111,481,0.3291163445,-0.5134673715,1
111,513,1.224309206,-0.4339330196,1
111,545,0.8845460415,-0.09203523397,1
111,577,0.5343012214,-0.09725296497,1
111,609,0.4310793281,-0.2197155654,1
111,641,0.2930004895,-0.2365331203,1
111,673,0.1941594779,-0.3340737522,1
111,705,0.04712443054,-0.08056399226,1
111,737,-0.05367596447,0.06553113461,1
111,769,0.07221564651,0.01351033896,1
111,801,0.2160431445,-0.1786302924,1
111,833,-0.2535252869,-0.3730823994,1
111,865,-0.314732492,-0.3162766397,1
111,897,-0.2489818931,-0.3697290719,1
111,929,-0.5975604057,0.193089053,1
111,961,-0.5757961869,0.5646103024,1
111,993,-1.001830459,1.199073315,1
111,1025,-1.786722422,2.399394989,1
111,1057,-1.843422413,3.57088685,1
111,1089,-1.877048969,4.193042755,1
111,1121,-0.1127237678,2.755992413,1
111,1153,0.1011252254,1.308540702,1
111,1185,-0.1293797791,0.2603540123,1
111,1217,-0.4194307625,-0.2489221692,1
111,1249,-0.5425443649,-0.5664570332,1
111,1281,-0.4848252535,-0.7182803154,1
111,1313,-0.8421997428,-0.4223488569,1
111,1345,-0.5973750353,-0.4139184058,1
111,1377,-0.2546496391,-0.2697049975,1
111,1409,0.1659426093,-0.366140306,1
111,1441,0.5299729109,-0.5751640797,1
111,1473,0.2788339853,-0.3981208801,1
111,1505,0.05200281739,-0.526484251,1
111,1537,0.1565454304,-0.3873475194,1
