PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 41, filenames: A:[41]MAX_TimeSrs025_TgUtrmcherry.avi & B:[42]MAX_TimeSrs025_TgUtrmcherry.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.2702679634,1.54496932,1
47,65,0.8446223736,-2.409230471,1
47,97,0.8163565397,-1.784071445,1
47,129,0.8768762946,-0.7118982077,1
47,161,0.8364583254,-1.06651473,1
47,193,0.4856529832,-0.9645142555,1
47,225,0.4241260886,-0.7388827801,1
47,257,0.2991258502,-0.8515253067,1
47,289,-0.1642697304,0.1565937996,1
47,321,-0.4381012321,0.2528453469,1
47,353,0.2195332795,-0.7139425874,1
47,385,0.0856000185,-1.20850563,1
47,417,-0.01174551249,-0.7685828209,1
47,449,-0.02170044184,-0.3510286212,1
47,481,0.01022553444,0.4047454596,1
47,513,0.4290931225,0.3153882325,1
47,545,-2.395273209,-15.16316509,1
47,577,-0.01991443336,-0.02585870028,1
47,609,-0.4299547076,-0.387501955,1
47,641,-0.8965256214,-0.3989108801,1
47,673,-0.7178430557,-0.2258418202,1
47,705,-0.1144829392,-0.1419734359,1
47,737,0.1741778105,0.1023034453,1
47,769,0.1428569555,0.050717026,1
47,801,-0.1391737461,0.04299852252,1
47,833,-0.6336647868,0.7052913904,1
47,865,-0.8800644279,0.9893181324,1
47,897,-0.4644370675,0.4716422558,1
47,929,-1.330999374,0.1201708317,1
47,961,-0.8758707047,0.08555966616,1
47,993,-0.6215955019,0.7168918252,1
47,1025,-0.8131005764,1.361369967,1
47,1057,-1.044787407,1.598317862,1
47,1089,-1.072245955,0.09443807602,1
47,1121,-0.3219015002,0.9158790112,1
47,1153,0.2497817278,0.9847368002,1
47,1185,-1.566538811,1.612283707,1
47,1217,-4.891426086,1.527021885,1
47,1249,-0.1334074736,0.2403559089,1
47,1281,-0.02497220039,0.0754583478,1
47,1313,-0.2345262766,0.8952748775,1
47,1345,-0.4085611105,0.5328047276,1
47,1377,-0.7521058917,0.5584398508,1
47,1409,-1.029888153,0.5984102488,1
47,1441,-1.170371652,0.7608320713,1
47,1473,-1.063545704,1.431270838,1
47,1505,-0.7105929852,1.707132459,1
47,1537,-0.7607405186,2.063383579,1
47,1569,-1.241417885,3.18405056,1
47,1601,-1.061743379,2.958004951,1
47,1633,0.3905207515,1.572677612,1
47,1665,1.037776589,0.9337127209,1
47,1697,-0.8974840641,0.7710421085,1
47,1729,-1.915574074,1.782412052,1
47,1761,-2.099498749,1.541090727,1
47,1793,-3.021584511,3.376052856,1
47,1825,-1.278422117,3.236236095,1
47,1857,-0.2711775303,0.9851155281,1
47,1889,-4.251141548,6.427714348,1
47,1921,-4.834191322,4.356203079,1
47,1953,-4.681093216,3.477752924,1
47,1985,-2.146790504,0.8835890889,1
47,2017,3.483785629,-1.480820775,1
79,33,-0.01688177884,1.637815595,1
79,65,0.4295821786,-1.457731724,1
79,97,0.7829292417,-2.020019054,1
79,129,0.7228378057,-0.5160837173,1
79,161,0.3103263974,-0.5986819863,1
79,193,0.2120690346,-0.6377481818,1
79,225,0.451523602,-0.3801447749,1
79,257,0.2840578556,-0.557674408,1
79,289,-0.01525210962,-0.06521177292,1
79,321,0.2839371562,-0.04930734634,1
79,353,-0.04147816822,-0.7180016041,1
79,385,-0.02171621472,-1.737864852,1
79,417,0.2191479206,-1.555686831,1
79,449,0.3935017884,-0.6738553047,1
79,481,0.09708473086,0.2013177872,1
79,513,-0.005333453417,0.355587244,1
79,545,0.6626779437,-0.2529482841,1
79,577,0.6037308574,0.0224814117,1
79,609,0.3649017215,-0.08681717515,1
79,641,0.2670036554,-0.2344484329,1
79,673,-0.02423837781,-0.3176718354,1
79,705,-0.1582173109,-0.3717110455,1
79,737,-0.1747684926,0.03047782183,1
79,769,-0.01102619991,0.2072710097,1
79,801,0.08139801025,-0.0419484973,1
79,833,-0.3575557172,0.3406201899,1
79,865,-0.1242178082,0.4732434154,1
79,897,-0.3244512081,0.2252970934,1
79,929,-1.072955012,0.3316666484,1
79,961,-1.791191578,1.156559587,1
79,993,-0.3323764205,0.9351659417,1
79,1025,-0.7489982843,1.109563351,1
79,1057,-0.872780323,0.8662699461,1
79,1089,-1.02966845,0.8306338787,1
79,1121,-1.004192233,1.448776603,1
79,1153,-1.409652233,1.43635571,1
79,1185,-1.743143559,1.398290634,1
79,1217,-1.779986501,0.7012780905,1
79,1249,-1.333930016,-0.4077083468,1
79,1281,-0.7769100666,-0.2180510908,1
79,1313,-0.372636795,0.3325620294,1
79,1345,-0.4716057181,0.5610532761,1
79,1377,-0.8413138986,0.3266829252,1
79,1409,-0.9362749457,0.2491126657,1
79,1441,-0.7959424257,0.2362263203,1
79,1473,-0.6515581608,0.763151288,1
79,1505,-0.1064046025,0.8710349798,1
79,1537,0.2078225613,0.9211038351,1
79,1569,-0.6677615643,1.140157461,1
79,1601,-0.4364180565,0.6197733879,1
79,1633,-0.1503204107,1.620759845,1
79,1665,-1.212492704,1.53794837,1
79,1697,-2.292689323,1.564861417,1
79,1729,-3.041058779,2.060682535,1
79,1761,-3.676758528,2.698112011,1
79,1793,-1.194346189,3.758547544,1
79,1825,-4.518187523,4.717264652,1
79,1857,-4.674947262,4.26496315,1
79,1889,-4.087525845,7.60833931,1
79,1921,-2.879975319,4.489842892,1
79,1953,-2.471435547,3.56946516,1
79,1985,-2.281744957,4.755278111,1
79,2017,-1.766430378,0.1776117384,1
111,33,-0.5025566816,1.405903459,1
111,65,0.1907782853,-0.9488369823,1
111,97,0.2572233975,-1.413455009,1
111,129,0.1895601451,-0.3872743249,1
111,161,0.01982337236,0.04227524996,1
