PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 63, filenames: A:[63]MAX_TimeSrs025_TgUtrmcherry.avi & B:[64]MAX_TimeSrs025_TgUtrmcherry.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.689242363,0.7553067207,1
47,65,0.002536833286,0.9673725367,1
47,97,-0.4066438079,0.7009003162,1
47,129,-0.3165668845,-0.3967885971,1
47,161,-0.5771605968,-0.08175384998,1
47,193,-0.6992990971,0.3268612623,1
47,225,-0.6827050447,0.1506678313,1
47,257,-0.5767459869,-0.5194805264,1
47,289,10.47137737,-4.607719421,1
47,321,-0.105339691,0.07775172591,1
47,353,0.07911068201,0.3809743524,1
47,385,0.3459695876,1.313461781,1
47,417,0.4685302675,0.7654372454,1
47,449,0.6148794889,-0.4159708321,1
47,481,0.02943316102,0.2178745866,1
47,513,-0.07197296619,-0.2537253499,1
47,545,-0.3243281245,-0.8955612183,1
47,577,0.3880342245,-0.7843333483,1
47,609,1.472086787,-0.4289011359,1
47,641,1.367399693,0.1316753328,1
47,673,0.5617055893,1.097787142,1
47,705,0.1864354014,0.9910171628,1
47,737,0.1005474627,0.3976455927,1
47,769,0.02838913351,0.223832801,1
47,801,-0.1375733912,0.1673547924,1
47,833,0.06867367029,-0.06132145226,1
47,865,0.5568941832,-0.01603096724,1
47,897,0.406878233,-0.1622804552,1
47,929,0.05391800404,-0.4082449973,1
47,961,0.07288062572,-1.025806546,1
47,993,1.410238028,-1.266557217,1
47,1025,2.37326026,0.3526108265,1
47,1057,4.313280106,1.117253542,1
47,1089,3.234093666,1.234448195,1
47,1121,0.9066265821,0.1944791079,1
47,1153,0.04407203197,-1.519978881,1
47,1185,-0.1159467995,-0.9723891616,1
47,1217,-0.3796661496,-0.1753695011,1
47,1249,-1.48189497,-0.4129120111,1
47,1281,-1.828410625,-0.4769715071,1
47,1313,-1.039080501,0.09948945045,1
47,1345,-0.1789135933,0.1824758649,1
47,1377,0.2089087963,0.692468822,1
47,1409,0.0754570961,0.3233138919,1
47,1441,0.01434469223,-0.02680906653,1
47,1473,-1.024555206,-0.4281639755,1
47,1505,-1.331079006,0.4195428491,1
47,1537,-0.4936221838,1.263546705,1
47,1569,-0.7787550688,1.811180711,1
47,1601,-2.09640193,1.506896734,1
47,1633,-1.129282951,1.371225595,1
47,1665,-0.6603529453,1.581250668,1
47,1697,0.8408089876,0.5757680535,1
47,1729,1.578872442,-0.3268204927,1
47,1761,0.2948775291,-0.3925819397,1
47,1793,-1.478660941,-0.0264968276,1
47,1825,-1.993294001,1.000429392,1
47,1857,-1.397083282,1.317662358,1
47,1889,-0.8046357632,1.432971001,1
47,1921,-0.2523554862,1.185143352,1
47,1953,-0.3773355484,0.7839547396,1
47,1985,-0.05848300457,-0.117859602,1
47,2017,-0.5083609223,-1.478824258,1
79,33,0.1984741092,0.006150364876,1
79,65,-0.03394412994,0.3089344501,1
79,97,0.08739712834,0.8917765617,1
79,129,0.1905357242,0.6826626658,1
79,161,0.2601562738,0.5359171629,1
79,193,-0.01246322691,0.4528369904,1
79,225,0.1207095981,-0.03819055855,1
79,257,0.3233822882,-0.4920254946,1
79,289,-0.1112277508,-0.3561436236,1
79,321,-0.3103001714,-0.008206188679,1
79,353,-0.2421135902,-0.08531288803,1
79,385,-0.1656737924,0.584535718,1
79,417,-0.1186018288,0.8581969738,1
79,449,0.03767215461,0.3806984425,1
79,481,-0.0324010849,0.7616221309,1
79,513,-0.09116309881,0.2389831841,1
79,545,-0.4811560512,-0.6014729142,1
79,577,-0.02635377645,-0.8684902787,1
79,609,1.215911388,-1.154842615,1
79,641,0.3009665012,-0.08867368102,1
79,673,-0.2720044553,1.136637926,1
79,705,-0.3484075665,1.025846839,1
79,737,-0.1124304757,0.4741080403,1
79,769,0.009965654463,0.4704514444,1
79,801,0.0465786159,0.04859732091,1
79,833,0.2952076793,-0.2569230795,1
79,865,0.2387879491,-0.03577381372,1
79,897,-0.25076437,0.1201705486,1
79,929,0.8440852165,-0.6722730398,1
79,961,1.409148693,-0.7549901605,1
79,993,1.638058424,-0.8776096106,1
79,1025,1.838403583,-0.3124386668,1
79,1057,4.685707092,1.545726657,1
79,1089,3.606156826,0.8891307712,1
79,1121,1.745223522,0.06733992696,1
79,1153,0.6210196018,-0.6616301537,1
79,1185,0.06590020657,-1.033791542,1
79,1217,-1.642987728,0.3028788865,1
79,1249,-1.727573395,0.5496185422,1
79,1281,-1.197611451,0.4392842054,1
79,1313,-1.465802193,-0.0274643898,1
79,1345,-0.9813740849,-0.1519334614,1
79,1377,-1.121436238,-0.4221506715,1
79,1409,-1.633912325,-0.1815400273,1
79,1441,-1.03731215,0.5454066396,1
79,1473,-0.617117703,0.3499608338,1
79,1505,-0.6518805027,0.002669692039,1
79,1537,-0.5120248199,0.7498850226,1
79,1569,-0.2086921036,1.159006238,1
79,1601,-0.5443689823,1.22500205,1
79,1633,-1.224408627,1.103068113,1
79,1665,-1.47123909,1.230950117,1
79,1697,-0.1150143147,1.178568244,1
79,1729,0.6318801641,0.8673487902,1
79,1761,0.5808745027,0.465180397,1
79,1793,-0.3269155025,0.1829984337,1
79,1825,-0.7048686147,0.5293394327,1
79,1857,-0.5315874815,0.5557004213,1
79,1889,-0.5454641581,0.08821827173,1
79,1921,-0.5270188451,0.427370429,1
79,1953,-0.4298161268,0.519779563,1
79,1985,0.1668472737,0.008281011134,1
79,2017,0.0521017909,-0.3234969378,1
111,33,0.258361429,-0.1666517258,1
111,65,-0.02554023266,-0.0609549582,1
111,97,0.2109432518,0.7644279599,1
111,129,0.1464337111,0.8544832468,1
111,161,0.3073623776,0.6296854019,1
111,193,0.4518722892,0.3829339743,1
111,225,0.3358332813,-0.05065442622,1
111,257,-0.1299843788,-0.04918635264,1
111,289,-0.2607207298,-0.1343128681,1
111,321,-0.126319319,-0.4439116716,1
111,353,-0.1690652519,-0.3218941092,1
111,385,0.1037537009,-0.1262928545,1
111,417,0.1922225952,0.3453699648,1
111,449,0.3394755125,0.5854653716,1
111,481,1.041125417,0.5252723694,1
111,513,0.03072875738,0.07454931736,1
111,545,-0.7642935514,0.3950187564,1
111,577,-0.3641245961,0.02775946259,1
111,609,-0.1829938889,-1.894079685,1
111,641,-0.3087803721,-0.1658221483,1
111,673,-0.9560783505,1.202496767,1
111,705,-1.060523152,1.056187034,1
111,737,0.05053193122,0.2241446972,1
111,769,-0.01134412736,-0.005803659558,1
111,801,0.07783693075,0.264223069,1
111,833,0.3082400858,0.2093579471,1
111,865,-0.0003752708435,0.01588661224,1
111,897,0.5104791522,0.07128337026,1
111,929,1.47884202,-0.1536243856,1
111,961,1.476571321,0.06469002366,1
111,993,2.055682898,-0.1746881008,1
111,1025,2.259984016,-0.340783596,1
111,1057,2.072813272,0.4922989607,1
111,1089,1.0410707,0.8899526,1
111,1121,1.548584223,0.5816220045,1
111,1153,0.9249513149,0.3101657033,1
111,1185,0.290012151,-0.07105442882,1
111,1217,-0.6450433731,0.3286524415,1
111,1249,-0.9314640164,0.5302951336,1
111,1281,-0.7894207239,0.402507782,1
111,1313,-1.32491684,-0.1812506467,1
111,1345,-1.876075864,-0.4808351696,1
111,1377,-2.804353714,-0.2800183296,1
111,1409,-2.677818298,-0.002911001444,1
111,1441,-1.444609523,0.4897109866,1
111,1473,-0.7121584415,0.5638076067,1
111,1505,-0.1356064677,-0.00878033042,1
111,1537,-0.5689312816,0.1836324334,1
111,1569,-1.491503716,0.1869162917,1
111,1601,-0.7596947551,0.3678840101,1
111,1633,-0.7171511054,0.6056967974,1
111,1665,-1.084871054,1.442406178,1
111,1697,-0.4983325601,1.378549099,1
111,1729,0.3760125637,0.7066378593,1
111,1761,0.2921479344,0.5828931332,1
111,1793,0.1835353822,-0.2064512968,1
111,1825,0.04945850372,-0.2007848769,1
111,1857,-0.3844205737,0.4902265072,1
111,1889,-1.740242004,0.01292051375,1
111,1921,-0.5366539955,-0.04754543304,1
111,1953,-0.1696892381,-0.05477403849,1
111,1985,0.4811717272,-0.07117088139,1
111,2017,0.4029414952,0.05377572775,1
143,33,0.3418033421,-0.01244473457,1
143,65,0.01141285896,0.2865542769,1
143,97,0.645899415,1.052558064,1
143,129,0.6728547812,0.90076828,1
143,161,0.2097823024,0.1761874259,1
143,193,0.1906939149,0.08896107972,1
143,225,1.017727494,0.3693677187,1
143,257,0.05071693659,0.1820352674,1
143,289,-0.582095623,-0.5386537313,1
143,321,0.33579427,-0.5314927101,1
143,353,0.07895731181,-0.2065753639,1
143,385,0.3006054163,-0.03993874788,1
143,417,0.08373586833,0.4736368358,1
143,449,0.07542085648,0.3850021064,1
143,481,0.3976872265,0.4134473503,1
143,513,-0.07892134786,0.08083936572,1
143,545,-0.9902991056,0.04886645079,1
143,577,-0.8483392596,0.1212527156,1
143,609,-0.6915796399,-0.5964642763,1
143,641,-0.4641333818,0.1505623162,1
143,673,-0.7173999548,1.016019821,1
143,705,-0.5102477074,0.9449917674,1
143,737,0.2586916685,0.2969912887,1
143,769,0.2221708298,-0.1177028269,1
143,801,0.2299652845,0.06890810281,1
143,833,0.3705959022,0.08601185679,1
143,865,0.3797648549,-0.03763598949,1
143,897,0.2698357105,0.2430775166,1
143,929,0.4065476358,0.5317753553,1
143,961,0.9507334828,0.4115459621,1
143,993,1.862492919,0.3770307899,1
143,1025,2.675099134,0.3574653864,1
143,1057,3.041729689,0.9217325449,1
143,1089,2.905833006,1.858087063,1
143,1121,2.101732731,1.147518873,1
143,1153,1.32474637,0.5871624351,1
143,1185,0.5142831206,0.2611666918,1
143,1217,-0.06152236462,0.3203513026,1
143,1249,-0.2641253471,0.6555362344,1
143,1281,-0.8237512708,0.406313926,1
143,1313,-0.6344627142,-0.14927724,1
143,1345,-1.289275169,-0.1671976149,1
143,1377,-2.096839666,0.1767306328,1
143,1409,-1.688861847,0.2989109159,1
143,1441,-1.951960087,-0.3377790451,1
143,1473,-1.251282692,0.05064216256,1
143,1505,-0.3295419812,0.4388819337,1
143,1537,-0.9215683341,-0.02023482323,1
143,1569,-0.9953806996,-0.1937924623,1
143,1601,-0.693426013,0.1168900132,1
143,1633,-1.248352051,0.3648158908,1
143,1665,-1.64043951,1.30437839,1
143,1697,-0.6930247545,1.352021456,1
143,1729,-0.1776857972,1.41238904,1
143,1761,-0.0603165552,1.431303978,1
143,1793,0.2671402097,0.5285680294,1
143,1825,1.212972999,-0.07406169176,1
143,1857,0.0626450479,-0.08775116503,1
143,1889,-1.273718596,-0.36373806,1
143,1921,-0.6804157495,-0.6282211542,1
143,1953,-0.1304154992,-0.8494128585,1
143,1985,0.2494586706,-0.07382614166,1
143,2017,0.3564084768,0.03157319129,1
175,33,-0.2423163056,0.1874972582,1
175,65,0.04325693846,0.4520268142,1
175,97,2.148076296,1.124891639,1
175,129,1.74826932,1.257089496,1
175,161,0.7441759706,0.2754919529,1
175,193,0.5790858865,0.1847406626,1
175,225,0.9211607575,0.7397966385,1
175,257,0.6264981031,0.2854073644,1
175,289,0.3451546431,-0.2199487984,1
175,321,0.596331656,0.195084542,1
175,353,0.270170182,0.461034745,1
175,385,0.1983060837,0.1050554216,1
175,417,0.1610831618,-0.01238938421,1
175,449,-0.00956787169,0.1563494653,1
175,481,-0.2040412426,0.1089331955,1
175,513,-0.1794980764,0.2318340391,1
175,545,-0.4213905632,-0.175165832,1
175,577,-1.004583359,-0.1509284079,1
175,609,-1.105421543,0.2275433242,1
175,641,-0.6086271405,0.1622952521,1
175,673,-0.1555986702,0.4426388741,1
175,705,-0.08054889739,0.7342119813,1
175,737,0.1193740964,0.4207407534,1
175,769,0.4931277037,0.2058665156,1
175,801,0.3806054592,-0.0108323805,1
175,833,0.5712378025,0.1381724179,1
175,865,0.9825226665,0.1491133869,1
175,897,0.0924828276,0.2978363335,1
175,929,-7.469491482,0.726469934,1
175,961,-11.69780445,4.511200428,1
175,993,1.430404902,1.161010742,1
175,1025,2.794931412,0.9372417927,1
175,1057,3.313815117,1.446238875,1
175,1089,3.098111391,2.140125751,1
175,1121,2.017547607,1.510047436,1
175,1153,1.175623059,1.350813985,1
175,1185,0.5506225228,0.6337627172,1
175,1217,-0.1360045075,0.1887309551,1
