PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 16, filenames: A:[16]MAX_TimeSrs025_TgUtrmcherry.avi & B:[17]MAX_TimeSrs025_TgUtrmcherry.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.28810215,0.5982958078,1
47,65,5.833553314,1.341130137,1
47,97,6.217727661,1.334912062,1
47,129,1.290504456,-0.5227372646,1
47,161,1.484334469,0.08710169792,1
47,193,-0.2920227051,-0.2402999401,1
47,225,-0.0777182579,-0.3605513573,1
47,257,0.8651256561,-1.380331516,1
47,289,0.1053686142,0.6175627708,1
47,321,1.604764462,-0.122471571,1
47,353,7.447247505,1.207597017,1
47,385,7.590389252,1.126237154,1
47,417,8.449275017,1.756535649,1
47,449,6.635128975,2.683032751,1
47,481,6.252195835,4.832037926,1
47,513,6.944588661,5.764116287,1
47,545,7.280137062,2.947548866,1
47,577,10.24743748,4.916872978,1
47,609,-0.4250302315,-2.132786274,1
47,641,7.359826565,5.0918293,1
47,673,10.64947796,5.038593292,1
47,705,12.95412827,4.48059082,1
47,737,30.13723183,2.106454611,1
47,769,30.07199478,1.196103096,1
47,801,29.07653809,2.085790634,1
47,833,11.02663517,4.283914089,1
47,865,11.01106071,3.338044643,1
47,897,10.44070053,0.2578862906,1
47,929,9.111792564,0.7012159228,1
47,961,8.318730354,1.072605968,1
47,993,8.755218506,-1.199650526,1
47,1025,8.348022461,-0.213737011,1
47,1057,7.941230774,-1.447780848,1
47,1089,7.979798317,-2.274261713,1
47,1121,7.790464401,-2.106004953,1
47,1153,8.948836327,-1.877224207,1
47,1185,8.340650558,-1.348397374,1
47,1217,7.322113991,-1.898208499,1
47,1249,5.524912834,-2.967573643,1
47,1281,6.346252441,-4.115836143,1
47,1313,5.936563492,-4.672652245,1
47,1345,6.597520351,-5.103507519,1
47,1377,6.657094955,-5.328466415,1
47,1409,6.933935642,-5.739377499,1
47,1441,6.615509033,-5.071617603,1
47,1473,6.36359024,-4.71470356,1
47,1505,6.50795269,-5.815598488,1
47,1537,7.225247383,-5.586581707,1
47,1569,6.339584827,-3.536696434,1
47,1601,1.998865128,14.88871384,1
47,1633,0.4483757019,-1.073379993,1
47,1665,4.398915768,-5.694576263,1
47,1697,4.056373596,-4.789308548,1
47,1729,3.120000839,-5.451339722,1
47,1761,1.446983099,-5.224040031,1
47,1793,1.799400568,-3.161999464,1
47,1825,1.002783298,-0.4958870411,1
47,1857,0.8616118431,-1.357297421,1
47,1889,0.728669405,-0.3542535305,1
47,1921,0.2942909002,-0.4165818691,1
47,1953,-0.293130517,2.368494749,1
47,1985,0.514056921,-2.214184046,1
47,2017,5.661503315,-15.88949203,1
79,33,0.9491128922,1.347823501,1
79,65,4.067567348,0.1040300131,1
79,97,5.16224575,1.090608239,1
79,129,5.300179482,1.136251569,1
79,161,0.7642946243,0.5034923553,1
79,193,0.1684753895,0.549145937,1
79,225,-1.941187143,-0.7327202559,1
79,257,-0.09531545639,-1.177750826,1
79,289,0.5956530571,-0.09521842003,1
79,321,8.080717087,3.249081612,1
79,353,6.37676239,6.737487316,1
79,385,7.140081406,2.382205963,1
79,417,8.027588844,2.329741716,1
79,449,7.098704815,2.275971651,1
79,481,7.504432201,3.221518993,1
79,513,8.237324715,3.477675915,1
79,545,8.859975815,3.384944916,1
79,577,9.746463776,3.449602842,1
79,609,9.373806,3.061774015,1
79,641,9.501049042,4.856205463,1
79,673,11.06168556,5.840666771,1
79,705,10.55613041,4.374781609,1
79,737,9.964632988,2.346641064,1
79,769,12.17530632,-0.1972075701,1
79,801,11.35563564,1.604641676,1
79,833,11.06512642,2.727900267,1
79,865,11.27766609,1.692204356,1
79,897,11.88013172,-0.5249682665,1
79,929,10.54169369,0.2644775808,1
79,961,10.14099598,0.2842754126,1
79,993,12.28361511,-0.1393604279,1
79,1025,10.05790234,-1.213281155,1
79,1057,9.559382439,-1.755367994,1
79,1089,9.563866615,-1.422491074,1
79,1121,9.201566696,-0.7639510632,1
79,1153,8.726075172,-2.197173595,1
79,1185,10.43177414,-1.758084297,1
79,1217,8.977529526,-3.067597151,1
79,1249,6.832143784,-4.46934557,1
79,1281,6.740936756,-4.098511219,1
79,1313,6.88882637,-3.963529587,1
79,1345,7.183139324,-4.672037125,1
79,1377,7.511405468,-4.418917179,1
79,1409,7.413737297,-5.801409721,1
79,1441,7.041336536,-5.041386604,1
79,1473,7.030740261,-4.799049854,1
79,1505,9.238279343,-5.130908489,1
79,1537,7.849733353,-4.665863514,1
79,1569,0.7016210556,13.86520576,1
79,1601,6.038045406,-3.166162968,1
79,1633,5.741758347,-2.170713425,1
79,1665,1.237625599,-0.6267728806,1
79,1697,5.221515179,-8.780927658,1
79,1729,3.375222683,-4.479348183,1
79,1761,2.491014481,-3.146093607,1
79,1793,2.121416569,-2.095333099,1
79,1825,0.5966084003,0.430305481,1
79,1857,1.340950251,-2.556194782,1
79,1889,0.3656055927,-1.848085165,1
79,1921,0.02647572756,-1.895150661,1
79,1953,0.5367121696,-2.020277977,1
79,1985,1.65864253,-2.12994194,1
79,2017,4.206742287,-4.237127781,1
111,33,7.340800762,1.346855998,1
111,65,0.03682518005,-0.8508074284,1
111,97,0.6590623856,0.8879475594,1
111,129,4.784670353,1.981417656,1
111,161,4.953367233,2.370872259,1
111,193,4.416377068,2.404270649,1
111,225,3.606388569,1.934732437,1
111,257,4.447777748,1.465956807,1
111,289,3.949610233,0.1679721475,1
111,321,4.247606277,0.4558315277,1
111,353,0.7813997269,0.03999948502,1
111,385,6.56098175,2.808102131,1
111,417,8.018689156,3.231737614,1
111,449,7.993901253,2.416134834,1
111,481,8.238181114,2.462870121,1
111,513,9.914997101,2.538557768,1
111,545,9.551196098,2.415141582,1
111,577,8.97870636,3.170585632,1
111,609,9.594716072,3.400608301,1
111,641,10.36528301,4.993275642,1
111,673,11.07945633,5.938225746,1
111,705,10.97064781,3.209092617,1
111,737,10.89875698,2.153727293,1
111,769,11.30275536,0.91206038,1
111,801,10.88901997,0.9400889874,1
111,833,11.28000641,1.000066757,1
111,865,11.90006161,0.6554621458,1
111,897,0.2431840897,0.5420811772,1
111,929,11.10000515,-1.300373673,1
111,961,10.67015171,-0.8046200275,1
111,993,11.09253407,-1.282225251,1
111,1025,10.68326473,-1.76649642,1
111,1057,10.09204197,-1.414878249,1
111,1089,7.618421555,0.4060696363,1
111,1121,7.713237762,-0.07490742207,1
111,1153,7.045015335,-1.46088028,1
111,1185,6.641868591,-3.789616108,1
111,1217,7.957248688,-3.699571133,1
111,1249,7.819180489,-4.463521957,1
111,1281,7.981910229,-4.065896034,1
111,1313,7.113046169,-3.254637241,1
111,1345,8.083093643,-5.296115875,1
111,1377,8.266679764,-5.991658688,1
111,1409,8.0819664,-5.631202221,1
111,1441,7.82037878,-4.603999138,1
111,1473,6.875104427,-3.718443871,1
111,1505,8.093136787,-4.358882427,1
111,1537,7.234068394,-5.453764439,1
111,1569,5.045382977,-5.81186676,1
111,1601,5.643085957,-4.294935703,1
111,1633,6.178956032,-1.390588284,1
111,1665,0.7374176979,-0.6252193451,1
111,1697,5.724957943,-6.853894711,1
111,1729,4.15809679,-5.816967964,1
111,1761,1.806138754,-3.378171921,1
111,1793,3.202963114,-2.711981535,1
111,1825,2.675515175,-2.62916255,1
111,1857,1.53717947,-2.564182281,1
111,1889,-0.1216737032,-2.883517265,1
111,1921,0.04086178541,-3.660925865,1
111,1953,1.101204157,-4.494422436,1
111,1985,1.451758265,-1.886890292,1
111,2017,1.725144148,-0.3082137108,1
143,33,6.584681034,0.8874627948,1
143,65,4.399026394,0.9262776375,1
143,97,4.982048512,1.390473843,1
143,129,2.157313824,1.689621687,1
143,161,-3.667218208,-14.57993317,1
143,193,5.502453804,3.291610718,1
143,225,5.467009544,3.817100525,1
143,257,-0.09955310822,-0.1948230267,1
143,289,6.676155567,1.485588074,1
143,321,6.931347847,0.8614268303,1
143,353,0.6666293144,-0.1951014996,1
143,385,6.082669258,1.412056446,1
143,417,9.138393402,3.129549265,1
143,449,10.43795395,4.699414253,1
143,481,9.453777313,2.918557644,1
143,513,8.675987244,2.40213728,1
143,545,8.420245171,2.479058266,1
143,577,8.522809029,3.255980253,1
143,609,8.790092468,3.499466181,1
143,641,10.17972565,3.30388236,1
143,673,11.17047405,3.505556822,1
143,705,11.12075138,2.295608044,1
143,737,11.21735001,1.674967527,1
143,769,11.00690651,0.77604568,1
143,801,10.1955452,1.004680872,1
143,833,11.5696888,0.9729788303,1
143,865,12.67387199,0.3767597675,1
143,897,7.780607224,-1.086813569,1
143,929,9.75313282,0.1717529893,1
143,961,9.262349129,-0.5179355145,1
143,993,10.28664303,-1.246830583,1
143,1025,10.41004562,-1.773294449,1
143,1057,10.20215893,-1.249085426,1
143,1089,7.409046173,0.5037822723,1
143,1121,6.313103676,-0.7295302153,1
143,1153,6.215063095,-1.909903049,1
143,1185,5.579429626,-3.147143841,1
143,1217,7.760569572,-3.306006432,1
143,1249,8.396385193,-2.955225706,1
143,1281,8.303266525,-3.54185605,1
143,1313,7.814228058,-4.430963039,1
143,1345,8.279260635,-5.386948109,1
143,1377,8.248733521,-5.814289093,1
143,1409,7.685038567,-5.293827534,1
143,1441,7.429582596,-3.371754646,1
143,1473,6.370945454,-2.734241962,1
143,1505,5.885252953,-3.93247509,1
143,1537,5.876417637,-5.182232857,1
143,1569,-0.02786064148,0.1063380241,1
143,1601,0.02564144135,-0.4987869263,1
143,1633,0.2574524879,-0.1445236206,1
143,1665,8.66443634,-7.315047741,1
143,1697,6.139317036,-6.024817944,1
143,1729,8.476852417,12.21672058,1
143,1761,4.564104557,-3.696197033,1
143,1793,4.321249962,-3.291145086,1
143,1825,3.393598318,-2.734321117,1
143,1857,1.976275325,-2.81385994,1
143,1889,1.526700735,-3.517373562,1
143,1921,1.440609217,-4.202812195,1
143,1953,3.528996944,-4.137526512,1
143,1985,3.043223381,-3.000114918,1
143,2017,1.033564568,0.4649453163,1
175,33,0.8502941132,0.3297711313,1
175,65,5.415634155,1.801223874,1
175,97,5.029733181,2.139622688,1
175,129,4.9310112,2.603388548,1
175,161,5.243932247,3.279434204,1
175,193,5.578208923,3.155138731,1
175,225,3.430523396,5.237037182,1
175,257,9.612689972,19.7858963,1
175,289,0.1213407516,0.4105195999,1
175,321,0.206237793,-0.3488848209,1
175,353,0.3518877029,-0.2701044083,1
175,385,1.381569862,-0.3992290497,1
175,417,7.915507793,2.345174313,1
175,449,9.256953239,4.218188286,1
175,481,9.666537285,3.668500423,1
175,513,9.03900528,1.486094236,1
175,545,5.959938049,1.911791801,1
175,577,4.422580719,1.817068577,1
175,609,6.927296638,2.218741894,1
175,641,9.520470619,2.18367672,1
175,673,11.53040218,2.768127918,1
175,705,10.77141476,2.033511877,1
175,737,12.59906197,1.974969864,1
175,769,12.49906349,1.376806498,1
175,801,10.4757309,1.061166048,1
175,833,12.17224979,1.091250777,1
175,865,-1.387853622,15.89459229,1
175,897,11.85734653,0.2467191815,1
175,929,11.10855961,0.425347358,1
175,961,10.35363579,-0.08410906792,1
175,993,10.56170273,-0.9422702193,1
175,1025,10.53607464,-1.408214569,1
175,1057,9.982666016,-1.177923203,1
175,1089,8.811206818,0.1910243034,1
175,1121,8.490251541,-0.9409288168,1
175,1153,7.77155304,-1.638068676,1
175,1185,8.580853462,-2.18216157,1
175,1217,10.30630016,-0.2243673801,1
175,1249,9.1994524,-3.005212545,1
175,1281,8.549055099,-3.693989277,1
175,1313,8.282648087,-4.598595142,1
175,1345,8.184120178,-4.890539169,1
175,1377,8.064102173,-5.008172512,1
175,1409,7.847021103,-4.997746468,1
175,1441,9.845399857,-2.040793419,1
175,1473,7.425375462,-2.141625404,1
175,1505,5.314488411,-3.338960171,1
175,1537,4.694876194,-4.210689545,1
175,1569,-0.1034030914,-0.3903508186,1
175,1601,4.762310982,-4.457065582,1
175,1633,7.075384617,-4.428425312,1
175,1665,0.462389946,-0.5614709854,1
175,1697,14.11662674,-21.13952827,1
175,1729,4.610346794,-4.202972412,1
175,1761,4.976593018,-3.601932526,1
175,1793,4.244678497,-3.234869003,1
175,1825,3.146560431,-2.894087076,1
175,1857,2.083251953,-3.824337482,1
175,1889,1.623595595,-4.798816681,1
175,1921,1.741666913,-4.81681633,1
175,1953,2.657420397,-3.169130802,1
175,1985,1.883576512,-2.485625982,1
175,2017,0.8678728342,-0.1923427582,1
207,33,6.469955921,0.09417307377,1
207,65,5.680557728,3.298932076,1
207,97,5.172732353,2.859831572,1
207,129,4.784420967,2.807247639,1
207,161,5.4608078,2.427137852,1
207,193,6.621682167,2.66174674,1
207,225,5.849575996,2.569291115,1
207,257,5.569043159,2.660252333,1
207,289,5.743360043,2.97249651,1
207,321,6.011419296,2.578381062,1
207,353,0.4267635345,0.02523899078,1
207,385,5.450605869,2.030371428,1
207,417,7.390376568,2.055881023,1
207,449,8.213850021,2.381677628,1
207,481,6.527077675,3.038810253,1
207,513,6.66276741,0.8817048073,1
207,545,6.12497139,2.114624977,1
207,577,7.416819572,2.223468304,1
207,609,8.552211761,1.348467469,1
207,641,9.447925568,1.713805437,1
207,673,11.34118938,3.435153246,1
207,705,12.15731049,2.314157248,1
207,737,13.71786118,2.22098875,1
207,769,14.08516312,1.710231543,1
207,801,13.00491428,1.231679916,1
207,833,12.79273796,0.7784090042,1
207,865,15.08650589,0.6222138405,1
207,897,14.3531456,0.07063436508,1
207,929,12.20517731,0.01634642482,1
207,961,10.80131054,0.2572211623,1
207,993,10.65604401,-0.1800923347,1
207,1025,10.79984665,-0.832529068,1
207,1057,9.556569099,-2.708768368,1
207,1089,8.179695129,-0.7198458314,1
207,1121,9.057935715,-0.6688789129,1
207,1153,10.54068184,-0.9388770461,1
207,1185,11.04794312,-0.3013579845,1
207,1217,13.79986572,-0.363941431,1
207,1249,11.05223751,-3.422934532,1
207,1281,8.910286903,-3.997431517,1
207,1313,8.560735703,-4.60293293,1
207,1345,8.604739189,-4.9094491,1
207,1377,8.626957893,-4.939891815,1
207,1409,8.602582932,-4.133669376,1
207,1441,8.241447449,-1.885570049,1
207,1473,6.941439629,-2.073562622,1
207,1505,0.5849423409,-0.7500119209,1
207,1537,0.08433914185,-0.4337830544,1
207,1569,-0.5424318314,-0.515332222,1
207,1601,5.650969505,-5.075983047,1
207,1633,6.284672737,-3.729941368,1
207,1665,7.114289284,-2.859101772,1
207,1697,5.17020607,-4.270708561,1
207,1729,4.950264931,-4.311710358,1
207,1761,4.794058323,-3.732170582,1
207,1793,4.082912445,-3.666176796,1
207,1825,1.879166603,-5.574270725,1
207,1857,1.298710108,-5.236990929,1
207,1889,1.659810662,-4.680663109,1
207,1921,1.393790841,-4.587137222,1
207,1953,5.603968143,-2.330592632,1
207,1985,0.6939261556,-0.6027054191,1
207,2017,0.2599403262,-0.5645267963,1
239,33,7.431827545,0.106794484,1
239,65,5.799163818,3.15039134,1
239,97,5.248660564,3.107541561,1
239,129,4.935904026,2.662908792,1
239,161,5.152538776,2.291539192,1
239,193,5.84255743,2.212394238,1
239,225,5.552117825,1.93283844,1
239,257,5.21808672,3.140926838,1
239,289,5.815900803,3.220020294,1
239,321,6.234478474,3.053104877,1
239,353,6.736392975,2.735891104,1
239,385,7.583502293,2.501237869,1
239,417,8.143486023,2.398859024,1
239,449,8.431238174,3.078172684,1
239,481,6.380394936,3.665615559,1
239,513,5.084887505,2.872093201,1
239,545,8.693237305,6.012350559,1
239,577,8.903199196,5.009813309,1
239,609,9.934583664,1.423413396,1
239,641,9.604629517,1.751923084,1
239,673,10.72050285,4.279397011,1
239,705,13.04855156,2.775379658,1
239,737,13.20182991,1.8758986,1
239,769,13.69024944,1.35948658,1
239,801,13.24097061,1.36083436,1
239,833,12.16518688,1.506766319,1
239,865,13.45254993,2.104306221,1
239,897,12.74809456,2.10727644,1
239,929,10.95995617,1.251171589,1
239,961,10.66697025,0.8058060408,1
239,993,10.48178005,0.3146555722,1
239,1025,10.13743782,-0.264746815,1
239,1057,8.198436737,-1.769204855,1
239,1089,7.174276352,-0.6182668805,1
239,1121,9.105768204,-0.06501936913,1
239,1153,10.96004963,-0.6064886451,1
239,1185,10.68610001,1.050562382,1
239,1217,10.0818758,0.9199945927,1
239,1249,9.669284821,-3.33806181,1
239,1281,8.768208504,-3.776086569,1
239,1313,8.264425278,-4.469819069,1
239,1345,8.960186958,-5.11532402,1
239,1377,10.20713043,-5.161918163,1
239,1409,10.24365234,-5.323609829,1
239,1441,7.953619003,-4.948338509,1
239,1473,7.064288139,-5.179400444,1
239,1505,6.124363899,-2.835248947,1
239,1537,5.766988754,-5.052983284,1
239,1569,4.808972359,-5.190352917,1
239,1601,0.05700826645,-0.6210803986,1
239,1633,6.37389946,-5.371723652,1
239,1665,4.965701103,-5.501871586,1
239,1697,-12.04594326,-1.713105679,1
239,1729,5.067845345,-4.491940498,1
239,1761,4.616980076,-4.420373917,1
239,1793,3.965551853,-4.546645641,1
239,1825,1.774719954,-5.169158936,1
239,1857,0.8324494362,-0.7981660366,1
239,1889,4.380268574,-5.260225296,1
239,1921,0.5552260876,-0.945898056,1
239,1953,0.649312675,-0.3856692314,1
239,1985,0.6327832937,-0.8703399897,1
239,2017,0.7944852114,-1.458515525,1
271,33,6.686619282,0.5145463943,1
271,65,5.518291473,2.651155472,1
271,97,5.319709778,3.294392347,1
271,129,4.770414829,3.013275385,1
271,161,4.899829865,2.993301868,1
271,193,4.874949932,2.105008364,1
271,225,5.482607841,2.420871496,1
271,257,5.767713547,3.484515905,1
271,289,5.964663982,3.616309881,1
271,321,6.080348492,3.212229729,1
271,353,6.287631035,2.981066227,1
271,385,7.467332363,2.850920677,1
271,417,8.449103355,2.658314228,1
271,449,8.811881065,3.203765392,1
271,481,9.246231079,3.433265209,1
271,513,9.534637451,2.831433296,1
271,545,8.581403732,2.282382965,1
271,577,11.0666647,11.74443817,1
271,609,8.430336952,1.449355125,1
271,641,10.09376335,1.933652878,1
271,673,-0.1198654175,0.5748655796,1
271,705,12.34517288,0.7263584137,1
271,737,12.63321877,1.954226017,1
271,769,16.1306591,1.76347816,1
271,801,16.44275665,1.892472625,1
271,833,13.81776047,1.225702524,1
271,865,12.80058384,1.32817471,1
271,897,12.67547131,1.451797724,1
271,929,11.72766113,1.081108093,1
271,961,10.39715385,0.9577979445,1
271,993,10.52923203,0.8175449371,1
271,1025,9.592727661,0.7271021605,1
271,1057,6.364133835,0.287627697,1
271,1089,5.755065918,-0.1487076879,1
271,1121,9.226641655,-0.3631006479,1
271,1153,10.2759428,-0.6305727959,1
271,1185,10.83669376,0.2779283524,1
271,1217,10.35288906,-0.5750062466,1
