PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 2, filenames: A:[2]AVI_Pos002_TimeSrs0002_TgUtrmcherry_K4K8MO.avi & B:[3]AVI_Pos002_TimeSrs0002_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
237,127,NaN,NaN,2
237,159,7.200518131,19.28405762,1
237,191,6.663704872,20.08871841,1
237,223,7.146852493,20.55752182,1
237,255,8.096590042,18.42199135,1
237,287,9.151714325,17.7165184,1
237,319,10.00778103,17.64538574,1
237,351,7.958940506,16.4219265,1
237,383,8.549239159,17.50605202,1
237,415,9.204004288,16.73892975,1
237,447,9.648121834,15.17771912,1
237,479,11.88663387,15.46963882,1
237,511,14.141325,15.10745239,1
237,543,16.72458458,12.80779457,1
237,575,19.46982384,13.13905144,1
237,607,20.56731796,15.27633667,1
237,639,20.72269249,12.81046295,1
237,671,20.66276169,8.310108185,1
237,703,NaN,NaN,2
237,735,23.04139709,3.854991913,1
237,767,25.37195778,3.718377113,1
237,799,24.96098137,-0.8063011169,1
237,831,25.5645752,-3.530249119,1
237,863,28.90510178,-5.101958275,1
237,895,31.76523781,-7.1714921,1
237,927,32.47544098,-9.740688324,1
237,959,33.91097641,-13.30310726,1
237,991,32.58861542,-18.06929398,1
237,1023,32.42937851,-18.72214508,1
237,1055,31.717453,-18.71821213,1
237,1087,31.7976799,-22.09998131,1
237,1119,29.88200188,-22.21387863,1
237,1151,30.50189018,-21.38478088,1
237,1183,31.82860756,-21.60848808,1
237,1215,NaN,NaN,2
237,1247,NaN,NaN,2
237,1279,25.01609993,-27.14472198,1
237,1311,22.39009285,-28.39884758,1
237,1343,24.40571213,-28.44961357,1
237,1375,25.86775589,-29.63913345,1
237,1407,24.39546204,-30.82155228,1
237,1439,22.71544075,-31.26482391,1
237,1471,22.72038269,-31.39562607,1
237,1503,24.1150589,-28.94436646,1
237,1535,23.01626015,-30.78781509,1
237,1567,20.71683884,-28.08971405,1
237,1599,21.36427689,-28.22247505,1
237,1631,21.86807632,-27.29830742,1
237,1663,NaN,NaN,2
237,1695,18.09233665,-28.65890884,1
237,1727,16.5577774,-31.33079529,1
237,1759,12.47356415,-30.39823532,1
237,1791,10.85209274,-29.80335236,1
237,1823,9.91910553,-27.65771294,1
237,1855,9.962033272,-25.27453995,1
237,1887,9.432830811,-26.02833366,1
237,1919,6.395775318,-29.71656418,1
269,127,4.752305031,22.22416496,1
269,159,NaN,NaN,2
269,191,5.782464027,17.55669403,1
269,223,6.366484165,19.39642906,1
269,255,8.506628036,20.14040756,1
269,287,11.09986115,19.30783653,1
269,319,9.522446632,18.867136,1
269,351,9.096427917,18.70227432,1
269,383,8.716997147,19.9439373,1
269,415,9.138126373,19.11076927,1
269,447,11.1345253,16.47677422,1
269,479,12.31206322,14.89888287,1
269,511,13.81013584,13.79541302,1
269,543,15.73661041,13.01254654,1
269,575,17.40176582,13.38829803,1
269,607,19.73464775,13.61646652,1
269,639,19.62183952,10.24635887,1
269,671,20.16687012,8.117787361,1
269,703,20.89130592,7.920256615,1
269,735,23.14089584,4.755515099,1
269,767,24.40705872,2.791484833,1
269,799,23.60377693,-0.9774702787,1
269,831,24.18675041,-3.449155092,1
269,863,NaN,NaN,2
269,895,29.84820557,-9.960403442,1
269,927,31.01779556,-13.36096001,1
269,959,30.84937668,-16.32594109,1
269,991,30.98283195,-19.13414001,1
269,1023,31.41504478,-19.7742691,1
269,1055,31.76314163,-20.47344971,1
269,1087,31.25705338,-22.19562531,1
269,1119,30.22900391,-22.79816628,1
269,1151,29.82314873,-22.55914307,1
269,1183,29.12459373,-22.31069565,1
269,1215,27.53523827,-24.82807732,1
