PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 8, filenames: A:[8]AVI_Pos002_TimeSrs0002_TgUtrmcherry_K4K8MO.avi & B:[9]AVI_Pos002_TimeSrs0002_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
237,127,3.024706841,1.952787399,1
237,159,1.019837618,0.8959971666,1
237,191,-0.2735094428,1.522722483,1
237,223,-0.6029660702,0.5169124007,1
237,255,-1.371140957,0.1710910797,1
237,287,-0.9565122128,0.6120187044,1
237,319,0.1160178781,1.537199855,1
237,351,1.135081649,2.247150898,1
237,383,1.95492065,0.9257311821,1
237,415,2.70042634,0.9499589205,1
237,447,1.771278143,1.486927867,1
237,479,0.6591916084,1.837158442,1
237,511,1.496127605,0.9464111328,1
237,543,0.3378115892,2.250201225,1
237,575,-0.826867938,2.465508699,1
237,607,-0.3246965706,1.946974516,1
237,639,-0.3510496616,2.084200382,1
237,671,-0.5183306932,2.437536955,1
237,703,0.4414463639,2.939356804,1
237,735,1.836519718,3.164179087,1
237,767,3.42116046,1.646176696,1
237,799,1.025160193,0.806871295,1
237,831,1.509948492,1.390611172,1
237,863,3.832986355,1.682465553,1
237,895,4.363369942,1.162639976,1
237,927,3.575235605,-1.049070835,1
237,959,1.525687218,-0.5951895714,1
237,991,2.630581379,-0.2550941706,1
237,1023,2.337955713,-1.691948295,1
237,1055,1.072752237,-2.646355629,1
237,1087,NaN,NaN,2
237,1119,4.939211369,-3.594147921,1
237,1151,4.984371185,-3.704618216,1
237,1183,5.64043951,-4.828171253,1
237,1215,5.224923611,-6.151946068,1
237,1247,3.40609622,-6.390268326,1
237,1279,2.923926353,-5.808055878,1
237,1311,2.637506485,-6.169425964,1
237,1343,2.890871286,-6.104335308,1
237,1375,3.620306253,-4.13174963,1
237,1407,3.010771275,-4.645893574,1
237,1439,3.202249765,-3.69141674,1
237,1471,3.337257385,-3.106728315,1
237,1503,3.481021404,-2.158373594,1
237,1535,3.521709919,-1.358533621,1
