PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 4, filenames: A:[4]AVI_Pos002_TimeSrs0002_TgUtrmcherry_K4K8MO.avi & B:[5]AVI_Pos002_TimeSrs0002_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
237,127,4.104569435,1.018076897,1
237,159,2.517318249,0.4574427605,1
237,191,0.8860754967,0.6181674004,1
237,223,0.3644089699,0.2213878632,1
237,255,4.228676796,2.734879971,1
237,287,3.498565912,3.307928085,1
237,319,1.058473825,-2.387606859,1
237,351,-0.910807848,-2.91424799,1
237,383,0.01645708084,-2.562410355,1
237,415,-0.2371442318,-2.680837631,1
237,447,0.9200739861,-3.528455734,1
237,479,1.36350739,-3.734567642,1
237,511,0.7222847939,-3.156179667,1
237,543,0.1498374939,-4.222973824,1
237,575,-1.290252447,-5.220353127,1
237,607,-2.94675684,-6.922002792,1
237,639,-4.20339489,-6.933434486,1
237,671,-3.890837193,-5.803445816,1
237,703,-2.697026491,-1.521483898,1
237,735,-1.641245842,-0.2007744312,1
237,767,0.3389163017,0.05672681332,1
237,799,0.8606258631,-0.290999651,1
237,831,NaN,NaN,2
237,863,NaN,NaN,2
237,895,-1.575156212,2.840490341,1
237,927,NaN,NaN,2
237,959,18.25385094,-1.43419838,1
237,991,NaN,NaN,2
237,1023,14.43839645,-2.57333231,1
237,1055,16.50037575,-5.141459465,1
237,1087,14.69629097,-5.549501419,1
237,1119,13.29113102,-7.230070591,1
237,1151,NaN,NaN,2
237,1183,11.38733387,-1.941464424,1
237,1215,10.80551815,-2.029587746,1
237,1247,12.6423111,-1.586000919,1
237,1279,12.41192245,0.1631522179,1
237,1311,NaN,NaN,2
237,1343,14.3877039,-2.454110146,1
237,1375,13.22132111,-3.550832748,1
237,1407,12.54269505,-4.749866486,1
237,1439,11.89818954,-5.626102924,1
237,1471,11.4050312,-3.186401367,1
237,1503,12.74123573,-1.303386688,1
237,1535,9.850955009,-1.536854982,1
237,1567,7.603105545,-1.591355324,1
237,1599,8.397213936,-2.072106838,1
237,1631,7.695723534,-0.2258224487,1
237,1663,6.308084488,-0.3511679173,1
237,1695,7.617378235,-0.9324150085,1
237,1727,9.402115822,-0.4822230339,1
237,1759,8.439601898,-1.448750973,1
237,1791,6.15468502,-2.507347822,1
237,1823,3.108920097,-2.98455143,1
237,1855,NaN,NaN,2
237,1887,8.204309464,-0.9253270626,1
237,1919,NaN,NaN,2
269,127,5.036596298,1.006899476,1
269,159,1.784615278,-0.263274312,1
269,191,0.7884089947,-2.557760715,1
269,223,0.7534694672,-2.305632353,1
269,255,0.9141988754,-0.7867262959,1
269,287,2.322437763,-0.2570414245,1
269,319,2.170516491,1.199569941,1
269,351,1.100358725,0.8498347998,1
269,383,-0.1813746095,-1.61914134,1
269,415,-0.4872298837,-1.983559608,1
269,447,-0.5094473958,-2.62531805,1
269,479,-0.6796502471,-3.118359566,1
269,511,-1.544799566,-3.286683559,1
269,543,-0.1697771549,-4.439695835,1
269,575,0.4013746381,-5.197975636,1
269,607,0.5664633512,-5.31789732,1
269,639,1.305548191,-6.690341473,1
269,671,-0.1795111895,-7.78200531,1
269,703,-1.489057422,-3.717139721,1
269,735,-2.159408092,-2.839516401,1
269,767,0.2652021646,-1.797879338,1
269,799,0.8654034138,-1.561052203,1
269,831,-1.569063544,-1.414398909,1
269,863,-2.19922471,-0.3086787462,1
269,895,5.420994759,-2.781732559,1
269,927,NaN,NaN,2
269,959,18.41696167,-4.435919762,1
269,991,16.85821724,-4.336342335,1
269,1023,16.73935509,-4.5218153,1
269,1055,17.49756813,-4.936963558,1
269,1087,16.87804031,-5.083281517,1
269,1119,16.3413105,-5.551189899,1
269,1151,16.00503731,-5.432596207,1
269,1183,15.71120262,-5.414864063,1
269,1215,13.62155151,-2.946269512,1
269,1247,15.04097176,-4.109128475,1
269,1279,14.79800129,-5.108048916,1
269,1311,14.70739746,-5.445261478,1
269,1343,14.6432724,-5.561439037,1
269,1375,14.48919868,-5.49147892,1
269,1407,14.19663048,-5.765277863,1
269,1439,13.5007391,-5.762218475,1
269,1471,13.11880207,-3.262839317,1
269,1503,12.54478836,-2.827772617,1
269,1535,11.41474724,-2.979635715,1
269,1567,9.744244576,-3.630139589,1
269,1599,8.26666069,-4.855885506,1
269,1631,8.414345741,-1.936406136,1
269,1663,7.871182442,-0.3468484879,1
269,1695,6.748781204,-4.079204082,1
269,1727,9.404240608,-4.52967453,1
269,1759,8.569760323,-3.272802114,1
269,1791,6.360012054,-1.938705921,1
269,1823,5.977423668,-1.953130484,1
269,1855,5.369965553,-0.2830650806,1
269,1887,6.708823204,-0.3862924576,1
269,1919,8.805245399,0.8084714413,1
301,127,2.885562897,0.5645077825,1
301,159,1.77934587,-1.73285377,1
301,191,1.68368423,-3.294530153,1
301,223,2.062383175,-2.800428867,1
301,255,2.189974308,-1.48281908,1
301,287,1.349783897,-1.384950876,1
301,319,2.631621122,0.8612192869,1
301,351,1.650153399,1.38903904,1
301,383,0.2867188454,-0.4619106054,1
301,415,-0.6666061282,-2.095012426,1
301,447,-2.218975306,-2.38424921,1
301,479,-1.90502429,-3.137988806,1
301,511,-1.552905917,-3.463919163,1
301,543,0.1089999527,-4.847149849,1
301,575,1.437964797,-5.478883743,1
301,607,0.9593912363,-4.501346111,1
301,639,1.048182011,-5.445880413,1
301,671,0.3782113791,-7.006772518,1
301,703,-0.9672628641,-4.750374317,1
301,735,-1.274383664,-3.665502071,1
301,767,0.5057986975,-2.516362429,1
301,799,1.851887822,-0.6580040455,1
301,831,2.986123562,-3.837811947,1
301,863,4.726360798,-2.234014988,1
301,895,NaN,NaN,2
301,927,16.71408653,-3.056135416,1
301,959,18.06201363,-3.671288729,1
301,991,17.33009338,-4.064867973,1
301,1023,16.77693367,-4.25006485,1
301,1055,16.98373032,-4.708116055,1
301,1087,16.92605591,-4.614917755,1
301,1119,16.75956535,-4.606590271,1
301,1151,16.99286079,-4.687198162,1
301,1183,16.98264503,-5.062474251,1
301,1215,15.91175175,-5.103854179,1
301,1247,14.45244503,-5.403556824,1
301,1279,13.88729954,-5.535292625,1
301,1311,14.52300167,-5.51965189,1
301,1343,14.58785248,-5.215496063,1
301,1375,14.36230564,-5.548337936,1
301,1407,14.39587307,-5.629467487,1
301,1439,14.13064098,-5.207414627,1
301,1471,13.04111958,-3.771267891,1
301,1503,12.85651684,-4.260982037,1
301,1535,12.10662842,-4.0745368,1
301,1567,11.28135014,-3.904160023,1
301,1599,10.81121254,-3.518157482,1
301,1631,10.79100323,-2.311231613,1
301,1663,10.38018513,-1.289434433,1
301,1695,7.46810627,-5.067671299,1
301,1727,9.409996033,-6.149323463,1
301,1759,7.862443924,-3.991990089,1
301,1791,5.797256947,-1.635625839,1
301,1823,NaN,NaN,2
301,1855,6.358176231,-0.5127015114,1
301,1887,4.77960968,-0.3985664248,1
301,1919,4.442098618,0.5942989588,1
333,127,3.49532032,2.6747787,1
333,159,2.939204931,-0.9177954793,1
333,191,2.374174833,-2.272214651,1
333,223,2.068182468,-1.959221005,1
333,255,2.738075256,-1.041600108,1
333,287,2.713321686,-0.8967048526,1
333,319,1.858775616,0.2067191303,1
333,351,0.9798254967,0.8718102574,1
333,383,0.4415979385,-0.3993102312,1
333,415,-0.2172245979,-2.513405323,1
333,447,-1.357105374,-2.037322521,1
333,479,-1.017510414,-2.504412651,1
333,511,-0.855920434,-2.401499271,1
333,543,0.1812898666,-3.135730267,1
333,575,1.029107451,-3.554077625,1
333,607,-0.1371586323,-4.175487518,1
333,639,1.220603943,-4.77793932,1
333,671,1.245599747,-7.324230194,1
333,703,-0.9508516788,-5.575784683,1
333,735,-1.474925518,-4.005436897,1
333,767,1.066158533,-2.969379902,1
333,799,3.08073163,-1.952115536,1
333,831,NaN,NaN,2
333,863,NaN,NaN,2
333,895,NaN,NaN,2
333,927,17.07294083,-3.148467779,1
333,959,17.92894936,-3.279946804,1
333,991,17.77313614,-3.543965816,1
333,1023,17.68572235,-3.822631121,1
333,1055,17.54854774,-5.268843651,1
333,1087,17.50427437,-4.774279118,1
333,1119,17.14454079,-4.268629074,1
333,1151,17.16241264,-4.364468575,1
333,1183,16.87901115,-5.03578949,1
333,1215,15.54803753,-5.87653923,1
333,1247,14.17944622,-5.900975227,1
333,1279,14.15461731,-5.557211399,1
333,1311,14.35131741,-5.454710007,1
333,1343,14.58178997,-4.963582993,1
333,1375,14.69085217,-5.414531231,1
333,1407,14.64547729,-5.556232929,1
333,1439,14.85904789,-5.236611366,1
333,1471,13.96024513,-5.153735161,1
333,1503,13.29769611,-4.9567976,1
333,1535,12.779809,-4.271416664,1
333,1567,12.56326103,-3.901092529,1
333,1599,11.74568176,-2.621724606,1
333,1631,11.28503036,-2.303961277,1
333,1663,11.13517189,-3.398911953,1
333,1695,9.477384567,-4.948126316,1
333,1727,9.002889633,-5.01688385,1
333,1759,7.750564575,-3.901673317,1
333,1791,7.49848175,-2.943833828,1
333,1823,7.6746912,-2.823147535,1
333,1855,6.671934128,-0.6909032464,1
333,1887,4.856739521,-0.1249273419,1
333,1919,1.803617477,-0.5026311874,1
365,127,3.950158119,5.610182762,1
365,159,2.361938953,0.02414706349,1
365,191,1.807327986,-1.532624006,1
365,223,1.866901875,-2.82311058,1
365,255,1.99549818,-1.622561574,1
365,287,2.809780598,-0.3590344191,1
365,319,3.077731133,-0.1679426432,1
365,351,3.195276737,0.04199057817,1
365,383,2.291744471,-1.227129459,1
365,415,1.720664024,-1.720942378,1
365,447,0.8967363834,-1.587687135,1
365,479,0.09597718716,-0.849142909,1
365,511,0.5455198288,-0.4608824253,1
365,543,1.169364452,-2.355318308,1
365,575,1.198414683,-3.210763454,1
365,607,1.047199965,-3.825893164,1
365,639,1.825768948,-3.246080875,1
365,671,2.216153622,-5.366870403,1
365,703,1.096477985,-4.316733837,1
365,735,0.5919394493,-4.005705833,1
365,767,1.581462383,-3.072942257,1
365,799,NaN,NaN,2
365,831,NaN,NaN,2
365,863,10.88144588,-3.48209095,1
