PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 22, filenames: A:[22]AVI_Pos002_TimeSrs0002_TgUtrmcherry_K4K8MO.avi & B:[23]AVI_Pos002_TimeSrs0002_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
237,127,NaN,NaN,2
237,159,-0.5411435366,1.890430927,1
237,191,0.5033410788,4.976846695,1
237,223,1.440959811,4.214631557,1
237,255,1.642956376,2.200510263,1
237,287,1.304079294,2.905754089,1
237,319,1.505227566,3.314131975,1
237,351,1.763003826,3.401611328,1
237,383,1.192085981,2.342038393,1
237,415,0.5060155392,2.377454281,1
237,447,1.184265852,3.656998634,1
237,479,2.133277655,3.606739283,1
237,511,4.038186073,3.201061249,1
237,543,5.479156494,4.150104046,1
237,575,3.902323484,3.228175402,1
237,607,2.299232006,2.289231539,1
237,639,2.327278137,2.35038209,1
237,671,3.812066078,1.619076014,1
237,703,3.048380852,0.5767240524,1
237,735,1.999221802,1.385509014,1
237,767,2.293954849,4.181644917,1
237,799,2.936274052,4.258597374,1
237,831,1.623654127,0.5949008465,1
237,863,0.8896648884,0.7892026901,1
237,895,2.542882919,-0.731127739,1
237,927,2.739177227,0.9509724379,1
237,959,2.087693453,2.026433468,1
237,991,3.025588512,2.101228237,1
237,1023,4.575538635,2.100302219,1
237,1055,6.132024288,2.350049257,1
237,1087,6.386374474,2.589025736,1
237,1119,4.272729874,1.916451097,1
237,1151,3.092957973,1.205944061,1
237,1183,1.705746651,0.2761878967,1
237,1215,1.384913683,-1.058583617,1
237,1247,3.062945366,-1.66418159,1
237,1279,3.589286804,-2.518877268,1
237,1311,3.562370777,-1.582141876,1
237,1343,1.959139109,-1.230490923,1
237,1375,0.1745432615,0.6574690342,1
237,1407,-0.5164833069,0.5283911824,1
237,1439,-1.16423583,0.6314944029,1
237,1471,0.9774363041,0.8967971802,1
237,1503,2.570727825,0.9611163139,1
237,1535,1.775843143,0.4572725892,1
237,1567,1.536317348,0.2990812361,1
237,1599,2.147760391,-0.1686631441,1
237,1631,1.695737123,0.2516503036,1
237,1663,0.770856142,1.225889921,1
237,1695,-0.2100583911,1.361467481,1
237,1727,-0.9572336674,0.9326575994,1
237,1759,-1.173874021,0.01316794753,1
237,1791,-0.4387043118,-0.8890249729,1
237,1823,0.3613208532,-0.8611030579,1
237,1855,0.5198562145,-0.4921859503,1
237,1887,0.4376051426,-0.5656734705,1
237,1919,0.5387117863,-0.3319680691,1
269,127,2.136985779,0.7216163278,1
269,159,-0.6216004491,2.119311094,1
269,191,-1.868732214,4.432155609,1
269,223,-0.5055884719,2.616792679,1
269,255,1.257724166,2.249890327,1
269,287,1.629409075,2.262509346,1
269,319,2.340500832,2.942257404,1
269,351,2.132985353,3.001280546,1
269,383,1.357861996,2.856690645,1
269,415,1.879612684,4.908495903,1
269,447,2.095582008,4.055324554,1
269,479,3.060235262,3.500972748,1
269,511,4.99656105,3.504838705,1
269,543,4.826611519,3.112291098,1
269,575,4.526208401,2.07751441,1
269,607,3.924711943,1.621279478,1
269,639,2.266379356,2.20001173,1
269,671,2.593175411,1.740882874,1
269,703,2.385390043,1.47049284,1
269,735,1.93816781,2.468516827,1
269,767,2.511014462,4.27771759,1
269,799,2.389438391,4.00407362,1
269,831,2.111615658,3.450731754,1
269,863,2.650220394,2.77475667,1
269,895,2.553719997,1.049545765,1
269,927,2.651243448,1.023622751,1
269,959,2.871072054,1.270087361,1
269,991,3.588424444,1.256309628,1
269,1023,4.220423698,0.8856313229,1
269,1055,4.958462715,1.128981352,1
269,1087,4.996471882,1.288553238,1
269,1119,3.323013783,0.5975595713,1
