PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 9, filenames: A:[9]AVI_Pos002_TimeSrs0002_TgUtrmcherry_K4K8MO.avi & B:[10]AVI_Pos002_TimeSrs0002_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
365,287,1.495038629,1.318130136,1
365,319,2.457375526,1.212578297,1
365,351,2.286367416,2.573678017,1
365,383,2.556584835,3.580519676,1
365,415,3.735003233,3.075475931,1
365,447,4.569093227,2.986447573,1
365,479,4.520985126,2.765515804,1
365,511,4.877710342,1.771666288,1
365,543,3.6188941,0.6823043823,1
365,575,2.35187602,2.249225616,1
365,607,1.955919027,2.675508261,1
365,639,2.216923237,0.883923173,1
365,671,1.743875623,0.07674029469,1
365,703,1.214374304,-0.890737772,1
365,735,1.008088946,-1.358098984,1
365,767,0.3194779158,-1.094249249,1
365,799,-0.09970390797,-1.780329704,1
365,831,NaN,NaN,2
365,863,4.882514477,-5.716899395,1
365,895,4.15379715,-2.262765408,1
365,927,4.452383995,-3.404580593,1
365,959,4.721923351,-2.663083553,1
365,991,5.008683205,-2.314884663,1
365,1023,5.021641731,-2.447790384,1
365,1055,5.405397415,-2.349252701,1
365,1087,5.121780872,-2.469792843,1
365,1119,5.447631359,-2.334276199,1
365,1151,5.671935558,-2.178159237,1
365,1183,5.748413086,-2.181571484,1
365,1215,5.987789631,-2.218882084,1
365,1247,5.834863186,-2.122225523,1
365,1279,5.762141705,-1.921836138,1
365,1311,5.826379776,-2.130632401,1
365,1343,6.458376408,-1.731347442,1
365,1375,6.31885767,-1.130646706,1
365,1407,6.387716293,-1.248283029,1
365,1439,4.28149271,-1.652315497,1
365,1471,3.454543591,-0.7390056252,1
365,1503,3.280031681,-0.6074398756,1
365,1535,3.205601215,-1.103582501,1
365,1567,3.824345589,-1.677837133,1
365,1599,3.232432365,-2.166214466,1
365,1631,2.954768419,-2.692753315,1
365,1663,3.195076942,-2.270462036,1
365,1695,2.849470139,-1.688241839,1
365,1727,1.820346355,-1.507996798,1
365,1759,0.3156154156,-1.894300461,1
365,1791,-0.1369841099,-2.76783514,1
365,1823,0.9111948013,-1.237327695,1
365,1855,1.579241276,-0.363976717,1
365,1887,2.508604765,-0.4204498529,1
365,1919,3.647551775,0.07605451345,1
397,127,1.204686046,0.07203114033,1
397,159,1.533456683,-0.4401910007,1
397,191,1.692907572,0.08748561144,1
397,223,1.137464523,0.4094317257,1
397,255,0.936829567,0.3843749762,1
397,287,1.236117244,0.1553753614,1
397,319,1.565313578,1.045292497,1
397,351,2.544079304,2.1777668,1
397,383,2.734126568,2.834160566,1
397,415,2.136958122,3.393256664,1
397,447,2.352092266,4.643517017,1
397,479,2.634170055,2.48531723,1
397,511,1.097395897,1.344413996,1
397,543,0.9758421183,0.788626194,1
397,575,0.5045232773,1.504457712,1
397,607,2.041364431,1.161643744,1
397,639,2.181083202,0.4438370466,1
397,671,1.093904614,-0.661180377,1
397,703,0.6947852373,-1.029889822,1
397,735,-0.4843807518,-1.025678873,1
397,767,-1.078395128,-1.788987041,1
397,799,0.3331465721,-2.336214542,1
397,831,3.325450897,-2.916832209,1
397,863,4.804292202,-3.153171778,1
397,895,4.736458302,-2.434688091,1
397,927,4.829188824,-3.403448105,1
397,959,4.842506886,-2.876667976,1
397,991,6.2319417,-2.958487749,1
397,1023,4.716853619,-2.377886057,1
397,1055,5.057554722,-3.085468769,1
397,1087,5.190888405,-4.642961502,1
397,1119,4.503316402,-1.425312281,1
397,1151,5.732548237,-2.457728863,1
397,1183,5.917891979,-3.294035912,1
397,1215,6.022693157,-2.514536381,1
397,1247,5.800036907,-2.332900763,1
397,1279,5.451735497,0.6508612633,1
397,1311,5.351485252,-1.676824331,1
397,1343,5.370905399,-1.914529443,1
397,1375,3.488999367,-1.777001977,1
397,1407,5.357727051,-1.816706538,1
397,1439,4.370026112,-1.230208039,1
397,1471,3.187837362,-0.8567079902,1
397,1503,3.235512733,-0.8298221827,1
397,1535,3.402010679,-0.8308467865,1
397,1567,4.229329109,-1.818781257,1
397,1599,3.14461112,-2.235859394,1
397,1631,2.668327093,-2.438726902,1
397,1663,2.736314297,-2.710791111,1
397,1695,3.213651896,0.4793508053,1
397,1727,3.291100979,0.1770374775,1
397,1759,2.320748806,-1.732714891,1
397,1791,2.838782787,-1.986173868,1
397,1823,2.936609745,-1.165652633,1
397,1855,2.903268337,-1.578316212,1
397,1887,3.290734053,-1.490341187,1
397,1919,3.052603245,-0.6862445474,1
429,127,1.521106601,1.004036665,1
429,159,1.230567694,0.08985435963,1
429,191,0.7707024813,-0.6067550182,1
429,223,0.5595465899,-0.5094554424,1
429,255,0.7850061655,-0.0771701932,1
429,287,1.639355063,0.7123327255,1
429,319,2.005263805,1.297034502,1
429,351,1.824889183,1.05617547,1
429,383,2.087857723,1.463641524,1
429,415,1.605782032,2.525555134,1
429,447,0.8433545828,2.967521667,1
429,479,1.309587359,1.908628225,1
429,511,0.121540308,0.2937848568,1
429,543,0.1055156589,-0.4823029041,1
429,575,0.7324049473,0.6170150042,1
429,607,1.217945337,1.706403732,1
429,639,1.346455216,0.6919962168,1
429,671,1.037532806,-0.00745344162,1
429,703,-0.3319680095,-0.1142044216,1
429,735,-1.385607481,-0.9543050528,1
429,767,-0.2464066744,-2.287682533,1
429,799,4.740183353,-3.309938431,1
429,831,7.462240219,-3.418777943,1
429,863,5.543844223,-2.962604761,1
429,895,5.514647484,-3.333213329,1
429,927,5.207775593,-3.555461884,1
429,959,5.223078728,-3.177692413,1
429,991,7.327159882,-4.552656651,1
429,1023,5.041295528,-2.364213943,1
429,1055,4.775396347,-3.292740345,1
429,1087,4.031775951,-4.811328888,1
429,1119,5.445931435,-1.006634474,1
429,1151,5.902357578,-2.150468349,1
429,1183,6.306817055,-3.110425949,1
429,1215,6.549130917,-2.413363457,1
429,1247,5.790189743,-2.152231693,1
429,1279,0.5353627205,-1.43986237,1
429,1311,0.1785416603,-0.67572999,1
429,1343,1.965037346,-1.354053974,1
429,1375,2.92748642,-1.702538013,1
429,1407,3.892255306,-2.665959358,1
429,1439,4.160871983,-1.134136677,1
429,1471,3.751069784,-1.013740182,1
429,1503,3.48741293,-1.286648989,1
429,1535,3.546537399,-1.098690748,1
429,1567,3.400934458,-0.99211061,1
429,1599,2.640908003,-1.12139225,1
429,1631,2.085232973,-1.441462994,1
429,1663,2.148044348,-1.379374027,1
429,1695,2.591493368,0.2798060179,1
429,1727,2.845473528,0.1837435961,1
429,1759,2.6559937,-1.262781024,1
429,1791,4.058345795,-2.405215263,1
429,1823,4.700211525,-1.661666393,1
429,1855,3.726482153,-2.370316029,1
429,1887,4.388866425,-2.697043657,1
429,1919,4.308309555,-2.161344767,1
461,127,1.590017915,1.460823417,1
461,159,2.432109118,2.107249022,1
461,191,0.6512248516,0.5557620525,1
461,223,0.9415109158,0.1926103234,1
461,255,1.969784498,0.9262583256,1
461,287,1.712467194,1.292512894,1
461,319,1.820864677,1.712213278,1
461,351,2.017734289,0.2061098814,1
461,383,2.166080952,1.524693847,1
461,415,3.082630634,2.26454401,1
461,447,1.424497843,2.229233742,1
461,479,0.7806867361,2.17443037,1
461,511,0.6746990681,1.116180182,1
461,543,0.2701743841,-0.8999965787,1
461,575,0.2807585001,0.5794402957,1
461,607,0.8173706532,2.216762304,1
461,639,1.126392603,1.653227091,1
461,671,1.232361555,1.877388835,1
461,703,-0.6435875893,1.150616169,1
461,735,0.4722019434,-0.7644034624,1
461,767,2.856346369,-1.851042747,1
461,799,6.550629616,-3.405504227,1
461,831,7.295866489,-3.526085377,1
461,863,7.305410385,-3.879597425,1
461,895,6.423604488,-4.822032928,1
461,927,5.584724426,-4.327056885,1
461,959,NaN,NaN,2
461,991,NaN,NaN,2
461,1023,5.424269199,-3.26236105,1
461,1055,5.353225231,-3.118484974,1
461,1087,5.365158558,-4.207921982,1
461,1119,NaN,NaN,2
461,1151,5.973283768,-1.756836534,1
461,1183,6.574085236,-1.614789248,1
461,1215,8.92414093,-1.700541615,1
461,1247,NaN,NaN,2
461,1279,0.4203796387,-1.617178679,1
461,1311,1.136984348,-0.0959148407,1
461,1343,2.503503323,-1.325503826,1
461,1375,2.773744345,-1.487807274,1
461,1407,3.426487684,-1.638352513,1
461,1439,3.876533031,-1.144263268,1
461,1471,3.546909809,-1.529542923,1
461,1503,3.945230007,-1.859243393,1
461,1535,4.900806427,-1.344138384,1
461,1567,4.205960751,-0.8677834272,1
461,1599,2.466943502,-0.6921876669,1
461,1631,1.651031017,-0.7503105402,1
461,1663,2.121120453,-0.2943099737,1
461,1695,2.207979202,0.2805575728,1
461,1727,2.182201385,0.1122154593,1
461,1759,2.141366243,-0.5603926182,1
461,1791,3.090769291,-0.7227624059,1
461,1823,3.673492193,-1.605027795,1
461,1855,5.144033432,-4.160515785,1
461,1887,6.480428696,-3.949802876,1
461,1919,6.068089485,-2.52128005,1
493,127,1.36603272,0.4797788858,1
493,159,2.33109951,1.381874561,1
493,191,2.239059687,0.6697522402,1
493,223,4.666031361,0.874576807,1
493,255,5.253945351,1.877076626,1
493,287,3.016766548,1.430790782,1
493,319,2.30570817,1.532171369,1
493,351,2.013701916,0.4330716133,1
493,383,2.055644512,2.182679892,1
493,415,1.881452918,3.210102558,1
493,447,1.527025938,2.776408672,1
493,479,1.465657473,1.733055115,1
493,511,1.40299201,0.5053851604,1
493,543,1.13026607,-0.6599137187,1
493,575,0.9830317497,0.8962811232,1
493,607,1.253927588,2.422388554,1
493,639,1.541515827,3.681934834,1
493,671,1.529488206,3.649683952,1
493,703,1.171278,3.50023222,1
493,735,2.812795401,0.1663798094,1
493,767,4.561283588,-1.41916585,1
493,799,3.759924412,-2.715955496,1
493,831,NaN,NaN,2
493,863,9.246880531,-4.132856369,1
493,895,7.177758217,-5.083786011,1
493,927,6.212683201,-4.967643738,1
493,959,5.930200577,-4.405416012,1
493,991,6.224727631,-3.857875586,1
493,1023,7.338002205,-4.230053902,1
493,1055,6.576735973,-2.865272284,1
493,1087,2.796831608,-2.262034416,1
493,1119,5.191046238,-2.025806189,1
493,1151,5.9605546,-1.481366873,1
493,1183,6.286552906,-1.172567248,1
493,1215,6.593477249,-1.672558546,1
493,1247,6.165712357,0.5274928808,1
493,1279,2.592599869,-1.482419133,1
493,1311,1.524492264,-1.05064249,1
493,1343,1.78199625,-1.239952564,1
493,1375,1.85559845,-1.498885393,1
493,1407,2.968964815,-1.326454878,1
493,1439,3.885863781,-1.466887236,1
493,1471,4.078723907,-2.080726147,1
493,1503,5.594426155,-2.133740902,1
493,1535,5.821309566,-1.856129408,1
493,1567,3.850416899,-1.09992218,1
493,1599,2.107444048,0.3427190185,1
493,1631,1.697719574,0.247886166,1
493,1663,1.482347846,-0.1377624422,1
493,1695,1.555256486,0.8348479271,1
493,1727,1.692216158,0.433403641,1
493,1759,1.777316809,0.3951152563,1
493,1791,2.998029232,1.893058777,1
493,1823,3.523390055,-1.050080061,1
493,1855,4.43902874,-4.102599621,1
493,1887,5.449097157,-2.747738838,1
493,1919,7.080042839,-2.113478661,1
525,127,0.9914628267,0.340580225,1
525,159,1.090915322,0.545866847,1
525,191,1.879521132,0.4727746248,1
525,223,2.76728034,1.566548228,1
525,255,3.364724874,3.473192215,1
525,287,3.437551975,1.275554538,1
525,319,2.369749546,0.8730201721,1
525,351,0.9837584496,0.7181236744,1
525,383,1.64380908,2.882163286,1
525,415,1.741630197,3.597716331,1
525,447,2.075895071,5.236740112,1
525,479,2.37782526,3.260971546,1
525,511,1.583385229,-1.422711849,1
525,543,1.389159679,-0.245046854,1
525,575,1.17241323,1.187875032,1
525,607,0.8917921185,2.096053123,1
525,639,1.153803706,5.074823856,1
525,671,1.562721133,4.607593536,1
525,703,3.590664387,4.441465378,1
525,735,NaN,NaN,2
525,767,7.320193768,-0.02071750164,1
525,799,NaN,NaN,2
525,831,NaN,NaN,2
525,863,NaN,NaN,2
525,895,8.730937958,-4.725272655,1
525,927,6.471868038,-5.086852074,1
525,959,6.86279583,-4.245042324,1
525,991,7.389834881,-3.986215353,1
525,1023,7.277948856,-5.443232536,1
525,1055,6.373594284,-4.123330116,1
525,1087,6.346899986,-2.431130886,1
525,1119,6.501839638,-1.902677655,1
525,1151,6.591134071,-1.309716702,1
525,1183,6.446708679,-0.4483118057,1
525,1215,6.182294846,-1.651963115,1
525,1247,5.63515234,-0.9306718111,1
525,1279,2.846524715,-1.118767381,1
525,1311,1.911058426,-1.49657464,1
525,1343,0.4534976482,-1.777657986,1
525,1375,0.1023991108,-1.416679859,1
525,1407,2.402720451,-1.231304526,1
525,1439,3.554488182,-1.531868696,1
525,1471,3.720779896,-2.180303335,1
525,1503,3.142967939,-2.139181852,1
525,1535,2.502646208,-2.062522411,1
525,1567,1.566677809,-1.291427732,1
525,1599,1.293441772,1.505491972,1
525,1631,1.574590445,0.3434305191,1
525,1663,1.178000689,-0.2868146896,1
525,1695,1.93492496,0.9876479506,1
525,1727,1.468556046,0.6846746206,1
525,1759,1.626243591,1.240875602,1
525,1791,2.985358715,1.079402447,1
525,1823,3.690951824,-1.258458972,1
525,1855,3.887125969,-2.738408804,1
525,1887,3.923520565,-1.701032162,1
525,1919,5.601496696,-3.217833996,1
557,127,1.05540204,0.5654006004,1
557,159,0.8790777922,0.7883772254,1
557,191,1.047258615,0.3889932632,1
557,223,1.035135627,1.42014122,1
557,255,1.627474546,2.141172647,1
557,287,2.198335171,0.8105005026,1
557,319,1.213288903,-0.2107384205,1
557,351,0.1802325249,1.011073112,1
557,383,0.5036331415,2.071020126,1
557,415,1.447894454,3.356713057,1
557,447,1.92252779,5.260967255,1
557,479,1.896553874,3.400795937,1
557,511,1.482387185,0.07721662521,1
557,543,1.189945221,-0.3789087534,1
557,575,1.0779773,0.04803240299,1
557,607,0.8686105013,2.277020693,1
557,639,0.8662891388,3.794375896,1
557,671,1.475121617,4.475984573,1
557,703,2.756779432,3.843464613,1
557,735,NaN,NaN,2
557,767,NaN,NaN,2
557,799,NaN,NaN,2
557,831,NaN,NaN,2
557,863,6.247083664,-2.666516542,1
557,895,6.216173649,-2.835386038,1
557,927,5.833871365,-4.073330402,1
557,959,5.300648689,-4.078991413,1
557,991,6.570808887,-4.208102226,1
557,1023,NaN,NaN,2
557,1055,6.832975388,-6.302997589,1
557,1087,6.648985386,-2.447046041,1
557,1119,6.955775261,-2.00929451,1
557,1151,7.030972004,-1.586081624,1
557,1183,6.290351391,0.1727790833,1
557,1215,5.885418892,-1.630925298,1
557,1247,5.564790726,-1.609271884,1
557,1279,5.085577965,-1.317005396,1
557,1311,2.960976601,-1.322441578,1
557,1343,2.581585646,-0.50666821,1
557,1375,1.50723505,-1.397605062,1
557,1407,3.129219532,-1.337381363,1
557,1439,3.821710825,-1.272658587,1
557,1471,3.615949869,-1.431375504,1
557,1503,2.870667934,-1.82896018,1
557,1535,2.303098679,-1.986649394,1
557,1567,1.691251755,-1.173750758,1
557,1599,1.047481418,0.447550416,1
557,1631,1.472877741,0.3443629146,1
557,1663,1.769565701,0.8650281429,1
557,1695,1.765770912,1.160161257,1
557,1727,1.211644173,0.7818270922,1
557,1759,1.579781532,2.016671181,1
557,1791,2.29250741,1.9284513,1
557,1823,3.529065132,-0.1190184727,1
557,1855,3.412134647,-0.7558627129,1
557,1887,2.827383995,-0.8495992422,1
557,1919,3.141088963,-2.626765966,1
589,127,1.792787433,1.401006222,1
589,159,0.9063322544,2.462629795,1
589,191,0.1740381718,0.5442960858,1
589,223,0.4750716686,0.2761647105,1
589,255,1.697079659,0.379093051,1
589,287,2.035772324,0.2909340858,1
589,319,1.463004827,-0.8922540545,1
589,351,1.261272907,0.3861099482,1
589,383,1.287541151,1.282207489,1
589,415,1.373817325,2.408695698,1
589,447,1.426683187,2.726663589,1
589,479,1.413817406,2.171955585,1
589,511,NaN,NaN,2
589,543,NaN,NaN,2
589,575,NaN,NaN,2
589,607,0.8956958652,2.090124607,1
589,639,1.043788433,3.029848814,1
589,671,1.388172865,4.015188217,1
589,703,1.831948757,3.980056047,1
589,735,2.452631235,2.976212502,1
589,767,NaN,NaN,2
589,799,NaN,NaN,2
589,831,NaN,NaN,2
589,863,NaN,NaN,2
589,895,NaN,NaN,2
589,927,7.594875336,-3.485767365,1
589,959,6.419289112,-3.99015975,1
589,991,NaN,NaN,2
589,1023,8.748670578,-3.387625694,1
589,1055,6.828253746,-4.816248894,1
589,1087,6.419345856,-2.002525091,1
589,1119,6.664577961,-1.868347883,1
589,1151,6.51142931,-1.821572304,1
589,1183,6.039758205,-0.6187107563,1
589,1215,6.242026329,-1.517639399,1
589,1247,6.747297287,-0.6578406096,1
589,1279,5.641305447,-0.9219874144,1
589,1311,0.7856421471,0.01153385639,1
589,1343,4.087089539,-0.2060497999,1
589,1375,3.921386957,-0.4431231022,1
589,1407,3.952500105,-1.100227356,1
589,1439,4.098318577,-0.806486249,1
589,1471,3.668276548,-0.1932635307,1
589,1503,2.641260386,-1.359126091,1
589,1535,2.510700703,-1.779317141,1
589,1567,2.254610777,-1.058562756,1
589,1599,1.492080688,-1.199975967,1
589,1631,1.448380589,0.4230165184,1
589,1663,1.546082973,1.629253387,1
589,1695,1.512221575,1.224951863,1
589,1727,2.536524773,0.8199785948,1
589,1759,2.8379879,1.279564738,1
589,1791,1.454190969,1.722844481,1
589,1823,1.614908695,0.5547013283,1
589,1855,1.357343197,-0.2466539145,1
589,1887,1.231745243,-0.2562830448,1
589,1919,1.72580862,-1.078738928,1
621,127,2.961252451,1.644625664,1
621,159,2.137914896,1.980762601,1
621,191,0.07808828354,-0.3331157565,1
621,223,-0.3369233608,-1.079096794,1
621,255,1.841261387,-0.545764327,1
621,287,2.398446083,0.1712190509,1
621,319,2.363681793,-0.1114446521,1
621,351,NaN,NaN,2
621,383,1.216487408,0.6689224839,1
621,415,1.13147831,1.776302934,1
621,447,1.058199525,2.032925606,1
621,479,1.642044544,3.843912125,1
621,511,-0.2053388357,2.037077665,1
621,543,NaN,NaN,2
621,575,NaN,NaN,2
621,607,NaN,NaN,2
621,639,0.8990455866,2.05889535,1
621,671,1.022034407,3.04044199,1
621,703,1.448630691,3.040621519,1
621,735,NaN,NaN,2
621,767,2.630202055,2.096497774,1
621,799,3.010164499,0.08494830132,1
