PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 5, filenames: A:[5]AVI_Pos002_TimeSrs0002_TgUtrmcherry_K4K8MO.avi & B:[6]AVI_Pos002_TimeSrs0002_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
237,127,0.5704861879,-0.4347643852,1
237,159,0.04454958439,-1.082864523,1
237,191,NaN,NaN,2
237,223,-0.8155062199,-0.5765410066,1
237,255,-0.4419743419,-0.1548660398,1
237,287,-0.00148126483,0.73308599,1
237,319,-0.02973897755,1.094531059,1
237,351,-0.5783687234,0.2844739556,1
237,383,-0.9697384834,-0.6953440309,1
237,415,-3.324948311,-1.252284765,1
237,447,-4.722191811,-1.188025117,1
237,479,-5.273097992,-0.108809948,1
237,511,-5.337173462,0.7328397036,1
237,543,-4.797584534,0.9812135696,1
237,575,-7.682563782,0.2703133821,1
237,607,NaN,NaN,2
237,639,-7.166374207,-2.835043669,1
237,671,-2.991027117,-3.545480728,1
237,703,-2.565937519,-2.853271246,1
237,735,NaN,NaN,2
237,767,-2.925527573,0.8116897345,1
237,799,-4.072197914,0.1896409988,1
237,831,-1.841446877,1.566006184,1
237,863,NaN,NaN,2
237,895,NaN,NaN,2
237,927,6.413082123,-1.915117741,1
237,959,NaN,NaN,2
237,991,6.625024796,-1.360578537,1
237,1023,6.325086594,-0.5232172012,1
237,1055,NaN,NaN,2
237,1087,6.991341591,-5.043101311,1
237,1119,5.934473038,-4.210102081,1
237,1151,8.613705635,-3.857282639,1
237,1183,11.48136139,-6.086800575,1
237,1215,NaN,NaN,2
237,1247,11.84610271,-21.5310688,1
237,1279,NaN,NaN,2
237,1311,11.31660366,-5.533070564,1
237,1343,11.60477829,-5.267717361,1
237,1375,9.958937645,-7.409440041,1
237,1407,8.108034134,-7.066103935,1
237,1439,8.148376465,-7.971291542,1
237,1471,7.631903172,-8.333137512,1
237,1503,7.123749733,-7.179094791,1
237,1535,6.983882904,-6.006941319,1
237,1567,6.240791321,-6.119773865,1
237,1599,5.032783508,-6.120671272,1
237,1631,5.118007183,-5.894570827,1
237,1663,6.332814217,-5.598040104,1
237,1695,6.636936665,-5.250525475,1
237,1727,5.147919655,-5.650687218,1
237,1759,3.189521551,-5.271112919,1
237,1791,3.067187309,-4.416210175,1
237,1823,3.836866379,-4.119989395,1
237,1855,3.032803535,-2.351198673,1
237,1887,0.4356369972,-1.906506062,1
237,1919,1.926055431,-3.176760674,1
269,127,4.135857582,-1.042081833,1
269,159,2.085223436,-1.862530828,1
269,191,0.4003661871,0.7609738111,1
269,223,0.5832384229,1.312276602,1
269,255,NaN,NaN,2
269,287,2.355180025,-0.3658053875,1
269,319,0.4043261409,0.8052326441,1
269,351,0.4128672481,-0.05076122284,1
269,383,0.4866746664,-0.942266345,1
269,415,-1.536471367,-0.663084507,1
269,447,-2.52640295,-1.046256065,1
269,479,-3.40029335,-0.5460879803,1
269,511,-3.980866432,0.4139918089,1
269,543,-4.559632301,1.581519485,1
269,575,-4.551745415,-0.04716001451,1
269,607,-5.191135406,-1.372020721,1
269,639,-8.915668488,-0.2879122794,1
269,671,-6.189305782,-1.219668508,1
269,703,-3.715328932,-1.185816765,1
269,735,-4.283277035,-0.6336330175,1
269,767,-1.154132128,0.5158990026,1
269,799,-0.567784071,1.406235456,1
269,831,0.06231951714,0.569644928,1
269,863,4.662241459,-1.763268113,1
269,895,6.840709686,-3.757496595,1
269,927,9.421628952,-3.57571888,1
269,959,10.23946476,-3.70398283,1
269,991,12.37556076,-6.324834347,1
269,1023,11.62409306,-6.260129929,1
269,1055,10.98063564,-6.621325493,1
269,1087,10.31191158,-7.011397839,1
269,1119,10.42373276,-6.753032207,1
269,1151,11.64091301,-6.358769894,1
269,1183,8.24128437,-5.550126076,1
269,1215,9.239815712,-5.633964539,1
269,1247,NaN,NaN,2
269,1279,10.29246998,-5.87712574,1
269,1311,10.48780441,-7.968427658,1
269,1343,9.842599869,-6.585091591,1
269,1375,9.37023735,-8.134616852,1
269,1407,8.909418106,-7.38739109,1
269,1439,8.532441139,-7.755043983,1
269,1471,8.010919571,-8.534005165,1
269,1503,7.356775284,-8.462374687,1
269,1535,6.95155859,-7.034054279,1
269,1567,6.495511055,-6.762622356,1
269,1599,5.712296009,-6.412543774,1
269,1631,5.957150459,-5.548755646,1
269,1663,5.919496536,-5.107954025,1
269,1695,4.964159966,-5.21958065,1
269,1727,4.545542717,-5.397328377,1
269,1759,4.183570862,-5.429259777,1
269,1791,3.734778881,-4.97700119,1
269,1823,3.519978523,-4.871872425,1
269,1855,2.655490875,-2.842677116,1
269,1887,2.830726385,-2.617469549,1
269,1919,1.622715354,-3.748987913,1
301,127,1.528664231,-0.4327989519,1
301,159,1.553632855,-1.31951046,1
301,191,1.176710129,0.01949822903,1
301,223,-1.138460636,0.3147728145,1
301,255,-1.469562769,-1.332871199,1
301,287,0.6037294865,-0.8579651117,1
301,319,0.1236343831,-0.500502646,1
301,351,-0.610693574,-0.1340619326,1
301,383,-0.6596752405,-0.9411554933,1
301,415,-0.5151383877,0.364205718,1
301,447,-1.031632662,-0.007258594036,1
301,479,-1.958802223,-0.4944631457,1
301,511,-2.867322445,-0.2578399479,1
