PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 63, filenames: A:[63]AVI_Pos002_TimeSrs0002_TgUtrmcherry_K4K8MO.avi & B:[64]AVI_Pos002_TimeSrs0002_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
237,127,NaN,NaN,2
237,159,3.015787125,-5.325211525,1
237,191,2.573051691,-2.843131065,1
237,223,3.671122074,-1.226791739,1
237,255,4.083742619,-0.3541884422,1
237,287,4.458830833,0.5709392428,1
237,319,4.334173679,1.992183685,1
237,351,-0.4801545143,3.165421963,1
237,383,-0.3958935738,1.840971231,1
237,415,-0.1737207174,0.4098100662,1
237,447,NaN,NaN,2
237,479,0.3815827668,-0.209806025,1
237,511,-0.3190830946,0.8234513998,1
237,543,-1.382615685,1.215144515,1
237,575,-0.5484678149,1.37028563,1
237,607,0.7208303213,-0.0888954401,1
237,639,0.440297842,-0.7703464031,1
237,671,0.1766022444,-0.7158898115,1
237,703,0.3695669174,0.3846096098,1
237,735,-0.06186491251,1.522781372,1
237,767,-0.3302544355,0.7575223446,1
237,799,-0.8003526926,1.534708023,1
237,831,0.5478080511,0.7483181953,1
237,863,0.2162718773,-1.624029636,1
237,895,-0.6999137402,-0.7195926905,1
237,927,-0.1016875505,-0.4635055065,1
237,959,0.6255167723,-0.894923687,1
237,991,-0.2964909077,-0.7750934362,1
237,1023,-0.384962976,0.5228555202,1
237,1055,0.1655363441,-0.2789713144,1
237,1087,-0.7592310905,-1.097914696,1
237,1119,-0.8675093651,-0.6962223053,1
237,1151,0.1642510891,-0.4138736129,1
237,1183,0.9606024027,0.02779406309,1
237,1215,0.9339249134,-0.911503315,1
237,1247,-0.2923119068,-0.5239440203,1
237,1279,-0.6185228825,0.4454414845,1
237,1311,0.2524923086,2.013666153,1
237,1343,0.2100305557,3.910673618,1
237,1375,-0.3892314434,2.96718955,1
237,1407,-1.948577404,1.954260826,1
237,1439,-2.422142029,1.552961111,1
237,1471,0.5352828503,0.5704889297,1
237,1503,NaN,NaN,2
237,1535,1.704852104,-0.202660203,1
237,1567,1.545244932,0.2795549631,1
237,1599,1.719484568,-0.1142827272,1
237,1631,2.778644085,0.006560504436,1
237,1663,2.060942173,-1.009624004,1
237,1695,1.085340261,-1.139933586,1
237,1727,1.6786654,-1.055788755,1
237,1759,3.000138283,-0.6613775492,1
237,1791,3.851822853,0.1110419035,1
237,1823,3.573151588,-0.2505269051,1
237,1855,3.561189175,-0.198666811,1
237,1887,3.478339672,0.09730195999,1
237,1919,2.094643831,0.4377279282,1
269,127,1.595593095,-4.975613117,1
269,159,1.985346079,-2.999225855,1
269,191,2.353048086,-1.890404105,1
269,223,2.100195408,-0.9634674788,1
269,255,2.408056974,-0.5990917087,1
269,287,2.980663061,-0.5656855106,1
269,319,3.394660234,-0.4968210459,1
269,351,2.662535429,-0.3366689682,1
269,383,1.257658839,-0.3003021479,1
269,415,NaN,NaN,2
269,447,NaN,NaN,2
269,479,NaN,NaN,2
269,511,-0.4048777223,0.3649578094,1
269,543,-0.5487360954,-0.3666134477,1
269,575,-0.4794570208,0.5559462905,1
269,607,-0.2234247774,0.3754592538,1
269,639,0.2357892394,-0.06640961766,1
269,671,0.5163336992,0.4153088927,1
269,703,0.1124480963,0.6051878929,1
269,735,0.3568076491,-0.3445270658,1
269,767,0.4900702834,-0.1188742518,1
269,799,0.1781880856,0.9885004759,1
269,831,0.4265127182,0.7769572139,1
269,863,0.681453824,-0.3312146366,1
269,895,0.3332974911,0.3401267231,1
269,927,0.6518935561,0.1481044292,1
269,959,0.6288313866,0.4640726745,1
269,991,-0.9110752344,-0.2376400232,1
