PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 6, filenames: A:[6]AVI_Pos002_TimeSrs0002_TgUtrmcherry_K4K8MO.avi & B:[7]AVI_Pos002_TimeSrs0002_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
237,127,2.650588751,2.14028883,1
237,159,3.594607353,0.9887368679,1
237,191,2.309413433,1.634448528,1
237,223,3.795935631,0.9163554907,1
237,255,3.09112072,0.2520799041,1
237,287,1.720933676,-0.05067387223,1
237,319,0.7506625652,-0.09976220131,1
237,351,0.4387674928,0.5682972074,1
237,383,0.09884887934,1.596587777,1
237,415,-1.34673965,0.9044420719,1
237,447,-1.557041287,0.6813970804,1
237,479,-1.065903664,0.4155709743,1
237,511,-0.6393752098,0.5548682213,1
237,543,-1.599563837,2.665809155,1
237,575,-1.702442169,3.666701317,1
237,607,-1.429794788,3.397674084,1
237,639,-0.8564086556,3.465597153,1
237,671,0.5641782284,1.484089613,1
237,703,-1.006186485,-0.1647669375,1
237,735,-3.314033985,-1.361131191,1
237,767,-3.707214832,-1.93123889,1
237,799,-4.686758995,-2.182783127,1
237,831,-3.085878849,-3.249747276,1
237,863,-3.441716194,-2.433849573,1
237,895,-2.01879406,0.01860415936,1
237,927,-1.003058672,1.09625423,1
237,959,-1.065758705,2.739775896,1
237,991,-0.8120737076,0.764383316,1
237,1023,0.2939348221,-1.81467557,1
237,1055,0.232332468,-0.9590322971,1
237,1087,0.6012187004,-1.918453693,1
237,1119,2.572937489,-3.005973816,1
237,1151,2.865701437,-4.413178444,1
237,1183,2.454889059,-4.400946617,1
237,1215,0.9126906395,-4.635010719,1
237,1247,-0.6954026222,-4.065534115,1
237,1279,0.1023330688,-4.051730633,1
237,1311,0.2898035049,-3.701930523,1
237,1343,-0.5251111984,-1.754894018,1
237,1375,-3.195555449,-1.109258294,1
237,1407,-1.941462278,-1.775545597,1
237,1439,-0.3846689463,-0.5516395569,1
237,1471,-0.08088552952,-1.06258893,1
237,1503,-0.3567089438,-1.74553895,1
237,1535,-0.08243024349,-1.69737184,1
237,1567,NaN,NaN,2
237,1599,NaN,NaN,2
237,1631,0.02139222622,-1.023634553,1
237,1663,-0.5855103731,-0.9000413418,1
237,1695,-0.7816164494,-1.267588854,1
237,1727,0.1506145,-1.24902153,1
237,1759,1.31021595,-0.9703838825,1
237,1791,1.741646647,-0.5352128744,1
237,1823,2.274577856,-0.03368884325,1
237,1855,3.501236439,0.4152588844,1
237,1887,2.816869259,1.044357777,1
237,1919,1.566729188,-1.801375389,1
269,127,1.475721955,0.05480706692,1
269,159,1.03976512,0.1987687647,1
269,191,0.04410803318,0.6151747108,1
269,223,0.334405303,0.3594887853,1
269,255,0.3692576885,0.08031819761,1
269,287,0.6593980193,0.3822257817,1
269,319,0.6984086037,1.177851915,1
269,351,-0.2991272807,1.37088716,1
269,383,-0.8945658803,2.602492094,1
269,415,0.3125315011,1.407666087,1
269,447,-0.2403106987,0.7049021721,1
269,479,-1.529491186,0.4590417743,1
269,511,-1.586404324,0.7638162374,1
