PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 7, filenames: A:[7]AVI_Pos002_TimeSrs0002_TgUtrmcherry_K4K8MO.avi & B:[8]AVI_Pos002_TimeSrs0002_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
237,127,0.9525547028,0.9111450315,1
237,159,1.164351106,-1.29502809,1
237,191,0.2124140263,-0.674477458,1
237,223,-0.1789464951,0.07259464264,1
237,255,1.201067209,0.9016755819,1
237,287,1.516260386,1.491844177,1
237,319,1.19367075,1.530896187,1
237,351,0.2104177475,1.013776302,1
237,383,-0.1113080978,-0.3557112813,1
237,415,0.7624528408,0.3822259307,1
237,447,1.197796106,0.785620451,1
237,479,0.6509549618,0.7925296426,1
237,511,0.162309289,-0.6420208216,1
237,543,0.977221489,-2.272080421,1
237,575,0.7682541609,-2.21918416,1
237,607,0.1621812582,-0.9221796989,1
237,639,-0.1471586227,-0.4460009336,1
237,671,0.3069292307,0.3077645302,1
237,703,1.424900413,1.069624066,1
237,735,1.138352275,1.851601601,1
237,767,-1.709624052,1.698376417,1
237,799,-1.592529893,2.131368637,1
237,831,-1.086209416,3.93972826,1
237,863,-0.8476597667,2.883426189,1
237,895,-0.3177297115,0.4820508957,1
237,927,0.3290030956,-0.4866136312,1
237,959,0.3238372803,-0.7526181936,1
237,991,0.6357710361,-0.861918211,1
237,1023,2.196676731,-2.113408566,1
237,1055,3.193641663,-6.091227531,1
237,1087,1.557318687,-5.782574177,1
237,1119,0.8107814789,-4.120284557,1
237,1151,1.988187551,-4.742240906,1
237,1183,1.040136099,-5.060271263,1
237,1215,0.9691298008,-2.691857576,1
237,1247,1.296506405,-1.075515985,1
237,1279,1.180990696,-0.2645596266,1
237,1311,2.063516378,-0.773720026,1
237,1343,2.374051809,-1.437731981,1
237,1375,1.995439887,-1.398755074,1
237,1407,1.127058268,-1.401246786,1
237,1439,1.369728088,-1.121248722,1
237,1471,3.586797714,-1.063183069,1
237,1503,2.243430376,-0.32638973,1
237,1535,1.666894197,-0.9796043634,1
237,1567,1.904294372,-1.661538243,1
237,1599,NaN,NaN,2
237,1631,1.49293685,-1.345733166,1
237,1663,0.8674553633,-0.8503819108,1
237,1695,0.9753651619,-0.7666290998,1
237,1727,2.499038219,-0.7849388123,1
