 ,Area,Mean,Min,Max,Slice,microns
1,28879.695,14.823,0,255,74,73
2,28879.695,15.327,0,255,75,74
3,28879.695,15.299,0,255,76,75
4,28879.695,15.194,0,255,77,76
5,28879.695,15.471,0,255,78,77
6,28879.695,13.907,0,255,79,78
7,28879.695,14.013,0,255,80,79
8,28879.695,13.374,0,255,81,80
9,28879.695,13.755,0,255,82,81
10,28879.695,13.901,0,255,83,82
11,28879.695,13.847,0,255,84,83
12,28879.695,14.385,0,255,85,84
13,28879.695,14.119,0,255,86,85
14,28879.695,13.973,0,255,87,86
15,28879.695,13.890,0,255,88,87
16,28879.695,14.035,0,255,89,88
17,28879.695,14.276,0,255,90,89
18,28879.695,13.970,0,255,91,90
19,28879.695,14.050,0,255,92,91
20,28879.695,14.645,0,255,93,92
21,28879.695,14.157,0,255,94,93
22,28879.695,14.886,0,255,95,94
23,28879.695,14.334,0,255,96,95
24,28879.695,14.665,0,255,97,96
25,28879.695,14.218,0,255,98,97
26,28879.695,14.151,0,255,99,98
27,28879.695,14.058,0,255,100,99
28,28879.695,14.239,0,255,101,100
29,28879.695,14.521,0,255,102,101
30,28879.695,14.620,0,255,103,102
31,28879.695,14.599,0,255,104,103
32,28879.695,14.494,0,255,105,104
33,28879.695,14.932,0,255,106,105
34,28879.695,14.841,0,255,107,106
35,28879.695,14.610,0,255,108,107
36,28879.695,14.835,0,255,109,108
37,28879.695,14.664,0,255,110,109
38,28879.695,14.771,0,255,111,110
39,28879.695,14.866,0,255,112,111
40,28879.695,15.439,0,255,113,112
41,28879.695,15.775,0,255,114,113
42,28879.695,15.159,0,255,115,114
43,28879.695,15.171,0,255,116,115
44,28879.695,15.222,0,255,117,116
45,28879.695,15.572,0,255,118,117
46,28879.695,15.098,0,255,119,118
47,28879.695,15.253,0,255,120,119
48,28879.695,15.311,0,255,121,120
49,28879.695,15.451,0,255,122,121
50,28879.695,15.041,0,255,123,122
51,28879.695,15.321,0,255,124,123
52,28879.695,15.576,0,255,125,124
53,28879.695,15.577,0,255,126,125
54,28879.695,15.694,0,255,127,126
55,28879.695,15.793,0,255,128,127
56,28879.695,15.587,0,255,129,128
57,28879.695,15.938,0,255,130,129
58,28879.695,16.016,0,255,131,130
59,28879.695,15.601,0,255,132,131
60,28879.695,15.903,0,255,133,132
61,28879.695,15.711,0,255,134,133
62,28879.695,15.555,0,255,135,134
63,28879.695,16.032,0,255,136,135
64,28879.695,15.906,0,255,137,136
65,28879.695,15.906,0,255,138,137
66,28879.695,16.004,0,255,139,138
67,28879.695,16.084,0,255,140,139
68,28879.695,15.642,0,255,141,140
69,28879.695,16.046,0,255,142,141
70,28879.695,16.097,0,255,143,142
71,28879.695,15.383,0,255,144,143
72,28879.695,15.708,0,255,145,144
73,28879.695,16.166,0,255,146,145
74,28879.695,15.611,0,255,147,146
75,28879.695,15.742,0,255,148,147
76,28879.695,16.642,0,255,149,148
77,28879.695,16.057,0,255,150,149
78,28879.695,15.792,0,255,151,150
79,28879.695,15.661,0,255,152,151
80,28879.695,15.559,0,255,153,152
81,28879.695,15.658,0,255,154,153
82,28879.695,16.388,0,255,155,154
83,28879.695,16.124,0,255,156,155
84,28879.695,16.073,0,255,157,156
85,28879.695,15.687,0,255,158,157
86,28879.695,15.513,0,255,159,158
87,28879.695,15.896,0,255,160,159
88,28879.695,15.559,0,255,161,160
89,28879.695,15.858,0,255,162,161
90,28879.695,15.594,0,255,163,162
91,28879.695,15.273,0,255,164,163
92,28879.695,15.455,0,255,165,164
93,28879.695,15.259,0,255,166,165
94,28879.695,15.257,0,255,167,166
95,28879.695,15.164,0,255,168,167
96,28879.695,15.542,0,255,169,168
97,28879.695,15.033,0,255,170,169
98,28879.695,14.833,0,255,171,170
99,28879.695,14.915,0,255,172,171
100,28879.695,14.858,0,255,173,172
101,28879.695,14.732,0,255,174,173
102,28879.695,14.632,0,255,175,174
103,28879.695,14.542,0,255,176,175
104,28879.695,14.494,0,255,177,176
105,28879.695,14.445,0,255,178,177
106,28879.695,14.359,0,255,179,178
107,28879.695,14.507,0,255,180,179
108,28879.695,14.032,0,255,181,180
109,28879.695,13.728,0,255,182,181
110,28879.695,13.597,0,255,183,182
111,28879.695,13.489,0,255,184,183
112,28879.695,13.084,0,255,185,184
113,28879.695,13.273,0,255,186,185
114,28879.695,13.402,0,255,187,186
115,28879.695,12.996,0,255,188,187
116,28879.695,12.598,0,255,189,188
117,28879.695,12.561,0,255,190,189
118,28879.695,12.452,0,255,191,190
119,28879.695,12.063,0,255,192,191
120,28879.695,12.075,0,255,193,192
121,28879.695,11.721,0,255,194,193
122,28879.695,11.909,0,255,195,194
123,28879.695,11.610,0,255,196,195
124,28879.695,12.013,0,255,197,196
125,28879.695,11.152,0,255,198,197
126,28879.695,11.259,0,255,199,198
127,28879.695,11.164,0,255,200,199
128,28879.695,10.880,0,247,201,200
129,28879.695,10.522,0,255,202,201
130,28879.695,10.521,0,255,203,202
131,28879.695,10.183,0,255,204,203
132,28879.695,10.274,0,255,205,204
133,28879.695,10.043,0,255,206,205
134,28879.695,10.093,0,255,207,206
135,28879.695,9.735,0,255,208,207
136,28879.695,9.563,0,255,209,208
137,28879.695,9.348,0,255,210,209
138,28879.695,9.208,0,255,211,210
139,28879.695,9.102,0,252,212,211
140,28879.695,8.865,0,255,213,212
141,28879.695,8.720,0,254,214,213
142,28879.695,8.841,0,237,215,214
143,28879.695,8.547,0,219,216,215
144,28879.695,8.417,0,231,217,216
145,28879.695,8.331,0,249,218,217
146,28879.695,8.222,0,216,219,218
147,28879.695,8.231,0,245,220,219
148,28879.695,8.135,0,237,221,220
149,28879.695,8.219,0,240,222,221
150,28879.695,8.000,0,253,223,222
151,28879.695,7.869,0,255,224,223
152,28879.695,7.923,0,203,225,224
153,28879.695,8.076,0,199,226,225
154,28879.695,8.077,0,221,227,226
155,28879.695,7.997,0,224,228,227
156,28879.695,7.798,0,231,229,228
157,28879.695,7.475,0,196,230,229
158,28879.695,7.636,0,255,231,230
159,28879.695,7.484,0,253,232,231
160,28879.695,7.440,0,201,233,232
161,28879.695,7.626,0,255,234,233
162,28879.695,7.557,0,255,235,234
163,28879.695,7.290,0,212,236,235
164,28879.695,7.164,0,255,237,236
165,28879.695,7.213,0,255,238,237
166,28879.695,7.036,0,235,239,238
167,28879.695,6.840,0,198,240,239
168,28879.695,7.095,0,186,241,240
169,28879.695,6.753,0,190,242,241
170,28879.695,6.565,0,250,243,242
171,28879.695,6.751,0,208,244,243
172,28879.695,6.610,0,243,245,244
173,28879.695,6.399,0,254,246,245
174,28879.695,6.390,0,235,247,246
175,28879.695,6.471,0,255,248,247
176,28879.695,6.383,0,238,249,248
177,28879.695,6.395,0,242,250,249
178,28879.695,6.531,0,252,251,250
179,28879.695,6.288,0,253,252,251
180,28879.695,6.361,0,255,253,252
181,28879.695,6.430,0,252,254,253
182,28879.695,6.076,0,243,255,254
183,28879.695,6.252,0,220,256,255
184,28879.695,5.834,0,204,257,256
185,28879.695,5.679,0,207,258,257
