 ,Area,Mean,Min,Max,Slice,microns
1,9274.666,6.965,0,255,17,16
2,9274.666,7.569,0,255,18,17
3,9274.666,8.620,0,255,19,18
4,9274.666,8.989,0,255,20,19
5,9274.666,9.696,0,255,21,20
6,9274.666,10.519,0,255,22,21
7,9274.666,11.000,0,255,23,22
8,9274.666,10.966,0,255,24,23
9,9274.666,11.097,0,255,25,24
10,9274.666,11.202,0,255,26,25
11,9274.666,11.490,0,250,27,26
12,9274.666,11.921,0,255,28,27
13,9274.666,11.228,0,255,29,28
14,9274.666,11.392,0,255,30,29
15,9274.666,11.850,0,255,31,30
16,9274.666,11.204,0,255,32,31
17,9274.666,10.233,0,255,33,32
18,9274.666,10.028,0,255,34,33
19,9274.666,10.325,0,255,35,34
20,9274.666,10.388,0,255,36,35
21,9274.666,10.301,0,255,37,36
22,9274.666,10.055,0,255,38,37
23,9274.666,10.303,0,255,39,38
24,9274.666,10.661,0,255,40,39
25,9274.666,9.858,0,255,41,40
26,9274.666,9.980,0,255,42,41
27,9274.666,9.814,0,255,43,42
28,9274.666,9.581,0,255,44,43
29,9274.666,9.999,0,255,45,44
30,9274.666,10.291,0,255,46,45
31,9274.666,9.629,0,255,47,46
32,9274.666,9.981,0,255,48,47
33,9274.666,8.960,0,255,49,48
34,9274.666,9.122,0,255,50,49
35,9274.666,9.293,0,255,51,50
36,9274.666,9.255,0,255,52,51
37,9274.666,8.278,0,255,53,52
38,9274.666,8.275,0,255,54,53
39,9274.666,8.331,0,255,55,54
40,9274.666,8.539,0,255,56,55
41,9274.666,7.443,0,255,57,56
42,9274.666,7.618,0,255,58,57
43,9274.666,7.046,0,255,59,58
44,9274.666,7.396,0,255,60,59
45,9274.666,7.792,0,255,61,60
46,9274.666,7.460,0,255,62,61
47,9274.666,7.373,0,255,63,62
48,9274.666,7.741,0,255,64,63
49,9274.666,7.240,0,255,65,64
50,9274.666,7.142,0,255,66,65
51,9274.666,7.658,0,255,67,66
52,9274.666,6.661,0,255,68,67
53,9274.666,7.118,0,255,69,68
