PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 35, filenames: A:[35]AVI_Pos018_TimeSrs0018_TgUtrmcherry_K4K8MO.avi & B:[36]AVI_Pos018_TimeSrs0018_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,-2.73695159,3.315740585,1
47,97,-4.620537758,-0.1455345154,1
47,129,-4.021263123,0.7107872367,1
47,161,0.2338162661,4.01849556,1
47,193,2.463058472,5.295138359,1
47,225,2.887113571,1.3060956,1
47,257,-1.723491192,-0.9297413826,1
47,289,-2.355118275,2.717298508,1
47,321,-3.054278374,-2.372177124,1
47,353,NaN,NaN,2
47,385,1.86165309,3.430113792,1
47,417,1.824500322,-0.3310990334,1
47,449,-0.7756705284,-0.002196088433,1
47,481,-4.427023888,-4.160158634,1
47,513,-5.356520653,-6.42946434,1
47,545,NaN,NaN,2
47,577,-0.9768138528,-1.388007402,1
47,609,0.002938628197,-1.037050486,1
47,641,0.8435796499,0.8966217637,1
47,673,-0.2551699877,0.338100791,1
47,705,-1.909824133,-1.189938664,1
47,737,-4.72559309,-2.694890261,1
47,769,-5.734292984,-2.545928955,1
47,801,-3.964793682,0.5446400642,1
47,833,-0.8273117542,0.08536195755,1
47,865,-2.456715345,0.1035794914,1
47,897,-4.872551441,1.716357946,1
47,929,-2.504003763,1.177004695,1
47,961,0.6507387161,-0.002934455872,1
47,993,-0.2990249991,0.4003334045,1
47,1025,-2.078961611,0.4008448422,1
47,1057,-3.468104124,2.139373779,1
47,1089,-1.281301498,1.046928167,1
47,1121,-0.7184715271,-1.386533976,1
47,1153,0.7178196907,1.568251848,1
47,1185,2.455266237,1.157978535,1
47,1217,NaN,NaN,2
47,1249,-1.220551968,-1.264583588,1
47,1281,-0.6948810816,1.217163444,1
47,1313,1.139870286,3.617366314,1
47,1345,2.732604027,4.655156612,1
47,1377,0.3222885132,1.802221537,1
47,1409,-1.152514935,-1.605223536,1
47,1441,-0.9384531975,-0.940754652,1
47,1473,0.3734631538,0.6128364801,1
47,1505,-0.8446162939,1.255411983,1
47,1537,-0.6691789627,0.503900528,1
47,1569,-3.20280838,-0.003077626228,1
47,1601,-4.33490324,1.47211647,1
47,1633,NaN,NaN,2
47,1665,-2.154711246,1.723450541,1
47,1697,NaN,NaN,2
47,1729,NaN,NaN,2
47,1761,-0.7451421618,3.478898287,1
47,1793,-0.8555297852,1.1735394,1
47,1825,-0.7355696559,1.571158886,1
47,1857,0.6387352943,1.61251688,1
47,1889,NaN,NaN,2
47,1921,NaN,NaN,2
47,1953,-1.998533249,1.346592188,1
47,1985,-0.294244051,0.7330711484,1
47,2017,-0.2401533723,-0.0425735116,1
79,33,-3.936514854,2.887765408,1
79,65,-2.821907997,0.3601620197,1
79,97,-2.030555725,-0.1381541491,1
79,129,-0.6095935106,-0.6568475962,1
79,161,-0.2867337465,0.7641487122,1
79,193,-0.1758590937,2.342228889,1
79,225,-0.1291126013,0.5492331982,1
79,257,0.1803794801,-0.1967770457,1
79,289,-0.1707630157,0.07322239876,1
79,321,-1.193651676,1.948901653,1
79,353,-0.01509931684,2.111242056,1
79,385,3.140184879,2.663603067,1
79,417,0.146443069,1.355229259,1
79,449,-1.022013426,0.5121366382,1
79,481,NaN,NaN,2
79,513,-4.216469288,-4.964664459,1
79,545,-1.103203535,-1.413651586,1
79,577,-0.482314229,-1.061773539,1
79,609,-0.2823025584,-0.7689595819,1
79,641,-0.6021733284,0.5078780055,1
79,673,-1.738587022,-0.3463871479,1
79,705,-2.215275764,-1.682437301,1
79,737,-2.983267546,-2.253590822,1
79,769,-3.84758091,-2.275333405,1
79,801,-5.68055439,-1.06453371,1
79,833,-0.9342548847,-0.7501126528,1
79,865,-0.7891157866,0.4373091459,1
79,897,-3.769809008,0.7225748897,1
79,929,NaN,NaN,2
79,961,-0.6839953661,-0.3959790468,1
79,993,-0.9335611463,0.3264510632,1
79,1025,-3.614048243,2.909789801,1
79,1057,-4.732960224,2.751361609,1
79,1089,-3.773208618,0.5330131054,1
79,1121,-4.78390789,-1.6289258,1
79,1153,-3.285666227,0.369079113,1
79,1185,-3.195086479,2.754141092,1
79,1217,-0.6688296199,-0.3315950632,1
79,1249,-0.8011795282,-1.828483224,1
79,1281,-0.1490197182,-1.489777446,1
79,1313,0.6151263118,1.119780064,1
79,1345,0.1506018639,1.890362859,1
79,1377,-0.2271894217,2.966798306,1
79,1409,-0.9722828865,2.976403236,1
79,1441,-1.228823423,0.434779495,1
79,1473,-1.624838352,0.2454047203,1
79,1505,-1.792113543,0.6177010536,1
79,1537,-0.1553575993,-0.1584392786,1
79,1569,-2.991888285,0.2041225433,1
79,1601,-3.642251015,0.8688569069,1
79,1633,-2.791611433,4.06296587,1
79,1665,-1.562008262,2.098547459,1
79,1697,-2.134476185,2.195088625,1
79,1729,NaN,NaN,2
79,1761,-0.460321188,1.508303285,1
79,1793,-0.9262441993,1.036487937,1
79,1825,-0.127399683,1.037442923,1
79,1857,-0.05207836628,0.60485816,1
79,1889,-1.250967979,0.3509333134,1
79,1921,-1.16076827,0.8042732477,1
79,1953,-0.9922116995,0.2829675376,1
79,1985,-0.7633774281,0.9411846399,1
79,2017,-0.5062484741,-0.4054730833,1
111,33,-4.745905399,-0.3084437847,1
111,65,-2.598742247,0.003875240684,1
111,97,-1.905563593,0.4829073846,1
111,129,-0.9028812647,-0.1551956832,1
111,161,-0.5638360977,-0.09555405378,1
111,193,-1.100800514,-0.01643258333,1
111,225,-1.900114536,-0.1996258497,1
111,257,-0.6374454498,-2.863831758,1
111,289,2.114157438,-2.871905088,1
111,321,0.9010792971,-0.7717540264,1
111,353,0.3464387655,0.04542922974,1
111,385,2.736107111,-0.007175564766,1
111,417,1.444439888,0.5915337205,1
111,449,1.435223341,-0.5561109781,1
111,481,NaN,NaN,2
111,513,-1.291084886,-2.544593334,1
111,545,0.03866517544,-1.162156105,1
111,577,-0.4187505841,-1.239834666,1
111,609,-0.8989400864,-0.8333541155,1
111,641,-1.647333384,-0.2630294561,1
111,673,-2.369977474,-0.9184238911,1
111,705,-2.594222546,-1.251917124,1
111,737,-2.887031078,-1.40127337,1
111,769,-2.939955711,-1.221869946,1
111,801,NaN,NaN,2
111,833,-1.216621876,0.2225268483,1
111,865,0.59188205,0.2504231632,1
111,897,0.1407693624,1.716297388,1
111,929,-0.3415772915,-0.3333310783,1
111,961,-0.3197056055,-0.4088835716,1
111,993,-0.8154159784,0.2268512845,1
111,1025,-3.082411766,1.543598413,1
111,1057,-5.274039268,1.765654564,1
111,1089,-4.614385128,-0.0802821517,1
