PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 5, filenames: A:[5]AVI_Pos018_TimeSrs0018_TgUtrmcherry_K4K8MO.avi & B:[6]AVI_Pos018_TimeSrs0018_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,7.074951172,11.47376251,1
47,65,2.155883551,9.039582253,1
47,97,1.514866829,9.976273537,1
47,129,6.800529957,8.483269691,1
47,161,8.122431755,8.034633636,1
47,193,10.25144958,9.019615173,1
47,225,NaN,NaN,2
47,257,12.35168743,14.23036385,1
47,289,12.2287159,11.22664928,1
47,321,13.42019844,11.10687923,1
47,353,11.58882713,10.04615498,1
47,385,10.8562479,10.91362858,1
47,417,9.536672592,13.89837837,1
47,449,NaN,NaN,2
47,481,13.66027451,9.741557121,1
47,513,15.90297699,10.77442074,1
47,545,18.73789024,10.73425579,1
47,577,20.95077515,9.273627281,1
47,609,19.67720413,7.667707443,1
47,641,19.52449417,4.532001495,1
47,673,17.25153732,2.559808493,1
47,705,12.35827827,0.2965116501,1
47,737,10.79577827,1.154953957,1
47,769,-0.9471111298,8.327271461,1
47,801,NaN,NaN,2
47,833,NaN,NaN,2
47,865,NaN,NaN,2
47,897,16.99975777,-5.873836994,1
47,929,15.12143135,-8.206783295,1
47,961,NaN,NaN,2
47,993,NaN,NaN,2
47,1025,NaN,NaN,2
47,1057,NaN,NaN,2
47,1089,NaN,NaN,2
47,1121,13.83002758,-15.44306183,1
47,1153,12.15758896,-12.79593754,1
47,1185,11.84819126,-13.23083782,1
47,1217,10.54042053,-12.04088497,1
47,1249,8.451224327,-11.8226347,1
47,1281,7.88256073,-12.36232567,1
47,1313,6.690743923,-14.41437721,1
47,1345,4.558276653,-16.23903275,1
47,1377,2.171474695,-14.4300909,1
47,1409,1.101375341,-10.72041893,1
47,1441,0.3790016174,-8.828774452,1
47,1473,0.3257741928,-7.727781296,1
47,1505,4.820398331,-6.737550735,1
47,1537,5.045547009,-11.39999199,1
47,1569,3.843999624,-11.0484066,1
47,1601,NaN,NaN,2
47,1633,NaN,NaN,2
47,1665,1.690410376,0.2636244297,1
47,1697,-1.159656763,0.9347717762,1
47,1729,-5.444149017,0.6343339682,1
47,1761,-7.855214596,-0.6291515827,1
47,1793,-6.524007797,0.6786971092,1
47,1825,-5.568450928,2.512402773,1
47,1857,-6.425195694,3.546069384,1
47,1889,-12.02368927,2.906108141,1
47,1921,-9.794490814,4.028231621,1
47,1953,-7.429349899,3.409946203,1
47,1985,-9.359014511,-1.36418426,1
47,2017,NaN,NaN,2
79,33,5.122368813,11.38187504,1
79,65,2.776909828,8.328536034,1
79,97,4.122797489,9.521018982,1
79,129,6.83395052,10.08151436,1
79,161,6.096102715,8.000634193,1
79,193,NaN,NaN,2
79,225,10.33203125,16.10285568,1
79,257,10.03181171,14.34261227,1
79,289,9.445288658,11.35040092,1
79,321,9.195627213,14.07441521,1
79,353,8.623319626,14.50638199,1
79,385,8.616138458,13.5745697,1
79,417,11.83681774,14.2362318,1
79,449,16.1067791,15.09835148,1
79,481,18.18110275,13.84559917,1
