PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 8, filenames: A:[8]AVI_Pos018_TimeSrs0018_TgUtrmcherry_K4K8MO.avi & B:[9]AVI_Pos018_TimeSrs0018_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,15.20409107,20.23851585,1
47,97,14.73866653,17.62911415,1
47,129,16.0694046,17.86909866,1
47,161,18.91791153,16.53063583,1
47,193,17.90980148,16.84991264,1
47,225,16.78936386,17.82759285,1
47,257,17.75422096,17.32523346,1
47,289,19.08066177,18.15831947,1
47,321,21.36276245,20.45166779,1
47,353,24.04271698,19.70371437,1
47,385,21.71533394,18.41323471,1
47,417,NaN,NaN,2
47,449,22.69830513,18.0056572,1
47,481,22.81043434,16.90287781,1
47,513,22.33765984,17.40574646,1
47,545,22.46498108,17.95051956,1
47,577,21.00766563,14.4561882,1
47,609,NaN,NaN,2
47,641,NaN,NaN,2
47,673,23.37722778,8.91689682,1
47,705,23.30920219,9.732522011,1
47,737,23.33017731,6.103543282,1
47,769,24.65207672,6.761419296,1
47,801,26.74707031,6.660694599,1
47,833,27.21249771,2.78837347,1
47,865,25.5331955,0.1355084181,1
47,897,24.96636009,1.892206788,1
47,929,24.16645432,1.547070742,1
47,961,25.9618206,0.5512616634,1
47,993,28.78887939,1.216733456,1
47,1025,NaN,NaN,2
47,1057,NaN,NaN,2
47,1089,NaN,NaN,2
47,1121,18.99138641,-5.358795643,1
47,1153,16.48017311,-4.483402729,1
47,1185,NaN,NaN,2
47,1217,17.66802406,-3.836109638,1
47,1249,15.13958931,-2.36446476,1
47,1281,13.79156017,-4.727353573,1
47,1313,13.43909264,-7.584623337,1
47,1345,10.93330479,-7.162593842,1
47,1377,7.450821877,-3.796385288,1
47,1409,7.31172514,-1.035947561,1
47,1441,6.112078667,-0.4233647585,1
47,1473,7.545842171,-1.504255056,1
47,1505,9.290369987,-2.575180054,1
47,1537,NaN,NaN,2
47,1569,1.717875481,-0.7062065601,1
47,1601,4.099155903,-1.189297915,1
47,1633,-0.2668507099,-0.4641230106,1
47,1665,-2.054401636,0.2859585285,1
47,1697,-0.7461805344,1.419382572,1
47,1729,0.5369315147,1.711053848,1
47,1761,0.149387598,4.199860573,1
47,1793,0.2380257845,3.758825779,1
47,1825,-0.3194322288,2.399640083,1
47,1857,-0.5891008377,0.7604366541,1
47,1889,-0.5820322037,0.5234312415,1
47,1921,-1.18355453,3.502154112,1
47,1953,-2.216038942,2.814292431,1
47,1985,-1.604630351,1.02266562,1
47,2017,-13.84190845,-4.48732996,1
79,33,NaN,NaN,2
79,65,17.7585659,18.73028183,1
79,97,15.6500082,18.5533123,1
79,129,15.31880093,18.27789497,1
79,161,15.33607197,15.55334473,1
79,193,15.8550396,15.50445557,1
79,225,16.14133263,17.8421154,1
79,257,17.39620972,20.70391083,1
79,289,17.95825958,21.91574097,1
79,321,20.40701675,19.47375107,1
79,353,21.03563499,19.25480461,1
79,385,22.40552902,20.59395027,1
79,417,22.26615906,20.09876251,1
79,449,22.09161758,17.32017136,1
79,481,NaN,NaN,2
79,513,NaN,NaN,2
79,545,25.98163033,16.33948135,1
79,577,24.98661041,14.36279488,1
79,609,NaN,NaN,2
79,641,23.84839058,12.54035759,1
79,673,25.33463287,11.46817017,1
79,705,25.77577209,10.98674679,1
79,737,NaN,NaN,2
79,769,25.998312,9.151631355,1
79,801,28.18911743,7.407319546,1
79,833,27.40966034,5.252720356,1
79,865,26.32663345,2.118795872,1
79,897,25.4169445,0.9370850325,1
79,929,26.24644089,0.03829538822,1
79,961,26.65613747,0.8273653388,1
79,993,26.2489624,3.436418056,1
79,1025,21.20124245,4.641887665,1
79,1057,NaN,NaN,2
79,1089,NaN,NaN,2
79,1121,20.17847061,-3.975953102,1
79,1153,18.30402756,-4.479115963,1
79,1185,17.70793343,-4.155509949,1
79,1217,16.86237717,-5.308030605,1
79,1249,14.9752779,-6.934082985,1
79,1281,14.06977844,-7.372537136,1
79,1313,14.4134655,-6.846923351,1
79,1345,11.7538271,-5.23380661,1
79,1377,8.742706299,-3.428954601,1
79,1409,8.239354134,-1.601102114,1
79,1441,7.692311764,-1.210750818,1
79,1473,7.466667175,-1.925371408,1
79,1505,6.480671883,-2.818210363,1
79,1537,5.834992409,-1.344192624,1
79,1569,0.2863869667,0.1820013523,1
79,1601,2.485515833,-0.8488711119,1
79,1633,0.4416791201,0.002927273512,1
79,1665,-2.154737473,0.8152753711,1
79,1697,-1.180036068,1.8632586,1
79,1729,0.146470964,0.5565190315,1
79,1761,-0.02032893896,2.087239981,1
79,1793,-2.246557236,5.577694893,1
79,1825,-1.015913844,1.907714367,1
79,1857,-0.6481677294,1.327264071,1
79,1889,-0.8939539194,2.339666128,1
79,1921,-1.163176775,2.695999146,1
79,1953,NaN,NaN,2
79,1985,-0.8456629515,0.797439456,1
79,2017,NaN,NaN,2
111,33,12.44781017,15.50536156,1
111,65,NaN,NaN,2
111,97,15.15000534,18.06759071,1
111,129,15.05372047,18.61277771,1
111,161,15.86748123,16.8518486,1
111,193,NaN,NaN,2
111,225,NaN,NaN,2
111,257,19.50481033,22.7832489,1
111,289,18.91784668,22.52420616,1
111,321,20.57249069,20.15791893,1
111,353,21.99291039,19.63591385,1
111,385,21.7215786,19.59414482,1
111,417,22.01683617,18.91238022,1
111,449,23.72854805,17.75203896,1
111,481,25.71722603,16.18484879,1
111,513,28.18949318,16.84998131,1
111,545,26.28502846,15.94296455,1
111,577,24.12457657,15.21308899,1
111,609,NaN,NaN,2
111,641,22.83233261,14.55546474,1
111,673,25.94791031,13.84908485,1
111,705,27.03985023,12.33487129,1
111,737,26.94080162,9.419473648,1
111,769,NaN,NaN,2
111,801,29.89875984,10.3822422,1
111,833,27.7113018,6.162732124,1
111,865,27.02518082,2.868174791,1
111,897,28.27005386,0.7946007252,1
111,929,28.07023048,-0.4220146537,1
111,961,28.82568359,0.8075776696,1
111,993,26.01486969,2.577248096,1
111,1025,22.52829552,3.391388655,1
111,1057,NaN,NaN,2
111,1089,NaN,NaN,2
111,1121,22.24944305,-3.36660099,1
111,1153,21.21780014,-4.095674515,1
111,1185,19.191082,-4.520276546,1
111,1217,16.60118294,-5.712055683,1
111,1249,13.57528114,-7.655003071,1
111,1281,12.77302361,-7.252808094,1
111,1313,13.67827988,-4.770715714,1
111,1345,11.67455769,-3.206974506,1
111,1377,8.923168182,-2.391955376,1
111,1409,8.231461525,-1.962997198,1
111,1441,8.334730148,-0.2528965473,1
111,1473,6.870031834,-1.79559052,1
111,1505,NaN,NaN,2
111,1537,NaN,NaN,2
