PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 39, filenames: A:[39]AVI_Pos018_TimeSrs0018_TgUtrmcherry_K4K8MO.avi & B:[40]AVI_Pos018_TimeSrs0018_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.650204659,2.853739023,1
47,65,0.4489263296,-0.5732091069,1
47,97,1.330539227,-0.6760408878,1
47,129,2.360163689,-1.407080173,1
47,161,2.47104454,-1.126565218,1
47,193,3.527349949,-1.246454477,1
47,225,3.829357147,-1.280451775,1
47,257,NaN,NaN,2
47,289,2.344367027,-2.804847717,1
47,321,2.155324459,-1.230682015,1
47,353,1.893375397,0.5829303265,1
47,385,1.645514965,2.064406872,1
47,417,-0.6488397121,-0.5803102255,1
47,449,-2.077549458,-0.5451328754,1
47,481,0.1445703506,0.4523239136,1
47,513,-4.532670498,-0.2525342107,1
47,545,-1.597771049,-0.01365485787,1
47,577,0.4146878421,0.9983177185,1
47,609,1.082380176,0.3564873934,1
47,641,2.032259941,0.1924672127,1
47,673,-0.5780231953,0.4673699737,1
47,705,-0.9951136112,0.7637066841,1
47,737,0.3797991276,0.0125144124,1
47,769,0.4246902466,-0.8741859794,1
47,801,0.177146554,0.8664336205,1
47,833,-0.3774418831,1.329078674,1
47,865,0.8225107193,5.003322601,1
47,897,2.959311962,4.278605938,1
47,929,2.629811764,-0.5362163186,1
47,961,2.181225777,-1.160799742,1
47,993,NaN,NaN,2
47,1025,-1.609119892,-4.01314497,1
47,1057,-1.219622731,-1.241213083,1
47,1089,-0.2999934554,-0.8062634468,1
47,1121,0.7342579961,1.951428413,1
47,1153,-0.5641756058,4.020237923,1
47,1185,-1.167355537,4.267769814,1
47,1217,-0.4910796881,3.14214015,1
47,1249,0.6929930449,-0.187836647,1
47,1281,1.127188563,-0.608581543,1
47,1313,-0.2918478251,-0.7344933152,1
47,1345,NaN,NaN,2
47,1377,0.9663513899,-0.6122974157,1
47,1409,NaN,NaN,2
47,1441,-1.281061292,0.04774904251,1
47,1473,-1.01275897,-6.377349377,1
47,1505,-0.06085079908,-3.57625699,1
47,1537,0.501085639,0.04112112522,1
47,1569,-1.673169374,1.141886473,1
47,1601,-2.117912769,0.5380179882,1
47,1633,-4.130012989,-0.02337044477,1
47,1665,NaN,NaN,2
47,1697,-2.384835958,-0.4905197024,1
47,1729,NaN,NaN,2
47,1761,-0.05415701866,1.540331602,1
47,1793,-1.113523126,2.387368202,1
47,1825,NaN,NaN,2
47,1857,NaN,NaN,2
47,1889,0.5648745298,0.5797663331,1
47,1921,0.4437621832,0.4995670021,1
47,1953,-0.3250722885,-0.02792537212,1
47,1985,-0.7022335529,-0.06796517968,1
47,2017,0.6920450926,-1.805132866,1
79,33,0.1385625899,0.5208234191,1
79,65,-0.1158366203,0.2796249688,1
79,97,0.135921061,-0.05509239435,1
79,129,0.6471800804,-0.3242971301,1
79,161,1.353952169,-0.6842883825,1
79,193,2.36070919,-1.191911697,1
79,225,1.633476496,-0.4798311591,1
79,257,NaN,NaN,2
79,289,0.6254954338,-0.1544054151,1
79,321,1.789728165,0.4692272544,1
79,353,2.352297783,0.8063310385,1
79,385,3.06191206,-0.1865847707,1
79,417,1.992822886,-0.06863741577,1
79,449,-0.3474253416,-0.7408998609,1
79,481,-1.909947395,-1.75196135,1
79,513,-1.687547207,-1.820873499,1
79,545,0.3331219554,-0.127140075,1
79,577,0.05487722158,0.4584669173,1
79,609,0.235162735,0.4439386427,1
79,641,0.3614297509,0.7131516337,1
79,673,-0.6522905827,1.492724419,1
79,705,-0.2513251007,0.9668859243,1
79,737,0.5353250504,0.3328329623,1
79,769,1.172730446,0.8476453424,1
79,801,1.317174196,2.804088116,1
79,833,1.58110261,2.280922413,1
79,865,2.114452839,1.794795513,1
79,897,2.676345348,4.173251152,1
79,929,2.861405611,-1.232800364,1
79,961,3.778502941,-2.199613094,1
79,993,3.586679697,-2.067742109,1
79,1025,2.618062019,-3.214462757,1
79,1057,0.2863763571,-3.43608284,1
79,1089,-0.2160854936,-2.592353344,1
79,1121,0.9167894125,0.04738074541,1
79,1153,0.3074190617,0.6311743855,1
79,1185,-0.2648501992,0.7678032517,1
79,1217,-0.8538503051,0.9622301459,1
79,1249,-1.778167248,-0.3678162694,1
79,1281,-1.557425261,-0.8863354325,1
79,1313,NaN,NaN,2
79,1345,NaN,NaN,2
79,1377,NaN,NaN,2
79,1409,2.372382402,-1.394395828,1
79,1441,0.9709345102,-3.568222523,1
79,1473,2.497261763,-5.664697647,1
79,1505,2.026486874,-4.094898224,1
79,1537,-0.2150039077,-0.4116844535,1
79,1569,-2.024749041,1.733233094,1
79,1601,-3.633149147,2.285059452,1
79,1633,-2.070474386,1.139810324,1
79,1665,-1.479678631,0.7353969812,1
79,1697,-0.9458471537,0.3797682822,1
79,1729,-0.1575746536,0.4507339597,1
79,1761,-0.2838076353,0.7609716058,1
79,1793,0.1999765635,1.860513687,1
79,1825,NaN,NaN,2
79,1857,-0.7334455252,0.2044858932,1
79,1889,0.0347674489,1.041935563,1
79,1921,0.05470298231,0.6813213825,1
79,1953,-0.6812115312,0.3919404149,1
79,1985,-1.059463024,1.346078515,1
79,2017,-1.074829578,-0.5864617825,1
111,33,1.128080726,0.2821708918,1
111,65,-0.09619630873,0.5233364701,1
111,97,0.07217523456,0.869740963,1
111,129,0.1133059263,0.2656139135,1
111,161,0.4181454182,-0.4141281843,1
111,193,1.022033453,-0.1039944291,1
111,225,0.6550406814,0.758493185,1
111,257,-0.8945043087,1.374581575,1
111,289,-0.9040463567,3.534620285,1
111,321,1.567412496,3.018938065,1
111,353,2.625278711,1.426032543,1
111,385,2.244852781,-0.3314269781,1
111,417,2.283407211,0.2748690844,1
111,449,1.694926262,1.319203377,1
111,481,-0.07793432474,0.4222040772,1
111,513,-2.627713203,-0.3887048662,1
111,545,-1.389317274,-0.5450108051,1
111,577,-0.1160117909,0.5493160486,1
111,609,-0.3261855245,1.622705936,1
111,641,-2.263298512,0.8835150003,1
111,673,-1.753162026,0.6111356616,1
111,705,-0.6731959581,0.7933585048,1
111,737,-0.05753444135,0.6340717077,1
111,769,NaN,NaN,2
111,801,1.471906066,1.577010393,1
111,833,1.619081616,1.89193213,1
111,865,3.274451733,2.143203259,1
111,897,3.233309507,2.209380627,1
111,929,1.837213993,-1.355160117,1
111,961,2.190574646,-2.741138935,1
111,993,2.526450396,-2.364221811,1
111,1025,NaN,NaN,2
111,1057,NaN,NaN,2
111,1089,NaN,NaN,2
111,1121,0.3807419538,-0.04334425926,1
111,1153,0.0195735693,-0.9247704148,1
111,1185,-0.07789117098,-1.068635225,1
111,1217,-0.6673387289,-2.122442722,1
111,1249,-1.785478115,-0.9896987081,1
111,1281,-1.062588096,0.906898737,1
111,1313,NaN,NaN,2
