PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 41, filenames: A:[41]AVI_Pos018_TimeSrs0018_TgUtrmcherry_K4K8MO.avi & B:[42]AVI_Pos018_TimeSrs0018_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.123711109,2.820612192,1
47,65,-0.04266864061,-1.269127607,1
47,97,-2.840669394,-3.171212673,1
47,129,-3.272703171,-4.192023277,1
47,161,-1.953907013,-4.258728027,1
47,193,-1.71122098,0.5993956327,1
47,225,-0.5214006901,1.209538221,1
47,257,0.6384029388,0.5886365771,1
47,289,-0.4455476999,-0.277326107,1
47,321,-3.683320045,0.1072764695,1
47,353,NaN,NaN,2
47,385,NaN,NaN,2
47,417,1.644072652,0.3798636198,1
47,449,2.496632099,-0.6126018167,1
47,481,4.417472839,-2.347383976,1
47,513,5.104124069,-4.339083672,1
47,545,0.4236851931,-0.7938152552,1
47,577,0.3696472645,-1.107768774,1
47,609,-0.6376897097,-2.385735273,1
47,641,0.3912725449,-4.028017044,1
47,673,-0.2298137546,-3.934727192,1
47,705,0.4162100554,-2.306534767,1
47,737,0.4977810383,-2.910005093,1
47,769,1.858084917,-3.948632956,1
47,801,1.972588539,-2.19157362,1
47,833,0.6198031902,-1.628345013,1
47,865,-1.400866151,-2.915914059,1
47,897,-3.003709316,-4.449405193,1
47,929,-0.8629769087,-1.258190393,1
47,961,1.119462252,-1.790826797,1
47,993,2.144184589,-1.287886739,1
47,1025,1.321814656,-0.05721879005,1
47,1057,2.03794384,1.952195525,1
47,1089,NaN,NaN,2
47,1121,-0.4887244701,-2.214027166,1
47,1153,0.1865767241,-2.801635742,1
47,1185,-0.2327336669,-2.796601057,1
47,1217,0.3804571629,-2.877512455,1
47,1249,0.3871407509,1.261655092,1
47,1281,0.6693812609,4.888142109,1
47,1313,0.3118771315,4.559959888,1
47,1345,-1.616408348,2.993851423,1
47,1377,-0.2059376836,2.308197975,1
47,1409,0.7844169736,0.04375725985,1
47,1441,1.782471418,-2.805583477,1
47,1473,2.096777916,-2.544395685,1
47,1505,0.6672124863,-0.5297367573,1
47,1537,0.7611246109,0.5955235958,1
47,1569,1.640921593,0.5861217976,1
47,1601,7.698987961,-1.627594709,1
47,1633,6.511674881,-4.087895393,1
47,1665,5.930607319,-3.86537075,1
47,1697,4.390239239,-0.5236029625,1
47,1729,0.9704687595,1.694494724,1
47,1761,1.900559425,-0.6141282916,1
47,1793,0.001344382763,-0.9284851551,1
47,1825,-0.4261136055,-1.13995409,1
47,1857,-0.4421474338,-0.6993867159,1
47,1889,-0.2714245617,-0.3909757137,1
47,1921,0.134988904,-0.7420554161,1
47,1953,-0.1661346555,-1.460002422,1
47,1985,0.1241548061,-0.9951920509,1
47,2017,0.5331406593,0.08267235756,1
79,33,1.040528893,0.5122811198,1
79,65,0.02085828781,-0.526910007,1
79,97,-0.06866842508,-0.9656565189,1
79,129,0.9079391956,-2.322762966,1
79,161,1.962742448,-2.67872715,1
79,193,0.9383431673,-1.723595619,1
79,225,-0.1542823315,-0.7271230221,1
79,257,-0.3691216111,-0.4703950584,1
79,289,-0.9657399654,-0.04333814234,1
79,321,-2.417624474,0.8847739697,1
79,353,-3.377712488,1.042755246,1
79,385,-2.115077019,0.7459445596,1
79,417,-1.789360523,0.2793911695,1
79,449,-0.422581315,-0.300144434,1
79,481,4.99655962,-3.405645847,1
79,513,3.838549376,-3.356485844,1
79,545,1.646645904,-1.004838228,1
79,577,1.58394599,-1.49526,1
79,609,1.431828022,-2.506122828,1
79,641,1.325762391,-2.993012905,1
79,673,-0.357779026,-2.118748188,1
79,705,-1.030375957,-0.08145952225,1
79,737,-0.19411695,-0.9876654148,1
79,769,0.01560254395,-2.166338444,1
79,801,-0.03088976443,-1.714005351,1
79,833,-0.6066706777,-0.7618701458,1
79,865,-3.932198048,-1.523763299,1
79,897,NaN,NaN,2
79,929,-1.191663027,-0.870428443,1
79,961,-0.9245173335,-1.552980423,1
79,993,-0.5216533542,-1.401587486,1
79,1025,-0.07335025072,0.1169050336,1
79,1057,-0.1588970721,2.65826273,1
79,1089,-2.059723377,1.337920904,1
79,1121,-2.858441114,0.2278772593,1
79,1153,-0.544121623,-0.6035126448,1
79,1185,0.02986598015,-1.02828455,1
79,1217,2.621376514,4.464898586,1
79,1249,0.6228892207,3.161123037,1
79,1281,0.3419502974,3.39426899,1
79,1313,0.6703752279,3.819393635,1
79,1345,-0.9016478658,1.554516554,1
79,1377,-2.379453182,-0.09470182657,1
79,1409,0.3280193806,-0.6048072577,1
79,1441,1.053683996,-1.702804804,1
79,1473,1.358420968,-1.119451284,1
79,1505,0.4258021116,-0.1229243279,1
79,1537,2.139473915,-0.9845809937,1
79,1569,3.97883153,-0.8757537603,1
79,1601,4.67448616,-0.9118317366,1
79,1633,5.319640636,-3.947035313,1
79,1665,5.133064747,-5.638600349,1
79,1697,NaN,NaN,2
79,1729,1.169558764,-0.5583767295,1
79,1761,0.004796400666,-0.9483745098,1
79,1793,-0.4779266417,-1.15513885,1
79,1825,-0.7030707002,-1.599617839,1
79,1857,-0.5815530419,-0.9866173267,1
79,1889,0.1154056638,-0.7661327124,1
79,1921,NaN,NaN,2
79,1953,-0.6001655459,-0.7849987149,1
79,1985,-0.453164041,-0.5395867825,1
79,2017,-0.502420187,-1.122517347,1
111,33,0.8067208529,-0.383831799,1
111,65,0.7509459257,-0.4650171399,1
111,97,0.6504628658,-0.2230038643,1
111,129,2.040017128,-1.241631031,1
111,161,2.648758888,-2.079024553,1
111,193,0.3817151189,-3.523821354,1
111,225,-0.3967331648,-1.338040829,1
111,257,-0.7833064198,0.4321094155,1
111,289,-0.6997857094,0.3554703295,1
111,321,-1.27099812,0.3527763486,1
111,353,-1.935749173,-0.1794196367,1
111,385,-1.404579163,-0.09656685591,1
111,417,-1.421523094,-0.2104439884,1
111,449,-0.9997143745,-0.2518824935,1
111,481,0.4916858673,0.146144107,1
111,513,2.074953556,-1.299800515,1
111,545,2.383019209,-0.7395991087,1
111,577,2.440254211,-1.402108073,1
111,609,2.82420969,-2.974451065,1
111,641,1.599965334,-5.678359985,1
111,673,NaN,NaN,2
111,705,-0.367742002,-0.5312755108,1
111,737,-0.392380178,0.2223184109,1
111,769,-0.5746335983,-0.4007720351,1
111,801,-1.356559873,-0.3467858434,1
111,833,-1.495142341,0.356993556,1
111,865,-1.593011856,-0.4004786015,1
111,897,-0.6586508751,0.6803623438,1
111,929,-0.82034266,-0.3826655149,1
111,961,-1.112527966,-1.060714602,1
111,993,-1.465989232,-1.231754899,1
111,1025,-0.6889981031,0.9623793364,1
111,1057,-0.8331782818,2.079116583,1
111,1089,-1.27347064,1.698495269,1
111,1121,-1.803988576,0.9159917235,1
111,1153,-1.592122078,1.132529259,1
111,1185,-0.877990067,1.699837327,1
111,1217,NaN,NaN,2
111,1249,0.6946778297,2.757928133,1
111,1281,-0.1182943732,0.819267869,1
111,1313,0.5377991199,0.09810203314,1
111,1345,0.1241887212,-0.2018191814,1
111,1377,-0.3204560876,-0.6362268925,1
111,1409,0.6318958402,-0.6721081138,1
111,1441,0.7240634561,-0.3909246325,1
111,1473,0.7061288953,-0.1966170967,1
111,1505,0.872526288,-0.622038424,1
111,1537,1.407877207,-1.017162085,1
111,1569,0.3907267451,-1.522807717,1
111,1601,-0.007332935929,-2.552395582,1
111,1633,NaN,NaN,2
111,1665,NaN,NaN,2
111,1697,0.175937295,-1.151731849,1
111,1729,-0.9652093053,-1.483459353,1
111,1761,-1.177852869,-1.000938058,1
111,1793,-0.6546446085,-0.4899740219,1
111,1825,-0.7597907782,-1.657489181,1
