PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 4, filenames: A:[4]AVI_Pos018_TimeSrs0018_TgUtrmcherry_K4K8MO.avi & B:[5]AVI_Pos018_TimeSrs0018_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,0.1351928711,-6.104022026,1
47,97,NaN,NaN,2
47,129,-3.986062527,-3.745709181,1
47,161,NaN,NaN,2
47,193,-5.347271919,-1.143399119,1
47,225,-4.225976944,-0.6602039337,1
47,257,-0.6048488617,-2.875097275,1
47,289,-2.482213974,-2.492494106,1
47,321,-4.677683353,1.483339548,1
47,353,-5.364339828,2.709906101,1
47,385,NaN,NaN,2
47,417,NaN,NaN,2
47,449,1.587945938,2.402048111,1
47,481,3.025319099,4.304607391,1
47,513,7.004135132,7.8409729,1
47,545,4.293012619,6.102889061,1
47,577,NaN,NaN,2
47,609,NaN,NaN,2
47,641,3.676174164,2.407637596,1
47,673,NaN,NaN,2
47,705,-2.781632423,5.889098644,1
47,737,NaN,NaN,2
47,769,NaN,NaN,2
47,801,NaN,NaN,2
47,833,NaN,NaN,2
47,865,4.228890896,-0.4979225397,1
47,897,4.752719402,-2.228017807,1
47,929,5.444054127,-6.102931976,1
47,961,NaN,NaN,2
47,993,6.492439747,-13.378479,1
47,1025,2.010791779,-12.16775322,1
47,1057,1.084134102,-12.70414543,1
47,1089,4.324691772,-8.326086044,1
47,1121,3.337155581,-8.341985703,1
47,1153,-1.783769131,-7.428217888,1
47,1185,-1.314739943,-10.90555573,1
47,1217,1.12280941,-10.54251385,1
47,1249,0.3708777428,-7.908816338,1
47,1281,NaN,NaN,2
47,1313,NaN,NaN,2
47,1345,NaN,NaN,2
47,1377,-11.29497051,-7.21928978,1
47,1409,-13.73004818,-5.325252533,1
47,1441,-12.48345566,-0.09660458565,1
47,1473,-13.40995026,3.271298885,1
47,1505,-12.66886806,2.602717876,1
47,1537,-14.54124832,1.165784836,1
47,1569,-13.55850124,0.4710936546,1
47,1601,-13.06588173,0.254732132,1
47,1633,-12.45638657,3.010117054,1
47,1665,-13.20245361,2.501330853,1
47,1697,-14.72535706,2.273776054,1
47,1729,-14.88008118,1.572097301,1
47,1761,-16.23796272,2.231508732,1
47,1793,NaN,NaN,2
47,1825,-14.632617,6.362923145,1
47,1857,-14.88974857,3.042715549,1
47,1889,-13.06114578,4.094462395,1
47,1921,NaN,NaN,2
47,1953,NaN,NaN,2
47,1985,NaN,NaN,2
47,2017,NaN,NaN,2
79,33,-2.418194056,1.524753332,1
79,65,-1.612514853,-4.358246803,1
79,97,-1.573731899,-3.324459553,1
79,129,-5.516387463,-1.166232824,1
79,161,-4.666303158,0.09024748206,1
79,193,-3.088152647,-0.01926070452,1
79,225,NaN,NaN,2
79,257,NaN,NaN,2
79,289,0.01279163361,0.5740886927,1
79,321,-2.698264599,3.235031128,1
79,353,-1.805439591,3.874692917,1
79,385,1.581024885,5.638278961,1
79,417,4.481488705,6.351120949,1
79,449,6.579493523,6.955996037,1
79,481,8.081226349,8.236836433,1
79,513,NaN,NaN,2
79,545,NaN,NaN,2
79,577,NaN,NaN,2
79,609,NaN,NaN,2
79,641,5.672183514,2.626307964,1
79,673,5.26069355,2.777823925,1
79,705,4.390129566,2.304512739,1
79,737,1.79220295,2.776657104,1
79,769,NaN,NaN,2
79,801,NaN,NaN,2
79,833,NaN,NaN,2
79,865,6.123624802,-0.9119431973,1
79,897,5.243642807,-2.247997761,1
79,929,4.338766575,-5.576928616,1
79,961,8.362802505,-10.72414589,1
79,993,7.527552605,-12.97607517,1
79,1025,3.520405293,-10.45760536,1
79,1057,NaN,NaN,2
79,1089,NaN,NaN,2
79,1121,-0.3634223938,-5.755563736,1
79,1153,0.608674407,-10.89410782,1
79,1185,0.9159477949,-11.95724106,1
79,1217,0.9736309052,-10.55834484,1
79,1249,-0.9849962592,-9.522177696,1
79,1281,NaN,NaN,2
79,1313,NaN,NaN,2
79,1345,-3.339118004,-9.157786369,1
79,1377,-6.310700893,-7.577694893,1
79,1409,-9.882019997,-1.184959888,1
79,1441,-11.14388943,-1.992213488,1
79,1473,-11.58388519,0.5030130148,1
79,1505,-12.3920517,1.406820774,1
79,1537,-12.9935894,0.4542409182,1
79,1569,-13.24693108,0.02324080467,1
79,1601,-15.60176277,0.1508082747,1
79,1633,-15.37891102,0.7484374642,1
79,1665,NaN,NaN,2
79,1697,-14.15880394,0.7722680569,1
79,1729,-13.46008587,1.279931903,1
79,1761,-13.67776299,1.989759326,1
79,1793,-15.02783203,5.333558083,1
79,1825,-14.45186138,7.440271378,1
79,1857,-16.33712006,2.414774179,1
79,1889,NaN,NaN,2
79,1921,-14.04331398,2.391631603,1
79,1953,NaN,NaN,2
79,1985,NaN,NaN,2
79,2017,-18.58100128,-1.776710033,1
111,33,-2.0388937,-0.1065767407,1
111,65,-2.187158823,-5.073809147,1
111,97,-2.256361008,-4.250259876,1
111,129,-2.12348175,-1.908524036,1
111,161,-1.393908024,0.2355856001,1
111,193,-0.6174081564,1.03029716,1
111,225,-2.692758083,0.9571326971,1
111,257,-3.747267962,0.9037220478,1
111,289,-2.762839794,1.480951905,1
111,321,-1.781510949,3.689917326,1
111,353,-0.8833701611,4.575721741,1
111,385,1.084104061,6.419107437,1
111,417,3.576492071,7.333535194,1
111,449,6.065988064,7.401491642,1
111,481,8.438652039,7.857011318,1
111,513,9.081678391,7.985069275,1
111,545,7.66648531,6.236179352,1
111,577,7.548424721,4.379954338,1
111,609,NaN,NaN,2
111,641,NaN,NaN,2
111,673,9.871412277,2.075237513,1
111,705,8.636077881,0.9777647853,1
111,737,4.824291229,2.10284996,1
111,769,1.554628849,0.5494913459,1
111,801,3.091129303,-0.5299896002,1
111,833,4.025157928,-1.402635098,1
111,865,6.085089684,-0.6862932444,1
111,897,6.065792561,-2.772834063,1
111,929,6.450375557,-6.436094761,1
111,961,7.04035759,-11.16491318,1
111,993,7.485620499,-12.3922596,1
111,1025,NaN,NaN,2
111,1057,NaN,NaN,2
111,1089,NaN,NaN,2
111,1121,1.944472313,-9.853198051,1
111,1153,3.626101971,-11.84018707,1
111,1185,3.2153368,-13.29645824,1
111,1217,1.953633308,-12.96680164,1
111,1249,0.004368931055,-10.38853168,1
111,1281,-1.474102497,-9.6606884,1
111,1313,-0.3213317394,-8.960003853,1
111,1345,-1.47998333,-8.285902023,1
111,1377,-4.254899979,-6.706169605,1
111,1409,NaN,NaN,2
111,1441,-11.7393856,-3.665839672,1
111,1473,NaN,NaN,2
111,1505,NaN,NaN,2
111,1537,-14.54350567,3.002207279,1
