PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 6, filenames: A:[6]AVI_Pos018_TimeSrs0018_TgUtrmcherry_K4K8MO.avi & B:[7]AVI_Pos018_TimeSrs0018_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,8.064259529,14.72962284,1
47,65,11.2750473,11.33697891,1
47,97,12.95697117,9.185576439,1
47,129,10.69177341,13.35631371,1
47,161,10.61629105,16.99456787,1
47,193,11.8121624,17.73061752,1
47,225,NaN,NaN,2
47,257,17.84782982,18.68815613,1
47,289,19.80152702,17.88455009,1
47,321,19.69790268,19.11090088,1
47,353,NaN,NaN,2
47,385,NaN,NaN,2
47,417,NaN,NaN,2
47,449,21.52721024,20.36710167,1
47,481,NaN,NaN,2
47,513,NaN,NaN,2
47,545,NaN,NaN,2
47,577,25.40016937,15.08825302,1
47,609,24.14620781,14.12642479,1
47,641,25.47513771,13.19388962,1
47,673,26.35207748,9.8048172,1
47,705,28.47988319,8.069278717,1
47,737,29.39232826,9.231312752,1
47,769,28.56040573,9.44656086,1
47,801,NaN,NaN,2
47,833,NaN,NaN,2
47,865,30.2966671,-3.101185322,1
47,897,NaN,NaN,2
47,929,26.97171211,-0.1432266235,1
47,961,NaN,NaN,2
47,993,NaN,NaN,2
47,1025,NaN,NaN,2
47,1057,NaN,NaN,2
47,1089,NaN,NaN,2
47,1121,12.00957775,-10.94277191,1
47,1153,12.89503098,-8.232991219,1
47,1185,9.962749481,-9.945406914,1
47,1217,8.094485283,-11.44917297,1
47,1249,10.34880733,-10.88431931,1
47,1281,7.659500122,-9.349776268,1
47,1313,6.108963966,-6.403285503,1
47,1345,5.52021265,-4.162335396,1
47,1377,3.880865812,-5.636400223,1
47,1409,5.633650303,-5.183872223,1
47,1441,7.062530518,-2.66547966,1
47,1473,4.020796776,-0.495010376,1
47,1505,NaN,NaN,2
47,1537,NaN,NaN,2
47,1569,NaN,NaN,2
47,1601,0.4253549576,-4.479306221,1
47,1633,-2.707568645,0.368729353,1
47,1665,-3.059625626,2.28537488,1
47,1697,0.2492332458,1.223754287,1
47,1729,-0.8398382664,1.627855539,1
47,1761,-2.247702122,1.757328868,1
47,1793,-1.822032928,2.511251926,1
47,1825,NaN,NaN,2
47,1857,1.729813576,-0.281704545,1
47,1889,0.9517893791,-0.8555195332,1
47,1921,-0.3909769058,0.4206645489,1
47,1953,-0.3947563171,2.402201414,1
47,1985,1.12133038,-0.04531802237,1
47,2017,-3.020429611,-0.01907384396,1
79,33,5.417971611,12.50919628,1
79,65,9.387639046,10.16332626,1
79,97,10.99443531,9.746008873,1
79,129,NaN,NaN,2
79,161,12.99399471,19.45278931,1
79,193,12.46213055,15.56302261,1
79,225,13.46573162,16.47132874,1
79,257,14.92059422,16.99595451,1
79,289,17.32307434,17.85724449,1
79,321,19.09893036,18.98674583,1
79,353,17.91238213,18.04964256,1
79,385,NaN,NaN,2
79,417,19.20088387,19.99474335,1
79,449,19.49035263,20.74521446,1
79,481,23.75104904,20.04684448,1
79,513,26.45654869,18.39310837,1
79,545,28.40197945,16.74508858,1
79,577,28.58561897,14.71780777,1
79,609,26.87199974,13.60670757,1
79,641,26.30593681,12.32519817,1
79,673,27.31002235,11.64054298,1
79,705,28.46160889,9.835395813,1
79,737,29.54714394,7.437655926,1
79,769,30.38640785,4.0099473,1
79,801,NaN,NaN,2
79,833,NaN,NaN,2
79,865,29.06708527,-0.9724745154,1
79,897,28.05301285,-0.8913391829,1
79,929,24.94686127,-1.751092672,1
79,961,20.93344116,-3.48803091,1
79,993,19.90884399,-6.159052372,1
79,1025,18.70609665,-6.337120056,1
79,1057,15.95483398,-8.718663216,1
79,1089,15.42914581,-10.4262991,1
