PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 23, filenames: A:[23]AVI_Pos018_TimeSrs0018_TgUtrmcherry_K4K8MO.avi & B:[24]AVI_Pos018_TimeSrs0018_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.099703431,2.446600676,1
47,65,0.07291734219,-2.296059132,1
47,97,0.3323106766,-1.74461782,1
47,129,0.3053718805,0.1345643997,1
47,161,0.9139933586,0.1561984271,1
47,193,NaN,NaN,2
47,225,NaN,NaN,2
47,257,-1.12657392,-0.9021924734,1
47,289,0.136841774,-0.9614555836,1
47,321,0.7074568272,0.1169563681,1
47,353,-0.2602343559,1.993896604,1
47,385,0.4220546484,3.021845341,1
47,417,1.544563293,2.908478737,1
47,449,1.297789097,0.9018833637,1
47,481,3.325319767,0.9391955137,1
47,513,1.432960987,-0.3567643464,1
47,545,1.049573898,-0.8343412876,1
47,577,3.435667515,-0.621588707,1
47,609,2.514493942,-0.8414531946,1
47,641,1.172480106,-0.1883958578,1
47,673,1.398580313,-0.8501563072,1
47,705,0.7040910721,-0.8723964691,1
47,737,0.5652666092,-0.5842185616,1
47,769,1.139006853,-0.9739220142,1
47,801,0.551620245,1.257117033,1
47,833,1.157997727,2.611087084,1
47,865,0.01542681456,2.188887358,1
47,897,0.1885056496,1.377354383,1
47,929,1.047830105,2.472524166,1
47,961,1.192594647,1.235875845,1
47,993,1.428675413,0.1140781641,1
47,1025,2.475914478,-0.4194909334,1
47,1057,2.982311726,-3.217418671,1
47,1089,1.518131256,-1.498119593,1
47,1121,NaN,NaN,2
47,1153,0.794793725,-0.5521322489,1
47,1185,0.6359208226,0.2215629816,1
47,1217,1.193985462,-0.05829019845,1
47,1249,NaN,NaN,2
47,1281,3.768029213,-6.933763504,1
47,1313,NaN,NaN,2
47,1345,-1.69918251,1.290691495,1
