PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 13, filenames: A:[13]AVI_Pos018_TimeSrs0018_TgUtrmcherry_K4K8MO.avi & B:[14]AVI_Pos018_TimeSrs0018_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,NaN,NaN,2
47,97,NaN,NaN,2
47,129,NaN,NaN,2
47,161,NaN,NaN,2
47,193,NaN,NaN,2
47,225,NaN,NaN,2
47,257,NaN,NaN,2
47,289,6.625547409,5.465103149,1
47,321,8.680599213,5.327754974,1
47,353,11.79127693,7.834260464,1
47,385,14.52026367,6.141825199,1
47,417,NaN,NaN,2
47,449,NaN,NaN,2
47,481,10.28591633,0.7423715591,1
47,513,11.23910427,4.63871336,1
47,545,11.41506577,2.692573071,1
47,577,13.17868042,2.93461442,1
47,609,9.095149994,3.358021021,1
47,641,NaN,NaN,2
47,673,10.94885063,-1.515251279,1
47,705,12.65240669,1.68933773,1
47,737,9.257471085,2.57949996,1
47,769,6.847757339,4.210800171,1
47,801,NaN,NaN,2
47,833,NaN,NaN,2
47,865,NaN,NaN,2
47,897,6.414495468,2.420955181,1
47,929,9.937254906,1.944000721,1
47,961,9.724941254,2.259285212,1
47,993,6.769499779,1.181054592,1
47,1025,6.345822811,1.506089449,1
47,1057,8.602552414,0.7857522964,1
47,1089,10.72793579,-0.4957340956,1
47,1121,9.850681305,-0.06473398209,1
47,1153,NaN,NaN,2
47,1185,9.630529404,0.6732044816,1
47,1217,9.053138733,-4.641074181,1
47,1249,2.938054085,-3.620303154,1
47,1281,3.196120262,-3.205696583,1
47,1313,4.729056358,-3.209282398,1
47,1345,5.811852932,-1.049750566,1
47,1377,1.371968269,-0.0988214016,1
47,1409,-0.7722992897,1.115919709,1
47,1441,2.629379272,3.776082993,1
47,1473,4.027310371,2.629045486,1
47,1505,1.063879967,5.198433399,1
47,1537,-0.1800403595,5.058791637,1
47,1569,0.2336440086,2.290585518,1
47,1601,0.8404111862,1.423848152,1
47,1633,NaN,NaN,2
47,1665,NaN,NaN,2
47,1697,NaN,NaN,2
47,1729,NaN,NaN,2
47,1761,-2.663704872,3.739991426,1
47,1793,-2.328950882,6.642253876,1
47,1825,-6.50932312,11.03852654,1
47,1857,-4.491628647,11.3878746,1
47,1889,-4.54583168,5.987272263,1
47,1921,-4.024013519,5.972017288,1
47,1953,-3.204937935,6.183833122,1
47,1985,NaN,NaN,2
47,2017,9.895139694,-12.65917683,1
79,33,4.469768524,3.869813442,1
79,65,6.428572655,3.612293482,1
79,97,5.270876408,3.607683659,1
79,129,5.468870163,8.116113663,1
79,161,5.761629581,9.947756767,1
79,193,6.536996841,8.953227043,1
79,225,NaN,NaN,2
79,257,7.880749702,7.374237061,1
79,289,9.035041809,9.091772079,1
79,321,10.12614727,8.403303146,1
79,353,NaN,NaN,2
79,385,NaN,NaN,2
79,417,NaN,NaN,2
79,449,12.1332655,-1.026867747,1
79,481,11.39613342,0.1991021633,1
79,513,11.59439278,1.904839039,1
79,545,10.61610985,3.782304287,1
79,577,11.13744164,3.609073639,1
79,609,9.897140503,-1.412936211,1
79,641,9.839421272,-1.050240993,1
79,673,10.41444969,-0.9867925644,1
79,705,13.27613735,5.359348774,1
79,737,12.40157795,4.667649269,1
79,769,11.56127071,3.167380095,1
79,801,11.74844551,3.272413015,1
79,833,10.47530937,2.284051657,1
79,865,9.395168304,3.742617607,1
79,897,9.885134697,3.823421001,1
79,929,10.40153217,0.9709808826,1
79,961,9.500429153,0.4651820064,1
79,993,7.917530537,0.08309030533,1
79,1025,9.418292999,3.612220049,1
79,1057,9.73379612,3.88975215,1
79,1089,9.994239807,-1.05497992,1
79,1121,9.180808067,-0.8446793556,1
79,1153,10.02827835,-0.3412762284,1
79,1185,9.751455307,-1.623711824,1
79,1217,7.317120075,-4.145734787,1
79,1249,5.085289955,-4.658127785,1
79,1281,2.522312164,-2.348804712,1
79,1313,3.339670181,-2.849725246,1
79,1345,4.234378815,-1.521559,1
79,1377,NaN,NaN,2
79,1409,3.897222519,-0.03846433759,1
79,1441,NaN,NaN,2
79,1473,NaN,NaN,2
79,1505,2.23504591,3.818898201,1
79,1537,2.124332428,4.277860641,1
79,1569,2.66463232,4.327467918,1
79,1601,4.378778458,3.650728703,1
79,1633,5.295044899,2.899190187,1
79,1665,NaN,NaN,2
79,1697,0.006602227688,0.9648448229,1
79,1729,-2.143221378,0.9364659786,1
79,1761,-0.6927773952,3.658872843,1
79,1793,-0.1798895001,5.993744373,1
79,1825,0.1182091236,7.710803509,1
79,1857,NaN,NaN,2
79,1889,NaN,NaN,2
79,1921,NaN,NaN,2
79,1953,-0.8095861673,4.697154045,1
79,1985,-2.549059391,2.902975798,1
79,2017,0.8271729946,-2.873810053,1
111,33,1.078299999,0.5943747759,1
111,65,3.209641457,2.492162228,1
111,97,5.378971577,3.337681293,1
111,129,NaN,NaN,2
111,161,9.098309517,7.799042225,1
111,193,NaN,NaN,2
111,225,8.896903038,6.02047205,1
111,257,10.23090172,7.736763,1
111,289,10.89903259,10.2369976,1
111,321,11.75766277,9.652451515,1
111,353,NaN,NaN,2
111,385,NaN,NaN,2
111,417,11.01470184,3.963959217,1
111,449,9.776230812,-0.2618639469,1
111,481,9.181485176,-1.085967541,1
111,513,12.19491005,2.86872077,1
111,545,10.69261837,3.954083681,1
111,577,9.927176476,3.686466217,1
111,609,NaN,NaN,2
111,641,7.560982704,-1.263093948,1
111,673,12.85034657,0.6712858677,1
111,705,13.27599525,4.345994949,1
111,737,13.17609024,4.330587387,1
111,769,13.34788322,3.568602562,1
111,801,14.05504227,3.500644684,1
111,833,NaN,NaN,2
111,865,13.02730751,2.825285912,1
111,897,13.39548683,0.9734401703,1
111,929,11.85092068,-0.0661970377,1
111,961,9.514268875,-0.6193912625,1
111,993,7.008896828,0.1027478576,1
111,1025,7.986635208,2.51987648,1
111,1057,8.496340752,2.386378527,1
111,1089,NaN,NaN,2
111,1121,12.12080193,-2.00412488,1
111,1153,8.790514946,-1.636723399,1
111,1185,8.520929337,-1.740486264,1
111,1217,8.027704239,-2.251684189,1
111,1249,4.762226105,-3.792696953,1
111,1281,7.177893162,-3.417290449,1
111,1313,6.870088577,-3.763703585,1
111,1345,4.292825222,-0.7759292722,1
111,1377,3.912921906,-1.930384398,1
111,1409,3.857316732,-0.1165638566,1
111,1441,NaN,NaN,2
111,1473,NaN,NaN,2
111,1505,NaN,NaN,2
111,1537,NaN,NaN,2
111,1569,3.960185051,4.412387371,1
111,1601,3.454892874,4.076958656,1
111,1633,2.642005682,2.694008827,1
