PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 7, filenames: A:[7]AVI_Pos018_TimeSrs0018_TgUtrmcherry_K4K8MO.avi & B:[8]AVI_Pos018_TimeSrs0018_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,12.91633034,14.30718327,1
47,65,12.13117218,12.11642265,1
47,97,NaN,NaN,2
47,129,17.09621429,10.76572037,1
47,161,15.60476685,12.50416088,1
47,193,18.16122246,13.21723175,1
47,225,20.51371193,13.68278122,1
47,257,NaN,NaN,2
47,289,20.49680138,14.69835281,1
47,321,19.39658737,13.79197121,1
47,353,17.9649334,18.45218658,1
47,385,NaN,NaN,2
47,417,18.25485229,21.2312851,1
47,449,18.8222599,16.93545341,1
47,481,21.80341911,14.09373283,1
47,513,25.47059631,13.43850136,1
47,545,26.11660957,12.3972683,1
47,577,29.30167389,9.532959938,1
47,609,31.27001762,10.07336426,1
47,641,32.19339752,11.76008415,1
47,673,30.67505836,11.27260208,1
47,705,30.30502319,10.22022533,1
47,737,NaN,NaN,2
47,769,28.3445816,5.242432594,1
47,801,25.42720413,5.593198776,1
47,833,NaN,NaN,2
47,865,NaN,NaN,2
47,897,25.87119865,3.475255966,1
47,929,25.24183083,1.702959299,1
47,961,23.11021042,-0.5064557791,1
47,993,24.51914215,-4.900627136,1
47,1025,28.47894478,-8.336872101,1
47,1057,25.71959114,-6.626743317,1
47,1089,NaN,NaN,2
47,1121,30.24779892,-8.591065407,1
47,1153,24.08600998,-8.036224365,1
47,1185,19.41113091,-7.963445187,1
47,1217,16.2889576,-5.736850739,1
47,1249,14.41143036,-6.262149811,1
47,1281,13.75535965,-5.883300781,1
47,1313,12.39484978,-3.229743958,1
47,1345,NaN,NaN,2
47,1377,NaN,NaN,2
47,1409,8.749259949,-4.337386131,1
47,1441,4.602778435,-3.344527483,1
47,1473,4.080964088,-3.36686945,1
47,1505,NaN,NaN,2
47,1537,2.14475584,-2.986697197,1
47,1569,4.274947166,0.1484565735,1
47,1601,2.104965687,-2.064567804,1
47,1633,0.4238219261,-0.1731247902,1
47,1665,0.2559499741,-1.001924276,1
47,1697,0.814902544,-0.769192338,1
47,1729,1.117440104,-0.1882135272,1
47,1761,0.7954699993,-1.244769573,1
47,1793,1.057928324,3.543634653,1
47,1825,-2.723397017,5.735981464,1
47,1857,NaN,NaN,2
47,1889,0.665496707,1.369719744,1
47,1921,-1.212157369,2.144466877,1
47,1953,-1.712292433,2.457973957,1
47,1985,-2.776214361,2.873376846,1
47,2017,NaN,NaN,2
79,33,11.79334927,13.75374126,1
79,65,12.23001194,11.81663418,1
79,97,12.10849762,12.28962612,1
79,129,NaN,NaN,2
79,161,NaN,NaN,2
79,193,14.98388004,11.19416809,1
79,225,17.19207001,14.59636307,1
79,257,18.38379669,16.10296059,1
79,289,19.40914917,20.27330589,1
79,321,19.3569622,16.60334778,1
79,353,19.61981964,17.86687279,1
79,385,20.16771507,19.65090942,1
79,417,21.96251106,19.14132309,1
79,449,23.37345695,17.70780373,1
79,481,25.30460358,17.15875816,1
79,513,26.55870438,15.42645264,1
79,545,27.52685738,13.78361702,1
79,577,29.45901299,13.6698637,1
79,609,34.24245453,12.59710598,1
79,641,32.55865479,13.44918823,1
79,673,30.28569031,10.03150558,1
79,705,30.44077873,7.702000618,1
79,737,NaN,NaN,2
79,769,NaN,NaN,2
79,801,27.45324516,4.147422791,1
79,833,26.29754639,4.476682663,1
79,865,25.94159698,3.975363255,1
79,897,26.11473465,1.938141346,1
79,929,25.81515503,0.02093726397,1
79,961,25.73454666,-2.879831314,1
79,993,26.32042122,-2.965486765,1
79,1025,25.80306435,-4.009670734,1
79,1057,NaN,NaN,2
79,1089,NaN,NaN,2
79,1121,NaN,NaN,2
79,1153,21.06864548,-8.474815369,1
79,1185,19.12203979,-8.401193619,1
79,1217,17.75876999,-8.675151825,1
79,1249,15.38286304,-8.592562675,1
79,1281,13.38667583,-7.71136713,1
79,1313,NaN,NaN,2
79,1345,NaN,NaN,2
79,1377,8.959354401,-6.311526775,1
79,1409,7.507177353,-5.547515869,1
79,1441,NaN,NaN,2
79,1473,4.681402683,-4.539018631,1
79,1505,NaN,NaN,2
79,1537,2.531795502,-3.72842598,1
79,1569,3.031946182,0.303365767,1
79,1601,1.420823574,-0.5214674473,1
79,1633,0.4024748206,-0.4626371861,1
79,1665,-0.01154917479,-0.6217318773,1
79,1697,-0.04643958807,-0.2729023099,1
79,1729,-0.7369270325,-0.2668904066,1
79,1761,NaN,NaN,2
79,1793,-3.109996557,0.5757648945,1
79,1825,NaN,NaN,2
79,1857,NaN,NaN,2
79,1889,-1.067279577,0.8822079897,1
79,1921,-1.252970338,1.462250233,1
79,1953,-1.143874288,2.812695503,1
79,1985,-0.7637268305,2.37225771,1
79,2017,0.4046106339,-2.270382404,1
111,33,10.58934212,13.65889168,1
111,65,11.79180241,8.933933258,1
111,97,12.56307411,10.38158131,1
111,129,13.13036442,12.72281933,1
111,161,NaN,NaN,2
111,193,NaN,NaN,2
111,225,15.1250782,15.06174755,1
111,257,18.91147804,17.44554329,1
111,289,NaN,NaN,2
111,321,19.71440887,18.69855881,1
111,353,19.55919838,18.26558876,1
111,385,20.29684448,17.3873539,1
111,417,22.50831413,17.67418098,1
111,449,24.49533463,19.46230698,1
111,481,26.52863312,19.01441574,1
111,513,28.44674873,17.43545723,1
111,545,29.28805542,16.22047234,1
111,577,NaN,NaN,2
111,609,NaN,NaN,2
111,641,32.17211151,15.37037849,1
111,673,29.96179962,11.41038227,1
111,705,30.03699875,9.480493546,1
111,737,30.6088295,8.028886795,1
111,769,31.94995117,6.396886349,1
111,801,32.38770676,2.892778635,1
111,833,30.12062454,1.139357805,1
111,865,28.69291878,-0.7707424164,1
111,897,27.66514587,-0.2408254147,1
111,929,26.86987495,-1.846153378,1
111,961,NaN,NaN,2
111,993,26.0964241,-2.448408604,1
111,1025,24.93694687,-2.454075336,1
111,1057,NaN,NaN,2
111,1089,25.28909111,-7.468017578,1
111,1121,22.25583267,-9.131941795,1
111,1153,20.20543671,-9.065867424,1
111,1185,18.64832878,-8.437912941,1
111,1217,17.77692223,-8.761766434,1
111,1249,14.31509781,-8.251484871,1
111,1281,11.91797829,-6.975533009,1
111,1313,10.04596233,-6.266654491,1
111,1345,8.507235527,-6.29952383,1
111,1377,8.068698883,-6.352545261,1
111,1409,7.467370987,-6.147356987,1
111,1441,7.334202766,-5.383164883,1
111,1473,7.819141388,-4.213639259,1
111,1505,NaN,NaN,2
111,1537,4.520789146,-1.746279836,1
111,1569,3.382111788,-0.08717703819,1
111,1601,0.3954002857,-0.03322833776,1
111,1633,-1.133170366,-1.200771451,1
111,1665,-0.348454684,0.5645699501,1
111,1697,-1.148626089,0.1194576398,1
111,1729,-1.529373407,0.4261285663,1
111,1761,-1.326497197,0.896394372,1
111,1793,-1.00404501,1.556149364,1
111,1825,-0.5846538544,0.3331344128,1
111,1857,NaN,NaN,2
111,1889,-2.701284409,0.8651819825,1
111,1921,-1.785535574,1.035720587,1
111,1953,-1.29758954,1.097190619,1
111,1985,-0.6372112036,1.579576492,1
111,2017,-0.5637151003,-2.070144653,1
143,33,NaN,NaN,2
143,65,13.17690659,7.933036804,1
143,97,12.66337395,8.733988762,1
143,129,13.25294971,12.73007202,1
143,161,14.9700489,18.18291473,1
143,193,NaN,NaN,2
143,225,15.91819572,14.61474895,1
143,257,16.28793907,16.64065552,1
143,289,NaN,NaN,2
143,321,19.27998924,19.6456337,1
143,353,18.92503548,18.66036797,1
143,385,19.93427086,17.91205788,1
143,417,22.07898331,19.16513634,1
143,449,24.73613739,20.6039772,1
143,481,26.25077438,19.84998703,1
143,513,27.78518677,18.35479355,1
143,545,30.50845718,16.1436367,1
