PIVlab, ASCII chart output - 17-Jul-2025
FRAME: 6, filenames: A:[6]MAX_Pos0017_TgUtrmcherry_K4K8Mutant.avi & B:[7]MAX_Pos0017_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
24,1205,-1.474473357,1.035550356,1
24,1221,-1.709007502,1.935850978,1
24,1237,-2.531526566,2.801669598,1
24,1253,-1.498063207,3.203583717,1
24,1269,1.069906473,1.58473587,1
24,1285,-3.080136299,3.271947384,1
40,21,-5.896152496,-4.24505043,1
40,37,-5.015021801,-4.693123817,1
40,53,-4.622031689,-2.818448305,1
40,69,-4.71723175,-2.762393951,1
40,85,-3.951183558,-3.656374931,1
40,101,-1.825085163,-5.323535919,1
40,117,-2.964078426,-4.969643593,1
40,133,-4.299563408,-3.56135416,1
40,149,-3.439022779,-3.835801125,1
40,165,-2.689311266,-3.528895378,1
40,181,-1.808172464,-3.278517246,1
40,197,-1.257943869,-3.634362221,1
40,213,-2.799060583,-2.524490356,1
40,229,-3.130745411,-2.249418736,1
40,245,-2.790174484,-2.198771238,1
40,261,-3.67612195,-1.413512349,1
40,277,-4.298519135,-1.055046558,1
40,293,-5.0009408,-0.8052297831,1
40,309,-5.491265774,-0.9180083275,1
40,325,-5.33015871,-1.082497478,1
40,341,-4.344471931,-1.332484245,1
40,357,-2.568716764,-2.646848679,1
40,373,-2.308342695,-2.950212002,1
40,389,-3.626821041,-0.9166049361,1
40,405,-4.465096474,-0.4705677032,1
40,421,-4.294103622,-0.2920620441,1
40,437,-3.245090485,-0.3818734288,1
40,453,-2.918509007,-0.2904247344,1
40,469,-4.498915672,0.01488628983,1
40,485,-4.980280876,-0.09616747499,1
40,501,-5.137719154,-0.3183492422,1
40,517,-3.300753593,0.08608540893,1
40,533,-2.73736763,0.4211108387,1
40,549,-2.142958164,0.4713339806,1
40,565,-2.381746292,0.06292128563,1
40,581,-2.063445807,-1.190223694,1
40,597,-1.107986212,0.7380577326,1
40,613,-1.023137212,0.4173600674,1
40,629,1.77392745,0.222843647,1
40,645,0.08945643902,-0.7581650019,1
40,661,-1.647018909,0.6100085974,1
40,677,-2.799114704,1.368742228,1
40,693,-1.521281242,1.666602612,1
40,709,0.2432108223,2.4880898,1
40,725,1.477313995,2.919608593,1
40,741,-0.2882805169,2.308496952,1
40,757,-1.571026325,2.674470425,1
40,773,-1.006324768,3.989628077,1
40,789,-2.171002865,2.263171196,1
40,805,-2.530596733,2.454814434,1
40,821,-2.595088959,2.158679485,1
40,837,-2.43183136,2.175411701,1
40,853,-3.124472618,2.282782316,1
40,869,-3.996007442,0.7724049091,1
40,885,-5.180470467,0.2373947501,1
40,901,-6.925656319,1.937955379,1
40,917,-1.28151989,1.813312531,1
40,933,-3.4107728,3.796634674,1
40,949,-2.855010271,2.371470928,1
40,965,-2.140255213,2.025605679,1
40,981,-0.652674675,1.61326468,1
40,997,-1.240477562,0.1774553061,1
40,1013,-0.9969389439,1.151231766,1
40,1029,-1.059009433,1.985584497,1
40,1045,-1.748513103,2.083285809,1
40,1061,-1.16604805,4.58851862,1
40,1077,-0.7167738676,5.311683655,1
40,1093,0.1728740036,3.307563543,1
40,1109,-0.398856163,1.85782671,1
40,1125,-1.753656387,1.062623978,1
40,1141,-1.293216109,3.8134799,1
40,1157,0.3343446255,4.633930683,1
40,1173,-1.249763608,1.352599978,1
40,1189,-1.809463501,0.5768641233,1
40,1205,-1.787395,0.2915830612,1
40,1221,-1.427722216,1.167982936,1
40,1237,-1.603946686,1.556584835,1
40,1253,-1.350786924,2.548804045,1
40,1269,-0.00551712513,1.385327458,1
40,1285,-8.135763168,5.707517624,1
56,21,-3.747119904,-1.978825808,1
56,37,-4.175077438,-2.984308958,1
56,53,-3.791133881,-3.032343864,1
56,69,-3.826060772,-3.687680244,1
56,85,-4.058961868,-3.896395445,1
56,101,-1.748258591,-4.665760994,1
56,117,-3.296133041,-4.622833252,1
56,133,-3.868599415,-3.840685844,1
56,149,-2.842070341,-4.51638031,1
56,165,-2.814374447,-3.618221045,1
56,181,-2.43320775,-3.141470194,1
56,197,-2.161020279,-2.991176128,1
56,213,-2.632462978,-2.126266956,1
56,229,-3.093235731,-1.973250151,1
56,245,-3.331419706,-1.922235966,1
56,261,-3.851377726,-1.49116683,1
56,277,-4.101408005,-0.8984885216,1
56,293,-4.351462364,-0.729804039,1
56,309,-4.563378811,-1.077416301,1
56,325,-4.488302231,-1.166760445,1
56,341,-4.568880081,-1.418482065,1
56,357,-3.228995323,-1.39076817,1
56,373,-2.376086235,-1.989906549,1
56,389,-3.113100052,-0.9282830358,1
56,405,-3.102539539,0.01103430986,1
56,421,3.635331869,0.4687633514,1
56,437,-2.971297503,0.3169125915,1
56,453,-2.607009172,-0.5023861527,1
56,469,-2.798485041,-0.5724942088,1
56,485,-3.349971771,-0.7876219749,1
56,501,-3.477046967,0.03189465404,1
56,517,-2.374531746,0.4902025461,1
56,533,-1.714587688,0.7243770361,1
56,549,-0.9828499556,1.273536563,1
56,565,-1.193749905,1.325203061,1
56,581,-1.289692402,-0.1466604471,1
56,597,-0.03444439173,-0.05313768983,1
56,613,-0.1927341819,0.5678705573,1
56,629,0.3633204699,0.05391743034,1
56,645,0.02184772491,0.07271718979,1
56,661,-0.5103374124,0.2810334861,1
56,677,-2.342740536,-0.9291453958,1
56,693,-2.995753288,-0.6178612709,1
56,709,-0.5581527948,1.678036928,1
56,725,1.527276278,2.463378668,1
56,741,0.2145172954,1.499612927,1
56,757,-1.240114689,0.991304636,1
56,773,-0.5839669704,3.434929371,1
56,789,-1.489349604,2.191478729,1
56,805,-1.85893774,1.9461236,1
56,821,0.1481952667,3.578208923,1
56,837,-0.6568500996,3.337064028,1
56,853,-0.7501454353,1.92817378,1
56,869,-2.343558073,1.059839249,1
56,885,-3.248245478,0.3446983099,1
56,901,4.433908463,-4.125014782,1
56,917,-0.6699035168,2.53737545,1
56,933,-2.157936811,3.405284643,1
56,949,-2.934182644,2.561420441,1
56,965,-2.387561798,2.298335314,1
56,981,-1.543816328,1.698609829,1
56,997,-1.242908597,1.207499981,1
56,1013,-1.122018456,0.7803486586,1
56,1029,-1.345628023,1.625591516,1
56,1045,-1.788170457,2.24738884,1
56,1061,-1.231579542,2.706103086,1
56,1077,-0.3126069307,3.418130875,1
56,1093,-0.07627546787,3.37389636,1
56,1109,-0.7114129066,2.591033459,1
56,1125,-1.361830115,2.160205126,1
56,1141,-1.695854902,2.482911825,1
56,1157,-2.038743258,1.960680485,1
56,1173,-2.053709507,2.062447071,1
56,1189,-2.0962286,1.889874816,1
56,1205,-1.72628665,0.9553865194,1
56,1221,-0.9916632175,1.041360736,1
56,1237,-1.458993435,1.045829892,1
56,1253,7.033798218,0.8418902159,1
56,1269,-0.9131946564,2.119644642,1
56,1285,-2.130625248,4.209856033,1
72,21,-2.182258368,-2.63024807,1
72,37,-3.126860857,-3.397469044,1
72,53,-2.82861805,-3.661251307,1
72,69,-3.490371466,-3.872347832,1
72,85,-3.091964722,-3.39266777,1
72,101,-2.113394737,-11.97785759,1
72,117,-3.886373997,-3.727037907,1
72,133,-4.030548096,-3.72589469,1
72,149,-3.318169117,-3.715629101,1
72,165,-2.398216963,-3.129541636,1
72,181,-1.847381353,-2.956221342,1
72,197,-2.083660364,-2.598211288,1
72,213,-2.553052902,-1.780605793,1
72,229,-3.020251751,-1.134498119,1
72,245,-3.696722746,-1.717580199,1
72,261,-3.58168745,-1.504240513,1
72,277,-3.415849447,-0.7335776091,1
72,293,-3.68959403,-0.8906632066,1
72,309,-3.789291382,-0.7740638256,1
72,325,-4.073057175,-0.786255002,1
72,341,-5.012251854,-0.9694547653,1
72,357,-4.908987999,-1.292308807,1
72,373,-4.135996342,-1.427541971,1
72,389,-3.356563568,-0.8820537329,1
72,405,-2.934907913,0.1711398661,1
72,421,-2.81021595,2.620491982,1
72,437,-2.282417536,0.3188266754,1
72,453,-2.538098574,0.1150147021,1
72,469,-2.683104753,-0.4451873004,1
72,485,-3.021961212,-0.6744314432,1
72,501,-3.699073792,0.4253125191,1
72,517,-2.027326822,-0.0144610405,1
72,533,-1.354049444,1.043164849,1
72,549,0.4840010405,1.958166718,1
72,565,0.8222497106,1.371468306,1
72,581,0.1861827374,0.4603042006,1
72,597,-0.9190426469,-0.2746802568,1
72,613,-1.520293593,-0.867454052,1
72,629,-0.8174206018,0.08805703372,1
72,645,-0.8785610199,0.4603836536,1
72,661,-0.04674762487,-1.982875466,1
72,677,-1.443780541,-1.695709705,1
72,693,-2.853646517,-0.881690979,1
72,709,-0.2293875515,1.194778323,1
72,725,1.293617129,1.352557659,1
72,741,0.9548888206,1.170388222,1
72,757,-0.2933678031,0.1509041786,1
72,773,-1.659408092,1.976964235,1
72,789,-1.03477037,1.524825215,1
72,805,-0.644720912,1.325598955,1
72,821,5.582373142,0.5014548302,1
72,837,-1.807833791,1.102129936,1
72,853,-0.5717808008,0.9531668425,1
72,869,-1.349314451,0.981076479,1
72,885,-2.874421597,-0.4509996176,1
72,901,5.028455734,-4.110671043,1
72,917,-1.751793146,3.258597851,1
72,933,-2.385210752,3.049011707,1
72,949,-2.900451183,2.342964172,1
72,965,-2.82521534,2.171389818,1
72,981,-1.846227884,1.657355309,1
72,997,-1.544303179,1.297245383,1
72,1013,-1.278437495,0.2485581636,1
72,1029,-0.8674447536,-0.4382106066,1
72,1045,-1.50756371,1.656592011,1
72,1061,-1.451350093,2.607355595,1
72,1077,-0.7615683079,4.138315201,1
72,1093,-0.9473211765,4.640071392,1
72,1109,-1.177015424,3.528692722,1
72,1125,-1.5329144,2.696956158,1
72,1141,-1.815501332,2.330004454,1
72,1157,-2.043147802,2.160191298,1
72,1173,-2.648405552,2.290930271,1
72,1189,-2.742937088,2.203655481,1
72,1205,-1.677843928,1.919080257,1
72,1221,-1.25515449,1.519764185,1
72,1237,-1.814743757,1.241634011,1
72,1253,-1.965344071,0.3147007227,1
72,1269,-1.709489822,1.499331951,1
72,1285,-2.579470634,4.123102188,1
88,21,-1.08752203,-2.086112261,1
88,37,-2.639280558,-3.750811577,1
88,53,-3.012801886,-3.588172436,1
88,69,-3.044570684,-3.35385251,1
88,85,-2.663496971,-2.874697924,1
88,101,-3.444463968,-3.214571714,1
88,117,-3.288567066,-3.588630438,1
88,133,-2.756139755,-4.724637032,1
88,149,-2.452950954,-3.330398083,1
88,165,-1.79844892,-2.609670877,1
88,181,-1.758518219,-2.538766861,1
88,197,-1.370304108,-2.384989262,1
88,213,-0.9049630165,-1.133147478,1
88,229,-2.201150894,-1.096923709,1
88,245,-2.662513256,-1.89617157,1
88,261,-2.773020506,-1.429734588,1
88,277,-3.004734516,-1.191857576,1
88,293,-2.66211772,-1.339515328,1
88,309,-2.819808483,-0.8610473275,1
88,325,-3.433632851,-0.5507581234,1
88,341,-3.867768764,-0.9570827484,1
88,357,-3.676637411,-1.798096299,1
88,373,-3.446364403,-1.113887787,1
88,389,-3.108689785,-0.3681102991,1
88,405,-2.994810581,0.07100348175,1
88,421,-0.8976397514,0.7579935193,1
88,437,-1.262893677,0.2811779976,1
88,453,-1.887050629,-0.04096467793,1
88,469,-1.132631779,-0.6784544587,1
88,485,-2.576433897,-0.2440899014,1
88,501,-3.189599037,0.631278336,1
88,517,-2.572149038,0.3200365305,1
88,533,-1.804297209,1.267352819,1
88,549,-0.6418337226,1.169936895,1
88,565,0.646324873,-0.2638134956,1
88,581,-1.508638024,1.13901639,1
88,597,-1.217472076,0.5260976553,1
88,613,-0.4588935971,0.495513171,1
88,629,-0.1850085258,0.4437233806,1
88,645,-0.4321531653,0.4535999298,1
88,661,-0.2065974474,-0.4670567513,1
88,677,-0.2468765378,-0.4449805915,1
88,693,-0.6612092257,0.4696284533,1
88,709,-7.74123621,5.683160305,1
88,725,4.418861866,9.414355278,1
88,741,0.1047177166,1.60818851,1
88,757,-0.09205722809,0.5012615919,1
88,773,-1.22550106,0.09482467175,1
88,789,5.004831314,0.6558715105,1
88,805,0.07041823864,1.322740078,1
88,821,-2.743632317,0.55694592,1
88,837,-2.101127625,0.4929427505,1
88,853,-2.048422813,0.4934819937,1
88,869,-1.704808235,0.4167550802,1
88,885,-1.32581532,1.331447482,1
88,901,-0.716545701,1.798877478,1
88,917,-1.806892633,2.149535179,1
88,933,-2.378025055,2.201215029,1
88,949,-3.042722464,2.123864651,1
88,965,-3.341793537,2.102382183,1
88,981,-1.847652674,1.393439651,1
88,997,-1.912429929,1.269452453,1
88,1013,-1.695754647,1.106262326,1
88,1029,-0.8797637224,0.461443305,1
88,1045,-1.290983558,1.189458609,1
88,1061,-1.059311748,1.98248291,1
88,1077,-1.085836768,3.373095512,1
88,1093,-1.735428452,3.663386345,1
88,1109,-1.955513358,3.305156708,1
88,1125,-2.263489246,2.679130077,1
88,1141,-1.97109735,2.391778231,1
88,1157,-1.534700036,2.228499651,1
88,1173,-1.282950759,2.334720135,1
88,1189,-1.893927693,1.812589645,1
88,1205,0.2398115396,4.066236973,1
88,1221,0.311719656,3.582705021,1
88,1237,-2.123359919,2.516291142,1
88,1253,-2.531545401,1.587178588,1
88,1269,-1.984307766,1.277083158,1
88,1285,-8.528253555,7.435689449,1
104,21,-4.828558922,-3.353859901,1
104,37,-3.926208496,-2.880724907,1
104,53,-3.894515038,-3.266787767,1
104,69,-3.559849024,-3.576747417,1
104,85,-2.107756138,-3.335887909,1
104,101,-2.492910862,-3.07677412,1
104,117,-2.830093145,-3.242500067,1
104,133,-2.535892725,-3.483077049,1
104,149,-2.095000029,-2.858733654,1
104,165,-1.327905655,-2.748219967,1
104,181,-1.174921751,-3.422046661,1
104,197,-0.695307374,-2.449000359,1
104,213,-1.649655819,-1.405677557,1
104,229,-2.338084936,-1.732457638,1
104,245,-2.400989056,-1.733700752,1
104,261,-2.610043287,-1.300983429,1
104,277,-4.38011837,-5.610934258,1
104,293,-11.39899445,1.847929478,1
104,309,-2.678188086,-1.137035131,1
104,325,-3.075754404,-0.6267467737,1
104,341,-3.750822544,-0.876308918,1
104,357,-3.871583462,-1.221617937,1
104,373,-2.85159564,-0.8459681869,1
104,389,-2.973699331,-0.2789473534,1
104,405,-6.081962585,-0.01018654555,1
104,421,-0.3944027424,0.6258772612,1
104,437,0.6624116898,0.4266175628,1
104,453,-0.9695581198,1.192695498,1
104,469,-1.692183971,0.262372911,1
104,485,-2.048866749,0.1143145114,1
104,501,-2.399294853,1.601882577,1
104,517,-2.400543213,1.620457411,1
104,533,-2.153559685,1.453609347,1
104,549,-0.8632332087,1.18820107,1
104,565,-0.2271449566,-0.5219266415,1
104,581,0.08254885674,0.06620121002,1
104,597,-0.1962664127,0.4906913042,1
104,613,-0.2226214707,0.04570001364,1
104,629,-0.07492604852,0.06589645147,1
104,645,-1.595140219,0.5485174656,1
104,661,-0.6627096534,0.2513382435,1
104,677,-0.3050823808,0.1406339407,1
104,693,0.682916522,0.8567512035,1
104,709,1.282844067,1.807785988,1
104,725,-0.2857371569,2.901538134,1
104,741,-0.9193994403,2.489724636,1
104,757,-0.2349304557,1.068598986,1
104,773,-0.6825069785,0.5453056097,1
104,789,-1.301700592,0.165251255,1
104,805,-5.722577095,4.979481697,1
104,821,-1.773626328,0.6090651155,1
104,837,-1.555164337,0.02793329954,1
104,853,-1.718865156,0.1672998071,1
104,869,-1.921163082,0.4465440512,1
104,885,-1.815578938,0.7029707432,1
104,901,-1.847516298,0.7880868912,1
104,917,-9.79703331,1.753567576,1
104,933,-1.53644228,3.184650421,1
104,949,-2.363379955,8.904020309,1
104,965,-2.244422436,1.940120935,1
104,981,-1.957403183,1.766107798,1
104,997,-1.568816185,1.918532372,1
104,1013,-1.44102037,1.808816314,1
104,1029,-1.777560234,1.201973796,1
104,1045,-2.139233112,1.236362219,1
104,1061,-2.147311687,1.61171329,1
104,1077,-2.095442772,2.018999338,1
104,1093,-2.288405657,2.202579498,1
104,1109,-2.636077642,2.515960217,1
104,1125,-2.49921608,2.931449413,1
104,1141,-1.810525894,2.90146637,1
104,1157,-1.318394661,2.660825014,1
104,1173,-1.058384895,2.604161501,1
104,1189,-1.636361241,2.411349773,1
104,1205,-3.28546524,2.377547979,1
104,1221,0.08421707153,3.765612602,1
104,1237,-4.987764359,2.546090603,1
104,1253,-4.257707596,2.779007196,1
104,1269,5.169924259,-3.237195015,1
104,1285,-1.133880019,1.912165642,1
120,21,-4.77380085,-3.42544055,1
120,37,-4.106701851,-2.198963881,1
120,53,-3.984129906,-2.250239611,1
120,69,-3.192624807,-2.828465462,1
120,85,-2.30949831,-2.902494907,1
120,101,-2.204782248,-2.798763514,1
120,117,-2.495373487,-2.839814663,1
120,133,-2.55953455,-2.70490551,1
120,149,-2.473618984,-2.87424922,1
120,165,-1.087600708,-4.782464027,1
120,181,-0.3564692736,-4.333837509,1
120,197,-0.6721811295,-2.979921818,1
120,213,-3.405957222,-1.682641506,1
120,229,-2.062403917,-1.953249574,1
120,245,-2.157198429,-1.967876434,1
120,261,-2.438090563,-1.158588171,1
120,277,-1.405625105,1.102997065,1
120,293,-2.185513496,-1.617632508,1
120,309,-2.818224192,-0.9986850023,1
120,325,-2.902446747,-0.9215578437,1
120,341,-2.839639664,-0.9512178898,1
120,357,-2.923222303,-0.64261204,1
120,373,-3.063523769,-0.4920315146,1
120,389,-5.154445171,-0.1057604253,1
120,405,-5.286785126,0.9660190344,1
120,421,-2.96489048,2.012136936,1
120,437,-2.139466286,2.283532381,1
120,453,-0.3209543228,1.420562863,1
120,469,-1.614193559,1.770190835,1
120,485,-2.056045055,0.6864380836,1
120,501,-1.982390285,2.740959644,1
120,517,-2.321860313,2.014936209,1
120,533,-2.744718075,1.874945879,1
120,549,-0.7291851044,1.446251035,1
120,565,-0.2750490606,0.9116094112,1
120,581,-0.04151809216,-0.05117678642,1
120,597,0.3575316072,-0.5713980198,1
120,613,-0.2652510703,-1.401802778,1
120,629,-0.2065885067,0.1679807901,1
120,645,0.4942032397,1.553731203,1
120,661,0.377800703,0.9225468636,1
120,677,-0.1054909527,0.7679824829,1
120,693,-0.001905269921,2.268480778,1
120,709,2.351739407,4.107997894,1
120,725,-0.06889665127,3.500099897,1
120,741,-0.776887238,2.874547243,1
120,757,-0.6690923572,2.174457788,1
120,773,-0.7856061459,3.661889076,1
120,789,-1.521714926,3.077917099,1
120,805,-1.552506685,2.337608814,1
120,821,-0.7235592604,0.5645076036,1
120,837,0.0548735261,-0.3529948592,1
120,853,0.443038106,-0.01515753567,1
120,869,-1.11632967,0.540407598,1
120,885,-0.7455865145,-0.1607032418,1
120,901,-0.5191430449,0.09289228916,1
120,917,-1.368894935,1.652471066,1
120,933,-5.457348824,6.353595734,1
120,949,-1.312980056,1.414851665,1
120,965,-1.808798194,0.7213420868,1
120,981,-1.873463869,1.88907373,1
120,997,-2.121138334,2.108423233,1
120,1013,-1.705276966,1.813298583,1
120,1029,-1.451417089,1.510092258,1
120,1045,-2.326757431,1.029470682,1
120,1061,-2.018486023,0.4945743084,1
120,1077,-2.226648331,1.01415062,1
120,1093,-2.710904121,1.721136451,1
120,1109,-2.921653986,2.179244041,1
120,1125,-2.692316294,3.487258673,1
120,1141,-2.071090698,4.224910736,1
120,1157,-1.463503122,3.166329384,1
120,1173,-0.970892787,2.630712509,1
120,1189,-1.176195621,2.447452545,1
120,1205,-1.468340635,2.284983873,1
120,1221,-1.671682596,2.216546059,1
120,1237,-3.477602005,5.365197182,1
120,1253,-4.114852428,5.342639923,1
120,1269,-2.289215088,2.183377028,1
120,1285,-1.983685851,1.92966795,1
136,21,-3.123152971,-2.155749798,1
136,37,-2.787639618,-2.22268486,1
136,53,-2.609773397,-1.685629129,1
136,69,-2.364189148,-1.505938768,1
136,85,-2.510980129,-1.948815823,1
136,101,-2.351196289,-2.124020576,1
136,117,-2.449093342,-2.125598431,1
136,133,-2.320516109,-2.701302528,1
136,149,-1.890558243,-3.43137598,1
136,165,-1.324894547,-3.334994793,1
136,181,0.4069309235,-5.515427589,1
136,197,-0.09542286396,-3.055787086,1
136,213,-1.42595911,-1.99780941,1
136,229,-1.693936229,-2.164791584,1
136,245,-1.80614996,-2.192379713,1
136,261,-1.715873361,-1.628439426,1
136,277,-1.874591589,-2.351840019,1
136,293,-2.405961752,-1.651269913,1
136,309,-3.139163494,-1.065246344,1
136,325,-2.775028706,-1.219251156,1
136,341,-2.143344641,-1.497812748,1
136,357,-2.035315037,-0.7015734315,1
136,373,-3.02874589,-0.008954823017,1
136,389,-4.6393013,0.03075948358,1
136,405,-4.687315941,1.343480468,1
136,421,-3.963942766,2.588727474,1
136,437,-4.030219555,0.2492320538,1
136,453,-2.396180868,0.5207573771,1
136,469,-2.022131205,1.423944712,1
136,485,-1.16328311,0.3460315168,1
136,501,-0.1920630932,0.4572920203,1
136,517,-1.399481058,1.554844618,1
136,533,-1.250049829,1.92338562,1
136,549,-0.5354103446,1.549266696,1
136,565,-0.408449024,1.42812407,1
136,581,-0.3612835705,0.7163820267,1
136,597,-1.066230059,0.5455368161,1
136,613,-1.559626937,-0.5783131123,1
136,629,0.1002071798,0.7951386571,1
136,645,0.7175827622,2.304400444,1
136,661,1.474017382,1.526003122,1
136,677,-0.06688627601,1.397342205,1
136,693,-0.4835626483,4.076480865,1
136,709,-0.1234586835,4.846322536,1
136,725,-0.7103559971,3.722364902,1
136,741,-0.9638157487,2.627585888,1
136,757,-0.9109541178,2.021573544,1
136,773,-0.960429132,1.154951334,1
136,789,-2.322497845,3.602421284,1
136,805,-1.1416291,2.070010424,1
136,821,0.3966662884,0.8555552959,1
136,837,3.760648727,-0.5358697772,1
136,853,1.09340024,2.089667559,1
136,869,-0.2777087688,-0.2293281555,1
136,885,-0.4515032172,-1.463195324,1
136,901,-0.6150366068,-0.4138945341,1
136,917,-1.309143543,1.42510581,1
136,933,-1.023137331,1.410766363,1
136,949,-1.22505641,1.225350142,1
136,965,-1.936408162,1.415858865,1
136,981,-2.412457466,2.087150335,1
136,997,-2.814756393,1.568444729,1
136,1013,-1.795012116,2.164559841,1
136,1029,-0.7547403574,1.809973598,1
136,1045,-0.9386017323,1.166699886,1
136,1061,-1.063467622,0.04142415524,1
136,1077,-1.995333076,-0.3425163031,1
136,1093,-3.23890996,2.412630081,1
136,1109,-3.521465063,2.861032486,1
136,1125,-2.021319151,3.793020725,1
136,1141,-1.116903305,3.48161149,1
136,1157,-0.2846924067,3.633699894,1
136,1173,-0.3215657473,2.908616066,1
136,1189,-0.9856829643,2.936536074,1
136,1205,-1.36805594,2.799524546,1
136,1221,-1.365411997,1.936970472,1
136,1237,-2.019240618,2.131694794,1
136,1253,-2.201918602,0.3203434944,1
136,1269,-2.72013998,0.7422244549,1
136,1285,-3.631600857,2.426613331,1
152,21,-2.11103034,-1.620120764,1
152,37,-1.880337477,-3.332163334,1
152,53,-2.071933031,-2.161014557,1
152,69,-2.046413183,-2.742436409,1
152,85,-2.078345299,-1.923205614,1
152,101,-1.817418814,-0.904958725,1
152,117,-1.842746258,-1.354520559,1
152,133,-1.161734819,-1.9293015,1
152,149,-0.8566973209,-2.857720852,1
152,165,-0.7507075071,-3.329193354,1
152,181,0.7968184352,-5.758268833,1
152,197,0.7271896601,-3.222267866,1
152,213,-0.9290719032,-2.112357855,1
152,229,-1.455528259,-1.773868561,1
152,245,-0.7286638021,-1.388390541,1
152,261,-1.382791281,-1.061731815,1
152,277,-1.812204361,-2.469823599,1
152,293,-2.580178261,-1.841327786,1
152,309,-2.664730787,-0.7888873816,1
152,325,-2.735613823,-1.109593391,1
152,341,-2.774864197,-1.366804123,1
152,357,-2.474176168,-0.8255288601,1
152,373,-2.652419567,-0.2299714684,1
152,389,-3.413772821,-0.1465506256,1
152,405,-2.994476318,0.1107665822,1
152,421,-0.8862085342,-0.01159282029,1
152,437,-0.3333473206,-0.3962959349,1
152,453,-2.586481094,0.7610678673,1
152,469,-2.879487038,-0.09429985285,1
152,485,-1.551219225,0.06088781357,1
152,501,-0.3591834307,0.5188110471,1
152,517,-0.7821784616,1.079625368,1
152,533,-0.8297894001,1.906220913,1
152,549,-0.83441782,1.710012317,1
152,565,-0.5406453609,1.932765722,1
152,581,-0.3908923864,1.094278693,1
152,597,-0.2996373475,0.811090529,1
152,613,0.1458373368,0.1436897516,1
152,629,0.4351892173,1.152008295,1
152,645,0.03895245492,2.545889378,1
152,661,-1.163596034,4.686366081,1
152,677,3.879950523,9.096600533,1
152,693,0.4419619441,5.55053997,1
