PIVlab, ASCII chart output - 17-Jul-2025
FRAME: 2, filenames: A:[2]MAX_Pos0017_TgUtrmcherry_K4K8Mutant.avi & B:[3]MAX_Pos0017_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
40,661,-3.200561285,-1.924860954,1
40,677,-3.434944153,2.185680151,1
40,693,-3.208606482,2.103337765,1
40,709,-1.91927743,1.569875836,1
40,725,-1.21456337,1.651329517,1
40,741,-1.514796972,1.830204606,1
40,757,-6.667710304,1.016050577,1
40,773,-7.187781811,0.02385294437,1
40,789,-8.230672836,0.1291952133,1
40,805,-7.521929264,1.480339646,1
40,821,-5.690451622,2.902767658,1
40,837,-4.676642418,3.48263216,1
40,853,2.100197315,0.556917429,1
40,869,-7.411554337,3.789629459,1
40,885,-8.03758812,5.168272018,1
40,901,-7.492118835,7.692686081,1
40,917,-7.760050774,9.806787491,1
40,933,-9.453884125,10.73475742,1
40,949,-9.876657486,11.41728687,1
40,965,-8.503061295,11.12205124,1
40,981,-7.726019859,10.74590778,1
40,997,-7.221048832,10.5212841,1
40,1013,-6.94100523,11.12035751,1
40,1029,-6.982162952,12.61966038,1
40,1045,-4.880582809,16.6088028,1
40,1061,-7.924426079,12.65612602,1
40,1077,-7.812748909,12.92333126,1
40,1093,-7.851445675,13.5073967,1
40,1109,-8.606754303,14.21727467,1
40,1125,-9.11744976,13.6558485,1
40,1141,-9.462649345,12.43589878,1
40,1157,-9.724124908,14.38422203,1
40,1173,-9.666906357,14.90011501,1
40,1189,-9.762078285,14.88032532,1
40,1205,-9.509662628,15.92026901,1
40,1221,-7.596089363,15.38275051,1
40,1237,-5.821601868,15.80072117,1
40,1253,-13.01729202,10.45653915,1
40,1269,-8.802337646,17.40377808,1
40,1285,-11.10924339,17.953228,1
56,21,-2.588986158,-2.248541594,1
56,37,-4.463680267,-4.017800808,1
56,53,-3.240505695,-4.020771027,1
56,69,-5.546175957,-2.934482574,1
56,85,-7.24074316,-3.843756437,1
56,101,-6.480342388,-2.661365747,1
56,117,-4.819264889,-1.720121026,1
56,133,-4.178224087,-0.3155953884,1
56,149,-3.72557807,-1.535990596,1
56,165,-4.351017952,-1.992737174,1
56,181,-5.359988689,-2.31426239,1
56,197,-4.657183647,-2.523090601,1
56,213,-4.216374397,-3.267997742,1
56,229,-5.859902859,-3.111011028,1
56,245,-4.261210442,-2.374322414,1
56,261,-3.548499107,-0.8748028278,1
56,277,-4.72026062,-0.7191655636,1
56,293,-6.044706821,-0.75286448,1
56,309,-6.816058159,-0.5695266724,1
56,325,-7.436911106,-1.218164563,1
56,341,-7.121689796,-2.385608912,1
56,357,-6.824141979,-1.887278557,1
56,373,-6.735370636,2.071778774,1
56,389,-4.528861046,-4.300904274,1
56,405,-2.723732948,6.297201157,1
56,421,-2.175074577,6.813596249,1
56,437,-4.21738863,6.150699615,1
56,453,-1.308141708,3.043429375,1
56,469,-1.22831583,3.266282797,1
56,485,-1.265535355,3.575485706,1
56,501,-2.178349257,0.9616668224,1
56,517,-4.716695786,-0.4733330607,1
56,533,-4.689759731,-0.4927664399,1
56,549,-3.225788355,0.9032489061,1
56,565,-2.949145317,1.886932731,1
56,581,-1.069590092,2.300019264,1
56,597,-2.600194216,4.233436584,1
56,613,-8.970948219,5.054727077,1
56,629,-3.42207098,2.32177043,1
56,645,-3.856086254,2.225799799,1
56,661,-5.173974991,1.134865522,1
56,677,-4.20904398,2.389919519,1
56,693,-3.492412806,2.803671122,1
56,709,-2.150490761,0.9470024109,1
56,725,-1.386596441,0.2578855753,1
56,741,-1.990785599,1.40269053,1
56,757,-7.64612627,2.46139884,1
56,773,-6.755117416,-0.03960210085,1
56,789,-7.754077911,0.1901413798,1
56,805,-7.415523052,0.6254633665,1
56,821,-6.705420494,0.6235450506,1
56,837,-6.318989277,0.8562104702,1
56,853,-6.120524883,2.29598856,1
56,869,-7.7071805,4.343124866,1
56,885,-6.963715076,5.828321934,1
56,901,-5.832799911,9.012718201,1
56,917,-7.456629753,10.17098999,1
56,933,-8.695837975,10.77518272,1
56,949,-9.576605797,11.08543777,1
56,965,-9.315470695,10.59711933,1
56,981,-7.679176331,9.670274734,1
56,997,-7.631879807,11.43533421,1
56,1013,-7.695662022,12.28977585,1
56,1029,-5.535489082,10.27668285,1
56,1045,-6.132589817,12.58145142,1
56,1061,-6.89056778,12.96525097,1
56,1077,-6.606131554,13.36598206,1
56,1093,-2.816236496,8.431164742,1
56,1109,-7.657438278,13.52953339,1
56,1125,-8.032870293,13.81555557,1
56,1141,-7.90669632,13.66050053,1
56,1157,-8.303153992,14.60373974,1
56,1173,-8.46890831,14.75790596,1
56,1189,-8.69846344,15.21536922,1
56,1205,-8.56515789,15.77034473,1
56,1221,-7.799713135,15.33637524,1
56,1237,-5.952203751,10.5123682,1
56,1253,-8.317997932,16.9405365,1
56,1269,-7.543873787,15.00005627,1
56,1285,-8.851153374,14.90014553,1
72,21,-2.990040302,-2.741420984,1
72,37,-2.839656115,-1.614518642,1
72,53,-4.089588165,-4.133909225,1
72,69,-4.645786762,-2.789760828,1
72,85,-5.668413162,-2.582370281,1
72,101,-5.956456184,-2.222573042,1
72,117,-4.368970394,-1.614850283,1
72,133,-3.150669098,0.1863720417,1
72,149,-3.908107758,-1.727279663,1
72,165,-4.644855022,-2.282750607,1
72,181,-5.174711704,-2.294070244,1
72,197,-5.122055054,-2.531439781,1
72,213,-5.223850727,-6.659032822,1
72,229,-9.13561821,-1.849150658,1
72,245,-4.242824554,-2.59520483,1
72,261,-3.711760998,-1.459954381,1
72,277,-4.391022205,-0.986464262,1
72,293,-5.41774559,-1.246610045,1
72,309,-6.004149437,-0.6375119686,1
72,325,-7.021834373,-1.22691083,1
72,341,-7.107680321,-1.590941906,1
72,357,-6.285676003,-1.160701394,1
72,373,-5.254961967,1.03023994,1
72,389,-3.502704382,2.386519909,1
72,405,-2.896735191,3.226089954,1
72,421,-2.339439392,2.979696989,1
72,437,-0.01467370987,1.86130619,1
72,453,0.9403288364,2.72754693,1
72,469,-0.5326523781,3.788036823,1
72,485,-1.359752059,3.836501598,1
72,501,-2.909855127,2.164334536,1
72,517,-4.30915308,-0.73914814,1
72,533,-3.424039602,-0.9412025809,1
72,549,-2.349704981,0.918530345,1
72,565,-2.929989576,2.582452297,1
72,581,-1.569776297,2.376853704,1
72,597,-3.349279881,2.322865963,1
72,613,-3.267771006,0.457498312,1
72,629,-4.007484436,2.319700003,1
72,645,-4.308783531,2.852543592,1
72,661,4.981267452,3.031739235,1
72,677,-3.682866096,2.504843473,1
72,693,-1.817505836,2.694155455,1
72,709,-1.576874256,1.866511106,1
72,725,-2.228212833,0.7123289108,1
72,741,-3.402580261,1.937353849,1
72,757,-6.590627193,3.561756849,1
72,773,-7.026893139,1.159066677,1
72,789,-6.631858826,0.8887572289,1
72,805,-6.588873386,1.66351974,1
72,821,-6.255352974,-0.3030953407,1
72,837,-6.152673244,0.1713266373,1
72,853,-6.797443867,2.361077547,1
72,869,-7.888463974,4.685461044,1
72,885,-5.940139771,6.648340702,1
72,901,-5.214977741,9.464718819,1
72,917,-6.669866562,9.813409805,1
72,933,-7.689867973,10.47052097,1
72,949,-8.704137802,10.78217411,1
72,965,-9.033636093,10.31578732,1
72,981,-7.834136009,9.510220528,1
72,997,-7.726298332,11.39093781,1
72,1013,-7.619292259,11.58746433,1
72,1029,-10.02232742,18.80560112,1
72,1045,-6.27857399,12.00512695,1
72,1061,-6.777252197,12.95854759,1
72,1077,-6.436736107,13.32833004,1
72,1093,-3.444185734,8.070735931,1
72,1109,-9.918239594,5.187234879,1
72,1125,-7.625416279,14.57345295,1
72,1141,-8.029907227,15.29146004,1
72,1157,-7.335733891,15.10749054,1
72,1173,-6.508249283,15.04635334,1
72,1189,-7.479133606,15.29189777,1
72,1205,-7.975036621,15.1307869,1
72,1221,-8.016633987,15.31137753,1
72,1237,-8.623484612,15.6654892,1
72,1253,-8.989319801,15.92903996,1
72,1269,-7.556377411,14.72956371,1
72,1285,-8.201799393,14.35983467,1
88,21,-3.076066017,-2.390583992,1
88,37,-3.785706043,-1.639103174,1
88,53,-4.267202377,-3.656482697,1
88,69,-3.091234684,-2.544161558,1
88,85,-4.818188667,-1.913419008,1
88,101,-5.804399014,-1.877116442,1
88,117,-3.360334873,-1.825525999,1
88,133,-2.175277948,-1.681357384,1
88,149,-3.423043013,-3.515790462,1
88,165,-4.47300148,-3.987888336,1
88,181,-5.072585583,-2.653559446,1
88,197,-5.394934654,-3.180888653,1
88,213,-4.884283066,-5.282737732,1
88,229,-3.981956005,-4.518565178,1
88,245,-3.848630428,-1.914443493,1
88,261,-3.792757034,-1.038268685,1
88,277,-4.891138077,-0.3336519599,1
88,293,-4.576916218,-0.8907493353,1
88,309,-4.196768761,-1.516087413,1
88,325,-4.771996021,-1.791607976,1
88,341,-6.324882984,-2.412628174,1
88,357,-3.628344536,-1.143446565,1
88,373,-3.126069546,0.5234398842,1
88,389,-1.712796926,2.152115345,1
88,405,-1.57253921,2.911776066,1
88,421,-0.9347587228,2.328943968,1
88,437,0.9315700531,1.019688249,1
88,453,1.386034012,1.730070353,1
88,469,1.310865641,2.363044739,1
88,485,-0.7820910811,2.565948486,1
88,501,-2.851169825,2.23355484,1
88,517,-3.777950048,0.4813156128,1
88,533,-2.562502146,0.5913726091,1
88,549,-2.014382124,1.68017447,1
88,565,-2.750128031,2.575162411,1
88,581,-4.231780052,2.521288157,1
88,597,-3.724546909,2.204026937,1
88,613,-5.993879795,1.158491135,1
88,629,-5.553877831,2.831916809,1
88,645,-4.110817432,3.219083786,1
88,661,-2.831647873,4.02132988,1
88,677,-3.777674675,2.771900415,1
88,693,-3.438806772,2.702470779,1
88,709,-3.285933733,3.181491852,1
88,725,-4.231661797,2.193264723,1
88,741,-4.104933739,2.514286518,1
88,757,-13.06907654,4.886365891,1
88,773,-7.485350609,2.54463625,1
88,789,2.405017376,7.199634552,1
88,805,-2.706109047,10.6174469,1
88,821,-9.243299484,-0.8552787304,1
88,837,-6.00259161,1.204041004,1
88,853,-5.179137707,2.453382254,1
88,869,-6.465637207,5.673454762,1
88,885,-4.456514359,7.217892647,1
88,901,-4.537268639,7.909544468,1
88,917,-5.608341217,9.40454483,1
88,933,-6.70402956,9.983736992,1
88,949,-7.434098244,10.00255775,1
88,965,-7.538748741,9.733484268,1
88,981,-7.674366474,8.920217514,1
88,997,-7.014860153,8.322572708,1
88,1013,-7.496758938,9.898476601,1
88,1029,-7.016737461,11.43040562,1
88,1045,-6.570401669,13.17689133,1
88,1061,-6.677772999,13.21556568,1
88,1077,-6.544062614,13.3545084,1
88,1093,-6.598006248,13.22045898,1
88,1109,-7.763100624,14.13525486,1
88,1125,-7.684410572,14.96101475,1
88,1141,-7.268077374,15.83977032,1
88,1157,-6.740917206,15.33227825,1
88,1173,-6.342023373,15.20508957,1
88,1189,-6.838677406,15.05959606,1
88,1205,-7.799658775,14.68427277,1
88,1221,-8.160829544,15.22740269,1
88,1237,-8.475725174,15.78273582,1
88,1253,-8.61477375,15.76105213,1
88,1269,-7.006015301,7.210038185,1
88,1285,-11.6916275,7.8060112,1
104,21,-3.982801199,-2.81760025,1
104,37,-3.852060318,-2.410281658,1
104,53,-4.201154232,-3.101065159,1
104,69,-4.235185623,-2.335159779,1
104,85,-4.648821831,-2.392677307,1
104,101,-4.350375175,-2.609609365,1
104,117,-3.584146738,-3.020347595,1
104,133,-3.540608644,-3.051663399,1
104,149,-4.117570877,-3.692085266,1
104,165,-4.069953918,-3.352729321,1
104,181,-4.71780777,-2.973592281,1
104,197,-5.285447598,-3.377122641,1
104,213,-3.971336365,-2.993806601,1
104,229,-2.014635563,-1.529766321,1
104,245,-4.482506275,0.2917336226,1
104,261,-4.467642784,2.287508726,1
104,277,-4.337927341,1.466400623,1
104,293,-3.823896408,-1.017322779,1
104,309,-3.311080933,-1.555124998,1
104,325,-2.883280993,-1.462104082,1
104,341,-1.960536242,-0.8355879784,1
104,357,-1.319108486,-0.5317020416,1
104,373,-0.9879860878,0.6988078356,1
104,389,-0.008237600327,1.929879904,1
104,405,1.068186283,2.315674543,1
104,421,-0.2923772335,-0.560307622,1
104,437,0.3245072365,-1.46153903,1
104,453,8.380698204,5.157360077,1
104,469,1.069415331,0.5073512793,1
104,485,0.01295149326,0.3928037286,1
104,501,-3.061520576,1.010160089,1
104,517,-2.442630291,1.849133968,1
104,533,-2.194792986,3.259788513,1
104,549,-2.200931072,2.298667908,1
104,565,-4.093518257,2.581059933,1
104,581,-3.794976711,2.201300144,1
104,597,-4.388559341,2.845370054,1
104,613,-4.355021,2.842729807,1
104,629,-3.754634619,2.347813129,1
104,645,-2.914377928,2.759586811,1
104,661,-2.808772087,3.252667904,1
104,677,-3.309824467,3.692506552,1
104,693,-3.578392506,3.143321753,1
104,709,-3.915756226,2.541520834,1
104,725,-3.696808577,2.122281075,1
104,741,-4.307881832,-6.023203373,1
104,757,-4.822041988,6.122887135,1
104,773,-5.988549232,2.921456099,1
104,789,-5.372302532,2.316221237,1
104,805,-7.187264919,1.934017181,1
104,821,-2.410585403,4.291771412,1
104,837,-3.100148678,4.175832748,1
104,853,-3.414579868,2.081625462,1
104,869,-4.20729351,5.46707201,1
104,885,-5.093682766,6.87331152,1
104,901,-5.566450119,7.443570614,1
104,917,-6.148600101,8.213092804,1
104,933,-6.698087692,8.885388374,1
104,949,-6.589070797,9.431591988,1
104,965,-6.282337189,9.505825043,1
104,981,-7.220435143,8.686044693,1
104,997,-7.625169277,8.352157593,1
104,1013,-7.367294312,9.325456619,1
104,1029,-6.705739975,10.38223743,1
104,1045,-6.395076752,12.17149067,1
104,1061,-15.37791061,10.34337997,1
104,1077,-14.58556557,9.443508148,1
104,1093,-7.442200184,14.09183884,1
104,1109,-7.606988907,14.14846706,1
104,1125,-7.096623421,15.31036282,1
104,1141,-6.564290047,15.45500469,1
104,1157,-6.485335827,15.25497627,1
104,1173,-6.443965435,14.61332798,1
104,1189,-5.902674198,14.89793205,1
104,1205,-6.804962635,15.60206318,1
104,1221,-7.362527847,15.6488905,1
104,1237,-7.188895226,15.06081772,1
104,1253,-8.033563614,23.13000298,1
104,1269,-4.345021248,12.53783894,1
104,1285,-8.740501404,23.14317703,1
120,21,-5.259458065,-2.285554886,1
120,37,-4.774135113,-2.131021976,1
120,53,-4.869448662,-1.509589911,1
120,69,-4.842297554,-1.735762119,1
120,85,-4.595123291,-2.56444788,1
120,101,-4.168141365,-3.017870426,1
120,117,-3.762381077,-3.196067095,1
120,133,-3.655043125,-3.837170124,1
120,149,-4.021300316,-2.668084145,1
120,165,-3.599999189,-2.035223484,1
120,181,-3.332567453,-2.247836113,1
120,197,-4.200971127,-11.00406837,1
120,213,-3.292679787,-0.1647741795,1
120,229,-1.309102774,-0.3960345984,1
120,245,-2.637162924,0.2166833878,1
120,261,-12.15030098,0.5252510309,1
120,277,-4.088317871,-0.1245188713,1
120,293,-3.733706951,-1.006224155,1
120,309,-3.517142534,-1.11309123,1
120,325,-2.581693888,-0.9829516411,1
120,341,-1.879978418,-0.4149923325,1
120,357,-1.697339058,-0.1056639552,1
120,373,-0.2998588085,0.4329895973,1
120,389,0.3135001659,1.878645897,1
120,405,1.165408373,1.927871108,1
120,421,0.003657594323,3.820421219,1
120,437,0.3130519986,0.05918315053,1
120,453,-0.06526258588,0.3982029557,1
120,469,-0.4922992587,0.4715574384,1
120,485,1.091807604,6.469069481,1
120,501,-0.1922677159,2.578887939,1
120,517,-1.716428399,2.125614643,1
120,533,-2.21585083,2.831687212,1
120,549,-11.05324268,2.481106043,1
120,565,-2.480672836,2.257963419,1
120,581,-3.484411478,1.882178545,1
120,597,-4.15418911,2.598420858,1
120,613,-4.019548416,3.206484079,1
120,629,-1.653066635,3.921690702,1
120,645,-1.202988863,4.15604353,1
120,661,2.219800711,11.19482327,1
120,677,-4.181807995,3.449068069,1
120,693,-4.356281757,3.499742985,1
120,709,-4.185842514,2.346364975,1
120,725,-3.570437908,0.5163149834,1
120,741,-2.970814466,2.43673563,1
120,757,-3.560378313,5.9069314,1
120,773,-3.9135499,3.328908682,1
120,789,-4.821909904,1.762578249,1
120,805,5.451908588,2.935324669,1
120,821,-2.255346298,4.935368061,1
120,837,-2.805941343,4.996794701,1
120,853,-7.700141907,4.931510448,1
120,869,-2.096306801,5.108390808,1
120,885,-5.99742794,7.241298676,1
120,901,-6.27838707,7.144597054,1
120,917,-7.035543442,5.911244392,1
120,933,-15.32868576,7.814398766,1
120,949,-8.383131027,1.79061985,1
120,965,-5.807154655,9.748054504,1
120,981,-9.174453735,8.995854378,1
120,997,-9.26187706,9.449736595,1
120,1013,-7.210472107,9.413078308,1
120,1029,-6.825320721,10.54262352,1
120,1045,-6.544653893,11.78186417,1
120,1061,-6.567223549,12.54724121,1
120,1077,-10.07501221,8.979343414,1
120,1093,-7.567340374,13.71312618,1
120,1109,-7.682432175,13.99460602,1
120,1125,-6.248129845,14.9413023,1
120,1141,-6.000618935,15.18746567,1
120,1157,-6.668207169,15.11182022,1
120,1173,-6.366158485,14.34663105,1
120,1189,-6.128620148,15.90890312,1
120,1205,-6.833235264,16.63252449,1
120,1221,-6.944495678,16.39019012,1
120,1237,-6.776085854,15.43170738,1
120,1253,-7.160308361,23.31438255,1
120,1269,-7.311686993,18.91439629,1
120,1285,-5.624744415,22.69143677,1
136,21,-6.679581165,-2.693640709,1
136,37,-6.100811958,-2.322255611,1
136,53,-5.838161469,-2.102705002,1
136,69,-5.361347198,-2.400978327,1
136,85,-4.106287956,-2.659559488,1
136,101,-3.67013526,-2.918722153,1
136,117,-3.267157316,-3.633772135,1
136,133,-3.699948549,-3.203174829,1
136,149,-3.134375095,-1.585700512,1
136,165,-1.88449049,-0.6101754904,1
136,181,-1.779089928,-1.686726093,1
136,197,-1.617088556,-1.832551241,1
136,213,-0.05712628365,-0.5081589222,1
136,229,-1.335380554,0.1526169777,1
136,245,-2.389663219,0.5522941351,1
136,261,-2.918702602,1.212217927,1
136,277,-3.373751879,-0.435321331,1
136,293,-3.212347507,-0.5490191579,1
136,309,-3.187096357,-1.130421638,1
136,325,-2.711016655,-0.9589655995,1
136,341,-2.254100561,0.5066310167,1
136,357,-2.292538166,0.5247037411,1
136,373,-1.960713267,0.1259972453,1
136,389,-1.35564363,1.329688311,1
136,405,-0.5123718977,1.419011831,1
136,421,-0.3425564766,3.285246372,1
136,437,0.01870816946,0.3731279373,1
136,453,-0.1433299184,0.04573914409,1
136,469,-0.7490489483,0.3006601334,1
136,485,-0.1975161433,1.051585913,1
136,501,-0.1293362379,1.115286708,1
136,517,-1.656612039,1.773312569,1
136,533,-2.436514378,2.299181461,1
136,549,-2.790587902,2.726952791,1
136,565,-3.012901783,2.782248974,1
136,581,-3.752957821,1.618299961,1
136,597,-4.045804024,2.915126562,1
136,613,-2.73435092,3.925354958,1
136,629,-0.840307951,4.320264816,1
136,645,-0.3865849972,3.43362093,1
136,661,-1.282893419,2.786802292,1
136,677,-3.394810438,3.466961384,1
136,693,-4.678740978,3.514670849,1
136,709,-5.007261276,2.580113411,1
136,725,-3.850137711,1.146537066,1
136,741,-1.79720664,2.834893703,1
136,757,-1.429562569,5.444137096,1
136,773,-2.727551699,3.852227449,1
136,789,-2.978758097,3.209813595,1
136,805,-2.533625603,3.974321365,1
136,821,-3.087193727,4.622703552,1
136,837,-2.662498236,5.126543999,1
136,853,-3.699078083,6.662345409,1
136,869,-4.559381962,7.255703926,1
136,885,-9.775775909,7.858076096,1
136,901,-5.599821568,7.15023756,1
136,917,-8.466684341,-0.9422221184,1
136,933,1.412772655,9.879441261,1
136,949,-7.884404182,8.390918732,1
136,965,-7.07848835,8.903593063,1
136,981,-8.04214859,9.888771057,1
136,997,-8.66282177,9.836725235,1
136,1013,-7.375425339,10.31367397,1
136,1029,-6.205796719,10.98830986,1
136,1045,-5.906232834,11.62112331,1
136,1061,-6.345945358,12.1786623,1
136,1077,-6.692680359,12.96511459,1
136,1093,-6.309607506,13.99873447,1
136,1109,-6.245569706,12.81398392,1
136,1125,-5.786353111,14.77529621,1
136,1141,-5.454566479,15.24934673,1
136,1157,-5.714354038,15.10778236,1
136,1173,-5.98294735,15.13843727,1
136,1189,-6.234104156,16.32946205,1
136,1205,-7.198057175,17.74907303,1
136,1221,-7.234218597,16.92798805,1
136,1237,-8.199399948,14.41597843,1
136,1253,-6.824416637,16.41268349,1
136,1269,-6.14075613,15.79966164,1
136,1285,-7.63888073,22.39448929,1
152,21,-6.424472332,-1.639558196,1
152,37,-5.162749767,-2.488338709,1
152,53,-4.942370415,-2.485577106,1
152,69,-4.511598587,-3.03394413,1
152,85,-3.617460251,-2.722901821,1
152,101,-3.066111326,-3.104197264,1
152,117,-2.09338212,-3.746555567,1
152,133,-3.461110353,-2.243941307,1
152,149,-3.276220798,-1.11004734,1
152,165,-1.769428253,-0.05560797453,1
152,181,-1.636093378,-1.050067425,1
152,197,-1.907793999,-1.311615586,1
152,213,-2.179469109,-0.3928647637,1
152,229,-2.66894865,0.123465538,1
152,245,-2.707992554,0.4885276258,1
152,261,-2.629858017,0.9054659605,1
152,277,-3.465661049,-0.1649531722,1
152,293,-3.03268671,-0.09387117624,1
152,309,-7.40878582,-2.818789005,1
152,325,-0.5896832943,-0.962418735,1
152,341,-1.737293482,0.2339139283,1
152,357,-2.626749754,0.175784871,1
152,373,-4.288275719,-1.057736874,1
152,389,-2.12799263,0.698851347,1
152,405,-9.05332756,2.247021437,1
152,421,0.4331558347,8.815850258,1
152,437,-0.4902898073,0.3864632249,1
152,453,-0.218271479,-0.259209007,1
152,469,0.2424512208,0.1940296292,1
152,485,0.9358838201,-0.6287221909,1
152,501,0.3322315216,0.3166254759,1
152,517,-1.169664621,1.74532485,1
152,533,-2.235985041,3.602465391,1
152,549,-3.085861683,3.972633123,1
152,565,-3.327382565,3.515224218,1
152,581,-2.94451952,3.028548479,1
152,597,-2.846884727,3.589233637,1
152,613,-1.475737333,3.61526227,1
152,629,0.3410625458,3.67968297,1
152,645,5.207910538,0.1469607353,1
152,661,-1.701988935,2.984009981,1
152,677,-2.681857824,4.151002407,1
152,693,-2.194334269,3.637912273,1
152,709,-3.026365995,3.055272579,1
152,725,-3.320382357,2.80637145,1
152,741,-2.626004219,3.6208601,1
152,757,-0.6897871494,3.650900602,1
152,773,-1.180647612,4.139755726,1
152,789,-2.352044821,4.500982761,1
152,805,-2.898171425,4.511529446,1
152,821,-2.952091694,4.837456226,1
152,837,-3.17254138,-3.082809448,1
152,853,-3.863396168,7.763168812,1
152,869,-4.675405502,8.205945015,1
152,885,-5.447247505,-0.2101535797,1
152,901,-5.875678062,7.472868443,1
