PIVlab, ASCII chart output - 17-Jul-2025
FRAME: 11, filenames: A:[11]MAX_Pos0017_TgUtrmcherry_K4K8Mutant.avi & B:[12]MAX_Pos0017_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
40,229,-5.907868862,0.7644207478,1
40,245,-7.127935886,-0.3335415125,1
40,261,-8.197347641,-1.576654553,1
40,277,-8.231319427,-2.883679152,1
40,293,-8.019059181,-2.5187006,1
40,309,-7.958977699,-1.91270113,1
40,325,-8.732625008,-2.147668362,1
40,341,-8.489850998,-3.594229698,1
40,357,-7.126481533,-1.046568394,1
40,373,-5.566523075,-6.775294304,1
40,389,-5.798287868,-6.59057188,1
40,405,-7.113908768,-3.981180191,1
40,421,-6.981701374,-3.356173038,1
40,437,-6.406636715,-2.619867802,1
40,453,-6.925581932,-2.476279259,1
40,469,-6.812438011,-1.908200502,1
40,485,-6.851419449,3.334794044,1
40,501,-6.587940216,-0.7373914719,1
40,517,-6.264233589,0.8750644922,1
40,533,-5.17624712,0.08921536803,1
40,549,-5.129187584,1.211927891,1
40,565,-5.207688332,1.974218249,1
40,581,-5.323000908,-1.45985198,1
40,597,-5.588108063,-2.953886032,1
40,613,-8.042405128,-6.88162756,1
40,629,-4.983982563,-0.9538795948,1
40,645,-3.143854141,1.506061673,1
40,661,-3.898174286,1.450945497,1
40,677,-4.459154606,1.288101315,1
40,693,-3.682775021,0.7764277458,1
40,709,-3.205410242,0.878068924,1
40,725,-4.049917221,0.6271850467,1
40,741,-4.184492111,-0.01002493501,1
40,757,-4.073080063,0.2419007421,1
40,773,1.741888285,-1.003899574,1
40,789,-3.683380127,-0.7908475995,1
40,805,-3.172722578,-0.5267954469,1
40,821,-2.089962006,-0.3375208378,1
40,837,-2.158583641,-1.094226122,1
40,853,-1.661219597,-0.9960132241,1
40,869,-1.256167531,-0.4146451056,1
40,885,4.654491425,-5.738851547,1
40,901,-2.006525517,-0.8366593122,1
40,917,-1.958268881,-0.7324698567,1
40,933,-2.408195019,0.1766576767,1
40,949,-3.108253479,0.3657134175,1
40,965,-3.134883404,0.3103367686,1
40,981,-3.746920824,0.5897487402,1
40,997,-5.921093464,0.634872973,1
40,1013,-4.722241402,-0.04246304929,1
40,1029,-3.677413464,-0.8528863788,1
40,1045,-3.687626362,-0.6642761827,1
40,1061,-4.412582874,0.9001324177,1
40,1077,-5.123088837,2.132760763,1
40,1093,-5.320551395,4.48034668,1
40,1109,-5.316091537,4.878320694,1
40,1125,-4.725362778,4.726480484,1
40,1141,-6.355081558,3.586683273,1
40,1157,-4.977683067,3.060533524,1
40,1173,-4.690239906,2.652438641,1
40,1189,-4.64801693,3.772248268,1
40,1205,-5.349691391,3.604323387,1
40,1221,-5.846524239,2.599020243,1
40,1237,-5.474700928,3.016008854,1
40,1253,-4.95801878,2.081432104,1
40,1269,-4.64991188,2.497265339,1
40,1285,-6.491521835,5.833781242,1
56,21,-5.208467484,-5.320637226,1
56,37,-5.265693665,-5.221124172,1
56,53,-6.248802662,-5.171245575,1
56,69,-6.237309456,-4.71822834,1
56,85,-6.403795242,-4.425697803,1
56,101,-5.983992577,-4.96803236,1
56,117,-6.010660648,-4.850376129,1
56,133,-5.666269302,-4.223035336,1
56,149,-5.702280998,-4.020050049,1
56,165,-6.207318306,-3.406289816,1
56,181,-6.324632168,-10.74853134,1
56,197,-6.256349087,-0.6139702797,1
56,213,-5.818615437,-0.06293934584,1
56,229,-6.562096119,-0.5310668945,1
56,245,-7.439092636,-0.8671935797,1
56,261,-8.304211617,-1.152369499,1
56,277,-8.318525314,-3.003100634,1
56,293,-7.91886425,-2.678229094,1
56,309,-7.905212402,-1.96459341,1
56,325,-9.02363205,-2.296750307,1
56,341,-8.699918747,-3.861369133,1
56,357,-6.993927002,0.3776884079,1
56,373,-5.527498722,-6.161162853,1
56,389,-5.363548279,-6.113747597,1
56,405,-6.139261723,-4.594077587,1
56,421,-6.509613037,-4.009703159,1
56,437,-6.574920654,-3.218927145,1
56,453,-6.856579781,-2.161092043,1
56,469,-7.184957981,-2.503484249,1
56,485,-7.573015213,-3.417133331,1
56,501,-7.090416908,-3.324497938,1
56,517,-4.212862015,-1.85078454,1
56,533,-5.070820808,-0.2043962926,1
56,549,-5.328428268,1.16663456,1
56,565,-5.202670097,1.366443992,1
56,581,-5.885984421,0.648165524,1
56,597,-5.672487736,0.3429110646,1
56,613,-4.509636879,1.247171879,1
56,629,-5.130889893,1.382539749,1
56,645,-4.859045029,1.219992161,1
56,661,-4.377394676,1.504536986,1
56,677,-4.189673901,1.259163499,1
56,693,-3.594723225,1.110383511,1
56,709,-3.658083916,1.160238504,1
56,725,-3.638078213,0.4575361013,1
56,741,-3.988090515,0.3586084843,1
56,757,-4.843604565,0.4381562471,1
56,773,-4.593541622,0.1416124701,1
56,789,-4.097054958,-0.8441668153,1
56,805,-1.729798794,-0.8416481018,1
56,821,-3.793159008,-6.592967987,1
56,837,-2.179065228,-0.06445372105,1
56,853,-1.338427544,-1.052711248,1
56,869,-1.398299694,-1.513397932,1
56,885,-2.789043427,-1.607472062,1
56,901,-3.202425241,-1.654269934,1
56,917,-3.896918297,-0.550647378,1
56,933,-5.019337177,-0.004731655121,1
56,949,-3.619197607,-0.008525848389,1
56,965,-3.530576944,0.4330510795,1
56,981,-4.241588116,0.9745582342,1
56,997,-5.841985226,-0.7520803213,1
56,1013,-5.038573742,-0.2562972903,1
56,1029,-4.057440758,-0.7501829863,1
56,1045,-3.870641708,-0.4598232508,1
56,1061,-4.491158962,0.3460617065,1
56,1077,-5.203823566,0.810053587,1
56,1093,-5.134235382,2.7059412,1
56,1109,-5.161279202,3.625080824,1
56,1125,-4.865795612,3.145829678,1
56,1141,-4.762805462,2.516231537,1
56,1157,-4.62052393,2.2566607,1
56,1173,-4.726513386,2.353895664,1
56,1189,-4.130096436,3.476370096,1
56,1205,-4.092880249,3.083142996,1
56,1221,-5.229543686,2.420145273,1
56,1237,-4.889120102,3.168524027,1
56,1253,-4.403119564,2.577691555,1
56,1269,-3.70723629,2.009227991,1
56,1285,-3.158752918,1.791812539,1
72,21,-5.318469524,-6.787875175,1
72,37,-5.705997944,-7.439786911,1
72,53,-6.086390018,-5.038629532,1
72,69,-5.932722569,-4.561812401,1
72,85,-5.909315586,-4.400951862,1
72,101,-12.73786068,-10.32038879,1
72,117,-6.455785751,-4.095173836,1
72,133,-6.480528355,-4.339689732,1
72,149,-6.403460026,-4.795091629,1
72,165,-6.859699726,-4.324426651,1
72,181,-8.632312775,-2.545655966,1
72,197,-7.743028164,-0.2616679668,1
72,213,-8.649076462,-2.849789619,1
72,229,-6.91191864,-1.802394271,1
72,245,-6.735982895,-0.7360069752,1
72,261,-8.045545578,-1.413585663,1
72,277,-8.450246811,-2.412424326,1
72,293,-7.932226181,-2.733367682,1
72,309,-8.103956223,-2.234993219,1
72,325,-7.915400505,-2.126095533,1
72,341,-7.784971237,-4.234380245,1
72,357,-7.387439251,-4.578987122,1
72,373,-5.806887627,-5.474389076,1
72,389,-5.467726707,-5.446538925,1
72,405,-7.249997139,-3.285322189,1
72,421,-6.457791805,-3.435962677,1
72,437,-6.248131275,-3.733256102,1
72,453,-6.493044376,-2.892094612,1
72,469,-8.743520737,-1.848700523,1
72,485,-9.032575607,-2.531139374,1
72,501,-8.767799377,-2.965507984,1
72,517,-4.565778732,-1.542850256,1
72,533,-5.15904808,-0.2506382465,1
72,549,-6.074956894,1.398965001,1
72,565,-7.855992317,1.159373045,1
72,581,-8.38143158,-0.4217815399,1
72,597,-5.32713747,0.1246791482,1
72,613,-5.06200695,0.8689967394,1
72,629,-5.838824272,1.593811512,1
72,645,-5.463394165,1.24594748,1
72,661,-4.684372902,1.136488795,1
72,677,-3.913166523,1.367621541,1
72,693,-3.838374138,1.292369485,1
72,709,-3.522229195,0.9560021758,1
72,725,-3.841983318,0.3343806267,1
72,741,-4.468164921,-0.05582839251,1
72,757,-5.197377205,-0.02985167503,1
72,773,-4.676589012,0.193090111,1
72,789,-4.300954819,-0.4141710103,1
72,805,-12.65783882,-3.492010832,1
72,821,-3.037235022,-0.2475857735,1
72,837,-3.054685354,0.8116756678,1
72,853,-2.684099913,0.501400888,1
72,869,-2.686861753,-1.809128881,1
72,885,-3.124835253,-1.479945421,1
72,901,-3.228827953,-0.7959538698,1
72,917,-5.855425835,-0.8100694418,1
72,933,-5.552634239,-0.3601249158,1
72,949,-3.718716383,0.4117957056,1
72,965,-4.165672302,0.8806737661,1
72,981,-4.677706718,0.62560004,1
72,997,-12.45832253,3.611037493,1
72,1013,-4.465417862,-1.214003921,1
72,1029,-4.577480316,-1.760530829,1
72,1045,-4.532488823,-0.8377840519,1
72,1061,-5.977811813,0.7945204377,1
72,1077,-5.756789684,0.8997817039,1
72,1093,-4.596077919,1.801549435,1
72,1109,-4.957314491,4.827643871,1
72,1125,-5.170160294,3.382007599,1
72,1141,-4.718530655,2.513641357,1
72,1157,-4.632563114,2.075627327,1
72,1173,-4.598194599,1.964145422,1
72,1189,-4.209842682,2.172429085,1
72,1205,-3.464765549,2.561194181,1
72,1221,-4.489932537,2.501058578,1
72,1237,-5.922489643,2.602624178,1
72,1253,-6.666232586,1.425854921,1
72,1269,-4.209956169,1.210879445,1
72,1285,-3.08749342,0.3246517181,1
88,21,-5.348398685,-6.032845974,1
88,37,-5.261897564,-7.259549141,1
88,53,-5.66664505,-4.935903549,1
88,69,-5.483530998,-4.996928215,1
88,85,-5.658239841,-4.640845776,1
88,101,-5.907686234,-4.264425278,1
88,117,-11.88193226,-10.98799801,1
88,133,-7.016394615,-4.505334377,1
88,149,-7.34702158,-4.439824104,1
88,165,-9.316336632,-3.207383871,1
88,181,-9.278057098,-1.721433401,1
88,197,-8.180709839,-0.2014274597,1
88,213,-7.802516937,0.7239043713,1
88,229,-6.42070961,-1.374612212,1
88,245,-6.96752882,-0.6134135723,1
88,261,-8.135719299,-2.285949707,1
88,277,-8.595394135,-2.710775137,1
88,293,-8.836011887,-2.977929592,1
88,309,-8.137233734,-2.093856812,1
88,325,-7.804389954,-1.852144718,1
88,341,-6.102573395,-11.04592037,1
88,357,-8.190834045,-4.41165638,1
88,373,-7.620476723,-5.695561409,1
88,389,-10.06389809,-2.203178406,1
88,405,-10.20444107,-1.817326307,1
88,421,-6.514667988,-1.390966892,1
88,437,-6.770722866,-4.578029633,1
88,453,-7.054880142,-3.458378553,1
88,469,-9.461046219,-1.596238852,1
88,485,-13.55806828,2.693637848,1
88,501,-6.945326328,-1.311734915,1
88,517,-5.205142498,-0.6126881838,1
88,533,-6.008351803,0.0624499321,1
88,549,-6.277829647,1.40074873,1
88,565,-7.195866585,0.9403636456,1
88,581,-6.816020966,0.2738420963,1
88,597,-3.476930141,-0.855594039,1
88,613,-4.474657059,0.6742817163,1
88,629,-4.285675526,1.216848612,1
88,645,-12.23328304,5.218105793,1
88,661,-4.107058525,1.446409464,1
88,677,-3.715326071,0.8675876856,1
88,693,-3.304801941,0.5356445909,1
88,709,-2.834192514,0.5609107614,1
88,725,-4.512257576,0.8506917357,1
88,741,-5.161480904,0.6957042217,1
88,757,-4.81764698,0.1556481421,1
88,773,-4.602392673,0.550532639,1
88,789,-4.818473816,-0.1955833435,1
88,805,-4.705729961,-0.7171085477,1
88,821,-3.558480978,0.5282998085,1
88,837,-3.720277309,0.6213619709,1
88,853,-4.258095741,-0.4007501006,1
88,869,-4.131830215,-1.713866472,1
88,885,-3.613501072,-1.474469662,1
88,901,-3.169905186,-0.7460315228,1
88,917,-4.689076424,-0.8371539116,1
88,933,-4.281070232,-0.06579937041,1
88,949,-3.965081692,0.4199924469,1
88,965,-4.700878143,0.6988512278,1
88,981,-5.385596752,0.1760709286,1
88,997,-4.273814678,-1.681380033,1
88,1013,-4.19954443,-1.861533642,1
88,1029,-4.459632397,-1.53091979,1
88,1045,-4.261113167,-1.448714852,1
88,1061,-4.540168285,-0.02905842662,1
88,1077,-4.848716259,0.1337966919,1
88,1093,-4.524205685,1.147212386,1
88,1109,-4.779928207,1.672570944,1
88,1125,-5.025289536,2.89510107,1
88,1141,-4.69744873,2.742457151,1
88,1157,-4.974796772,2.413182735,1
88,1173,-4.882211685,2.148134232,1
88,1189,-4.154658794,1.882824898,1
88,1205,-4.552983761,2.4923172,1
88,1221,-5.036242008,3.460469723,1
88,1237,-5.276693821,2.13043499,1
88,1253,-7.100591183,0.9768092632,1
88,1269,0.5827817917,7.434731483,1
88,1285,-4.32230854,-0.4892753363,1
104,21,-4.747635841,-5.629564762,1
104,37,-5.085163593,-6.205931187,1
104,53,-5.300094604,-4.744220257,1
104,69,-5.353260517,-5.00312376,1
104,85,-5.630171299,-5.060212612,1
104,101,-6.400145531,-5.013408184,1
104,117,-6.602453709,-4.756234169,1
104,133,-6.629109859,-4.684087753,1
104,149,-6.974638939,-3.533984184,1
104,165,-8.223185539,-1.545351744,1
104,181,-8.697806358,-1.012652874,1
104,197,-7.521517754,-1.908330917,1
104,213,-7.255664825,-1.735257745,1
104,229,-8.669050217,-2.405699253,1
104,245,-8.28156662,-2.969241619,1
104,261,-8.367349625,-2.436752081,1
104,277,-8.376804352,-2.694416046,1
104,293,-7.68868494,-2.446604729,1
104,309,-7.239126682,-2.467990398,1
104,325,-7.659502983,-2.317604065,1
104,341,-8.206615448,-2.222295761,1
104,357,-10.27877331,-4.558716774,1
104,373,-13.09627056,-6.412326813,1
104,389,-7.477659225,-4.516121387,1
104,405,-8.043356895,-3.431106567,1
104,421,-8.333520889,-3.019404888,1
104,437,-7.737785339,1.851779938,1
104,453,-8.321113586,1.262404442,1
104,469,-5.618173599,-2.314944983,1
104,485,-4.936123848,-2.134329081,1
104,501,-6.356244564,-1.340524793,1
104,517,-6.725096226,-0.3681188822,1
104,533,-7.417461395,-0.225610435,1
104,549,-7.895493031,0.4090797305,1
104,565,-7.369553089,0.7164576054,1
104,581,-6.593153954,0.3470627666,1
104,597,-5.916996479,1.592932463,1
104,613,-5.137067318,2.007395744,1
104,629,-4.439583302,1.442898989,1
104,645,-3.567072868,2.213678837,1
104,661,-3.715281487,4.325781822,1
104,677,-4.039291382,1.36428833,1
104,693,-3.364612103,0.3113526106,1
104,709,-3.50649929,-0.4138913155,1
104,725,-4.514691353,0.3324098289,1
104,741,-5.275749683,0.8837640882,1
104,757,-5.721653938,0.2329418063,1
104,773,2.566957474,-3.567373276,1
104,789,3.906805992,1.607296228,1
104,805,-4.351225376,-0.8568938971,1
104,821,-12.74006271,-1.983359337,1
104,837,-3.790122509,0.5897960663,1
104,853,-3.876143932,-1.63730669,1
104,869,-4.171205044,-1.753054023,1
104,885,-3.633614063,-1.262014151,1
104,901,-3.298580647,-0.9649026394,1
104,917,-5.045951366,-1.486946106,1
104,933,-4.742758274,-0.5756547451,1
104,949,-4.284026146,-0.1776912808,1
104,965,-4.526544571,0.3739875555,1
104,981,-4.915583611,0.4532422125,1
104,997,-4.426931381,0.4250629544,1
104,1013,-4.287981987,0.3327134848,1
104,1029,-4.603131771,0.1188812256,1
104,1045,-4.352371216,0.1707790494,1
104,1061,-4.185255527,0.4277039766,1
104,1077,-4.350524426,-0.1341786385,1
104,1093,-4.669739723,0.5902278423,1
104,1109,-4.976717949,1.27939558,1
104,1125,-4.84246254,2.166661978,1
104,1141,-4.659636974,2.222704411,1
104,1157,-4.809270382,2.52016449,1
104,1173,-4.641801834,2.536769152,1
104,1189,-4.138857841,2.199777842,1
104,1205,-5.005251884,2.363122225,1
104,1221,-5.045143127,3.175711393,1
104,1237,-4.562914848,2.278550148,1
104,1253,-4.764198303,3.083105803,1
104,1269,-4.231731892,3.264189005,1
104,1285,2.464510918,-5.558233738,1
120,21,-4.758158684,-6.430388451,1
120,37,-5.590193272,-6.402955055,1
120,53,-5.677630424,-3.068934917,1
120,69,-5.607978344,-4.057534218,1
120,85,-5.842640877,-5.319424152,1
120,101,-6.081276894,-5.353487968,1
120,117,-7.33918047,-4.514598846,1
120,133,-7.392913342,-4.026531696,1
120,149,-7.52799511,-3.567202091,1
120,165,-8.320036888,-2.796719313,1
120,181,-9.335129738,-2.520356417,1
120,197,-8.213899612,-2.923720598,1
120,213,-8.085755348,-2.930410624,1
120,229,-8.698001862,-2.373515606,1
120,245,-9.107717514,-2.124572277,1
120,261,-9.083218575,-2.489563942,1
120,277,-7.819219112,-1.720547915,1
120,293,-7.758708,-1.846714735,1
120,309,-6.818225861,-2.475339413,1
120,325,-7.267066956,-2.164664745,1
120,341,-8.238447189,-1.512698174,1
120,357,-9.133312225,-1.654887915,1
120,373,-8.051540375,-2.694914103,1
120,389,-7.25387001,-4.029833794,1
120,405,-8.2554245,-3.019266129,1
120,421,-11.00638199,-9.669602394,1
120,437,-5.694620132,-2.209221363,1
120,453,-7.960413456,-2.761268854,1
120,469,-4.602579594,-2.036104918,1
120,485,-4.922752857,-2.332851887,1
120,501,-6.332121372,-2.238031626,1
120,517,-7.047914028,-1.768896341,1
120,533,-7.839021206,-0.5497174859,1
120,549,-8.740852356,0.06512346864,1
120,565,-8.221252441,1.21599555,1
120,581,-6.386562824,0.2294440866,1
120,597,-6.108924389,2.493686199,1
120,613,-5.916460991,4.022562027,1
120,629,-5.819889545,1.750051022,1
120,645,-5.263741016,1.579421401,1
120,661,-3.648669243,3.386652231,1
120,677,-4.405367851,1.733514786,1
120,693,-3.417680025,-0.3761547804,1
120,709,-1.945263624,-1.001511097,1
120,725,-3.552665234,-0.4631980062,1
120,741,-4.341507912,-0.292126894,1
120,757,-6.222097397,0.2726960778,1
120,773,0.09160542488,7.507041931,1
120,789,-3.674855471,1.412158489,1
120,805,-4.10068512,0.593157649,1
120,821,-4.30215168,-8.550167084,1
120,837,-4.842192173,0.739341855,1
120,853,-3.701201916,-1.094305038,1
120,869,-3.345180273,-1.804543972,1
120,885,-2.547452688,-1.400952101,1
120,901,-3.901572943,-1.501288652,1
120,917,-4.972290993,-1.80472064,1
120,933,-4.648972988,-0.6745865941,1
120,949,-4.063591957,-0.4137484133,1
120,965,-3.115795612,0.3220128119,1
120,981,-3.972388983,1.388459325,1
120,997,-4.217791557,0.7767239809,1
120,1013,-4.253847122,0.6021002531,1
120,1029,-4.475252151,0.5201181173,1
120,1045,-4.427103043,0.6657093167,1
120,1061,-4.455079079,1.078252554,1
120,1077,-4.652605057,0.6869399548,1
120,1093,-5.001294136,-0.2422667742,1
120,1109,-5.093048096,1.687482476,1
120,1125,-5.163055897,2.150091887,1
120,1141,-4.963421822,1.586168051,1
120,1157,-5.131573677,2.833619356,1
120,1173,-5.081915855,2.698340416,1
120,1189,-4.814788342,2.594177961,1
120,1205,-5.168281555,2.133262634,1
120,1221,-5.082297325,2.394076109,1
120,1237,-4.261308193,3.274450541,1
120,1253,-4.550390244,3.475794792,1
120,1269,-3.780273914,1.920557499,1
120,1285,-2.235394955,0.6920208931,1
136,21,-5.026512146,-6.860947609,1
136,37,-5.615809441,-7.182108879,1
136,53,-5.580827236,-5.748720169,1
136,69,-5.823062897,-4.918819904,1
136,85,-5.902061939,-6.375761509,1
136,101,-6.289801121,-6.690647602,1
136,117,-7.727615356,-4.777411461,1
136,133,-8.126251221,-2.429215431,1
136,149,-8.159994125,-3.246573925,1
136,165,-8.373434067,-3.987491369,1
136,181,-8.469162941,-4.258273125,1
136,197,-7.848323822,-3.832008839,1
136,213,-8.006464005,-4.305212021,1
136,229,-8.896924019,-2.711045504,1
136,245,-8.813864708,-2.166840076,1
136,261,-7.084487915,-2.152493,1
136,277,-7.122703075,-1.472886801,1
136,293,-7.171249866,-1.965102434,1
136,309,-7.577841759,-1.416594982,1
136,325,-7.35807085,-1.760563493,1
136,341,-8.382533073,-1.241952896,1
136,357,-8.149197578,-1.848227501,1
136,373,-7.862589836,-1.986159563,1
136,389,-7.777997494,-4.179211617,1
136,405,-5.708207607,-4.706079006,1
136,421,-3.665987015,-2.04794383,1
136,437,-2.979176521,-2.314341784,1
136,453,-7.849347115,-1.156826735,1
136,469,-4.824384689,-3.831778526,1
136,485,-4.561152458,-4.032486916,1
136,501,-6.566512585,-4.375340939,1
136,517,-7.142649651,-3.816936016,1
136,533,-6.4564991,-1.022044063,1
136,549,-6.356462955,-0.6475819349,1
136,565,-6.149950981,-0.4412703514,1
136,581,-6.076663017,0.1621623039,1
136,597,-5.86611557,1.059942365,1
136,613,-5.751259804,2.346740246,1
136,629,-6.442697048,1.216508627,1
136,645,-5.999511719,-0.4278438091,1
136,661,-5.241392612,-0.3270761967,1
136,677,-4.845891476,0.9610190392,1
136,693,-4.50780201,0.01417952776,1
136,709,-3.67712307,-0.0994502902,1
136,725,-3.349308968,0.4351872206,1
136,741,-2.791882515,0.2104742527,1
136,757,-3.182409286,0.4983490705,1
136,773,-3.416966677,0.6989180446,1
136,789,-3.421246529,0.3709345162,1
136,805,-3.754956007,-0.01291239262,1
136,821,-4.123283386,-9.104597092,1
136,837,-3.754340172,-0.451256156,1
136,853,-4.199213028,-1.396245241,1
136,869,-3.410420179,-1.732884288,1
136,885,-3.316155672,-2.028364658,1
136,901,-3.889664888,-0.9192484617,1
136,917,-4.552651882,-1.072403193,1
136,933,-4.20245409,-0.5016248822,1
136,949,-4.003230572,-0.1303348839,1
136,965,-2.986003876,0.3029873967,1
136,981,-3.184366465,0.6485439539,1
136,997,-3.669121504,0.7075060606,1
136,1013,-3.979998589,0.4353714585,1
136,1029,-3.914625645,0.3858681917,1
136,1045,-4.24075985,0.6383211017,1
136,1061,-4.624484539,1.51763618,1
136,1077,-6.229043007,0.5907435417,1
136,1093,-6.596170425,0.989487648,1
136,1109,-5.776097775,1.711481571,1
136,1125,-6.140264988,1.798463106,1
136,1141,-5.933300972,1.180894256,1
136,1157,-5.174424171,1.662872314,1
136,1173,-4.895813465,2.182194233,1
136,1189,-4.970129967,2.551789284,1
136,1205,-5.07446003,2.324210882,1
136,1221,-4.69598484,2.695085049,1
136,1237,-4.202941418,3.720152617,1
136,1253,-4.182538509,3.105285406,1
136,1269,-3.133646965,2.239019156,1
136,1285,-1.249697447,1.772787213,1
152,21,-3.958201885,-2.268805504,1
152,37,-5.943083763,-2.631591797,1
152,53,-5.067110538,-5.728765965,1
152,69,-5.749764442,-5.643430233,1
152,85,-6.089874268,-6.770292282,1
152,101,-5.537477016,-6.368119717,1
152,117,-0.9809379578,1.495644093,1
152,133,-8.003980637,-1.762168884,1
152,149,-8.168504715,-1.556272507,1
152,165,-8.018974304,-4.325950623,1
152,181,-7.925318241,-4.110461235,1
152,197,-7.016302586,-2.458429337,1
152,213,-12.51000977,-1.522689104,1
152,229,-7.253109932,-3.974031448,1
152,245,-7.355535984,-2.397060156,1
152,261,-7.375946045,-2.281676769,1
152,277,-6.989902973,-2.405317307,1
152,293,-6.556750298,-2.889127016,1
152,309,-6.52377367,-2.286107302,1
152,325,-6.765972614,-1.988831758,1
152,341,-6.566828728,-2.031352043,1
152,357,-6.455042839,-2.114604712,1
152,373,-7.202305317,-2.17547226,1
152,389,-7.256900787,-4.301550865,1
152,405,-7.027144432,-2.679196119,1
152,421,-6.819186687,-2.135495186,1
152,437,-7.710020065,-1.88231957,1
152,453,-7.133649349,-1.576618195,1
152,469,-6.208379269,-2.359908581,1
152,485,-4.836194515,-4.174939156,1
152,501,-5.715025902,-5.727353573,1
152,517,-6.019899845,-4.958094597,1
152,533,-6.096807003,-2.085905552,1
152,549,-6.272978306,-1.448084831,1
152,565,-6.129205227,-1.276170135,1
152,581,-5.774049282,0.2889803052,1
152,597,-5.497549534,0.7893155217,1
152,613,-5.462748051,1.062436938,1
152,629,-5.765195847,1.310538054,1
152,645,-5.805366993,0.09452611208,1
152,661,-5.146607876,-0.4727266431,1
