PIVlab, ASCII chart output - 17-Jul-2025
FRAME: 8, filenames: A:[8]MAX_Pos0017_TgUtrmcherry_K4K8Mutant.avi & B:[9]MAX_Pos0017_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
40,1109,0.7465801239,4.129404068,1
40,1125,0.5572829247,4.05324173,1
40,1141,-4.246247292,3.303313494,1
40,1157,-4.239911556,3.818293095,1
40,1173,-3.997019768,4.17220068,1
40,1189,-4.203393459,4.039598465,1
40,1205,-4.11329174,3.747724533,1
40,1221,-3.686789036,5.046488285,1
40,1237,-4.841944695,1.924628258,1
40,1253,-3.045604706,4.549573421,1
40,1269,-5.05995369,2.524093628,1
40,1285,-8.424604416,0.06615352631,1
56,21,-2.544176102,-1.17931366,1
56,37,-3.821897745,-2.551711082,1
56,53,-4.68788147,-1.603779554,1
56,69,-4.615848541,-1.553117037,1
56,85,-4.065169334,-2.685580254,1
56,101,-3.807600737,-2.632129669,1
56,117,-3.499691963,-2.193157911,1
56,133,-3.583510637,-2.502535582,1
56,149,-3.628960133,-2.658966541,1
56,165,-3.838568211,-4.350490093,1
56,181,-11.36820507,-7.74629879,1
56,197,-8.032549858,5.260356903,1
56,213,-5.153832436,-5.65972805,1
56,229,-3.999598026,-1.478655934,1
56,245,-4.345626831,-1.359505415,1
56,261,-4.400105,-1.458811879,1
56,277,-3.826816797,-1.558339715,1
56,293,-3.793328762,-1.526347876,1
56,309,-3.965588331,-0.9408779144,1
56,325,-3.902401924,-0.595777452,1
56,341,-5.033864021,1.526535153,1
56,357,-3.864565849,-5.738326073,1
56,373,-4.582452774,-0.5502203703,1
56,389,-4.152898312,0.02296584845,1
56,405,-4.505354881,1.409618616,1
56,421,-4.348202229,2.281777859,1
56,437,-3.722092628,2.187406063,1
56,453,-3.753488064,1.653232932,1
56,469,-3.580153704,1.015206218,1
56,485,-3.540917635,1.399616718,1
56,501,-3.294925213,2.413836002,1
56,517,-2.21328783,2.554656029,1
56,533,-3.034144402,2.484434128,1
56,549,-4.846185684,1.451078773,1
56,565,-5.611020088,0.8712236881,1
56,581,-4.362106323,1.707453251,1
56,597,-3.978210449,1.177235961,1
56,613,-7.719950199,1.222518921,1
56,629,-5.050830841,0.6647492051,1
56,645,-4.360984802,-0.7349268794,1
56,661,-4.363229752,-0.9690575004,1
56,677,-4.343919754,-1.743693829,1
56,693,-2.784138918,-0.2777620554,1
56,709,-2.079339981,1.288462043,1
56,725,-2.261790752,2.076537848,1
56,741,-2.052714825,1.838242769,1
56,757,-1.972568154,0.04027530551,1
56,773,-1.845239401,-1.868214607,1
56,789,-1.626608729,-2.603403807,1
56,805,-0.8209916353,-2.938884735,1
56,821,-3.024032593,0.3120236993,1
56,837,-2.449587107,0.4481933117,1
56,853,-2.128778696,0.6509891748,1
56,869,-1.756356478,0.4374939203,1
56,885,-8.719320297,-0.3201018572,1
56,901,-3.92410183,3.377629995,1
56,917,-4.680614471,3.267123222,1
56,933,-5.048045158,3.101790428,1
56,949,-3.642441034,2.135595322,1
56,965,-2.666647434,1.972325325,1
56,981,-2.272381306,2.141272545,1
56,997,-2.328035355,2.39056468,1
56,1013,-2.772559404,1.949001551,1
56,1029,-2.542887449,2.73675251,1
56,1045,-2.237154007,1.372850657,1
56,1061,-2.503968239,1.809590578,1
56,1077,-3.585159779,3.724742413,1
56,1093,-5.076020718,3.32292676,1
56,1109,-2.298638582,2.567554951,1
56,1125,-1.958556414,2.623207569,1
56,1141,-3.063690662,3.435296774,1
56,1157,-3.554896593,3.334662199,1
56,1173,-3.833860159,3.449950218,1
56,1189,-4.038529396,3.684953213,1
56,1205,-3.90986824,3.931327105,1
56,1221,-4.125149727,4.762310982,1
56,1237,-3.833753586,2.452383995,1
56,1253,-4.278996944,2.489461899,1
56,1269,-5.565405369,2.184375763,1
56,1285,-5.906791687,4.350811958,1
72,21,-3.386075497,-0.8215970993,1
72,37,-4.875759602,-1.501763821,1
72,53,-4.873869896,-1.550185442,1
72,69,-4.295624256,-1.741750717,1
72,85,-3.254757881,-2.638286352,1
72,101,-2.449096918,-2.602020025,1
72,117,-3.410776854,-2.627975702,1
72,133,-3.784846544,-2.945705175,1
72,149,-3.072721243,-3.308520317,1
72,165,-3.224537373,-4.540474892,1
72,181,-3.145089388,-4.814063072,1
72,197,-3.103867054,6.093361855,1
72,213,-3.119256496,-3.335855961,1
72,229,-3.761310577,-1.572097778,1
72,245,-4.278708458,-1.227771759,1
72,261,-4.294739723,-1.424605966,1
72,277,-3.501111746,-2.475797653,1
72,293,-3.511831284,-1.107317924,1
72,309,-3.633695841,-0.01910573244,1
72,325,-4.110927582,0.213121444,1
72,341,-4.862170696,0.8699508905,1
72,357,-2.71624136,-5.269481182,1
72,373,-4.491798401,-1.243321657,1
72,389,-4.064104557,-0.418525219,1
72,405,-4.786475658,1.633099794,1
72,421,-4.692548752,2.809239864,1
72,437,-4.162028313,2.357518435,1
72,453,-4.406700611,1.770972967,1
72,469,-4.972805977,2.172285318,1
72,485,-5.39952898,3.381248474,1
72,501,-4.465082169,3.007366419,1
72,517,-4.560414791,2.001840115,1
72,533,-4.682281494,1.220215797,1
72,549,-5.029194832,1.155662894,1
72,565,-5.604613304,1.441890955,1
72,581,-5.060192108,0.2339549065,1
72,597,-6.303812981,2.043488503,1
72,613,-7.82153511,1.986096025,1
72,629,-5.393699646,0.8285080194,1
72,645,-4.148340225,0.6422547102,1
72,661,-3.493328094,0.2582820058,1
72,677,-3.731808186,-0.2592450976,1
72,693,-2.723117352,-0.181607604,1
72,709,-2.376395702,0.9883271456,1
72,725,-2.183860779,1.53790772,1
72,741,-1.973300934,1.257682204,1
72,757,-2.227169991,0.210740447,1
72,773,-2.582961321,-1.825759053,1
72,789,-2.82665205,-2.117777824,1
72,805,-1.92723465,-2.821000576,1
72,821,-2.150480747,3.303433895,1
72,837,-2.44970417,0.3310766816,1
72,853,-2.18880105,0.6177770495,1
72,869,-1.889200449,1.25696826,1
72,885,0.2383146286,2.111654997,1
72,901,-2.038226366,3.152817249,1
72,917,-3.279304028,3.428990126,1
72,933,-3.409440756,2.511199713,1
72,949,-3.110563993,2.103814602,1
72,965,-2.841131687,2.117565155,1
72,981,-2.632687807,1.893097758,1
72,997,-2.737137079,1.819771051,1
72,1013,-3.638739347,2.246145248,1
72,1029,-3.11420393,3.421562433,1
72,1045,-2.687623262,2.209850311,1
72,1061,-2.685894489,3.463107586,1
72,1077,-2.813856125,3.455027103,1
72,1093,-2.828606129,2.629194021,1
72,1109,-2.444914341,1.928522348,1
72,1125,-3.815759182,2.715617895,1
72,1141,-3.789387941,3.350044727,1
72,1157,-3.683028698,3.195981503,1
72,1173,-3.487894058,3.291012764,1
72,1189,-3.992954254,3.632238865,1
72,1205,-5.89278698,0.4718103409,1
72,1221,-5.244674206,1.734926939,1
72,1237,1.952758789,4.740600109,1
72,1253,-13.0506382,1.871569395,1
72,1269,-10.66355705,4.568732262,1
72,1285,-10.12581921,6.598694801,1
88,21,-2.715577364,-1.077189207,1
88,37,-4.958788872,-1.748122811,1
88,53,-4.019008636,-1.940026999,1
88,69,-3.28044796,-3.047240019,1
88,85,-2.82831645,-2.027430534,1
88,101,-2.539944172,-1.939600229,1
88,117,-3.793852806,-2.212516308,1
88,133,-4.27177906,-2.620090723,1
88,149,-4.059002876,-3.035055399,1
88,165,-3.715152979,-2.714028597,1
88,181,-3.155054331,-2.048692703,1
88,197,-2.698180676,-1.935968876,1
88,213,-1.480324507,-1.618343592,1
88,229,-2.160232067,-1.46693337,1
88,245,-4.204071522,-1.742574215,1
88,261,-4.797138214,-1.503915787,1
88,277,-3.952039003,-2.524741888,1
88,293,-3.828743696,-1.541580796,1
88,309,-4.035978317,-0.7027124166,1
88,325,-4.425173283,-0.1229711771,1
88,341,-5.498132706,-0.804649055,1
88,357,-4.502583504,-1.701321006,1
88,373,-3.922727108,-0.3708273768,1
88,389,-4.385597229,-0.006266526878,1
88,405,-4.441895485,1.444387674,1
88,421,-5.008068085,2.403690815,1
88,437,-5.257894516,2.761552334,1
88,453,-5.726933956,2.113924503,1
88,469,-6.059072971,2.70293045,1
88,485,-5.532418251,3.398969889,1
88,501,-5.578463554,3.000724554,1
88,517,-6.343967438,0.5157390833,1
88,533,-5.365745068,1.017363667,1
88,549,-4.921802521,1.25037837,1
88,565,-4.882370472,1.645367146,1
88,581,-5.083284855,1.389066935,1
88,597,-6.462152958,2.746253014,1
88,613,-6.52887249,2.353330374,1
88,629,-6.299262524,2.048202753,1
88,645,-5.990846634,1.956995726,1
88,661,-3.714884281,0.8869605064,1
88,677,-3.258803606,0.3271615505,1
88,693,-2.90644908,-0.1293039322,1
88,709,-2.532269716,1.196850061,1
88,725,-1.217889786,0.9643911123,1
88,741,-0.3150674105,0.3526514769,1
88,757,-1.138820291,-0.560135603,1
88,773,-1.838824034,-2.438109398,1
88,789,-9.7488451,-2.409490585,1
88,805,-2.98000288,-3.586110592,1
88,821,-2.061163902,3.632757425,1
88,837,-2.161272287,0.4173050523,1
88,853,-1.991690636,0.8954179287,1
88,869,-1.586201668,2.281295776,1
88,885,-2.329464436,3.526328087,1
88,901,-2.560261726,2.957170725,1
88,917,-2.326826572,2.50522995,1
88,933,-2.81345439,2.318759918,1
88,949,-2.73453927,2.19385767,1
88,965,-2.620714188,1.888587713,1
88,981,-2.886461973,1.620896697,1
88,997,-2.876857758,1.687464714,1
88,1013,-2.899979591,2.520284414,1
88,1029,-3.075428963,2.078345776,1
88,1045,-3.312596321,3.058732033,1
88,1061,-3.353713989,3.906428099,1
88,1077,-3.44084692,3.076987028,1
88,1093,-3.175108433,2.502521753,1
88,1109,-3.250927448,2.427163839,1
88,1125,-3.658504248,2.750320673,1
88,1141,-3.915898323,3.293187618,1
88,1157,-4.141834736,3.434160471,1
88,1173,-3.115683794,3.501987219,1
88,1189,-3.001539707,4.301020145,1
88,1205,-1.783454895,11.65524864,1
88,1221,-4.772405148,1.972663403,1
88,1237,-3.96423769,2.28862381,1
88,1253,-4.888689995,1.429042935,1
88,1269,-4.363922119,2.310237408,1
88,1285,-2.767852068,5.869727135,1
104,21,-1.705108643,-0.6192252636,1
104,37,-2.519821644,-1.430812836,1
104,53,-3.112274885,-1.963461041,1
104,69,-2.765648842,-2.52115798,1
104,85,-2.467360258,-2.120585918,1
104,101,-2.748339653,-2.078727722,1
104,117,-3.9477458,-1.83336544,1
104,133,-4.722845078,-2.353706121,1
104,149,-5.167666912,-2.079722404,1
104,165,-4.454931259,-1.362300873,1
104,181,-3.256657839,-1.462798953,1
104,197,-2.923033953,-1.420472622,1
104,213,-2.298512697,-1.315951109,1
104,229,-2.229195356,-1.501442909,1
104,245,-3.15605998,-1.181973457,1
104,261,-3.779275656,-1.0900172,1
104,277,-4.668364525,-1.660718441,1
104,293,-4.181130886,-1.836791277,1
104,309,-4.141677856,-1.247578859,1
104,325,-3.914081097,-0.5140662789,1
104,341,-4.643711567,-0.5393724442,1
104,357,-4.301316261,-0.4926264882,1
104,373,-3.567002296,-0.3351451755,1
104,389,-4.326922417,0.895555675,1
104,405,-5.023844242,1.524109125,1
104,421,-5.463346481,3.314558268,1
104,437,-8.677928925,1.761659503,1
104,453,-7.993525505,2.171242714,1
104,469,-5.284747124,2.436382294,1
104,485,-4.500551701,2.493152857,1
104,501,-4.903927803,1.478648782,1
104,517,-5.350064754,0.2407090664,1
104,533,-4.606002331,1.001000166,1
104,549,-4.47144556,1.441979766,1
104,565,-4.49060154,1.730488896,1
104,581,-4.725224972,1.924676657,1
104,597,-6.196702957,2.833311319,1
104,613,-6.409425735,3.734902859,1
104,629,-6.034766197,3.077558041,1
104,645,-4.559498787,2.200566292,1
104,661,-3.281679153,1.67280674,1
104,677,-3.26540184,0.4245284796,1
104,693,-3.002137661,-0.4336073399,1
104,709,-1.543643236,1.283750176,1
104,725,-0.7642836571,0.2531154752,1
104,741,-1.433952928,-0.1750293374,1
104,757,-2.575157642,-0.5861340761,1
104,773,-2.03916502,-2.838949919,1
104,789,-1.789150953,-3.748140097,1
104,805,-1.613080382,-3.042587996,1
104,821,-1.477373123,-2.949729919,1
104,837,-0.6294310093,-0.4524749815,1
104,853,0.0009770393372,-0.4993081093,1
104,869,-7.50926733,8.741016388,1
104,885,-7.460907936,0.03970050812,1
104,901,-2.27684927,3.165089846,1
104,917,-1.648228884,2.660327196,1
104,933,-2.256025314,2.335428953,1
104,949,-2.628497124,1.731125474,1
104,965,-2.640480042,1.605245113,1
104,981,-3.01971364,1.593894243,1
104,997,-2.869339466,1.674224854,1
104,1013,-2.755332947,1.628468275,1
104,1029,-2.994321108,1.743521452,1
104,1045,-3.288341284,3.208642483,1
104,1061,-3.508272886,2.897842884,1
104,1077,-7.456060886,-4.691490173,1
104,1093,-3.398949623,2.805630207,1
104,1109,-3.364811897,2.890119553,1
104,1125,-3.459131241,2.77507472,1
104,1141,-3.631091356,2.739871979,1
104,1157,-3.851189852,3.308537006,1
104,1173,-3.196539879,3.429789066,1
104,1189,-3.351997852,3.042464018,1
104,1205,-4.299930573,2.164847612,1
104,1221,-2.240725517,3.818949461,1
104,1237,-3.257676125,2.843785763,1
104,1253,-4.548512459,2.044483662,1
104,1269,-4.772173405,2.34276557,1
104,1285,0.3809585571,12.74743843,1
120,21,-1.871287584,-0.1687465906,1
120,37,-2.294488907,-1.065264463,1
120,53,-2.887572765,-1.753118992,1
120,69,-2.494537115,-1.986092091,1
120,85,-2.200303078,-2.280954361,1
120,101,-2.360639095,-2.398701191,1
120,117,-2.809643745,-2.006863594,1
120,133,-3.966657877,-3.066263914,1
120,149,-5.04588604,-3.425309181,1
120,165,-1.990118504,-1.140304208,1
120,181,-2.971341133,-1.233976722,1
120,197,-3.291322231,-1.90474999,1
120,213,-3.113836288,-2.109988928,1
120,229,-2.735189199,-1.239987731,1
120,245,-3.319867373,-0.01945734024,1
120,261,-3.15561223,-1.292976022,1
120,277,-3.292341948,-1.321514726,1
120,293,-1.987844944,-2.023297787,1
120,309,-3.845683098,-2.161884308,1
120,325,-3.35251236,-0.8596552014,1
120,341,-3.444930792,-0.06519238651,1
120,357,-3.766558409,0.03248514235,1
120,373,-3.43306303,-0.4720499218,1
120,389,-4.135193825,0.1944286227,1
120,405,-5.176083088,0.6698461771,1
120,421,-0.2676672935,-0.9112784266,1
120,437,-0.5280327797,0.2634446621,1
120,453,-9.479463577,6.168064594,1
120,469,-2.799098015,2.478788137,1
120,485,-3.382416248,1.499361038,1
120,501,-3.662222862,0.5981366038,1
120,517,-3.60814333,0.9844081402,1
120,533,-3.556768417,1.060420513,1
120,549,-3.873116493,1.127612948,1
120,565,-3.995863438,1.406187415,1
120,581,-4.230652809,2.196549892,1
120,597,-5.063682079,3.297050476,1
120,613,-5.20143795,4.235350609,1
120,629,-4.934705257,3.638198137,1
120,645,-3.889146805,3.096448421,1
120,661,-2.450939894,2.728519917,1
120,677,0.5319871902,2.850285292,1
120,693,-2.716753006,0.008055984974,1
120,709,-2.265101433,0.07816758007,1
120,725,-1.793853045,-0.4259694219,1
120,741,-2.041060925,-0.2823287845,1
120,757,-2.599085331,-0.550968647,1
120,773,-2.22630024,-2.739645481,1
120,789,-1.56800437,-3.141002178,1
120,805,-1.267794847,-2.398870945,1
120,821,0.04439544678,-0.8274921179,1
120,837,0.3629984856,0.05385646224,1
120,853,5.845716476,-0.6703822613,1
120,869,1.186897278,0.4617404938,1
120,885,-1.081056595,3.00125885,1
120,901,-1.043306828,5.415953636,1
120,917,-1.089594603,3.870576382,1
120,933,-1.851583004,2.356464386,1
120,949,-2.474755764,1.530211687,1
120,965,-3.002492905,1.132329702,1
120,981,-2.938740253,1.424235702,1
120,997,-2.365579128,2.039598942,1
120,1013,-2.387382984,3.059840679,1
120,1029,-2.916743994,3.041324377,1
120,1045,-2.954648495,3.007849216,1
120,1061,-3.077157259,3.050105333,1
120,1077,-3.21578145,2.931174517,1
120,1093,-3.094293356,3.727317572,1
120,1109,-3.133711576,3.458170176,1
120,1125,-2.844148874,3.318282127,1
120,1141,-3.002751589,2.874984026,1
120,1157,-3.410465002,2.963776588,1
120,1173,-3.73995018,3.47363162,1
120,1189,-4.0404706,0.9172253609,1
120,1205,-4.500740051,1.736801386,1
120,1221,-4.474493504,2.557176113,1
120,1237,-4.251962662,2.675300837,1
120,1253,-4.766068459,2.63199544,1
120,1269,-4.941589832,2.662992954,1
120,1285,-2.391033649,3.283712387,1
136,21,-2.065893412,-0.894287467,1
136,37,-3.398815155,-1.181607127,1
136,53,-2.940245628,-1.808882117,1
136,69,-2.203525543,-1.49677968,1
136,85,-1.944333792,-1.862140656,1
136,101,-2.123036623,-2.226199627,1
136,117,-2.437511444,-2.160801649,1
136,133,-3.097278595,-3.097782373,1
136,149,-3.351181269,-2.915057659,1
136,165,-0.9957146645,-1.68221581,1
136,181,-1.109763145,-2.025047302,1
136,197,-3.253293037,-2.284525394,1
136,213,-2.941785097,-3.198277473,1
136,229,-3.108754873,-1.108192325,1
136,245,-3.302224398,-0.2578657866,1
136,261,-3.406239986,-0.9530079365,1
136,277,-3.771081448,-1.262435079,1
136,293,-3.053257942,-2.310163021,1
136,309,-3.28414464,-2.000510931,1
136,325,-3.482220173,-0.5667796135,1
136,341,-3.038681507,0.4174767137,1
136,357,-3.062282324,0.536303997,1
136,373,-4.117681503,0.3917821646,1
136,389,-5.256148815,-0.6678831577,1
136,405,-9.69926548,1.075571537,1
136,421,-0.10206604,-7.294932842,1
136,437,-3.282842159,1.238827229,1
136,453,-3.726688862,3.019937515,1
136,469,-4.481591225,3.176152706,1
136,485,-7.203290939,-4.746194363,1
136,501,-1.931971073,0.03899770975,1
136,517,-2.499866724,-0.07895535231,1
136,533,-3.899298191,0.7498376369,1
136,549,-3.700902939,0.5531814098,1
136,565,-3.049211502,1.180232406,1
136,581,-4.375386238,1.466735125,1
136,597,-4.524470806,2.551003695,1
136,613,-4.265812397,3.223408222,1
136,629,-4.393488407,3.018151999,1
136,645,-3.846673965,2.448611021,1
136,661,-2.990932465,1.043434501,1
136,677,-1.824676275,-0.05026453733,1
136,693,-2.177032232,-0.3442100286,1
136,709,-2.074551582,-0.1595022976,1
136,725,-2.236733437,-0.3304994106,1
136,741,-1.562192917,-0.1906955391,1
136,757,-1.347384453,-0.2639478445,1
136,773,-1.152475119,-0.7303136587,1
136,789,-0.3412274122,-1.233880639,1
136,805,0.6234890223,-0.9456261992,1
136,821,-0.2656701803,0.1641967297,1
136,837,-0.406722188,0.6671484113,1
136,853,-0.1884095669,1.227146983,1
136,869,-0.3450534344,1.12615633,1
136,885,3.67057085,-1.721825361,1
136,901,-0.7818922997,4.576895237,1
136,917,-1.950666904,3.877150536,1
136,933,-2.505591631,1.858908892,1
136,949,-2.662210703,1.198603868,1
136,965,-3.110150337,0.698060751,1
136,981,-2.371842861,1.20376873,1
136,997,-1.411747932,2.44976902,1
136,1013,-2.36642766,3.173660278,1
136,1029,-2.764204502,3.207473516,1
136,1045,-2.899540663,2.70027709,1
136,1061,-3.339253187,3.487215757,1
136,1077,-3.574895144,3.52741003,1
136,1093,-3.680654049,4.431871891,1
136,1109,-3.350292683,3.945210457,1
136,1125,-2.758504629,3.711042881,1
136,1141,-2.956972599,3.43922019,1
136,1157,-3.238012791,2.153068304,1
136,1173,-4.102910995,2.804404259,1
136,1189,-4.468576431,3.046233892,1
136,1205,-4.302307129,3.322825193,1
136,1221,-5.073778152,3.386838913,1
136,1237,-4.92855072,3.386806488,1
136,1253,-4.671900272,2.720712662,1
136,1269,-4.364457607,2.330746412,1
136,1285,-3.25597477,1.844370246,1
152,21,-1.030327559,-2.111212254,1
152,37,1.692906141,-5.26439333,1
152,53,-1.809929371,-1.961654782,1
152,69,-1.496883512,-1.296653986,1
152,85,-1.536234021,-0.6760424376,1
152,101,-1.491394758,-1.958422661,1
152,117,-1.934404373,-2.570915937,1
152,133,-3.01435113,-2.877729416,1
152,149,-4.52958107,-0.9103250504,1
152,165,-6.750194073,-1.880280495,1
152,181,-0.05809402466,2.456131697,1
152,197,-0.5764107704,5.428153038,1
152,213,-0.7259078026,0.3370270729,1
152,229,-0.1501407623,0.07346761227,1
152,245,-4.42039156,-0.8455792069,1
152,261,-4.72026825,-0.5281149745,1
152,277,3.89455843,-0.3215858936,1
152,293,-2.934798241,-0.7704337835,1
152,309,-3.008825064,-1.06454742,1
152,325,-3.400119305,-0.235263139,1
152,341,-3.277231216,1.249797225,1
152,357,-3.63230896,0.9805732369,1
152,373,-4.759713173,1.618093014,1
152,389,-4.513250828,1.446700811,1
152,405,-4.859547138,2.538755655,1
152,421,-4.656142235,0.5235066414,1
152,437,-4.067242622,0.8705080748,1
152,453,-3.914643288,1.656761169,1
152,469,-5.681947708,3.512712479,1
152,485,-4.541781425,2.141184568,1
152,501,-3.723462105,0.2368320227,1
152,517,-4.021965504,-0.2848842144,1
152,533,-4.072850704,-0.7137871385,1
152,549,-3.637823105,0.7385867238,1
152,565,-3.290167809,2.252100229,1
152,581,-4.281394482,1.674988508,1
152,597,-3.861594677,2.386550426,1
152,613,-3.644645929,2.859050512,1
152,629,-3.713968754,2.645653963,1
152,645,-3.672044754,1.558117628,1
152,661,-2.595571756,0.3912534714,1
152,677,-2.84637928,-1.115407705,1
152,693,-2.601226807,-1.09708941,1
152,709,-1.97790432,-0.2801567912,1
152,725,-1.350820541,0.09406103194,1
152,741,-0.8978725672,0.2874541283,1
152,757,-0.8738976121,0.1085341722,1
152,773,-0.2199397981,-0.1635481417,1
152,789,0.6536173224,-0.8211853504,1
152,805,1.051994443,0.407300055,1
