PIVlab, ASCII chart output - 17-Jul-2025
FRAME: 15, filenames: A:[15]MAX_Pos0017_TgUtrmcherry_K4K8Mutant.avi & B:[16]MAX_Pos0017_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
40,965,-1.164937496,-0.5269627571,1
40,981,-1.19750607,-0.6402872205,1
40,997,-1.429085255,-0.7430050373,1
40,1013,-2.547629833,-0.9311575294,1
40,1029,-1.565599322,-1.211772084,1
40,1045,-0.3152036667,2.89251852,1
40,1061,-1.530900955,-1.909699202,1
40,1077,-1.718127489,-1.760159373,1
40,1093,-1.126693726,-1.572292328,1
40,1109,-0.5771341324,-0.4039404392,1
40,1125,-2.498682022,-2.331171036,1
40,1141,-2.676031828,-1.929666162,1
40,1157,-3.432980776,-0.2301698774,1
40,1173,-3.307487488,0.1981389225,1
40,1189,-2.872051477,0.7054582238,1
40,1205,-1.971482277,0.8142101765,1
40,1221,-3.014561653,0.538726449,1
40,1237,-0.3485603333,-2.718850136,1
40,1253,-1.258114338,0.6276654601,1
40,1269,-1.60989356,0.2956072688,1
40,1285,-2.24872613,0.8169219494,1
56,21,-3.136199713,-4.988441467,1
56,37,-2.93615222,-5.412531853,1
56,53,-2.722077131,-4.574556351,1
56,69,-2.927159309,-3.35833168,1
56,85,-3.605331421,-3.9844594,1
56,101,-3.007332325,-4.22865057,1
56,117,-2.747891426,-4.353701115,1
56,133,-3.202636957,-5.016225815,1
56,149,-3.175314665,-3.613219738,1
56,165,-3.113122702,-3.572194099,1
56,181,-3.638531208,-3.93060112,1
56,197,-3.25620532,-3.468371868,1
56,213,-1.944995165,-2.496993303,1
56,229,-2.470860243,-2.534338236,1
56,245,-5.731088161,-2.10178566,1
56,261,-5.07137537,-1.42647171,1
56,277,-4.526618481,-1.39060533,1
56,293,-4.194489956,-1.293877959,1
56,309,-3.609299183,-1.594563484,1
56,325,-2.999076605,-2.186032295,1
56,341,-2.6726408,-4.774008751,1
56,357,-1.309062958,-3.30741024,1
56,373,-1.940391541,-2.360558987,1
56,389,-3.577953339,-3.393978119,1
56,405,-0.419485569,-5.775595665,1
56,421,-0.7304296494,-5.62013483,1
56,437,-5.054160595,-3.750532866,1
56,453,-5.598511696,-0.473983109,1
56,469,-5.540549755,0.4976555109,1
56,485,-5.438084602,1.143936992,1
56,501,-4.665249348,2.098414421,1
56,517,-4.703790188,2.588237762,1
56,533,-6.140351772,0.5814754963,1
56,549,-6.213750839,0.2445610464,1
56,565,-6.247667789,0.3922127485,1
56,581,-7.059718609,-0.07331085205,1
56,597,-6.844167709,0.4609310627,1
56,613,-5.286241055,-0.2627093196,1
56,629,-4.638872623,-0.4871181548,1
56,645,-4.354845524,0.1994537711,1
56,661,-4.060800552,0.1348941028,1
56,677,-3.7599473,-0.1217803359,1
56,693,-3.515670061,0.4420965314,1
56,709,-2.918924093,0.4930772185,1
56,725,-2.426820993,0.4790070057,1
56,741,-1.841586709,0.5686579943,1
56,757,-1.261015892,-0.3405075669,1
56,773,-0.5568554401,-1.455063939,1
56,789,0.03451527655,-1.57284379,1
56,805,0.7337721586,0.1992245317,1
56,821,-0.3601578772,1.055938482,1
56,837,-0.6391657591,0.9332783222,1
56,853,-0.8504083157,0.4449385405,1
56,869,-2.065532446,-1.169664025,1
56,885,-2.550247908,-0.0573438853,1
56,901,-2.528581619,0.838252604,1
56,917,-2.107533932,-0.1673155427,1
56,933,6.906502247,-1.57841301,1
56,949,-1.941235781,-0.3236316144,1
56,965,-1.249333978,-0.0296780467,1
56,981,-0.9554202557,-0.1739726663,1
56,997,-0.9405460358,-0.424541384,1
56,1013,0.1176153421,-0.18670398,1
56,1029,-1.509261012,-0.9009925723,1
56,1045,-1.849747181,-1.087915182,1
56,1061,-1.936005116,-0.4611461759,1
56,1077,-1.976537466,-0.2124532461,1
56,1093,-1.734066725,-0.1713151932,1
56,1109,-1.938123822,3.296136856e-05,1
56,1125,-2.340720892,-0.2732497454,1
56,1141,-2.654809475,-0.007629796863,1
56,1157,-2.687554359,0.4492066503,1
56,1173,-2.523254633,0.6481174231,1
56,1189,-2.81290102,0.6875008941,1
56,1205,-3.497771502,0.4432560503,1
56,1221,-2.668032885,-1.267993689,1
56,1237,0.2895448208,-3.14328289,1
56,1253,-2.307150841,1.145675302,1
56,1269,-2.478933334,1.395706534,1
56,1285,-3.391917229,2.695322037,1
72,21,-3.805998564,-5.463956833,1
72,37,-3.261507988,-4.995000839,1
72,53,5.798455238,-2.545739174,1
72,69,3.144751549,-1.263921738,1
72,85,-3.256339073,-3.498165607,1
72,101,-3.154025316,-3.811288118,1
72,117,-2.995014668,-3.723015785,1
72,133,-3.507047176,-4.212252617,1
72,149,-3.329848766,-4.891355038,1
72,165,-3.273211479,-4.557471752,1
72,181,-3.21323514,-4.022715569,1
72,197,-2.587524414,-3.198279619,1
72,213,-2.65401268,-2.552108765,1
72,229,-3.770592451,-2.960153103,1
72,245,-4.954072952,-2.192482948,1
72,261,-4.580002308,-1.648216724,1
72,277,-3.928833008,-1.585011482,1
72,293,-5.099726677,-0.04959535599,1
72,309,-3.878584623,-1.835956335,1
72,325,-3.491683722,-3.181329489,1
72,341,-2.974527597,-3.917210579,1
72,357,-2.177309513,-2.312427282,1
72,373,-2.357851028,-2.129757643,1
72,389,-4.047520638,-2.613790512,1
72,405,-5.943240166,-2.112090349,1
72,421,-3.604183197,-2.232064009,1
72,437,-4.274159908,-4.649907589,1
72,453,-0.3150467873,-1.186070561,1
72,469,-3.996760845,0.3916522264,1
72,485,-4.233674526,0.8935558796,1
72,501,-5.049590588,1.296835542,1
72,517,-5.08991766,1.420554638,1
72,533,-4.817964554,0.823264122,1
72,549,-4.663266182,0.2503197789,1
72,565,-5.097665787,0.3633874655,1
72,581,-5.264865875,0.7261347175,1
72,597,-4.917004108,0.1186065078,1
72,613,-4.923898697,-0.1924729645,1
72,629,-4.528989315,-0.545588851,1
72,645,-3.816338062,-0.487698555,1
72,661,-3.773086071,-0.3625574708,1
72,677,-3.867168903,-0.03771531582,1
72,693,-3.954112291,0.8641247749,1
72,709,-3.853173733,0.9022186995,1
72,725,-3.122920513,0.8109784126,1
72,741,-1.805280685,0.1376203299,1
72,757,0.01102781296,-0.9188838601,1
72,773,-0.1259425282,-0.2111510634,1
72,789,0.2066046,0.765460968,1
72,805,5.111449242,-0.1585159302,1
72,821,0.1919620037,1.044070721,1
72,837,0.2431651354,1.150521278,1
72,853,0.2864791155,1.307688832,1
72,869,-0.7623859644,-1.444408774,1
72,885,-1.492614508,-0.3833255768,1
72,901,-2.291297674,0.2655861676,1
72,917,-2.709806204,1.05596149,1
72,933,-2.36786294,0.4883107841,1
72,949,-1.544294953,-0.4118311405,1
72,965,-1.103696465,-1.607108116,1
72,981,-1.27961719,-0.5833300352,1
72,997,-1.478554964,-0.2413188815,1
72,1013,-2.054349184,2.989106894,1
72,1029,-1.775961041,-0.7653070688,1
72,1045,-1.97884357,-1.154072523,1
72,1061,-2.23724103,-0.426559329,1
72,1077,-2.231313229,-0.05776143074,1
72,1093,-1.573781848,0.185246855,1
72,1109,-1.75488615,0.03023937345,1
72,1125,-2.385441065,0.1940528899,1
72,1141,-2.778457165,0.7500487566,1
72,1157,-2.376662493,0.8222612143,1
72,1173,-1.918569565,0.9499649405,1
72,1189,-2.1086905,0.6767750978,1
72,1205,-2.200223923,0.1835730672,1
72,1221,-2.066112518,0.01978763938,1
72,1237,-2.361648798,0.275778532,1
72,1253,-2.708585739,0.3672477007,1
72,1269,-2.708647251,0.9019637108,1
72,1285,-2.706217527,3.575668335,1
88,21,-3.916269064,-5.394357204,1
88,37,-5.008480072,-1.088729382,1
88,53,-2.875443935,-3.3249228,1
88,69,-2.503648996,-3.341326714,1
88,85,-2.485629559,-3.316523314,1
88,101,-3.192374706,-3.571801662,1
88,117,-3.05369401,-3.379338026,1
88,133,-3.05978179,-3.821722984,1
88,149,-3.693140984,-4.775644302,1
88,165,-3.138685226,-4.455307007,1
88,181,-2.493017435,-3.37693882,1
88,197,-2.252188444,-3.065377235,1
88,213,-2.479868174,-2.589424133,1
88,229,-2.980478287,-2.839620113,1
88,245,-3.693053961,-2.348526001,1
88,261,2.746500015,-1.622413397,1
88,277,-4.633122921,-1.02592206,1
88,293,-4.287642479,-1.457596064,1
88,309,-3.709736347,-2.335339546,1
88,325,-3.593502522,-3.604934216,1
88,341,-4.004044056,-2.12793541,1
88,357,-4.063097477,-0.7188266516,1
88,373,-2.988587856,-1.858986974,1
88,389,-3.542733431,-2.281057596,1
88,405,-4.431391716,-2.811311007,1
88,421,1.140072107,2.173285007,1
88,437,5.515467644,-1.826612711,1
88,453,-0.6251814365,0.0966694057,1
88,469,-10.55371475,-6.129018784,1
88,485,-4.532580853,0.862993598,1
88,501,-4.63552475,1.121767998,1
88,517,-4.865069389,1.571665287,1
88,533,-5.022016048,0.9841578007,1
88,549,-4.119439125,0.5659891963,1
88,565,-3.214700222,0.8012419343,1
88,581,-3.807326794,1.041935205,1
88,597,-3.873372555,0.5425420403,1
88,613,-3.846876144,0.4375081062,1
88,629,-3.877305984,-0.01407450438,1
88,645,-2.733731508,0.467913866,1
88,661,-1.494696379,1.911218643,1
88,677,-2.865701199,1.495049953,1
88,693,-3.891493559,1.509480119,1
88,709,-4.040754318,0.8937828541,1
88,725,-3.693967104,0.6649773121,1
88,741,-2.847476006,0.2156460881,1
88,757,-3.220674515,-7.302423,1
88,773,-1.216170192,0.8900858164,1
88,789,-0.6271389723,0.941082716,1
88,805,-1.033954978,3.360070705,1
88,821,1.152794361,2.435523033,1
88,837,0.6420926452,2.125388145,1
88,853,-0.2502274811,0.2573912144,1
88,869,1.229489803,-0.4673871994,1
88,885,-0.3460743427,-0.1209906936,1
88,901,-1.56312573,0.1775929034,1
88,917,-2.136630535,0.4167880118,1
88,933,-1.978568316,0.3167816103,1
88,949,-1.542406797,0.004125535488,1
88,965,-1.685589314,-0.928481698,1
88,981,-1.60358882,-0.2919712663,1
88,997,-1.445327878,-0.5316665769,1
88,1013,-1.713631511,0.004593670368,1
88,1029,-2.195864677,-0.5141086578,1
88,1045,-2.142478466,-1.232289314,1
88,1061,-1.627377629,-0.09871934354,1
88,1077,-0.5961159468,1.362727046,1
88,1093,-1.313381553,0.7072834373,1
88,1109,-1.493261814,-0.06479291618,1
88,1125,-2.109009981,-0.3854188919,1
88,1141,-3.92277503,-0.1479525268,1
88,1157,-2.78205204,0.7017139196,1
88,1173,-2.239949942,1.737295151,1
88,1189,-2.064366579,0.8622661233,1
88,1205,-1.647946119,0.5715247989,1
88,1221,-1.95142436,0.1552422345,1
88,1237,-2.41093111,0.07143831253,1
88,1253,-1.620604038,0.7628214359,1
88,1269,-1.117695332,1.394378901,1
88,1285,-0.4397478104,2.663086891,1
104,21,-3.23762989,-4.880619049,1
104,37,-6.405021667,-11.47718811,1
104,53,-3.128693581,-0.9098091125,1
104,69,-2.803935051,-2.802602053,1
104,85,-2.704729319,-3.05733943,1
104,101,-3.00814271,-2.985988617,1
104,117,-2.629880428,-3.149264574,1
104,133,-1.31216383,-4.169028282,1
104,149,-3.344523907,-4.6519804,1
104,165,-4.364810944,-4.458870411,1
104,181,-2.44960165,-0.6761257648,1
104,197,-2.019147873,-3.165453196,1
104,213,-7.88688755,-9.945609093,1
104,229,-3.980978966,-3.7958951,1
104,245,-4.039626122,-3.289687634,1
104,261,-1.795883656,-1.227068663,1
104,277,-4.701953888,-0.6021404266,1
104,293,-3.587397575,-2.615412951,1
104,309,-3.239937544,-2.592548132,1
104,325,-3.429516792,-2.999435425,1
104,341,-3.503042459,-1.97406435,1
104,357,-3.34215045,-0.9895675182,1
104,373,-2.944010258,-0.781858325,1
104,389,-4.580358028,-4.45874691,1
104,405,4.431195736,1.669898987,1
104,421,-2.321381807,-2.072985649,1
104,437,-2.52131176,-1.314029217,1
104,453,-5.487786293,2.982339382,1
104,469,-4.227768898,1.054306746,1
104,485,-4.389931202,1.179608703,1
104,501,-4.09710598,1.910118699,1
104,517,-4.064519405,2.131280661,1
104,533,-4.519485474,0.4350492358,1
104,549,-3.721218348,0.5312928557,1
104,565,-3.181456804,0.8604642749,1
104,581,-3.395820856,0.993981123,1
104,597,-4.353899002,0.8112738132,1
104,613,-4.493975639,0.9856746793,1
104,629,-3.732554674,0.6226183176,1
104,645,-3.447538853,0.9085023403,1
104,661,-3.39030695,1.077230215,1
104,677,-3.650979996,1.506417751,1
104,693,-4.033313751,2.024594307,1
104,709,-4.236268997,1.747132897,1
104,725,-4.04102993,1.512149453,1
104,741,-3.614075184,1.411841512,1
104,757,-2.939260006,1.400484085,1
104,773,-1.929872036,0.5080710649,1
104,789,0.08372497559,-0.3085644245,1
104,805,-2.280753613,3.49909687,1
104,821,-1.646964312,3.352406979,1
104,837,-1.081342459,2.399802208,1
104,853,-1.779581547,-1.132150888,1
104,869,0.1015615463,0.1401852369,1
104,885,-0.7671223879,0.5215001106,1
104,901,-1.062321424,0.4736050665,1
104,917,-0.1495658159,-0.8388820887,1
104,933,-0.9058185816,-0.5090699196,1
104,949,-1.562512994,0.1505981386,1
104,965,-2.017863512,0.2410294414,1
104,981,-2.071974754,-0.09771075845,1
104,997,-1.877193928,-0.1676641405,1
104,1013,-1.946538925,-0.1481851339,1
104,1029,-2.179462433,-0.197389394,1
104,1045,-1.587435484,-0.488884002,1
104,1061,-0.7615748644,0.2780856192,1
104,1077,0.9648909569,2.962301731,1
104,1093,-1.135161638,2.659031868,1
104,1109,-1.411498189,0.3809599876,1
104,1125,-1.802064657,-0.1300341487,1
104,1141,-2.58524251,-0.7378842235,1
104,1157,-2.784375191,-1.141189694,1
104,1173,-1.838308334,0.7617770433,1
104,1189,-2.166349173,0.9630173445,1
104,1205,-2.567067146,0.5777840018,1
104,1221,-2.912231207,0.3234399557,1
104,1237,-2.213755131,-0.2721316218,1
104,1253,-2.157870531,1.074472427,1
104,1269,-2.047769547,1.905211449,1
104,1285,-1.685518742,3.092399597,1
120,21,-1.639041185,-2.879156113,1
120,37,-2.24753499,-4.268002987,1
120,53,-2.9906106,-2.876410484,1
120,69,-3.21749115,-3.634448051,1
120,85,-3.144592047,-3.377307892,1
120,101,-3.120808601,-2.367080688,1
120,117,-2.766507149,-3.206940889,1
120,133,-2.898787498,-4.188584328,1
120,149,-4.046583652,-4.843864441,1
120,165,-2.683195114,-3.666498184,1
120,181,-2.31707406,-3.678794861,1
120,197,-1.877523422,-2.680170536,1
120,213,-1.927083254,-2.925896883,1
120,229,-2.429421425,-3.752319336,1
120,245,-7.396855354,-2.370776176,1
120,261,-10.33263493,-8.716695786,1
120,277,-2.545827866,-2.498358727,1
120,293,-2.375843525,-2.892781019,1
120,309,-2.050912142,-2.55719924,1
120,325,-3.087644577,-1.926753759,1
120,341,-3.35362196,-1.716197729,1
120,357,-3.281725883,-1.497470975,1
120,373,-3.276879787,-1.466133833,1
120,389,-3.612835884,-2.813104868,1
120,405,-4.528624058,-3.394699812,1
120,421,-2.834023952,-2.125135422,1
120,437,-3.02027607,-0.8715949059,1
120,453,-5.071261883,2.801438332,1
120,469,-4.449296951,1.064667821,1
120,485,-4.270835876,0.9227535725,1
120,501,-2.712902546,2.450374842,1
120,517,-3.186830521,0.4616026878,1
120,533,-3.520235062,0.01484557986,1
120,549,-2.834153652,0.3070541918,1
120,565,-3.141791105,0.5980100036,1
120,581,-3.17547965,0.6137919426,1
120,597,-3.911536694,0.5178741813,1
120,613,-4.558774948,0.9271339178,1
120,629,-3.869879007,1.483654141,1
120,645,-3.651447773,1.401928186,1
120,661,-2.887543201,1.385195613,1
120,677,-2.991215706,1.557901621,1
120,693,-3.246681452,1.903181791,1
120,709,-3.835263729,1.986730099,1
120,725,-4.254502773,1.686190248,1
120,741,-3.812849045,1.746077418,1
120,757,-3.187560081,1.781012058,1
120,773,-2.545492411,1.796078563,1
120,789,-1.24690032,2.339686632,1
120,805,-2.512629509,3.600487709,1
120,821,-2.837217808,3.279067516,1
120,837,-2.55384922,1.695440173,1
120,853,-1.984784245,-0.4548939466,1
120,869,-2.290467739,0.4283647537,1
120,885,-1.769877911,0.8592728972,1
120,901,-1.120573759,0.8939068913,1
120,917,-1.490388155,0.4123454094,1
120,933,-2.647906542,9.474276543,1
120,949,-2.769490242,0.5930568576,1
120,965,-2.345406771,0.3998730481,1
120,981,-2.109915495,0.1764852852,1
120,997,-2.2701509,0.1024776399,1
120,1013,-2.09493947,-0.1351662874,1
120,1029,-1.558475971,0.4043347836,1
120,1045,-3.488406181,7.595172405,1
120,1061,-0.9984456301,2.446968794,1
120,1077,0.2019759417,1.164672852,1
120,1093,-1.700088382,2.953910351,1
120,1109,-2.276961803,2.075707436,1
120,1125,-2.316182613,0.7477321029,1
120,1141,-2.589462042,0.6577908397,1
120,1157,-3.013793468,-0.7551065683,1
120,1173,-2.893919945,-0.07075789571,1
120,1189,-2.385305405,0.6636040807,1
120,1205,-3.013116121,0.7698724866,1
120,1221,-3.049401522,1.032170534,1
120,1237,-2.913686514,0.8401221037,1
120,1253,-2.599328995,0.6794950962,1
120,1269,-2.722386837,1.088881254,1
120,1285,-1.98120749,2.907117605,1
136,21,-0.8639519215,-1.090689659,1
136,37,-1.823588133,5.366447449,1
136,53,-1.910370588,-2.827061415,1
136,69,-2.286929131,-3.771226168,1
136,85,-2.589765549,-4.479544163,1
136,101,-2.760223866,-3.268414259,1
136,117,-3.071467876,-1.252194166,1
136,133,-3.073196411,-3.870659828,1
136,149,-3.152611017,-4.211511612,1
136,165,-2.231988668,-3.614252567,1
136,181,-2.192254782,-3.736121893,1
136,197,-2.054611444,-3.156868935,1
136,213,-1.844765902,-3.376065493,1
136,229,-1.418652296,-3.064311504,1
136,245,-3.617329359,-3.637731552,1
136,261,-3.846249819,-3.598801136,1
136,277,-8.057386398,1.064713955,1
136,293,-3.318878412,-2.474108696,1
136,309,-2.852584362,-1.878229618,1
136,325,-3.059431314,-1.227461219,1
136,341,-3.541882277,-1.44294405,1
136,357,-3.46491766,-1.871697664,1
136,373,-3.22517848,-2.847589016,1
136,389,-3.372525215,-3.277353764,1
136,405,-3.172600269,-3.37937808,1
136,421,-3.86118412,-2.525882959,1
136,437,-4.26807785,-1.704240561,1
136,453,-3.390144825,-3.72614789,1
136,469,-2.92916584,-0.1102793515,1
136,485,0.7882561684,-7.408098698,1
136,501,-3.261272907,0.7772043943,1
136,517,-3.207113028,0.4570243955,1
136,533,-3.093346119,-0.0378407836,1
136,549,-3.200963259,0.1941232383,1
136,565,-3.838602066,0.08047103882,1
136,581,-2.028411865,0.07134151459,1
136,597,-3.166675329,-0.5708591938,1
136,613,-3.664948463,0.5404980183,1
136,629,-3.062333584,2.336270094,1
136,645,-2.531476259,2.481359959,1
136,661,-2.233298063,2.428544998,1
136,677,-2.804811716,2.162853718,1
136,693,-3.630146027,1.503371119,1
136,709,-3.749382019,1.565507293,1
136,725,-4.082746983,1.817072511,1
136,741,-3.96580863,2.080229044,1
136,757,-3.688203335,1.907721519,1
136,773,-3.263735294,2.120238543,1
136,789,-3.225031853,3.292869568,1
136,805,-3.159906149,2.537466764,1
136,821,-2.781971216,1.618558526,1
136,837,-3.201400042,1.107584715,1
136,853,-2.542472124,-0.1154165268,1
136,869,-2.049678802,0.7304246426,1
136,885,-1.295537114,1.765401125,1
136,901,-0.8138365149,1.657640815,1
136,917,-0.8917446733,0.7875475883,1
136,933,-0.9285429716,1.388723254,1
136,949,-2.17999506,1.228750587,1
136,965,-1.996992707,0.6325712204,1
136,981,-1.886799097,0.3465895653,1
136,997,-2.080720186,0.2687036991,1
136,1013,-1.479479194,-0.003966361284,1
136,1029,-4.168649673,5.126863003,1
136,1045,-3.531987667,8.325573921,1
136,1061,-1.158070445,4.429224968,1
136,1077,0.6870464087,2.684129,1
136,1093,-1.953180313,3.204758167,1
136,1109,-2.913770676,2.694003344,1
136,1125,-2.923354387,0.6580686569,1
136,1141,-3.778600693,-0.4105449915,1
136,1157,-4.428421974,-0.7105026245,1
136,1173,-4.07610178,-1.068119049,1
136,1189,-4.828362465,0.3990138769,1
136,1205,-4.072441101,0.9551753402,1
136,1221,-3.459782839,1.27710259,1
136,1237,-3.404463291,1.054451942,1
136,1253,-3.100620985,0.7273837328,1
136,1269,-2.551594734,0.8951807022,1
136,1285,-2.601882219,3.267929077,1
152,21,-5.316955566,-4.014857292,1
152,37,-0.6119657755,-0.4958839417,1
152,53,0.0134345293,-3.446048021,1
152,69,-0.8943836689,-3.950585365,1
152,85,-1.72814703,-4.392402172,1
152,101,-2.039659262,-3.216642618,1
152,117,-1.749056816,-2.656820297,1
152,133,-2.160472155,-2.814964533,1
152,149,-2.330133438,-3.162245989,1
152,165,-2.719112635,-3.573215485,1
152,181,-2.717136621,-3.435441971,1
152,197,-2.307917118,-3.308663368,1
152,213,-2.422012091,-2.797147751,1
152,229,-3.661611319,-2.529341936,1
152,245,-3.939340591,-2.989125967,1
152,261,-3.514813423,-3.665273428,1
152,277,-3.167193651,-2.774102926,1
152,293,-4.189523697,-2.058682442,1
152,309,-4.339690208,-1.53546834,1
152,325,-5.172745705,-1.186197042,1
152,341,-4.25875473,-1.225123167,1
152,357,-4.265624046,-2.319050074,1
152,373,-4.160130978,-3.334054947,1
152,389,-4.317566872,-3.188898802,1
152,405,-4.489278316,-3.10597682,1
152,421,-4.725922585,-2.416935205,1
152,437,-5.923865795,-1.356026649,1
152,453,-7.997514725,0.06146496534,1
152,469,-3.208782673,0.6079708338,1
152,485,-5.192260265,2.690578699,1
152,501,-3.259192944,0.4658945203,1
152,517,-3.161297798,0.5342671275,1
152,533,-4.684036255,0.3005355299,1
152,549,-3.496858597,0.1965538561,1
152,565,3.217900515,-6.496115208,1
152,581,2.89993906,-6.223003387,1
152,597,-3.836872578,0.102948904,1
