PIVlab, ASCII chart output - 17-Jul-2025
FRAME: 16, filenames: A:[16]MAX_Pos0017_TgUtrmcherry_K4K8Mutant.avi & B:[17]MAX_Pos0017_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
24,1013,-4.32703495,1.755647779,1
24,1029,-1.945412159,0.6980407238,1
24,1045,-3.006428957,-0.1264731884,1
24,1061,-1.703672409,0.9949442744,1
24,1077,-2.046399832,1.120577931,1
24,1093,-5.247799873,1.027390242,1
24,1109,-4.302698135,1.917332768,1
24,1125,-4.864888191,0.07109355927,1
24,1141,-4.074121952,0.6827554703,1
24,1157,-3.200106144,-0.1745781898,1
24,1173,-2.881246567,-0.2265159488,1
24,1189,-2.685096979,0.2920143902,1
24,1205,-2.302452564,-0.169035852,1
24,1221,-2.662168264,-0.3862046599,1
24,1237,-2.777540207,-0.806456089,1
24,1253,-1.770385027,-0.3687516451,1
24,1269,-3.078550816,-1.882424355,1
24,1285,-0.04752826691,0.1315686703,1
40,21,-2.681101799,-4.171654224,1
40,37,-3.49014616,1.314908743,1
40,53,-3.323919535,-2.946163416,1
40,69,-3.219223022,-2.637397766,1
40,85,-2.284681082,-3.101968288,1
40,101,-2.066353798,-3.503892183,1
40,117,-3.432451248,-3.471726418,1
40,133,-4.209588051,-4.385715008,1
40,149,-3.237294197,-4.543684959,1
40,165,-3.309116364,-4.253397942,1
40,181,-5.051987171,-3.013356686,1
40,197,-5.188018799,0.8272588253,1
40,213,-3.657643318,-2.954779863,1
40,229,-4.500859261,-2.964795113,1
40,245,-5.176773071,-3.651921272,1
40,261,-5.320003986,-3.615733385,1
40,277,-4.982298374,-2.897335768,1
40,293,-3.607875347,-1.936346769,1
40,309,-3.670054197,-0.6337687969,1
40,325,-4.365298271,-0.5135893226,1
40,341,-3.799820423,0.7258611917,1
40,357,-3.989719391,0.1605278254,1
40,373,-4.586904049,-1.484861374,1
40,389,-4.292316914,-2.679069996,1
40,405,-4.863104343,-2.387071848,1
40,421,-2.725502968,-3.607400417,1
40,437,-3.054709435,-3.85126543,1
40,453,-2.89523387,-0.2362696528,1
40,469,-2.740379333,-0.03169339895,1
40,485,-2.194134951,0.3198155761,1
40,501,-2.048964262,-0.1674320102,1
40,517,4.013245583,1.051644802,1
40,533,-2.17535305,-1.078311443,1
40,549,-3.214314222,-1.720620513,1
40,565,-4.444335938,-1.476668119,1
40,581,-3.945249557,-0.8242179155,1
40,597,-2.421417475,-0.3922240138,1
40,613,-1.594507217,-2.458751917,1
40,629,-5.269699097,0.1431975365,1
40,645,-3.695659399,-0.02876071632,1
40,661,-3.153023481,-0.1624015421,1
40,677,-2.853884697,-0.2427803576,1
40,693,-3.350904942,0.09719952941,1
40,709,-3.555574417,0.01237273216,1
40,725,-1.194677114,1.046494365,1
40,741,-3.504993916,0.54494977,1
40,757,-2.894542217,0.7979276776,1
40,773,-2.701240301,0.7536194324,1
40,789,-0.6705906391,0.02911832184,1
40,805,-1.947627544,-0.6238386631,1
40,821,-2.116076708,-0.8295425177,1
40,837,-1.764880657,-0.1378616989,1
40,853,-2.356857061,0.2603285313,1
40,869,-2.335939646,-1.056408167,1
40,885,-2.343630314,-1.124966383,1
40,901,-2.452007532,-0.3893682957,1
40,917,-1.348639965,0.3296211362,1
40,933,-1.93491888,0.1270293593,1
40,949,-2.347274303,-0.277125299,1
40,965,-2.608125687,0.13193205,1
40,981,-2.673661232,0.4883419275,1
40,997,-3.163894892,0.8501962423,1
40,1013,-4.49678421,1.235996246,1
40,1029,-0.7246334553,0.5061640143,1
40,1045,0.3520131111,1.017986059,1
40,1061,-1.660885096,0.6420104504,1
40,1077,-2.001144409,1.099944234,1
40,1093,-2.759576082,1.366726756,1
40,1109,-3.055295706,1.551559925,1
40,1125,-3.104580879,0.608053565,1
40,1141,-2.572383642,0.1251735687,1
40,1157,-1.731817245,-0.3724913597,1
40,1173,-1.914847136,0.01187187433,1
40,1189,-2.773216963,0.8329796195,1
40,1205,-2.886916876,0.4718291759,1
40,1221,-2.46620965,-0.6120603085,1
40,1237,-1.93573308,-1.724000931,1
40,1253,-1.068720818,-0.4878861308,1
40,1269,-1.26631856,-2.12519455,1
40,1285,-0.1450814009,-1.568271637,1
56,21,-1.294911623,-5.557478428,1
56,37,-1.875224352,-3.07248807,1
56,53,-2.376192331,-2.231036663,1
56,69,-2.3303864,-1.698420286,1
56,85,-2.104692936,-2.439207315,1
56,101,-1.337695122,-3.573841333,1
56,117,-2.35016799,-3.77106905,1
56,133,-3.408042908,-4.2828269,1
56,149,-3.522882938,-4.568435669,1
56,165,-3.691210747,-4.411179543,1
56,181,-3.631469965,-4.030637264,1
56,197,-3.142074585,-3.153065205,1
56,213,-3.427020788,-3.091326237,1
56,229,-4.140842915,-3.154236794,1
56,245,-4.32581377,-2.357841969,1
56,261,-4.522027969,-2.558521271,1
56,277,-4.649153233,-2.297280788,1
56,293,-4.340852261,-1.580894947,1
56,309,-4.187666893,-0.9301122427,1
56,325,-4.538041592,-0.5111750364,1
56,341,-4.382348537,0.8785024881,1
56,357,-5.778542995,-0.4696147442,1
56,373,-6.880293846,-1.303973913,1
56,389,-4.68867445,-2.317278147,1
56,405,-4.600986481,-2.376882076,1
56,421,-4.189866066,-1.901489019,1
56,437,0.06024360657,0.185951829,1
56,453,-3.862432957,-9.680484772,1
56,469,-2.139299631,0.3614828587,1
56,485,-2.815341711,0.3977790177,1
56,501,-3.068366528,-0.6915768385,1
56,517,-3.440812111,-0.8510100842,1
56,533,-4.028901577,-0.7324673533,1
56,549,-3.767202377,-1.092982054,1
56,565,-4.43073082,-1.172191501,1
56,581,-4.53836441,-0.5945250988,1
56,597,-2.087882042,-0.1863542348,1
56,613,-1.231095791,-0.6637434363,1
56,629,-0.3165619373,0.04520241916,1
56,645,-2.766132355,-0.2022335231,1
56,661,-3.06117487,-0.05085527524,1
56,677,-2.947441339,0.6343333721,1
56,693,-2.426895857,0.1409534514,1
56,709,-3.321804047,0.2825621367,1
56,725,-2.859999657,0.7705253363,1
56,741,-2.04682827,1.035577059,1
56,757,-1.825276852,0.9752177596,1
56,773,-1.761577249,0.6322623491,1
56,789,-1.142209053,-0.5355283618,1
56,805,-1.014253974,-0.7843307853,1
56,821,-1.324076414,-0.2093644887,1
56,837,-1.168031335,0.3097325265,1
56,853,-2.383726597,1.342784166,1
56,869,-2.15818572,-0.6545432806,1
56,885,-2.175894976,-1.321097136,1
56,901,-5.205654144,2.98012495,1
56,917,-1.466103911,5.534303665,1
56,933,-2.704211235,0.5687242746,1
56,949,-2.341458559,0.3913710117,1
56,965,-2.442298651,-0.7203854322,1
56,981,-2.573078632,-0.3755531013,1
56,997,-2.078076839,0.2727014124,1
56,1013,-5.725408077,0.03101661801,1
56,1029,-4.42764473,0.6945836544,1
56,1045,-4.814561367,-0.008547961712,1
56,1061,-2.384691,0.9448238611,1
56,1077,-2.065503359,1.577527165,1
56,1093,-2.848023653,2.282448769,1
56,1109,-2.798566818,1.414861083,1
56,1125,-2.636080503,1.352944851,1
56,1141,-1.475700855,1.077345967,1
56,1157,-0.426254034,0.2675675154,1
56,1173,-1.097783804,0.4200235009,1
56,1189,-2.027828217,0.6190977097,1
56,1205,-3.048529625,0.440151453,1
56,1221,-3.501829147,-0.2700631917,1
56,1237,-2.182635069,-1.10727489,1
56,1253,-5.000959396,8.771129608,1
56,1269,-1.904675961,-2.566617489,1
56,1285,-1.897119999,-2.4561131,1
72,21,-0.4622657299,-5.228239059,1
72,37,-1.546242952,-3.239714384,1
72,53,-2.390449524,-2.36058569,1
72,69,-2.446007967,-2.035001755,1
72,85,-2.308184624,-2.690345287,1
72,101,-1.845187664,-3.301250458,1
72,117,-1.512490511,-3.328850746,1
72,133,-2.652160883,-3.466914177,1
72,149,-4.284235954,-3.789099932,1
72,165,-4.195118427,-4.087223053,1
72,181,-2.481237888,-3.370792389,1
72,197,-2.096169233,-2.540066719,1
72,213,-1.718322515,-2.690699339,1
72,229,-2.61780405,-2.609500647,1
72,245,-5.807693958,-2.452034473,1
72,261,2.119874477,-2.448031664,1
72,277,-4.631175041,-1.83210969,1
72,293,-5.11652565,-1.571061969,1
72,309,-5.046712875,-1.03246057,1
72,325,-5.373636246,-0.6844533682,1
72,341,-7.695378304,0.3271394968,1
72,357,-7.974847317,0.05125379562,1
72,373,-5.916835308,-2.300037861,1
72,389,-4.571588516,-2.071589947,1
72,405,-4.733180523,-2.663286924,1
72,421,-2.632649899,-5.033586502,1
72,437,1.824494362,-7.914845943,1
72,453,-3.570159435,-9.377002716,1
72,469,-3.184983015,0.1006285399,1
72,485,-4.106567383,-0.2024659514,1
72,501,-4.473038197,-0.5064204335,1
72,517,-4.336081028,-0.7042030692,1
72,533,-5.180244446,-0.4144117236,1
72,549,-4.346310616,-0.5385262966,1
72,565,-4.075695038,-0.8450471163,1
72,581,-4.004796505,-0.3246153593,1
72,597,-2.428284407,0.4393420219,1
72,613,-2.071975708,0.8783400059,1
72,629,-2.062662363,1.567251921,1
72,645,-2.605216026,0.2220617533,1
72,661,-2.498313189,0.8972918391,1
72,677,-2.968893528,2.306289196,1
72,693,-2.922097921,0.8188018799,1
72,709,-2.947165251,0.712651968,1
72,725,-2.744222879,0.6444981694,1
72,741,-2.102619171,0.8773127198,1
72,757,-1.58558321,0.5729920268,1
72,773,-1.472784996,-0.1373434663,1
72,789,-1.406214714,-0.9940251112,1
72,805,-0.7477383018,-0.4314625561,1
72,821,-0.6729208231,0.1619390249,1
72,837,-1.054619551,0.5983783603,1
72,853,-1.45826757,1.63183713,1
72,869,-1.035809278,-0.9620572329,1
72,885,-0.7274023294,-1.192325592,1
72,901,-0.06090450287,-0.1591119766,1
72,917,-0.5221347809,5.199992657,1
72,933,-1.995732546,0.7470672727,1
72,949,-3.382504225,0.7069814801,1
72,965,-2.338618994,-0.6119248867,1
72,981,-1.858867884,-0.3749493659,1
72,997,-9.220791817,-3.574191093,1
72,1013,-0.4769387245,0.3075255752,1
72,1029,-2.506567717,0.600482583,1
72,1045,-3.27776432,0.3539321423,1
72,1061,-3.828232527,1.00107491,1
72,1077,-2.793351173,1.395484209,1
72,1093,-2.894171715,1.495648503,1
72,1109,-3.220431805,1.265964389,1
72,1125,-2.824664116,1.269104362,1
72,1141,-1.675677061,1.407507777,1
72,1157,-0.846842289,1.067828059,1
72,1173,-0.8348624706,0.8000510335,1
72,1189,-1.892213821,0.5869518518,1
72,1205,-2.707891703,0.3788786232,1
72,1221,-3.147958755,0.1315852106,1
72,1237,-4.131408215,0.07939447463,1
72,1253,-2.304583788,-0.1938783526,1
72,1269,-2.148590088,-1.148901224,1
72,1285,-2.133336067,-0.09045994282,1
88,21,-0.5894975066,-3.650150537,1
88,37,-1.768044949,-3.087786913,1
88,53,-3.136567354,-3.083785295,1
88,69,-3.481780529,-3.765184879,1
88,85,-2.285217762,-2.730813742,1
88,101,-1.611489296,-2.412975788,1
88,117,-2.092238426,-2.753060818,1
88,133,-2.570011377,-2.953030348,1
88,149,-5.025710106,-3.498855352,1
88,165,-4.92406559,-3.251335144,1
88,181,-1.547735453,-1.795649529,1
88,197,1.571189404,0.1495935917,1
88,213,-1.873510361,-2.376266479,1
88,229,-2.274125576,-2.545136452,1
88,245,-4.005023003,-3.325320482,1
88,261,-4.651231766,-3.284681559,1
88,277,-5.942372799,-2.215603113,1
88,293,-5.390068531,-2.36471653,1
88,309,-5.617887497,-2.232752323,1
88,325,-6.413441181,-1.946685672,1
88,341,-8.616503716,0.1868109703,1
88,357,-7.950982094,0.03786420822,1
88,373,-5.940955162,-1.725440383,1
88,389,-5.299996376,-2.221944809,1
88,405,-14.00261497,-2.741840839,1
88,421,-8.50664711,-3.031628609,1
88,437,-6.446314812,-2.120708466,1
88,453,0.5309352875,0.9254592061,1
88,469,-4.582919121,-0.5702649951,1
88,485,-5.142688751,-0.3051136732,1
88,501,-4.566154957,-0.4542241096,1
88,517,-4.340568542,-0.8625307679,1
88,533,-5.055907249,-0.5025694966,1
88,549,-4.988857269,-0.5494555831,1
88,565,-4.413238049,-0.6579633951,1
88,581,-3.593462944,-0.1918397248,1
88,597,-2.941972017,0.7787341475,1
88,613,-2.840797901,0.6386409998,1
88,629,-2.949968576,1.584951162,1
88,645,-3.589608669,0.4218917489,1
88,661,-3.504460812,2.25101757,1
88,677,-3.551151514,1.247846246,1
88,693,-2.844552279,0.8671145439,1
88,709,-2.880618334,1.077129245,1
88,725,-3.518020153,0.9385588169,1
88,741,-3.12518549,0.7727394104,1
88,757,-2.291789055,-0.5965402722,1
88,773,-1.671666265,-0.8026393056,1
88,789,-1.008693933,-0.9209379554,1
88,805,-0.3640028238,-0.396361649,1
88,821,0.2158687115,0.1433808655,1
88,837,-0.04955887794,-0.08602274209,1
88,853,-2.989025831,9.248936653,1
88,869,-3.054431438,2.386427164,1
88,885,0.2080125809,0.2075188756,1
88,901,0.5063188076,1.125630856,1
88,917,-0.008511245251,0.4588236213,1
88,933,-1.297249079,0.9691594839,1
88,949,-2.195197105,0.8214895129,1
88,965,-1.898705959,0.2820420265,1
88,981,-1.982582808,0.06264692545,1
88,997,-2.194710732,0.05581367016,1
88,1013,-3.143672705,0.5562822819,1
88,1029,-2.937943935,0.1756338477,1
88,1045,-3.86751771,0.2722586989,1
88,1061,-3.809504986,0.5751926899,1
88,1077,-3.162585497,1.561133623,1
88,1093,-3.254890919,0.8855209947,1
88,1109,-2.750797987,0.1887018681,1
88,1125,-2.490548134,0.7663964629,1
88,1141,-2.110743761,1.304319382,1
88,1157,-1.972155571,0.896851182,1
88,1173,-2.07626462,0.9404881597,1
88,1189,-2.383209705,0.8110511303,1
88,1205,-2.592284441,0.7628943324,1
88,1221,-2.292897701,0.2343949378,1
88,1237,-2.416121244,0.2407171726,1
88,1253,-1.908674598,0.6765893698,1
88,1269,-1.349565625,0.4363127053,1
88,1285,-1.115828753,0.06179237366,1
104,21,0.1167644262,-2.23298645,1
104,37,-0.8094217777,-3.254488945,1
104,53,-2.851566076,-3.544249058,1
104,69,-2.774600506,-4.186388016,1
104,85,-2.21142149,-2.620898008,1
104,101,-1.77766633,-2.042934179,1
104,117,-2.093630314,-1.771298409,1
104,133,-4.568367481,-2.072473049,1
104,149,-7.993182182,-5.374845028,1
104,165,-4.35307169,-1.348451614,1
104,181,-4.340104103,-3.037158489,1
104,197,-3.961384535,-2.64324069,1
104,213,-3.153716326,-1.903734922,1
104,229,3.911278248,-0.6444561481,1
104,245,-3.731051445,-2.309134483,1
104,261,-4.674678326,-2.875230789,1
104,277,-6.888338089,-3.279552937,1
104,293,-5.629512787,-3.697818756,1
104,309,-5.584011078,-3.574890137,1
104,325,-6.393930912,-2.300957918,1
104,341,-6.087424755,-0.9386535883,1
104,357,-6.810256481,-0.6640951633,1
104,373,-7.051438808,-1.511425614,1
104,389,1.235610962,4.318771362,1
104,405,-6.675876141,-3.921226025,1
104,421,-5.895922661,-0.3973480463,1
104,437,-0.8628473282,-7.355781555,1
104,453,-2.119841576,-1.974380016,1
104,469,-2.966072083,-0.2337238789,1
104,485,-4.254378319,2.411412477,1
104,501,-4.033849716,-0.8674587011,1
104,517,-3.916703463,-1.174764514,1
104,533,-4.273626328,-0.8619493246,1
104,549,-4.038345814,-0.8907768726,1
104,565,-3.987478256,-0.5181928277,1
104,581,-3.790998936,0.3503143787,1
104,597,-3.589473963,0.7253181338,1
104,613,-3.482063532,0.3547216356,1
104,629,-3.004224539,0.4390523434,1
104,645,-2.385867596,-0.6751313806,1
104,661,-3.144558907,0.7545943856,1
104,677,-3.941709995,0.6996793747,1
104,693,-2.107108355,0.0825715065,1
104,709,-2.925844193,1.224262834,1
104,725,-4.594854355,1.41707015,1
104,741,-3.932868004,1.229077697,1
104,757,-2.955986977,0.1713377237,1
104,773,-1.959254503,-0.4496207237,1
104,789,-0.0943748951,-0.8199156523,1
104,805,-0.061237216,-0.9930315614,1
104,821,0.0532772541,0.2896620929,1
104,837,-0.05553436279,1.142954111,1
104,853,-1.246155024,0.5198409557,1
104,869,-8.228936195,1.606590629,1
104,885,1.849078417,2.124556065,1
104,901,1.506175995,1.776566625,1
104,917,0.5223799944,0.8688386679,1
104,933,-0.371835947,1.693037868,1
104,949,-1.68413806,0.8752611279,1
104,965,-2.156862736,0.4999602437,1
104,981,-1.803098917,0.7609215975,1
104,997,-2.420597076,0.9389407635,1
104,1013,-2.992524624,2.939393997,1
104,1029,-2.450271606,0.09382361174,1
104,1045,-3.124740362,-0.322943747,1
104,1061,-3.349700928,0.228605032,1
104,1077,-3.500530243,1.625637889,1
104,1093,-4.835531235,0.9306106567,1
104,1109,-3.055490971,-0.5325427055,1
104,1125,-2.759505033,0.8285550475,1
104,1141,-2.402675629,0.7452971935,1
104,1157,-2.393753052,0.4166893065,1
104,1173,-2.547646284,0.6155024171,1
104,1189,-2.524027824,0.8126363158,1
104,1205,-2.471612453,1.151596665,1
104,1221,-2.258918285,0.6573941708,1
104,1237,-2.218266249,0.9870040417,1
104,1253,-1.550274491,0.7537395954,1
104,1269,-0.6697785854,0.6040296555,1
104,1285,-0.2224975824,0.8836494684,1
120,21,1.762039065,-1.741536498,1
120,37,0.146317482,-2.204582453,1
120,53,-4.713171005,-2.72001338,1
120,69,-3.993717432,-2.742380381,1
120,85,-2.997875214,-0.9100518227,1
120,101,-1.940735102,-1.316910148,1
120,117,-1.904062986,-1.38265121,1
120,133,-4.588681221,-2.024094105,1
120,149,-6.887286186,-4.705840588,1
120,165,-3.565258026,-1.349148035,1
120,181,-3.437279701,-1.275723934,1
120,197,-3.874463797,-1.565019608,1
120,213,-4.023809433,-1.978066921,1
120,229,-4.680053711,-4.874761581,1
120,245,-4.709322453,-3.284267664,1
120,261,-5.199447155,-3.105413675,1
120,277,-6.009078026,-3.1104002,1
120,293,-5.912293911,-4.150580406,1
120,309,-5.717734337,-3.370070696,1
120,325,-5.276129246,-2.263596535,1
120,341,-5.880093098,-1.07567966,1
120,357,-6.179941177,-0.8959593773,1
120,373,-5.712612629,-1.981497169,1
120,389,-14.48846436,0.9862885475,1
120,405,-1.29668951,-5.558721066,1
120,421,-5.651700974,0.1723411977,1
120,437,-5.397307396,0.8547952175,1
120,453,-5.236354351,-0.09938704967,1
120,469,-4.015550613,-0.2910254002,1
120,485,-5.232569695,-0.2610981464,1
120,501,-3.40495944,-0.8205724359,1
120,517,-3.066973209,-1.205806017,1
120,533,-9.351260185,-7.761931419,1
120,549,-3.532753229,-2.612858772,1
120,565,-3.563860893,-0.5244028568,1
120,581,-4.129633904,-0.1844427288,1
120,597,-4.272409439,0.2080171704,1
120,613,-4.040387154,0.3376661539,1
120,629,-3.512444973,0.2617902756,1
120,645,-2.909252405,0.0890789032,1
120,661,-3.124607801,0.1318380237,1
120,677,-10.70971298,1.065596104,1
120,693,-5.22019577,3.454491377,1
120,709,-3.407943249,1.926886201,1
120,725,-3.824056864,1.59393847,1
120,741,-3.962903261,2.116535664,1
120,757,-3.513791084,1.692582846,1
120,773,-2.679014921,0.415963918,1
120,789,-1.964743614,-0.7000250816,1
120,805,-1.076736331,-1.028539419,1
120,821,0.174947381,0.36747545,1
120,837,-0.6484353542,0.5564323068,1
120,853,-1.454760671,0.2764044702,1
120,869,-0.3390041292,0.3287271261,1
120,885,0.3074267507,1.237646341,1
120,901,0.4138045311,0.9471645951,1
120,917,0.3667210042,0.980394125,1
120,933,-0.1367655993,1.417923212,1
120,949,-1.907261014,1.073843479,1
120,965,-3.298443556,1.048932552,1
120,981,-1.202548027,1.652188182,1
120,997,-0.2678166628,2.078920364,1
120,1013,-1.358378768,1.746201754,1
120,1029,-1.45736742,0.6383488774,1
120,1045,-2.519536734,-0.1141644716,1
120,1061,-2.858765125,-0.1902357787,1
120,1077,-3.592485905,0.2465074211,1
120,1093,-6.125837326,1.346372604,1
120,1109,-5.732179642,-0.003215268254,1
120,1125,-4.552821159,0.2785093188,1
120,1141,-3.468547821,0.6025794744,1
120,1157,-3.834879875,0.5652631521,1
120,1173,-3.720217705,0.4593239427,1
120,1189,-1.924623013,0.04883658886,1
120,1205,-2.664993525,0.08554023504,1
120,1221,-2.664544344,0.05071055889,1
120,1237,-2.105748177,0.7121443748,1
120,1253,-0.9966961145,1.023166776,1
120,1269,0.4068067074,0.8462521434,1
120,1285,-0.03186163306,0.8617572784,1
136,21,0.2008209229,2.78404355,1
136,37,-0.5426871777,0.9414830208,1
136,53,-4.592329502,-3.290364265,1
136,69,-2.65731144,-2.27819109,1
136,85,-2.519704342,-0.04635000229,1
136,101,-2.238204718,0.1458346844,1
136,117,-1.877327919,-3.139128208,1
136,133,-4.395440578,-3.171922445,1
136,149,-4.586202145,-3.081364393,1
136,165,-2.834977627,-1.374183655,1
136,181,-3.159984589,-0.9245102406,1
136,197,-5.441856384,-3.623510122,1
136,213,-4.5850811,-3.544550896,1
136,229,-4.342167377,-3.845143318,1
136,245,-5.052411079,-3.847181559,1
136,261,-5.780724525,-3.256895781,1
136,277,-5.851994991,-3.096373796,1
136,293,-5.945885181,-3.752279043,1
136,309,-5.435685635,-2.87638545,1
136,325,-5.735489368,-2.22134304,1
136,341,-9.441421509,-1.307880402,1
136,357,-8.876457214,-0.6111793518,1
136,373,-6.685174465,-0.7312430143,1
136,389,-6.570972443,-1.026429057,1
136,405,-5.653923988,2.096033812,1
136,421,-6.464530945,1.083829403,1
136,437,-6.11877346,0.3445256352,1
136,453,-5.473676205,-0.5416442156,1
136,469,-4.822482586,-0.2091884613,1
136,485,-5.014532566,-0.3295288086,1
136,501,-2.605084896,-0.6150279045,1
136,517,-1.993461132,-0.8621268868,1
136,533,-2.283004284,-1.067645192,1
136,549,-2.641448975,-1.305021524,1
136,565,-3.614428043,-0.6248104572,1
136,581,-3.76106143,-2.30134058,1
136,597,-4.153234482,0.09909129143,1
136,613,-4.984302044,0.350376308,1
136,629,-4.547855377,0.02406179905,1
136,645,-3.518476963,0.3779931366,1
136,661,-2.944923878,0.183558479,1
136,677,-2.68273735,-0.4700629115,1
136,693,-2.658225775,0.9536598921,1
136,709,-2.996639252,2.88670826,1
136,725,-3.270904064,2.419301987,1
136,741,-3.558960199,2.136532307,1
136,757,-3.299089909,2.195698261,1
136,773,-2.494747639,1.302246809,1
136,789,-2.134778976,-0.2571358383,1
136,805,-2.516401052,-0.6589596868,1
136,821,-1.526417494,-0.1249464452,1
136,837,-1.140092134,0.04677978158,1
136,853,-1.028717279,-0.3682767153,1
136,869,-1.060920358,0.6532217264,1
136,885,-0.2934041023,0.4871045947,1
136,901,-0.3615901172,0.3017027378,1
136,917,-0.6136234999,0.2565919161,1
136,933,-1.250634432,1.226055384,1
136,949,-2.287752628,1.24192977,1
136,965,-2.37667346,1.851601839,1
136,981,-1.541912079,1.750772357,1
136,997,0.006772279739,1.077163935,1
136,1013,-0.8519648314,0.6438242197,1
136,1029,-1.411382318,0.9727188945,1
136,1045,-2.151927233,-8.212353706,1
136,1061,-3.843005657,-1.312094688,1
136,1077,-3.865528822,-0.4355680048,1
136,1093,-5.314224243,-0.6246402264,1
136,1109,-4.277550697,-0.586032629,1
136,1125,-4.007166386,-0.8824768066,1
136,1141,-3.50228548,0.0969890058,1
136,1157,-4.431207657,0.456667006,1
136,1173,-4.279369354,0.3888218105,1
136,1189,-1.735346794,-0.5096517205,1
136,1205,-2.692281008,0.08629134297,1
136,1221,-2.612141371,-0.1258884966,1
136,1237,-1.687378883,0.1546071768,1
136,1253,-0.7086043358,0.802274704,1
136,1269,-0.09865880013,0.8830644488,1
136,1285,-1.287614942,0.2196023464,1
152,21,-0.8951374292,0.6631746292,1
152,37,-4.077317238,-3.433111429,1
152,53,-1.920828342,-2.574750662,1
152,69,-1.556301355,-1.91475153,1
152,85,-1.810695648,-1.168907881,1
152,101,-2.154478073,-1.651059985,1
152,117,-2.171592236,-4.708452225,1
152,133,-3.46201849,-2.381093979,1
152,149,-3.692875862,-2.699543238,1
152,165,-3.153276682,-1.713301659,1
152,181,-3.874864578,-2.086090565,1
152,197,-4.176124573,-3.177377701,1
152,213,-4.092911243,-2.895386934,1
152,229,-5.264503002,-2.930720091,1
152,245,-3.975214958,-2.93828249,1
152,261,-5.136636734,-2.046874523,1
152,277,-6.645674706,-2.752347708,1
152,293,-4.603598118,-4.427862167,1
152,309,-5.98327589,-2.576761961,1
152,325,-6.435927868,-2.031067848,1
152,341,-5.996165276,-1.544045091,1
152,357,-5.882205009,-0.9706027508,1
152,373,-5.698642254,-0.5618642569,1
152,389,-7.683585167,0.7351716161,1
152,405,-8.320379257,0.5146090984,1
152,421,-6.189945221,0.6503151655,1
152,437,-7.163507462,-2.165246487,1
152,453,-6.727597237,-2.264478207,1
152,469,-6.962016106,-0.8629562855,1
152,485,-5.072748184,-0.5417131782,1
152,501,-2.464610577,-0.3755531311,1
152,517,-1.80841732,-0.2076907158,1
152,533,-2.1168437,-1.046762228,1
