time (s),height (micro m)
0.0,13.2886
1.0,12.6846
2.0,13.2886
3.0,14.4967
4.0,21.141
5.0,24.1611
6.0,25.9732
7.0,27.7853
8.0,28.9934
9.0,29.5974
10.0,30.8055
11.0,31.4095
12.0,32.0135
13.0,33.2216
14.0,33.8256
15.0,34.4296
16.0,34.4296
17.0,35.0337
18.0,35.6377
19.0,36.2417
20.0,36.8457
21.0,36.8457
22.0,37.4498
23.0,38.0538
24.0,38.0538
25.0,38.6578
26.0,38.6578
27.0,39.2619
28.0,39.8659
29.0,39.8659
30.0,40.4699
31.0,40.4699
32.0,40.4699
33.0,41.0739
34.0,41.0739
35.0,41.678
36.0,41.678
37.0,41.678
38.0,42.282
39.0,42.282
40.0,42.282
41.0,42.886
42.0,42.886
43.0,42.886
44.0,43.4901
45.0,43.4901
46.0,44.0941
47.0,44.0941
48.0,44.0941
49.0,44.6981
50.0,44.6981
51.0,44.6981
52.0,45.3021
53.0,45.3021
54.0,45.9062
55.0,45.9062
56.0,45.9062
57.0,46.5102
58.0,46.5102
59.0,46.5102
60.0,47.1142
61.0,47.1142
62.0,47.7183
63.0,47.7183
64.0,47.7183
65.0,48.3223
66.0,48.3223
67.0,48.9263
68.0,48.9263
69.0,48.9263
70.0,49.5303
71.0,49.5303
72.0,50.1344
73.0,50.1344
74.0,50.1344
75.0,50.7384
76.0,50.7384
77.0,50.7384
78.0,51.3424
79.0,51.3424
80.0,51.9465
81.0,51.9465
82.0,51.9465
83.0,52.5505
84.0,52.5505
85.0,52.5505
86.0,53.1545
87.0,53.1545
88.0,53.1545
89.0,53.7585
90.0,53.7585
91.0,53.7585
92.0,54.3626
93.0,54.3626
94.0,54.9666
95.0,54.9666
96.0,54.9666
97.0,54.9666
98.0,55.5706
99.0,55.5706
100.0,56.1747
101.0,56.1747
102.0,56.1747
103.0,56.7787
104.0,56.7787
105.0,56.7787
106.0,57.3827
107.0,57.3827
108.0,57.3827
109.0,57.9867
110.0,57.9867
111.0,57.9867
112.0,58.5908
113.0,58.5908
114.0,58.5908
115.0,58.5908
116.0,58.5908
117.0,59.1948
118.0,59.1948
119.0,60.4029
120.0,59.7988
