keratin,p(keratin)
9.384049434467618,0.004988427564033624
12.056902385057933,0.0074826413460504365
14.72975533564825,0.018290901068123287
17.402608286238568,0.02244792403815131
20.075461236828883,0.028267756196190534
22.748314187419197,0.024110733226162515
25.421167138009515,0.025773542414173723
28.09402008859983,0.020785114850140098
30.766873039190145,0.024110733226162515
33.439725989780456,0.01247106891008406
36.11257894037077,0.014965282692100873
38.78543189096109,0.015796687286106476
41.458284841551404,0.019122305662128893
44.131137792141715,0.02327932863215691
46.80399074273204,0.010808259722072852
49.47684369332235,0.013302473504089665
52.14969664391266,0.01247106891008406
54.82254959450299,0.008314045940056039
57.4954025450933,0.008314045940056039
60.16825549568361,0.0074826413460504365
62.84110844627392,0.006651236752044832
65.51396139686425,0.005819832158039227
68.18681434745456,0.005819832158039227
70.85966729804487,0.0074826413460504365
73.5325202486352,0.004988427564033624
76.2053731992255,0.002494213782016812
78.87822614981582,0.003325618376022416
81.55107910040613,0.003325618376022416
84.22393205099645,0.002494213782016812
86.89678500158676,0.003325618376022416
89.56963795217708,0.001662809188011208
92.2424909027674,0.000831404594005604
94.91534385335771,0.000831404594005604
97.58819680394802,0.0
100.26104975453835,0.0
102.93390270512866,0.000831404594005604
105.60675565571897,0.0
108.2796086063093,0.000831404594005604
110.9524615568996,0.0
113.62531450748992,0.0
