time (h),mean(ker),std(ker)
0.0,0.0,0.0
0.1033333333333999,2.742499823004906,1.465624872753575
0.2066666666668161,6.14995177417459,2.5962812452990653
0.3100000000002323,9.75756112539703,3.689653714213166
0.4133333333336485,13.346267912751768,5.03696892887451
0.5166666666670647,17.051201475120777,6.67508806146718
0.6200000000003885,21.021058679197754,8.595676470029478
0.723333333333552,25.359505503685867,10.797744314704117
0.8266666666667155,30.142801477382925,13.284698860742733
0.9299999999998791,35.425762240632075,16.056929929535904
1.0333333333330428,41.240705272859856,19.11808544382667
1.1366666666662062,47.63323491296913,22.447016928449475
1.2399999999993698,54.6201131773619,26.041281079144742
1.3433333333325335,62.21881702159989,29.88630744719772
1.446666666665697,70.46126435231538,33.969449473653405
1.5499999999988605,79.39227425336658,38.227649004888015
1.6533333333320241,89.05958302571351,42.59996114490674
1.7566666666651878,99.50112643876965,46.87859018392028
1.8599999999983512,110.70019280471313,50.940185663982106
1.9633333333315148,122.60406603276047,54.679777839610374
2.0666666666646782,135.26681568154194,58.005120434141865
2.169999999997842,148.69794537437872,60.846265550740036
2.2733333333310055,162.9261132717835,63.13111606906119
2.376666666664169,178.0089628681734,64.79494970175158
2.479999999997333,194.06222507525652,65.76007953344117
2.583333333330496,211.20802475973852,65.92272252919561
2.6866666666636596,229.79988477955226,65.15949243269247
2.7899999999968235,250.48128539812993,63.22199213685797
2.893333333329987,273.32451862045144,60.220389252805994
2.9966666666631503,296.38802351444394,57.16487361724035
3.099999999996314,317.966927220052,54.89526693197461
3.2033333333294776,338.2091879220818,53.36405788688846
3.306666666662641,357.584350055755,52.341198453693366
3.409999999995805,376.39068864620447,51.64814963139604
3.5133333333289682,394.76042063703534,51.203918652419915
3.6166666666621317,412.77670795427645,50.9584371241433
3.7199999999952955,430.5067500856551,50.8748735896129
3.823333333328459,448.0003529696814,50.92684776469928
3.9266666666616223,465.2952082269936,51.09480911602676
4.029999999995123,482.42369038283135,51.36543826234366
4.133333333329297,499.4123228920338,51.728559869539204
4.236666666663472,516.2914522617358,52.173614848288096
4.339999999997645,533.0902368893558,52.6902020426512
4.44333333333182,549.823684488893,53.274886421036626
4.546666666665994,566.5079589514277,53.92187201254177
4.650000000000167,583.1530290517085,54.62636108298845
4.753333333334342,599.73689071308,55.4276625202165
4.856666666668516,616.1035494563624,56.27424000016788
4.96000000000269,632.7164004238344,57.120489094161364
5.063333333336864,649.2848760968983,57.99700985085106
5.166666666671039,665.8341817522315,58.903600752342264
5.270000000005212,682.3975165708057,59.85233787015577
5.373333333339387,698.9683696943745,60.83542466327219
5.476666666673561,715.5433173659543,61.847736789712656
5.580000000007734,732.1233676183398,62.88529803090354
5.683333333341909,748.7114233222803,63.94654748099647
5.786666666676083,765.3076573142879,65.03139515114485
5.890000000010257,781.9143433912311,66.13980966489208
5.993333333344431,798.5340852577765,67.2694449839512
6.096666666678606,815.1721361400661,68.4168114225603
6.200000000012779,831.8237738213177,69.58155606459391
6.303333333346954,848.4888727863563,70.7632150006872
6.406666666681128,865.1684042382319,71.96134515101845
6.510000000015301,881.8634000396889,73.17526145477855
6.613333333349476,898.5733760750269,74.40407228358794
6.71666666668365,915.2988770529653,75.64713950629552
6.820000000017824,932.0403586009107,76.90383898814677
6.923333333351998,948.7977951856673,78.17400182863973
7.026666666686173,965.5713693847425,79.45724282845815
7.130000000020346,982.3612500439745,80.7531828907276
7.233333333354521,999.1683386864223,82.06102819453746
7.336666666688695,1015.9937598729181,83.3803844292408
7.440000000022868,1032.836243552104,84.71139451225008
7.543333333357043,1049.6963243053497,86.0534234557296
7.646666666691217,1066.573356165773,87.40647333354782
7.750000000025391,1083.4671444395779,88.77038051008084
7.853333333359565,1100.3776393457654,90.1449218844112
7.95666666669374,1117.304794861099,91.52986716560406
8.060000000027914,1134.2485556543213,92.92499057701625
8.163333333362088,1151.2088545397917,94.33007388211827
8.266666666696262,1168.1856127058213,95.74490698040832
8.370000000030435,1185.178740871531,97.16928785496876
8.473333333364609,1202.188141161631,98.60302256236025
8.576666666698785,1219.2137048192824,100.04592326948648
8.680000000032958,1236.2552774714293,101.49779075506392
8.783333333367132,1253.3126548918203,102.95833764618455
8.886666666701306,1270.3843623902305,104.42679843747985
8.990000000035481,1287.473969547452,105.90542185535554
9.093333333369655,1304.580513533351,107.39283901489411
9.196666666703829,1321.7030792164246,108.88772463504964
9.300000000038002,1338.8410716337405,110.39035691088564
9.403333333372176,1355.9943159674817,111.90026836648025
9.506666666706352,1373.1625812021935,113.41795620117963
9.610000000040525,1390.3457132240776,114.94337496140446
9.713333333374699,1407.5435663562853,116.47636881487848
9.816666666708873,1424.7559985876844,118.01679537040006
9.920000000043048,1441.9828688248642,119.56452606417281
10.023333333377222,1459.2240366400665,121.11944201111913
10.126666666711396,1476.4793628873495,122.68143156921981
10.23000000004557,1493.7487099498055,124.25038883712381
10.333333333379743,1511.0320258725233,125.8261346801972
10.436666666713919,1528.3293235409892,127.40843654665322
10.540000000048092,1545.640329566546,128.99748659192772
10.643333333382266,1562.9648457382207,130.593160128331
10.74666666671644,1580.3027256110406,132.19534302053384
10.850000000050615,1597.6538387098733,133.80394188379412
10.953333333384789,1615.018060600181,135.41887382852173
11.056666666718963,1632.395270368919,137.04006174064799
