keratin,p(keratin)
29.84705,0.002736329729921519
35.58715,0.008208989189764558
41.32725,0.009121099099738397
47.06735,0.017330088289502953
52.807449999999996,0.018242198199476794
58.547549999999994,0.01915430810945063
64.28765000000001,0.015049813514568355
70.02775000000001,0.016417978379529116
75.76785000000001,0.015961923424542192
81.50795000000001,0.011401373874672995
87.24805,0.008665044144751477
92.98815,0.0072968792797907175
98.72825000000002,0.006384769369816878
104.46835000000002,0.006840824324803797
110.20845000000001,0.004104494594882279
115.94855000000001,0.0013681648649607595
121.68865000000001,0.0018242198199476794
127.42875000000001,0.0009121099099738397
133.16885,0.0018242198199476794
138.90894999999998,0.0009121099099738397
