keratin/<keratin>,p(keratin)*<keratin>
0.20952641312704817,0.023671486363647395
0.25359711743263186,0.0845410227273121
0.2976678217382156,0.19275353181827162
0.3417385260437993,0.2840578363637687
0.38580923034938297,0.2671496318183063
0.4298799346549667,0.3550722954547109
0.4739506389605504,0.41256019090928314
0.518021343266134,0.6391301318184796
0.5620920475717178,0.8521735090913061
0.6061627518773015,0.8826082772731385
0.6502334561828852,0.9536227363640807
0.6943041604884689,0.9231879681822484
0.7383748647940527,0.977294222727728
0.7824455690996364,0.8758449954549535
0.82651627340522,0.892753200000416
0.8705869777108037,0.8251203818185663
0.9146576820163874,0.8217387409094737
0.9587283863219711,0.8690817136367686
1.002799090627555,0.8487918681822137
1.0468697949331387,0.9231879681822484
1.0909404992387224,0.7574875636367167
1.135011203544306,0.8352653045458437
1.1790819078498898,0.7946856136367338
1.2231526121554737,0.7980672545458263
1.2672233164610573,0.7980672545458263
1.311294020766641,0.8048305363640114
1.3553647250722247,0.8149754590912887
1.3994354293778084,0.7980672545458263
1.443506133683392,0.8217387409094737
1.4875768379889758,0.7946856136367338
1.5316475422945595,0.669564900000312
1.5757182466001431,0.2874394772728612
1.6197889509057268,0.23333322272738144
1.6638596552113105,0.21304337727282652
1.7079303595168942,0.19951681363645657
1.7520010638224779,0.111594150000052
1.7960717681280616,0.02705312727273988
1.8401424724336453,0.01352656363636994
1.884213176739229,0.010144922727277454
1.9282838810448126,0.0
