time (s),height (micro m)
177.0,85.753
178.0,85.753
179.0,84.546
180.0,83.942
181.0,83.338
182.0,82.734
183.0,82.13
184.0,81.526
185.0,80.318
186.0,80.318
187.0,79.714
188.0,79.111
189.0,78.507
190.0,77.903
191.0,77.299
192.0,76.695
193.0,76.695
194.0,76.091
195.0,75.487
196.0,75.487
197.0,74.883
198.0,74.883
199.0,74.279
200.0,74.279
201.0,73.675
202.0,73.675
203.0,73.072
204.0,73.072
205.0,72.468
206.0,72.468
207.0,71.864
208.0,71.864
209.0,71.864
210.0,71.26
211.0,71.26
212.0,70.656
213.0,70.052
214.0,70.052
215.0,69.448
216.0,69.448
217.0,69.448
218.0,68.844
219.0,68.844
220.0,68.24
221.0,68.24
222.0,67.636
223.0,67.636
224.0,67.636
225.0,67.033
226.0,67.033
227.0,67.033
228.0,66.429
229.0,66.429
230.0,65.825
231.0,65.825
232.0,65.825
233.0,65.221
234.0,65.221
235.0,65.221
236.0,65.221
237.0,64.617
238.0,64.617
239.0,64.013
240.0,64.013
241.0,64.013
242.0,64.013
243.0,63.409
244.0,63.409
245.0,63.409
246.0,62.805
247.0,63.409
248.0,62.805
249.0,62.805
250.0,62.805
251.0,62.201
252.0,62.201
253.0,62.201
254.0,62.201
255.0,62.201
256.0,61.598
257.0,61.598
258.0,61.598
259.0,61.598
260.0,60.994
261.0,60.994
262.0,60.994
263.0,60.994
264.0,60.994
265.0,60.994
266.0,60.39
267.0,60.39
268.0,60.39
269.0,59.786
270.0,59.786
271.0,59.786
272.0,59.786
273.0,59.786
274.0,59.182
275.0,59.182
276.0,59.182
277.0,59.182
278.0,58.578
279.0,58.578
280.0,58.578
281.0,58.578
282.0,58.578
283.0,57.974
284.0,57.974
285.0,57.974
286.0,57.974
287.0,57.37
288.0,57.37
289.0,57.37
290.0,57.37
291.0,57.37
292.0,57.37
293.0,57.37
294.0,57.37
295.0,57.37
296.0,56.766
297.0,56.766
298.0,56.766
299.0,56.766
300.0,56.766
301.0,56.766
302.0,56.162
303.0,56.162
304.0,56.162
305.0,56.162
306.0,56.162
307.0,56.162
308.0,56.162
309.0,55.559
310.0,56.162
311.0,55.559
312.0,55.559
313.0,55.559
314.0,55.559
315.0,54.955
316.0,55.559
317.0,55.559
318.0,54.955
319.0,54.955
320.0,55.559
321.0,54.955
322.0,54.955
323.0,54.955
324.0,55.559
325.0,54.955
326.0,54.955
327.0,54.955
328.0,54.955
329.0,54.955
330.0,54.955
331.0,54.955
332.0,54.351
333.0,54.351
334.0,54.351
335.0,54.351
336.0,54.955
337.0,54.351
338.0,54.351
339.0,53.747
340.0,53.747
341.0,53.747
342.0,54.351
343.0,54.351
344.0,53.747
345.0,53.747
346.0,53.747
347.0,53.143
348.0,53.747
349.0,53.143
350.0,53.747
351.0,53.143
352.0,53.143
353.0,53.143
354.0,53.747
355.0,53.143
356.0,53.143
357.0,52.539
358.0,53.143
359.0,53.143
360.0,52.539
361.0,52.539
362.0,52.539
363.0,52.539
364.0,52.539
365.0,52.539
366.0,52.539
367.0,51.935
368.0,51.935
369.0,52.539
370.0,52.539
371.0,51.935
372.0,51.935
373.0,51.935
374.0,51.935
375.0,51.331
376.0,51.331
377.0,51.331
378.0,51.935
379.0,51.331
380.0,51.331
381.0,51.331
382.0,51.331
383.0,51.331
384.0,51.331
385.0,51.331
386.0,51.331
387.0,50.727
388.0,51.331
389.0,50.727
390.0,50.727
391.0,50.727
392.0,50.727
393.0,50.727
394.0,50.727
395.0,50.727
396.0,50.727
397.0,50.123
398.0,50.123
399.0,50.123
400.0,50.123
401.0,50.123
402.0,50.727
403.0,50.123
404.0,50.123
405.0,50.123
406.0,50.123
407.0,49.52
408.0,50.123
409.0,50.123
410.0,50.123
411.0,49.52
412.0,50.123
413.0,50.123
414.0,49.52
415.0,50.123
416.0,49.52
417.0,50.123
418.0,49.52
419.0,49.52
420.0,50.123
421.0,49.52
422.0,49.52
423.0,49.52
424.0,49.52
425.0,49.52
426.0,49.52
427.0,49.52
428.0,48.916
429.0,49.52
430.0,49.52
431.0,49.52
432.0,48.916
433.0,48.916
434.0,49.52
435.0,48.916
436.0,48.916
437.0,48.916
438.0,48.916
439.0,48.916
440.0,48.916
441.0,48.312
442.0,48.916
443.0,48.916
444.0,48.916
445.0,48.916
446.0,48.916
447.0,48.916
448.0,48.916
449.0,48.312
450.0,48.312
451.0,48.916
452.0,48.312
453.0,48.312
454.0,48.312
455.0,48.312
456.0,48.312
457.0,48.312
458.0,48.312
459.0,48.312
460.0,48.312
461.0,48.312
462.0,48.312
463.0,47.708
464.0,48.312
465.0,47.708
466.0,47.708
467.0,47.708
468.0,47.708
469.0,47.708
470.0,47.708
471.0,47.708
472.0,47.708
473.0,47.708
474.0,47.708
475.0,47.708
476.0,47.708
477.0,47.708
478.0,47.708
479.0,47.104
480.0,47.708
481.0,47.104
482.0,47.708
483.0,47.104
484.0,47.104
485.0,47.104
486.0,47.104
487.0,47.104
488.0,46.5
489.0,46.5
490.0,47.104
491.0,46.5
492.0,46.5
493.0,47.104
494.0,46.5
495.0,46.5
496.0,47.104
497.0,46.5
498.0,46.5
499.0,46.5
500.0,47.104
501.0,46.5
502.0,46.5
503.0,46.5
504.0,46.5
505.0,45.896
506.0,46.5
507.0,46.5
508.0,46.5
509.0,45.896
510.0,46.5
511.0,45.896
512.0,45.896
513.0,46.5
514.0,45.896
515.0,45.896
516.0,45.896
517.0,45.896
518.0,45.896
519.0,45.896
520.0,45.896
521.0,45.292
522.0,45.896
523.0,45.896
524.0,45.896
525.0,45.896
526.0,45.896
527.0,45.896
528.0,45.896
529.0,45.896
530.0,45.896
531.0,45.292
532.0,45.896
533.0,45.896
534.0,45.896
