keratin,p(keratin)
14.190975,0.0015667798181994875
18.070925,0.004700339454598462
21.950875,0.010967458727396412
25.830825,0.016451188091094616
29.710774999999998,0.021934917454792823
33.59072499999999,0.024285087182092054
37.47067499999999,0.033685766091288975
41.350624999999994,0.026635256909391284
45.230574999999995,0.02350169727299231
49.11052499999999,0.02350169727299231
52.99047499999999,0.014101018363795386
56.87042499999999,0.013317628454695642
60.75037499999999,0.011750848636496156
64.630325,0.013317628454695642
68.510275,0.0039169495454987185
72.390225,0.004700339454598462
76.270175,0.003133559636398975
80.150125,0.002350169727299231
84.030075,0.003133559636398975
87.910025,0.0
