keratin/<keratin>,p(keratin)*<keratin>
0.23220299470095665,0.023730631590226956
0.2761638590395018,0.013560360908701117
0.320124723378047,0.0339009022717528
0.3640855877165921,0.027120721817402233
0.40804645205513723,0.020340541363051676
0.4520073163936824,0.023730631590226956
0.49596818073222754,0.013560360908701117
0.5399290450707728,0.0339009022717528
0.5838899094093178,0.11526306772395949
0.6278507737478629,0.23052613544791897
0.6718116380864081,0.3220585715816515
0.7157725024249533,0.4542720904414874
0.7597333667634985,0.5152937145306424
0.8036942311020435,0.8068414740677164
0.8476550954405887,1.162800947921121
0.8916159597791337,1.8001379106300732
0.9355768241176788,2.318821715387891
0.979537688456224,2.508666768109707
1.0234985527947693,2.5493478508358103
1.0674594171333143,3.003619941277298
1.1114202814718595,3.074811836047979
1.1553811458104046,1.88150007608228
1.1993420101489498,0.9763459854264805
1.243302874487495,0.376300015216456
1.2872637388260402,0.20679550385769205
1.3312246031645854,0.1322135188598359
1.3751854675031303,0.0813621654522067
1.4191463318416755,0.013560360908701117
1.4631071961802207,0.003390090227175279
1.5070680605187659,0.003390090227175279
1.551028924857311,0.003390090227175279
1.5949897891958562,0.006780180454350558
1.6389506535344014,0.0
1.6829115178729463,0.003390090227175279
1.7268723822114918,0.0
1.7708332465500367,0.003390090227175279
1.814794110888582,0.0
1.858754975227127,0.0
1.9027158395656723,0.0
1.9466767039042172,0.0
