keratin,p(keratin)
196.3904628432753,0.0006731421884269737
206.2942644193518,0.0
216.19806599542835,0.0
226.10186757150487,0.0002243807294756579
236.00566914758141,0.0006731421884269737
245.90947072365793,0.0006731421884269737
255.81327229973445,0.0008975229179026316
265.71707387581097,0.0004487614589513158
275.62087545188746,0.002916949483183553
285.524677027964,0.002692568753707895
295.42847860404055,0.0017950458358052632
305.33228018011704,0.0022438072947565794
315.2360817561936,0.004711995318988816
325.13988333227013,0.004038853130561843
335.0436849083466,0.004936376048464475
344.9474864844232,0.004711995318988816
354.8512880604997,0.005833898966367106
364.7550896365762,0.004711995318988816
374.6588912126528,0.005609518236891447
384.5626927887293,0.006058279695842764
394.46649436480584,0.006955802613745396
404.3702959408824,0.007180183343221053
414.2740975169589,0.005609518236891447
424.1778990930354,0.004487614589513159
434.08170066911197,0.0042632338600375
443.98550224518846,0.0038144724010861844
453.889303821265,0.0024681880242322374
463.79310539734155,0.003365710942134869
473.69690697341804,0.0013462843768539475
483.6007085494946,0.0013462843768539475
493.50451012557113,0.0013462843768539475
503.4083117016476,0.0008975229179026316
513.3121132777242,0.0015706651063296054
523.2159148538008,0.0002243807294756579
533.1197164298773,0.0013462843768539475
543.0235180059537,0.0
552.9273195820303,0.0
562.8311211581068,0.0002243807294756579
572.7349227341833,0.0002243807294756579
582.6387243102599,0.0002243807294756579
