relative radius,tension
0.05,0.08339404915160818
0.15000000000000002,0.06595723825256104
0.25,0.06311706843231937
0.35000000000000003,0.058587783503462415
0.45,0.0657109994592185
0.55,0.05795971772549625
0.65,0.06932878094918324
0.75,0.06652848262782429
0.8500000000000001,0.06928551216282502
0.9500000000000001,0.0714328030004993
