time (h),mean(ker),std(ker)
0.0,0.0,0.0
0.1033333333333999,0.7272253761321208,0.3188910890491919
0.2066666666668161,1.156637668728532,0.45124151640210813
0.3100000000002323,1.7131383679033512,0.5416399056194837
0.4133333333336485,2.316927553372655,0.6086443892042435
0.5166666666670647,2.912843077517215,0.6741911304433069
0.6200000000003885,3.4703548998961593,0.7514007728014832
0.723333333333552,3.984004932925514,0.8441851779730886
0.8266666666667155,4.460987145581187,0.9531509567421118
0.9299999999998791,4.913334313281147,1.0771510755634734
1.0333333333330428,5.351212066442743,1.2148378269489093
1.1366666666662062,5.781565744160654,1.3660139149381887
1.2399999999993698,6.2100939924625544,1.5303821439594025
1.3433333333325335,6.641476962805416,1.7077850868737852
1.446666666665697,7.0791301512506974,1.8984120293133107
1.5499999999988605,7.5255338629064745,2.102170388685367
1.6533333333320241,7.982542285454209,2.3187814846158794
1.7566666666651878,8.451951777879412,2.548218357368786
1.8599999999983512,8.936097688815488,2.7905096051941953
1.9633333333315148,9.437075318726661,3.046022591627128
2.0666666666646782,9.957039314831855,3.3149532992494124
2.169999999997842,10.497833176889207,3.597447441477913
2.2733333333310055,11.060982930229455,3.8936659058850736
2.376666666664169,11.648016491315916,4.203717218373259
2.479999999997333,12.258850707630959,4.528687891287249
2.583333333330496,12.890681576060423,4.867631561133652
2.6866666666636596,13.549534516965235,5.216628815318917
2.7899999999968235,14.2452465176981,5.582150145195862
2.893333333329987,14.969570673173477,5.959511241197783
2.9966666666631503,15.723409549709054,6.349705322350433
3.099999999996314,16.505397754869932,6.755021873056662
3.2033333333294776,17.315815140070914,7.173658354513326
3.306666666662641,18.15593719545927,7.602121828313445
3.409999999995805,19.035421352997936,8.04193281431603
3.5133333333289682,19.939830694197557,8.494946062026006
3.6166666666621317,20.88445823842962,8.95795955440408
3.7199999999952955,21.8354940137062,9.437617175676431
3.823333333328459,22.78683101938744,9.942883097417734
3.9266666666616223,23.8247956690137,10.43888137965436
4.029999999995123,24.90143623854193,10.947509014038383
4.133333333329297,25.980009898294842,11.473893154462825
4.236666666663472,27.121132920265488,12.003370384386347
4.339999999997645,28.285862021526555,12.545493679836586
4.44333333333182,29.457198767858653,13.095721104082712
4.546666666665994,30.692046187346396,13.65848723059421
4.650000000000167,31.946554363470895,14.232215765980783
4.753333333334342,33.22593704256223,14.817593067268191
4.856666666668516,34.515604359985794,15.431167384154026
4.96000000000269,35.850961003030754,16.050386820922284
5.063333333336864,37.246599595388396,16.65631654238873
5.166666666671039,38.60406765700961,17.287076887682257
5.270000000005212,40.000558446877534,17.940644340018846
5.373333333339387,41.45668020659111,18.586778503713823
5.476666666673561,42.96583317004639,19.227288267643466
5.580000000007734,44.528041790389835,19.886168994572984
5.683333333341909,46.11255545577565,20.550598552144145
5.786666666676083,47.71186388052951,21.232535838887806
5.890000000010257,49.320430938439934,21.92510966209849
5.993333333344431,50.984801024237406,22.62409782436685
6.096666666678606,52.69660497457654,23.31533671587813
6.200000000012779,54.40896600335019,24.01710945422501
6.303333333346954,56.18516588214531,24.709638258246454
6.406666666681128,57.968146819018926,25.434338992933874
6.510000000015301,59.76362448848911,26.156856466122182
6.613333333349476,61.60443932060274,26.884891191842772
6.71666666668365,63.52552873831529,27.627361554914582
6.820000000017824,65.43450840005634,28.40456698605501
6.923333333351998,67.45877624073478,29.199496641611635
7.026666666686173,69.5108980023012,29.95469826171317
7.130000000020346,71.57220905029779,30.72737810637553
7.233333333354521,73.59396849758512,31.532824002207246
7.336666666688695,75.65123652320176,32.30793329302514
7.440000000022868,77.65115156919897,33.16748899196086
7.543333333357043,79.8225409020221,33.951350522443065
7.646666666691217,82.08027213395022,34.75947955154363
7.750000000025391,84.28123169808312,35.55414181344244
7.853333333359565,86.59136958087534,36.41498519263565
7.95666666669374,88.90562697952896,37.22643796719699
8.060000000027914,91.31958235405479,38.04861089293477
8.163333333362088,93.69386754117012,38.852082489060905
8.266666666696262,96.09842335186869,39.73061817327048
8.370000000030435,98.65973163251536,40.467061274669135
8.473333333364609,101.21649178103564,41.33206563651729
8.576666666698785,103.79741158860413,42.191601786121225
8.680000000032958,106.35638203878571,43.03496616459057
8.783333333367132,108.85904796292054,43.80664459204841
8.886666666701306,111.4136030564639,44.691897096814536
8.990000000035481,114.12301732081212,45.534459711964296
9.093333333369655,116.85972711818775,46.333298745094844
9.196666666703829,119.55151815735866,47.180547985196476
9.300000000038002,122.28910189261,47.959673079170265
9.403333333372176,125.17804179328994,48.80917326800725
9.506666666706352,128.05093849092307,49.58631294008578
9.610000000040525,130.69980278678108,50.436037272392085
9.713333333374699,133.60424476941296,51.17542062016481
9.816666666708873,136.6223255061773,51.91281416230846
9.920000000043048,139.7408089844533,52.63967713836117
10.023333333377222,142.7727883236568,53.40033832522391
10.126666666711396,145.82134377327617,54.18571785404162
10.23000000004557,148.64741732430767,54.98953880459124
10.333333333379743,151.73571811510496,55.77524739727099
10.436666666713919,154.9406521806187,56.52431031182781
10.540000000048092,158.21009128308805,57.285141287407086
10.643333333382266,161.5144861525419,58.027403025056195
10.74666666671644,164.671609973716,58.86630647371143
10.850000000050615,167.99201262687208,59.68978134992019
10.953333333384789,171.35901148672195,60.47723384548428
11.056666666718963,174.96800267068778,61.29882019927613
