keratin/<keratin>,p(keratin)*<keratin>
0.22523869673819485,0.11036819243131764
0.2856425732519408,0.2575257823397412
0.3460464497656868,0.33110457729395293
0.4064503262794329,0.6989985520650118
0.46685420279317885,0.8093667444963294
0.5272580793069248,0.7357879495421177
0.5876619558206709,0.9197349369276472
0.6480658323344168,0.9933137318818588
0.7084697088481627,1.0668925268360707
0.7688735853619089,0.7725773470192236
0.8292774618756549,0.956524334404753
0.8896813383894009,0.6989985520650118
0.950085214903147,0.5886303596336941
1.0104890914168927,0.8093667444963294
1.0708929679306387,0.4782621672023765
1.131296844444385,0.8829455394505411
1.191700720958131,0.6254197571108
1.252104597471877,0.6989985520650118
1.3125084739856228,0.5886303596336941
1.3729123504993688,0.33110457729395293
1.4333162270131148,0.4046833722481647
1.4937201035268608,0.2943151798168471
1.554123980040607,0.2943151798168471
1.614527856554353,0.4782621672023765
1.674931733068099,0.22073638486263528
1.7353356095818449,0.2575257823397412
1.7957394860955909,0.14715758990842354
1.8561433626093369,0.22073638486263528
1.916547239123083,0.14715758990842354
1.976951115636829,0.2575257823397412
2.0373549921505747,0.07357879495421177
2.0977588686643207,0.14715758990842354
2.1581627451780667,0.11036819243131764
2.2185666216918127,0.0
2.278970498205559,0.07357879495421177
2.3393743747193048,0.0
2.3997782512330508,0.036789397477105884
2.460182127746797,0.0
2.520586004260543,0.0
2.580989880774289,0.0
