keratin,p(keratin)
139.70793760089418,0.000491215471442315
148.75578870255958,0.0002456077357211575
157.803639804225,0.0
166.85149090589042,0.0002456077357211575
175.89934200755584,0.000491215471442315
184.94719310922125,0.000491215471442315
193.99504421088665,0.0012280386786057875
203.04289531255208,0.000491215471442315
212.0907464142175,0.0017192541500481026
221.1385975158829,0.00196486188576926
230.1864486175483,0.002210469621490418
239.23429971921374,0.00294729282865389
248.28215082087914,0.002456077357211575
257.33000192254457,0.0036841160358173624
266.37785302420997,0.00392972377153852
275.4257041258754,0.006385801128750096
284.4735552275408,0.004175331507259678
293.52140632920623,0.006140193393028938
302.56925743087163,0.00491215471442315
311.61710853253703,0.0056489779215866225
320.66495963420243,0.007613839807355883
329.71281073586783,0.006140193393028938
338.7606618375333,0.00589458565730778
347.8085129391987,0.006385801128750096
356.8563640408641,0.00491215471442315
365.90421514252955,0.008350663014519356
374.95206624419495,0.003438508300096205
383.99991734586035,0.002701685092932733
393.04776844752575,0.003192900564375048
402.09561954919116,0.002456077357211575
411.1434706508566,0.002456077357211575
420.191321752522,0.0012280386786057875
429.2391728541874,0.0012280386786057875
438.2870239558528,0.0017192541500481026
447.3348750575182,0.0012280386786057875
456.3827261591837,0.000491215471442315
465.4305772608491,0.0
474.4784283625145,0.0007368232071634725
483.5262794641799,0.0
492.57413056584534,0.0002456077357211575
