keratin/<keratin>,p(keratin)*<keratin>
0.2263511965720229,0.09776517237448581
0.2945418058119908,0.35847229870644803
0.36273241505195875,0.42364908028943854
0.4309230242919266,0.9124749421618676
0.4991136335318945,0.8798865513703725
0.5673042427718623,1.0428285053278488
0.6354948520118302,0.8798865513703725
0.7036854612517981,0.8472981605788771
0.771876070491766,0.9776517237448583
0.840066679731734,0.7169445974128961
0.9082572889717017,0.48882586187242916
0.9764478982116696,0.7169445974128961
1.0446385074516373,0.5214142526639244
1.1128291166916053,0.8472981605788771
1.1810197259315733,0.7169445974128961
1.249210335171541,0.5214142526639244
1.317400944411509,0.5214142526639244
1.3855915536514767,0.48882586187242916
1.4537821628914447,0.2281187355404669
1.5219727721314125,0.35847229870644803
1.5901633813713802,0.16294195395747635
1.6583539906113482,0.35847229870644803
1.7265445998513163,0.2281187355404669
1.794735209091284,0.2607071263319622
1.862925818331252,0.19553034474897163
1.9311164275712198,0.16294195395747635
1.9993070368111878,0.1303535631659811
2.0674976460511556,0.09776517237448581
2.135688255291124,0.16294195395747635
2.2038788645310916,0.0
2.272069473771059,0.16294195395747635
2.340260083011027,0.06517678158299055
2.408450692250995,0.0
2.4766413014909627,0.032588390791495274
2.544831910730931,0.0
2.6130225199708983,0.032588390791495274
2.6812131292108665,0.032588390791495274
2.7494037384508343,0.0
2.817594347690802,0.0
2.8857849569307703,0.0
