keratin/<keratin>,p(keratin)*<keratin>
0.2774710195726429,0.014486501978500379
0.3289090053588112,0.03187030435270083
0.38034699114497944,0.020281102769900528
0.43178497693114776,0.011589201582800301
0.483222962717316,0.026075703561300685
0.5346609485034843,0.020281102769900528
0.5860989342896525,0.026075703561300685
0.6375369200758207,0.09850821345380256
0.688974905861989,0.26075703561300684
0.7404128916481573,0.46646536370771224
0.7918508774343255,0.6634817906153173
0.8432888632204938,1.0459254428477271
0.8947268490066621,1.8339911504781476
0.9461648347928302,2.7437434747279714
0.9976028205789985,3.0160897119237786
1.0490408063651668,3.6708796013519955
1.100478792151335,3.0508573166721793
1.1519167779375032,1.344347383604835
1.2033547637236717,0.5765627787443149
1.2547927495098399,0.21150292888610553
1.3062307352960083,0.15645422136780407
1.3576687210821765,0.08691901187100226
1.4091067068683447,0.040562205539801055
1.4605446926545131,0.0028973003957000754
1.5119826784406811,0.0
1.5634206642268496,0.0028973003957000754
1.6148586500130178,0.0028973003957000754
1.6662966357991862,0.0028973003957000754
1.7177346215853544,0.0028973003957000754
1.7691726073715228,0.0
1.8206105931576908,0.0
1.8720485789438592,0.0
1.9234865647300274,0.0028973003957000754
1.9749245505161956,0.0
2.026362536302364,0.0
2.0778005220885323,0.0028973003957000754
2.1292385078747005,0.0
2.1806764936608687,0.0
2.2321144794470373,0.0
2.283552465233205,0.0
