keratin,p(keratin)
31.170344275521494,0.00015911924447545718
37.7265536105078,0.0005682830159837755
44.28276294549411,0.0012956852764430082
50.83897228048042,0.001909430933705486
57.39518161546673,0.0017957743305087308
63.951390950453046,0.0023867886671318575
70.50760028543935,0.002773221118000825
77.06380962042566,0.004296219600837343
83.62001895541198,0.005728292801116457
90.17622829039829,0.005932874686870617
96.73243762538459,0.006410232420296988
103.2886469603709,0.006205650534542829
109.84485629535722,0.006569351664772446
116.40106563034352,0.005887412045591915
122.95727496532983,0.00600106864878867
129.51348430031615,0.00554644223600165
136.06969363530246,0.005523710915362298
142.62590297028876,0.005841949404313213
149.1821123052751,0.005705561480477107
155.7383216402614,0.006205650534542829
162.2945309752477,0.00509181582321463
168.85074031023402,0.0056146361979197024
175.40694964522032,0.00534186035024749
181.96315898020666,0.005364591670886841
188.51936831519296,0.005364591670886841
195.07557765017927,0.0054100543121655435
201.63178698516558,0.005478248274083596
208.18799632015188,0.005364591670886841
214.7442056551382,0.005523710915362298
221.30041499012452,0.00534186035024749
227.85662432511083,0.004500801486591503
234.41283366009714,0.001932162254344837
240.96904299508344,0.0015684611241152206
247.52525233006975,0.0014320732002791143
254.08146166505605,0.0013411479177217103
260.63767100004236,0.0007501335810985838
267.19388033502867,0.0001818505651148082
273.750089670015,9.09252825574041e-05
280.3062990050013,6.819396191805307e-05
286.8625083399876,0.0
