time (s),height (micro m)
0.0,26.5734
1.0,25.9694
2.0,26.5734
3.0,26.5734
4.0,25.9694
5.0,26.5734
6.0,25.9694
7.0,25.9694
8.0,25.9694
9.0,34.4246
10.0,38.6522
11.0,43.4837
12.0,46.5034
13.0,49.5231
14.0,51.3349
15.0,53.1468
16.0,54.3546
17.0,55.5625
18.0,56.1665
19.0,57.3743
20.0,57.9783
21.0,58.5822
22.0,59.1862
23.0,59.7901
24.0,60.394
25.0,60.394
26.0,60.998
27.0,61.6019
28.0,61.6019
29.0,62.2059
30.0,62.2059
31.0,62.8098
32.0,63.4137
33.0,63.4137
34.0,63.4137
35.0,64.0177
36.0,64.0177
37.0,64.6216
38.0,64.6216
39.0,64.6216
40.0,65.2256
41.0,65.2256
42.0,65.2256
43.0,65.8295
44.0,65.8295
45.0,65.8295
46.0,66.4334
47.0,66.4334
48.0,67.0374
49.0,67.0374
50.0,67.6413
51.0,67.6413
52.0,67.6413
53.0,68.2453
54.0,68.2453
55.0,68.8492
56.0,68.8492
57.0,69.4532
58.0,69.4532
59.0,69.4532
60.0,70.0571
61.0,70.0571
62.0,70.661
63.0,70.661
64.0,70.661
65.0,71.265
66.0,71.265
67.0,71.8689
68.0,71.8689
69.0,72.4729
70.0,72.4729
71.0,73.0768
72.0,73.0768
73.0,73.0768
74.0,73.6807
75.0,73.6807
76.0,74.2847
77.0,74.2847
78.0,74.2847
79.0,74.8886
80.0,74.8886
81.0,75.4926
82.0,75.4926
83.0,76.0965
84.0,76.7004
85.0,76.7004
86.0,76.7004
87.0,77.3044
88.0,77.3044
89.0,77.9083
90.0,77.9083
91.0,78.5123
92.0,78.5123
93.0,78.5123
94.0,79.1162
95.0,79.1162
96.0,79.7201
97.0,79.7201
98.0,79.7201
99.0,80.3241
100.0,80.3241
101.0,80.928
102.0,80.928
103.0,81.532
104.0,81.532
105.0,81.532
106.0,82.1359
107.0,82.1359
108.0,83.3438
109.0,82.7398
110.0,82.7398
111.0,83.9477
112.0,83.3438
113.0,84.5517
114.0,84.5517
115.0,83.9477
116.0,85.1556
117.0,84.5517
118.0,85.7595
119.0,85.7595
120.0,85.7595
121.0,86.3635
122.0,85.7595
123.0,86.9674
124.0,86.9674
125.0,86.9674
126.0,87.5714
127.0,87.5714
128.0,87.5714
129.0,88.1753
130.0,88.1753
131.0,88.7793
132.0,88.7793
133.0,88.7793
134.0,89.3832
135.0,89.3832
136.0,89.9871
137.0,89.9871
138.0,89.9871
139.0,89.9871
140.0,90.5911
141.0,90.5911
142.0,91.195
143.0,91.195
144.0,91.799
145.0,91.799
146.0,91.799
147.0,92.4029
148.0,92.4029
149.0,92.4029
150.0,93.0068
151.0,93.0068
152.0,93.6108
153.0,93.6108
154.0,93.6108
155.0,94.2147
156.0,94.2147
157.0,94.2147
158.0,94.8186
159.0,94.8186
160.0,94.8186
161.0,94.8186
162.0,94.8186
163.0,94.8186
164.0,94.8186
165.0,94.8186
166.0,95.4226
167.0,93.6108
168.0,90.5911
169.0,88.7793
170.0,87.5714
171.0,86.3635
172.0,85.7595
173.0,85.1556
174.0,83.9477
175.0,83.3438
176.0,82.1359
177.0,81.532
178.0,80.928
179.0,80.3241
180.0,79.7201
181.0,79.1162
182.0,77.9083
183.0,77.3044
184.0,76.7004
185.0,76.0965
186.0,76.0965
187.0,75.4926
188.0,74.8886
189.0,74.2847
190.0,73.6807
191.0,73.0768
192.0,72.4729
193.0,72.4729
194.0,71.8689
195.0,71.265
196.0,70.661
197.0,70.661
198.0,70.0571
199.0,69.4532
200.0,68.8492
201.0,68.2453
202.0,68.2453
203.0,67.6413
204.0,67.6413
205.0,67.0374
206.0,66.4334
207.0,66.4334
208.0,65.8295
209.0,65.8295
210.0,65.2256
211.0,65.2256
212.0,64.6216
213.0,64.6216
214.0,64.0177
215.0,64.0177
216.0,63.4137
217.0,62.8098
218.0,62.8098
219.0,62.2059
220.0,62.2059
221.0,62.2059
222.0,61.6019
223.0,61.6019
224.0,61.6019
225.0,60.998
226.0,60.998
227.0,60.394
228.0,60.394
229.0,59.7901
230.0,59.7901
231.0,59.7901
232.0,59.1862
233.0,59.1862
234.0,59.1862
235.0,58.5822
236.0,58.5822
237.0,57.9783
238.0,57.9783
239.0,57.9783
240.0,57.3743
241.0,57.3743
242.0,57.3743
243.0,56.7704
244.0,56.7704
245.0,56.7704
246.0,56.1665
247.0,56.1665
248.0,56.1665
249.0,55.5625
250.0,55.5625
251.0,55.5625
252.0,54.9586
253.0,54.9586
254.0,54.9586
255.0,54.9586
256.0,54.3546
257.0,54.3546
258.0,54.3546
259.0,53.7507
260.0,54.3546
261.0,53.7507
262.0,53.7507
263.0,53.1468
264.0,53.1468
265.0,53.1468
266.0,53.1468
267.0,53.1468
268.0,52.5428
269.0,52.5428
270.0,52.5428
271.0,52.5428
272.0,52.5428
273.0,52.5428
274.0,52.5428
275.0,51.9389
276.0,51.9389
277.0,51.3349
278.0,51.3349
279.0,51.3349
280.0,51.3349
281.0,51.3349
282.0,51.3349
283.0,50.731
284.0,50.731
285.0,50.731
286.0,50.731
287.0,50.731
288.0,50.731
289.0,50.1271
290.0,50.1271
291.0,50.1271
292.0,50.1271
293.0,50.1271
294.0,49.5231
295.0,50.1271
296.0,49.5231
297.0,49.5231
298.0,49.5231
299.0,49.5231
300.0,49.5231
301.0,48.9192
302.0,48.9192
303.0,48.9192
304.0,48.9192
305.0,48.9192
306.0,48.9192
307.0,48.9192
308.0,48.3152
309.0,48.3152
310.0,48.9192
311.0,48.3152
312.0,48.3152
313.0,48.3152
314.0,48.3152
315.0,48.3152
316.0,48.3152
317.0,47.7113
318.0,47.7113
319.0,47.1074
320.0,47.1074
321.0,47.7113
322.0,47.1074
323.0,47.7113
324.0,47.1074
325.0,47.7113
326.0,47.1074
327.0,47.1074
328.0,46.5034
329.0,46.5034
330.0,46.5034
331.0,45.8995
332.0,47.1074
333.0,46.5034
334.0,45.8995
335.0,45.8995
336.0,45.8995
337.0,45.8995
338.0,46.5034
339.0,45.8995
340.0,46.5034
341.0,46.5034
342.0,46.5034
343.0,45.2955
344.0,45.8995
345.0,45.2955
346.0,45.8995
347.0,45.8995
348.0,45.8995
349.0,45.8995
350.0,45.8995
351.0,44.6916
352.0,45.8995
353.0,45.8995
354.0,44.6916
355.0,44.6916
356.0,44.6916
357.0,44.6916
358.0,45.2955
359.0,45.2955
360.0,45.2955
361.0,45.2955
362.0,45.2955
363.0,45.2955
364.0,45.2955
365.0,45.2955
366.0,44.0877
367.0,44.0877
368.0,44.6916
369.0,44.0877
370.0,44.6916
371.0,44.6916
372.0,44.0877
373.0,44.0877
374.0,44.6916
375.0,44.0877
376.0,44.6916
377.0,44.0877
378.0,44.6916
379.0,44.0877
380.0,44.6916
381.0,44.0877
382.0,44.0877
383.0,44.0877
384.0,44.0877
385.0,43.4837
386.0,43.4837
387.0,44.0877
388.0,44.0877
389.0,44.0877
390.0,43.4837
391.0,43.4837
392.0,43.4837
393.0,43.4837
394.0,44.0877
395.0,44.0877
396.0,43.4837
397.0,44.0877
398.0,44.0877
399.0,44.0877
400.0,44.0877
401.0,44.0877
402.0,44.0877
403.0,44.0877
404.0,44.0877
405.0,43.4837
406.0,44.0877
407.0,43.4837
408.0,44.0877
409.0,43.4837
410.0,43.4837
411.0,42.8798
412.0,43.4837
413.0,43.4837
414.0,43.4837
415.0,43.4837
416.0,43.4837
417.0,43.4837
418.0,43.4837
419.0,43.4837
420.0,43.4837
421.0,43.4837
422.0,43.4837
423.0,43.4837
424.0,43.4837
425.0,42.8798
426.0,42.8798
427.0,42.8798
428.0,42.8798
429.0,42.8798
430.0,42.8798
431.0,42.8798
432.0,42.8798
433.0,42.8798
434.0,42.8798
435.0,42.8798
436.0,42.8798
437.0,42.2758
438.0,42.8798
439.0,42.8798
440.0,42.8798
441.0,42.2758
442.0,42.2758
443.0,42.8798
444.0,42.2758
445.0,42.2758
446.0,42.8798
447.0,42.8798
448.0,42.8798
449.0,42.2758
450.0,42.2758
451.0,42.8798
452.0,42.2758
453.0,42.8798
454.0,42.2758
455.0,42.8798
456.0,42.8798
457.0,42.8798
458.0,42.8798
459.0,42.2758
460.0,41.6719
461.0,42.2758
462.0,42.2758
