time (s),height (micro m)
186.0,84.4276
187.0,83.8246
188.0,83.8246
189.0,82.6185
190.0,82.0154
191.0,81.4124
192.0,80.8093
193.0,80.2063
194.0,80.8093
195.0,79.6032
196.0,79.0001
197.0,79.0001
198.0,78.3971
199.0,78.3971
200.0,77.191
201.0,77.191
202.0,76.5879
203.0,75.9849
204.0,75.9849
205.0,75.3818
206.0,74.7788
207.0,74.7788
208.0,74.1757
209.0,73.5727
210.0,73.5727
211.0,72.9696
212.0,72.3665
213.0,71.7635
214.0,71.7635
215.0,71.7635
216.0,71.1604
217.0,71.1604
218.0,70.5574
219.0,70.5574
220.0,70.5574
221.0,69.9543
222.0,69.3513
223.0,68.1452
224.0,67.5421
225.0,68.1452
226.0,67.5421
227.0,66.9391
228.0,66.9391
229.0,66.9391
230.0,66.336
231.0,66.336
232.0,65.7329
233.0,65.7329
234.0,65.1299
235.0,65.1299
236.0,64.5268
237.0,64.5268
238.0,64.5268
239.0,64.5268
240.0,63.9238
241.0,63.9238
242.0,63.9238
243.0,63.3207
244.0,63.3207
245.0,62.1146
246.0,62.7177
247.0,62.1146
248.0,61.5116
249.0,61.5116
250.0,61.5116
251.0,61.5116
252.0,60.9085
253.0,60.9085
254.0,60.9085
255.0,60.3055
256.0,60.3055
257.0,60.3055
258.0,60.3055
259.0,60.9085
260.0,60.3055
261.0,60.3055
262.0,60.3055
263.0,60.3055
264.0,60.3055
265.0,60.3055
266.0,59.7024
267.0,59.0993
268.0,59.0993
269.0,59.0993
270.0,59.0993
271.0,59.0993
272.0,58.4963
273.0,58.4963
274.0,58.4963
275.0,58.4963
276.0,58.4963
277.0,57.8932
278.0,57.8932
279.0,57.8932
280.0,57.8932
281.0,57.8932
282.0,57.8932
283.0,57.2902
284.0,57.2902
285.0,57.2902
286.0,57.2902
287.0,57.2902
288.0,57.2902
289.0,56.6871
290.0,56.6871
291.0,56.6871
292.0,56.6871
293.0,56.6871
294.0,56.0841
295.0,56.0841
296.0,55.481
297.0,56.0841
298.0,55.481
299.0,55.481
300.0,55.481
301.0,54.878
302.0,54.878
303.0,54.878
304.0,54.878
305.0,54.878
306.0,54.878
307.0,54.878
308.0,54.2749
309.0,54.878
310.0,54.2749
311.0,54.2749
312.0,54.2749
313.0,54.2749
314.0,54.2749
315.0,54.2749
316.0,54.2749
317.0,53.6719
318.0,54.2749
319.0,53.6719
320.0,53.6719
321.0,53.6719
322.0,53.6719
323.0,53.6719
324.0,53.6719
325.0,54.2749
326.0,53.6719
327.0,53.6719
328.0,53.6719
329.0,53.6719
330.0,53.6719
331.0,53.6719
332.0,53.6719
333.0,53.6719
334.0,53.0688
335.0,53.0688
336.0,53.0688
337.0,53.0688
338.0,53.0688
339.0,53.0688
340.0,53.0688
341.0,53.0688
342.0,53.0688
343.0,52.4657
344.0,53.0688
345.0,52.4657
346.0,52.4657
347.0,52.4657
348.0,52.4657
349.0,52.4657
350.0,52.4657
351.0,52.4657
352.0,52.4657
353.0,52.4657
354.0,51.8627
355.0,52.4657
356.0,51.8627
357.0,51.8627
358.0,51.8627
359.0,51.8627
360.0,51.8627
361.0,51.8627
362.0,51.8627
363.0,51.8627
364.0,51.8627
365.0,51.8627
366.0,51.8627
367.0,51.2596
368.0,51.2596
369.0,51.2596
370.0,51.2596
371.0,51.2596
372.0,51.2596
373.0,51.2596
374.0,51.2596
375.0,51.2596
376.0,51.2596
377.0,51.2596
378.0,51.2596
379.0,51.2596
380.0,50.6566
381.0,50.6566
382.0,50.6566
383.0,50.6566
384.0,50.6566
385.0,50.6566
386.0,50.6566
387.0,50.6566
388.0,50.6566
389.0,50.6566
390.0,50.6566
391.0,50.0535
392.0,50.6566
393.0,50.6566
394.0,50.0535
395.0,50.0535
396.0,50.0535
397.0,50.0535
398.0,50.0535
399.0,50.0535
400.0,50.0535
401.0,50.0535
402.0,50.0535
403.0,50.0535
404.0,50.0535
405.0,50.0535
406.0,50.0535
407.0,50.0535
408.0,50.0535
409.0,49.4505
410.0,49.4505
411.0,49.4505
412.0,49.4505
413.0,49.4505
414.0,49.4505
415.0,49.4505
416.0,49.4505
417.0,49.4505
418.0,49.4505
419.0,49.4505
420.0,49.4505
421.0,49.4505
422.0,49.4505
423.0,49.4505
424.0,49.4505
425.0,49.4505
426.0,49.4505
427.0,48.8474
428.0,48.8474
429.0,48.8474
430.0,48.8474
431.0,48.8474
432.0,48.8474
433.0,48.8474
434.0,48.8474
435.0,48.8474
436.0,48.8474
437.0,48.8474
438.0,48.2444
439.0,48.8474
440.0,48.8474
441.0,48.8474
442.0,48.2444
443.0,48.2444
444.0,48.2444
445.0,48.2444
446.0,48.2444
447.0,48.2444
448.0,48.2444
449.0,48.2444
450.0,48.2444
451.0,48.2444
452.0,48.2444
453.0,48.2444
454.0,48.2444
455.0,48.2444
456.0,48.2444
457.0,48.2444
458.0,48.2444
459.0,48.2444
460.0,48.2444
461.0,48.2444
462.0,48.2444
463.0,48.2444
464.0,47.6413
465.0,48.2444
466.0,47.6413
467.0,47.6413
468.0,47.6413
469.0,47.6413
470.0,47.6413
471.0,47.6413
472.0,47.6413
473.0,47.6413
474.0,47.6413
475.0,47.0383
476.0,47.0383
477.0,47.0383
478.0,47.0383
