keratin/<keratin>,p(keratin)*<keratin>
0.26219512443751253,0.19091265579362904
0.32074204054664357,0.30036924511530966
0.3792889566557746,0.5065549133724291
0.43783587276490565,0.7458321086337775
0.49638278887403675,0.9189262498866678
0.5549297049831678,0.939290266504655
0.6134766210922988,0.934199262350158
0.6720235372014299,0.9189262498866678
0.7305704533105609,0.8731072124961969
0.789117369419692,0.8069241584877389
0.8476642855288231,0.7127405816295485
0.9062112016379541,0.8425611875692163
0.9647581177470852,0.7585596190200194
1.0233050338562162,0.6414665234665936
1.0818519499653474,0.6796490546253194
1.1403988660744784,0.5625559590718936
1.1989457821836094,0.6032839923078678
1.2574926982927406,0.5294644320676646
1.3160396144018716,0.5040094112951807
1.3745865305110025,0.49128190090893875
1.4331334466201338,0.40728033235974204
1.4916803627292647,0.45564487182746133
1.5502272788383957,0.48873639883169034
1.608774194947527,0.44037185936397105
1.667321111056658,0.3334607721195387
1.725868027165789,0.42255334482323226
1.7844149432749201,0.2876417347290678
1.842961859384051,0.1603666308666484
1.901508775493182,0.11709309555342581
1.9600556916023133,0.08654707062644518
2.0186026077114443,0.09672907893543872
2.0771495238205753,0.09418357685819033
2.1356964399297063,0.08654707062644518
2.1942433560388372,0.06363755193120968
2.2527902721479687,0.04581903739047097
2.3113371882570997,0.012727510386241939
2.3698841043662306,0.012727510386241939
2.4284310204753616,0.0
2.4869779365844926,0.0
2.5455248526936236,0.005091004154496774
